[2024/8/17 11:0:10] 物品:金创药(中量)	怪物:309A1A60僵尸2	地图:D401	X:126	Y:145 
[2024/8/17 11:53:56] 物品:强效金创药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效金创药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:魔法药(中量)	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:魔法药(中量)	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:魔法药(中量)	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效魔法药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效魔法药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效魔法药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效金创药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效金创药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效金创药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效金创药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效金创药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效金创药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效魔法药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效魔法药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效魔法药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效魔法药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效魔法药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:强效魔法药	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:魔血项链	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:56] 物品:珊瑚戒指	怪物:0386EA20虹魔猪卫8	地图:H204	X:44	Y:57 
[2024/8/17 11:53:57] 物品:金创药(小量)	怪物:17E0D7F0骷髅战士	地图:D011	X:88	Y:321 
[2024/8/17 11:53:59] 物品:太阳水	怪物:280A6E60巨型蠕虫	地图:D601	X:163	Y:61 
[2024/8/17 11:54:2] 物品:太阳水	怪物:0DDD8BA0骷髅战将	地图:D002	X:328	Y:118 
[2024/8/17 11:54:4] 物品:魔法长袍(女)	怪物:055F4A80巨型蠕虫	地图:D601	X:163	Y:62 
[2024/8/17 11:54:15] 物品:太阳水	怪物:29479CF0花吻蜘蛛8	地图:H009	X:257	Y:131 
[2024/8/17 11:54:15] 物品:强效金创药	怪物:29479CF0花吻蜘蛛8	地图:H009	X:257	Y:131 
[2024/8/17 11:54:15] 物品:强效魔法药	怪物:29479CF0花吻蜘蛛8	地图:H009	X:257	Y:131 
[2024/8/17 11:54:15] 物品:魔法长袍(男)	怪物:29479CF0花吻蜘蛛8	地图:H009	X:257	Y:131 
[2024/8/17 11:54:17] 物品:魔法药(小量)	怪物:299CC3F0骷髅战士	地图:D011	X:110	Y:324 
[2024/8/17 11:54:19] 物品:玻璃戒指	怪物:27EF5040骷髅战士	地图:D002	X:319	Y:124 
[2024/8/17 11:54:21] 物品:魔法药(小量)	怪物:1C888DF0僵尸3	地图:D401	X:64	Y:164 
[2024/8/17 11:54:22] 物品:强效金创药	怪物:1D61A9E0祖玛弓箭手8	地图:H204	X:43	Y:51 
[2024/8/17 11:54:23] 物品:轻型盔甲(女)	怪物:1F1A7DB0钳虫	地图:D602	X:137	Y:106 
[2024/8/17 11:54:24] 物品:青铜斧	怪物:0605E730骷髅0	地图:D002	X:318	Y:124 
[2024/8/17 11:54:24] 物品:玻璃戒指	怪物:0605E730骷髅0	地图:D002	X:318	Y:124 
[2024/8/17 11:54:24] 物品:金创药(小量)	怪物:0605E730骷髅0	地图:D002	X:318	Y:124 
[2024/8/17 11:54:24] 物品:金创药(小量)	怪物:0605E730骷髅0	地图:D002	X:318	Y:124 
[2024/8/17 11:54:24] 物品:金创药(小量)	怪物:0605E730骷髅0	地图:D002	X:318	Y:124 
[2024/8/17 11:54:24] 物品:金创药(小量)	怪物:0605E730骷髅0	地图:D002	X:318	Y:124 
[2024/8/17 11:54:24] 物品:魔法药(小量)	怪物:0605E730骷髅0	地图:D002	X:318	Y:124 
[2024/8/17 11:54:24] 物品:魔法药(小量)	怪物:0605E730骷髅0	地图:D002	X:318	Y:124 
[2024/8/17 11:54:24] 物品:魔法药(小量)	怪物:0605E730骷髅0	地图:D002	X:318	Y:124 
[2024/8/17 11:54:24] 物品:魔法药(小量)	怪物:0605E730骷髅0	地图:D002	X:318	Y:124 
[2024/8/17 11:54:24] 物品:金创药(中量)	怪物:061E0CA0骷髅战士0	地图:D011	X:103	Y:332 
[2024/8/17 11:54:24] 物品:金创药(中量)	怪物:061E0CA0骷髅战士0	地图:D011	X:103	Y:332 
[2024/8/17 11:54:24] 物品:金创药(中量)	怪物:061E0CA0骷髅战士0	地图:D011	X:103	Y:332 
[2024/8/17 11:54:24] 物品:金创药(中量)	怪物:061E0CA0骷髅战士0	地图:D011	X:103	Y:332 
[2024/8/17 11:54:24] 物品:魔法药(中量)	怪物:061E0CA0骷髅战士0	地图:D011	X:103	Y:332 
[2024/8/17 11:54:24] 物品:魔法药(中量)	怪物:061E0CA0骷髅战士0	地图:D011	X:103	Y:332 
[2024/8/17 11:54:24] 物品:魔法药(中量)	怪物:061E0CA0骷髅战士0	地图:D011	X:103	Y:332 
[2024/8/17 11:54:24] 物品:魔法药(中量)	怪物:061E0CA0骷髅战士0	地图:D011	X:103	Y:332 
[2024/8/17 11:54:29] 物品:魔法药(小量)	怪物:0DA93780僵尸3	地图:D401	X:90	Y:94 
[2024/8/17 11:54:32] 物品:金创药(小量)	怪物:182DB4F0僵尸3	地图:D401	X:66	Y:163 
[2024/8/17 11:54:32] 物品:魔法药(小量)	怪物:182DB4F0僵尸3	地图:D401	X:66	Y:163 
[2024/8/17 11:54:32] 物品:八荒	怪物:1F2445E0蜈蚣	地图:D602	X:143	Y:112 
[2024/8/17 11:54:42] 物品:灵魂战衣(女)	怪物:187817D0巨型蠕虫	地图:D601	X:162	Y:61 
[2024/8/17 11:54:46] 物品:重盔甲(女)	怪物:296F4430牛魔法师8	地图:H010	X:149	Y:169 
[2024/8/17 11:54:51] 物品:灵魂战衣(女)	怪物:2F38DAC0牛魔侍卫8	地图:H010	X:148	Y:171 
[2024/8/17 11:54:51] 物品:魔法长袍(男)	怪物:2F38DAC0牛魔侍卫8	地图:H010	X:148	Y:171 
[2024/8/17 11:54:51] 物品:轻型盔甲(男)	怪物:1C3DC570骷髅0	地图:D011	X:127	Y:319 
[2024/8/17 11:54:51] 物品:金创药(小量)	怪物:1C3DC570骷髅0	地图:D011	X:127	Y:319 
[2024/8/17 11:54:51] 物品:金创药(小量)	怪物:1C3DC570骷髅0	地图:D011	X:127	Y:319 
[2024/8/17 11:54:51] 物品:金创药(小量)	怪物:1C3DC570骷髅0	地图:D011	X:127	Y:319 
[2024/8/17 11:54:51] 物品:金创药(小量)	怪物:1C3DC570骷髅0	地图:D011	X:127	Y:319 
[2024/8/17 11:54:51] 物品:魔法药(小量)	怪物:1C3DC570骷髅0	地图:D011	X:127	Y:319 
[2024/8/17 11:54:51] 物品:魔法药(小量)	怪物:1C3DC570骷髅0	地图:D011	X:127	Y:319 
[2024/8/17 11:54:51] 物品:魔法药(小量)	怪物:1C3DC570骷髅0	地图:D011	X:127	Y:319 
[2024/8/17 11:54:51] 物品:魔法药(小量)	怪物:1C3DC570骷髅0	地图:D011	X:127	Y:319 
[2024/8/17 11:54:53] 物品:轻型盔甲(女)	怪物:189D10C0骷髅战士	地图:D002	X:325	Y:134 
[2024/8/17 11:54:53] 物品:魅力戒指	怪物:29ED7570牛魔法师8	地图:H010	X:147	Y:171 
[2024/8/17 11:54:53] 物品:道士手镯	怪物:29ED7570牛魔法师8	地图:H010	X:147	Y:171 
[2024/8/17 11:54:55] 物品:金创药(小量)	怪物:284E7AD0骷髅战士	地图:D003	X:320	Y:236 
[2024/8/17 11:54:58] 物品:强效金创药	怪物:2A402540牛魔将军8	地图:H010	X:145	Y:171 
[2024/8/17 11:54:58] 物品:强效太阳水	怪物:2B4B7570牛魔祭司8	地图:H010	X:145	Y:170 
[2024/8/17 11:54:58] 物品:道士头盔	怪物:2B4B7570牛魔祭司8	地图:H010	X:145	Y:170 
[2024/8/17 11:55:1] 物品:MP强化药水	怪物:29C80D90掷斧骷髅	地图:D002	X:331	Y:140 
[2024/8/17 11:55:1] 物品:魔法药(中量)	怪物:1AA955A0大老鼠	地图:D503	X:184	Y:154 
[2024/8/17 11:55:1] 物品:太阳水	怪物:1AA955A0大老鼠	地图:D503	X:184	Y:154 
[2024/8/17 11:55:2] 物品:重盔甲(女)	怪物:2A273050牛魔法师8	地图:H010	X:149	Y:170 
[2024/8/17 11:55:2] 物品:魔法长袍(男)	怪物:2A273050牛魔法师8	地图:H010	X:149	Y:170 
[2024/8/17 11:55:2] 物品:蓝翡翠项链	怪物:2A273050牛魔法师8	地图:H010	X:149	Y:170 
[2024/8/17 11:55:2] 物品:生铁戒指	怪物:2A273050牛魔法师8	地图:H010	X:149	Y:170 
[2024/8/17 11:55:3] 物品:强效太阳水	怪物:29FFCFE0牛魔将军0	地图:H010	X:146	Y:170 
[2024/8/17 11:55:3] 物品:太阳水	怪物:29FFCFE0牛魔将军0	地图:H010	X:146	Y:170 
[2024/8/17 11:55:3] 物品:太阳水	怪物:29FFCFE0牛魔将军0	地图:H010	X:146	Y:170 
[2024/8/17 11:55:3] 物品:幽灵项链	怪物:29FFCFE0牛魔将军0	地图:H010	X:146	Y:170 
[2024/8/17 11:55:11] 物品:强效太阳水	怪物:29E614C0牛魔祭司0	地图:H010	X:148	Y:166 
[2024/8/17 11:55:11] 物品:强效太阳水	怪物:29E614C0牛魔祭司0	地图:H010	X:148	Y:166 
[2024/8/17 11:55:11] 物品:太阳水	怪物:29E614C0牛魔祭司0	地图:H010	X:148	Y:166 
[2024/8/17 11:55:11] 物品:太阳水	怪物:29E614C0牛魔祭司0	地图:H010	X:148	Y:166 
[2024/8/17 11:55:11] 物品:太阳水	怪物:29E614C0牛魔祭司0	地图:H010	X:148	Y:166 
[2024/8/17 11:55:11] 物品:黑铁头盔	怪物:29E614C0牛魔祭司0	地图:H010	X:148	Y:166 
[2024/8/17 11:55:11] 物品:阎罗手套	怪物:29E614C0牛魔祭司0	地图:H010	X:148	Y:166 
[2024/8/17 11:55:14] 物品:太阳水	怪物:18B1AD80黑野猪8	地图:H002	X:191	Y:73 
[2024/8/17 11:55:18] 物品:MP强化药水	怪物:29750970牛魔将军8	地图:H010	X:150	Y:167 
[2024/8/17 11:55:25] 物品:青铜头盔	怪物:29A22210骷髅战士0	地图:D002	X:312	Y:151 
[2024/8/17 11:55:25] 物品:金创药(中量)	怪物:29A22210骷髅战士0	地图:D002	X:312	Y:151 
[2024/8/17 11:55:25] 物品:金创药(中量)	怪物:29A22210骷髅战士0	地图:D002	X:312	Y:151 
[2024/8/17 11:55:25] 物品:金创药(中量)	怪物:29A22210骷髅战士0	地图:D002	X:312	Y:151 
[2024/8/17 11:55:25] 物品:金创药(中量)	怪物:29A22210骷髅战士0	地图:D002	X:312	Y:151 
[2024/8/17 11:55:25] 物品:魔法药(中量)	怪物:29A22210骷髅战士0	地图:D002	X:312	Y:151 
[2024/8/17 11:55:25] 物品:魔法药(中量)	怪物:29A22210骷髅战士0	地图:D002	X:312	Y:151 
[2024/8/17 11:55:25] 物品:魔法药(中量)	怪物:29A22210骷髅战士0	地图:D002	X:312	Y:151 
[2024/8/17 11:55:25] 物品:魔法药(中量)	怪物:29A22210骷髅战士0	地图:D002	X:312	Y:151 
[2024/8/17 11:55:27] 物品:强效太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:强效太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:强效太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:强效太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:强效太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:太阳水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:金创药(中量)	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:金创药(中量)	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:强效金创药	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:强效金创药	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:强效金创药	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:魔法药(中量)	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:魔法药(中量)	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:强效魔法药	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:强效魔法药	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:强效魔法药	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:攻击神水	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:27] 物品:野蛮冲撞	怪物:1CDAD310沃玛卫士8	地图:H204	X:36	Y:62 
[2024/8/17 11:55:39] 物品:重盔甲(男)	怪物:2A24AE60牛魔法师8	地图:H010	X:332	Y:258 
[2024/8/17 11:55:39] 物品:六角戒指	怪物:282304D0骷髅战士	地图:D003	X:354	Y:255 
[2024/8/17 11:55:40] 物品:白色虎齿项链	怪物:29D3B610牛魔侍卫8	地图:H010	X:332	Y:255 
[2024/8/17 11:55:41] 物品:道士手镯	怪物:2F095D40牛魔侍卫8	地图:H010	X:334	Y:256 
[2024/8/17 11:55:42] 物品:魔法长袍(男)	怪物:29D2D830牛魔侍卫8	地图:H010	X:333	Y:258 
[2024/8/17 11:55:42] 物品:金创药(小量)	怪物:19583490僵尸3	地图:D413	X:26	Y:43 
[2024/8/17 11:55:43] 物品:道士手镯	怪物:2A55C950牛魔侍卫8	地图:H010	X:330	Y:257 
[2024/8/17 11:55:43] 物品:白色虎齿项链	怪物:2A55C950牛魔侍卫8	地图:H010	X:330	Y:257 
[2024/8/17 11:55:46] 物品:金创药(小量)	怪物:055977D0僵尸3	地图:D413	X:26	Y:44 
[2024/8/17 11:55:46] 物品:魔法药(小量)	怪物:055977D0僵尸3	地图:D413	X:26	Y:44 
[2024/8/17 11:55:47] 物品:强效太阳水	怪物:2A06D390牛魔祭司0	地图:H010	X:333	Y:256 
[2024/8/17 11:55:47] 物品:强效太阳水	怪物:2A06D390牛魔祭司0	地图:H010	X:333	Y:256 
[2024/8/17 11:55:47] 物品:强效太阳水	怪物:2A06D390牛魔祭司0	地图:H010	X:333	Y:256 
[2024/8/17 11:55:47] 物品:太阳水	怪物:2A06D390牛魔祭司0	地图:H010	X:333	Y:256 
[2024/8/17 11:55:47] 物品:太阳水	怪物:2A06D390牛魔祭司0	地图:H010	X:333	Y:256 
[2024/8/17 11:55:47] 物品:金手镯	怪物:2A06D390牛魔祭司0	地图:H010	X:333	Y:256 
[2024/8/17 11:55:47] 物品:强效太阳水	怪物:29F920B0牛魔将军0	地图:H010	X:331	Y:256 
[2024/8/17 11:55:47] 物品:强效太阳水	怪物:29F920B0牛魔将军0	地图:H010	X:331	Y:256 
[2024/8/17 11:55:47] 物品:强效太阳水	怪物:29F920B0牛魔将军0	地图:H010	X:331	Y:256 
[2024/8/17 11:55:47] 物品:太阳水	怪物:29F920B0牛魔将军0	地图:H010	X:331	Y:256 
[2024/8/17 11:55:47] 物品:白金项链	怪物:2B408450牛魔将军8	地图:H010	X:332	Y:257 
[2024/8/17 11:55:49] 物品:强效太阳水	怪物:2A1AA730牛魔将军0	地图:H010	X:334	Y:255 
[2024/8/17 11:55:49] 物品:太阳水	怪物:2A1AA730牛魔将军0	地图:H010	X:334	Y:255 
[2024/8/17 11:55:50] 物品:青铜头盔	怪物:15B1E820骷髅战将	地图:D003	X:352	Y:263 
[2024/8/17 11:55:50] 物品:强效金创药	怪物:2B480BA0牛魔祭司8	地图:H010	X:334	Y:254 
[2024/8/17 11:55:54] 物品:雷电术	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:55:54] 物品:精神力战法	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:55:54] 物品:八荒	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:55:54] 物品:半月	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:55:54] 物品:蓝色水晶戒指	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:55:54] 物品:琥珀项链	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:55:54] 物品:凤凰明珠	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:55:54] 物品:坚固手套	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:55:54] 物品:灯笼项链	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:55:54] 物品:青铜头盔	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:55:54] 物品:魔法药(小量)	怪物:186FD2E0僵尸30	地图:D413	X:34	Y:44 
[2024/8/17 11:56:7] 物品:魔法长袍(女)	怪物:2A250720牛魔法师8	地图:H010	X:132	Y:326 
[2024/8/17 11:56:7] 物品:白色虎齿项链	怪物:2A250720牛魔法师8	地图:H010	X:132	Y:326 
[2024/8/17 11:56:8] 物品:金创药(小量)	怪物:03B532E0僵尸3	地图:D413	X:43	Y:38 
[2024/8/17 11:56:13] 物品:重盔甲(男)	怪物:2A50A980牛魔侍卫8	地图:H010	X:134	Y:326 
[2024/8/17 11:56:13] 物品:重盔甲(女)	怪物:2A4735D0牛魔法师8	地图:H010	X:136	Y:325 
[2024/8/17 11:56:13] 物品:魔法长袍(男)	怪物:2A4735D0牛魔法师8	地图:H010	X:136	Y:325 
[2024/8/17 11:56:15] 物品:强效太阳水	怪物:2A0CAF00牛魔祭司0	地图:H010	X:135	Y:325 
[2024/8/17 11:56:15] 物品:强效太阳水	怪物:2A0CAF00牛魔祭司0	地图:H010	X:135	Y:325 
[2024/8/17 11:56:15] 物品:强效太阳水	怪物:2A0CAF00牛魔祭司0	地图:H010	X:135	Y:325 
[2024/8/17 11:56:15] 物品:强效太阳水	怪物:2A0CAF00牛魔祭司0	地图:H010	X:135	Y:325 
[2024/8/17 11:56:15] 物品:太阳水	怪物:2A0CAF00牛魔祭司0	地图:H010	X:135	Y:325 
[2024/8/17 11:56:15] 物品:强效魔法药	怪物:2A3D1870牛魔将军8	地图:H010	X:133	Y:326 
[2024/8/17 11:56:15] 物品:强效金创药	怪物:2A3D1870牛魔将军8	地图:H010	X:133	Y:326 
[2024/8/17 11:56:15] 物品:黑色水晶戒指	怪物:2A3D1870牛魔将军8	地图:H010	X:133	Y:326 
[2024/8/17 11:56:16] 物品:黑铁头盔(封印)	怪物:2A180950牛魔将军0	地图:H010	X:136	Y:323 
[2024/8/17 11:56:16] 物品:强效太阳水	怪物:2A180950牛魔将军0	地图:H010	X:136	Y:323 
[2024/8/17 11:56:16] 物品:强效太阳水	怪物:2A180950牛魔将军0	地图:H010	X:136	Y:323 
[2024/8/17 11:56:16] 物品:太阳水	怪物:2A180950牛魔将军0	地图:H010	X:136	Y:323 
[2024/8/17 11:56:16] 物品:太阳水	怪物:2A180950牛魔将军0	地图:H010	X:136	Y:323 
[2024/8/17 11:56:16] 物品:恶魔长袍(女)	怪物:2A180950牛魔将军0	地图:H010	X:136	Y:323 
[2024/8/17 11:56:16] 物品:幽灵战衣(女)	怪物:2A180950牛魔将军0	地图:H010	X:136	Y:323 
[2024/8/17 11:56:16] 物品:辟邪手镯	怪物:2A180950牛魔将军0	地图:H010	X:136	Y:323 
[2024/8/17 11:56:16] 物品:强效太阳水	怪物:2A167B70牛魔将军0	地图:H010	X:134	Y:323 
[2024/8/17 11:56:16] 物品:强效太阳水	怪物:2A167B70牛魔将军0	地图:H010	X:134	Y:323 
[2024/8/17 11:56:16] 物品:太阳水	怪物:2A167B70牛魔将军0	地图:H010	X:134	Y:323 
[2024/8/17 11:56:16] 物品:太阳水	怪物:2A167B70牛魔将军0	地图:H010	X:134	Y:323 
[2024/8/17 11:56:16] 物品:太阳水	怪物:2A167B70牛魔将军0	地图:H010	X:134	Y:323 
[2024/8/17 11:56:16] 物品:重盔甲(女)	怪物:2A167B70牛魔将军0	地图:H010	X:134	Y:323 
[2024/8/17 11:56:19] 物品:太阳水	怪物:2B438B60牛魔将军8	地图:H010	X:133	Y:327 
[2024/8/17 11:56:19] 物品:躲避手链	怪物:2B438B60牛魔将军8	地图:H010	X:133	Y:327 
[2024/8/17 11:56:20] 物品:金创药(小量)	怪物:050F6A20僵尸3	地图:D413	X:43	Y:37 
[2024/8/17 11:56:21] 物品:太阳水	怪物:18D58BC0黑野猪8	地图:H002	X:181	Y:84 
[2024/8/17 11:56:33] 物品:黑檀手镯	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:蓝色水晶戒指	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:魔鬼项链	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:凤凰明珠	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:坚固手套	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:太阳水	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:太阳水	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:太阳水	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:太阳水	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:金创药(中量)	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:金创药(中量)	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:金创药(中量)	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:金创药(中量)	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:魔法药(中量)	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:魔法药(中量)	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:魔法药(中量)	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:33] 物品:魔法药(中量)	怪物:30A776C0巨型蠕虫0	地图:D601	X:168	Y:63 
[2024/8/17 11:56:34] 物品:金创药(小量)	怪物:188E8DB0僵尸3	地图:D413	X:39	Y:30 
[2024/8/17 11:56:57] 物品:魔法药(小量)	怪物:18B8B130骷髅战士	地图:D011	X:178	Y:320 
[2024/8/17 11:57:6] 物品:金创药(小量)	怪物:245FE1D0僵尸3	地图:D401	X:159	Y:150 
[2024/8/17 11:57:6] 物品:灵魂火符	怪物:30183540僵尸3	地图:D413	X:49	Y:16 
[2024/8/17 11:57:9] 物品:金创药(小量)	怪物:274E9B20骷髅战士	地图:D011	X:191	Y:316 
[2024/8/17 11:57:30] 物品:黑檀手镯	怪物:2F25E160牛魔法师8	地图:H010	X:298	Y:101 
[2024/8/17 11:57:30] 物品:偃月	怪物:2F25E160牛魔法师8	地图:H010	X:298	Y:101 
[2024/8/17 11:57:30] 物品:强效太阳水	怪物:2F1DCAF0牛魔祭司8	地图:H010	X:297	Y:100 
[2024/8/17 11:57:30] 物品:强效金创药	怪物:2F1DCAF0牛魔祭司8	地图:H010	X:297	Y:100 
[2024/8/17 11:57:30] 物品:魔法长袍(女)	怪物:2A66D870牛魔法师8	地图:H010	X:299	Y:97 
[2024/8/17 11:57:30] 物品:道士手镯	怪物:2A66D870牛魔法师8	地图:H010	X:299	Y:97 
[2024/8/17 11:57:33] 物品:强效太阳水	怪物:29FFB9B0牛魔将军0	地图:H010	X:299	Y:99 
[2024/8/17 11:57:33] 物品:强效太阳水	怪物:29FFB9B0牛魔将军0	地图:H010	X:299	Y:99 
[2024/8/17 11:57:33] 物品:太阳水	怪物:29FFB9B0牛魔将军0	地图:H010	X:299	Y:99 
[2024/8/17 11:57:33] 物品:太阳水	怪物:29FFB9B0牛魔将军0	地图:H010	X:299	Y:99 
[2024/8/17 11:57:33] 物品:铂金戒指	怪物:29FFB9B0牛魔将军0	地图:H010	X:299	Y:99 
[2024/8/17 11:57:34] 物品:强效太阳水	怪物:2A287D20牛魔祭司0	地图:H010	X:300	Y:100 
[2024/8/17 11:57:34] 物品:强效太阳水	怪物:2A287D20牛魔祭司0	地图:H010	X:300	Y:100 
