[2024/8/17 10:0:7] 物品:金创药(小量)	怪物:18664BA0僵尸5	地图:D422	X:244	Y:216 
[2024/8/17 10:51:32] 物品:强效魔法药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效魔法药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效魔法药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效魔法药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:红宝石戒指	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:斩马刀	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:38] 物品:太阳水	怪物:1C36E9E0尸王2	地图:Q004	X:15	Y:7 
[2024/8/17 10:51:38] 物品:爆裂火焰	怪物:1C36E9E0尸王2	地图:Q004	X:15	Y:7 
[2024/8/17 10:51:43] 物品:牛角戒指	怪物:18212790骷髅	地图:D011	X:152	Y:90 
[2024/8/17 10:51:51] 物品:魔法药(小量)	怪物:181126F0山洞蝙蝠	地图:D003	X:164	Y:63 
[2024/8/17 10:51:55] 物品:心灵启示	怪物:1C386310尸王2	地图:Q004	X:16	Y:7 
[2024/8/17 10:51:55] 物品:攻杀剑术	怪物:1C386310尸王2	地图:Q004	X:16	Y:7 
[2024/8/17 10:51:55] 物品:大火球	怪物:1C386310尸王2	地图:Q004	X:16	Y:7 
[2024/8/17 10:51:57] 物品:黄色水晶项链	怪物:30767170骷髅0	地图:D003	X:167	Y:60 
[2024/8/17 10:51:57] 物品:金创药(小量)	怪物:30767170骷髅0	地图:D003	X:167	Y:60 
[2024/8/17 10:51:57] 物品:金创药(小量)	怪物:30767170骷髅0	地图:D003	X:167	Y:60 
[2024/8/17 10:51:57] 物品:金创药(小量)	怪物:30767170骷髅0	地图:D003	X:167	Y:60 
[2024/8/17 10:51:57] 物品:金创药(小量)	怪物:30767170骷髅0	地图:D003	X:167	Y:60 
[2024/8/17 10:51:57] 物品:魔法药(小量)	怪物:30767170骷髅0	地图:D003	X:167	Y:60 
[2024/8/17 10:51:57] 物品:魔法药(小量)	怪物:30767170骷髅0	地图:D003	X:167	Y:60 
[2024/8/17 10:51:57] 物品:魔法药(小量)	怪物:30767170骷髅0	地图:D003	X:167	Y:60 
[2024/8/17 10:51:57] 物品:魔法药(小量)	怪物:30767170骷髅0	地图:D003	X:167	Y:60 
[2024/8/17 10:51:58] 物品:金创药(小量)	怪物:193CFD80山洞蝙蝠	地图:D011	X:153	Y:90 
[2024/8/17 10:51:58] 物品:魔法药(小量)	怪物:193CFD80山洞蝙蝠	地图:D011	X:153	Y:90 
[2024/8/17 10:52:4] 物品:强效太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:强效太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:强效太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:强效太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:强效太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:太阳水	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:金创药(中量)	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:金创药(中量)	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:金创药(中量)	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:强效金创药	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:强效金创药	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:魔法药(中量)	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:魔法药(中量)	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:魔法药(中量)	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:强效魔法药	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:强效魔法药	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:蛇眼戒指	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:蓝色水晶戒指	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:道士手镯	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:黑檀手镯	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:魔力手镯	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:雷电术	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:诱惑之光	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:地狱火	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:召唤骷髅	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:抗拒火环	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:精神力战法	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:治愈术	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:基本剑术	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:4] 物品:火球术	怪物:1C369120尸王	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:12] 物品:魔法药(小量)	怪物:2851D2D0山洞蝙蝠	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:心灵启示	怪物:1C396BD0尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:22] 物品:幽灵盾	怪物:1C396BD0尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:22] 物品:隐身术	怪物:1C396BD0尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:22] 物品:攻杀剑术	怪物:1C396BD0尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:52:22] 物品:魔法头盔	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:小手镯	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:钢手镯	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:金创药(中量)	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:金创药(中量)	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:金创药(中量)	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:金创药(中量)	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:魔法药(中量)	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:魔法药(中量)	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:魔法药(中量)	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:22] 物品:魔法药(中量)	怪物:1C0DEC70骷髅战士0	地图:D002	X:317	Y:28 
[2024/8/17 10:52:33] 物品:金创药(小量)	怪物:18BAE020山洞蝙蝠	地图:E002	X:85	Y:10 
[2024/8/17 10:52:35] 物品:强效魔法药	怪物:18BD5020祖玛弓箭手	地图:H204	X:64	Y:63 
[2024/8/17 10:52:35] 物品:魔力手镯	怪物:18BD5020祖玛弓箭手	地图:H204	X:64	Y:63 
[2024/8/17 10:52:36] 物品:半月	怪物:190C4760祖玛雕像	地图:H204	X:65	Y:64 
[2024/8/17 10:52:37] 物品:金创药(中量)	怪物:0D5BD560祖玛雕像	地图:H204	X:63	Y:65 
[2024/8/17 10:52:42] 物品:魔法药(小量)	怪物:05624570山洞蝙蝠	地图:E001	X:82	Y:16 
[2024/8/17 10:52:45] 物品:皮制手套	怪物:1C151270骷髅0	地图:D003	X:223	Y:34 
[2024/8/17 10:52:45] 物品:金创药(小量)	怪物:1C151270骷髅0	地图:D003	X:223	Y:34 
[2024/8/17 10:52:45] 物品:金创药(小量)	怪物:1C151270骷髅0	地图:D003	X:223	Y:34 
[2024/8/17 10:52:45] 物品:金创药(小量)	怪物:1C151270骷髅0	地图:D003	X:223	Y:34 
[2024/8/17 10:52:45] 物品:金创药(小量)	怪物:1C151270骷髅0	地图:D003	X:223	Y:34 
[2024/8/17 10:52:45] 物品:魔法药(小量)	怪物:1C151270骷髅0	地图:D003	X:223	Y:34 
[2024/8/17 10:52:45] 物品:魔法药(小量)	怪物:1C151270骷髅0	地图:D003	X:223	Y:34 
[2024/8/17 10:52:45] 物品:魔法药(小量)	怪物:1C151270骷髅0	地图:D003	X:223	Y:34 
[2024/8/17 10:52:45] 物品:魔法药(小量)	怪物:1C151270骷髅0	地图:D003	X:223	Y:34 
[2024/8/17 10:52:47] 物品:牛角戒指	怪物:1E0E2E00骷髅战士	地图:E001	X:89	Y:79 
[2024/8/17 10:52:48] 物品:集体隐身术	怪物:1C37DDF0尸王2	地图:Q004	X:15	Y:7 
[2024/8/17 10:52:48] 物品:隐身术	怪物:1C37DDF0尸王2	地图:Q004	X:15	Y:7 
[2024/8/17 10:52:49] 物品:重盔甲(男)	怪物:1868FB90祖玛弓箭手	地图:H204	X:67	Y:67 
[2024/8/17 10:52:49] 物品:太阳水	怪物:1EF76A20蜈蚣	地图:D601	X:97	Y:153 
[2024/8/17 10:52:52] 物品:轻型盔甲(男)	怪物:28624E70掷斧骷髅	地图:D002	X:310	Y:71 
[2024/8/17 10:52:54] 物品:道德戒指	怪物:299E5350黑野猪8	地图:H002	X:119	Y:242 
[2024/8/17 10:52:55] 物品:短剑	怪物:191A8C40巨型蠕虫	地图:D601	X:96	Y:152 
[2024/8/17 10:53:2] 物品:海魂	怪物:284EBD60骷髅战将	地图:D003	X:272	Y:148 
[2024/8/17 10:53:4] 物品:魔法药(中量)	怪物:1A4F2210骷髅战将	地图:D002	X:316	Y:74 
[2024/8/17 10:53:9] 物品:强效太阳水	怪物:1C376F00尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:9] 物品:幽灵盾	怪物:1C376F00尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:9] 物品:攻杀剑术	怪物:1C376F00尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:9] 物品:大火球	怪物:1C376F00尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:13] 物品:金创药(小量)	怪物:27775040骷髅战士	地图:E001	X:58	Y:44 
[2024/8/17 10:53:13] 物品:金创药(小量)	怪物:0DCD2E00骷髅战士	地图:D003	X:263	Y:138 
[2024/8/17 10:53:13] 物品:魔法药(小量)	怪物:0DCD2E00骷髅战士	地图:D003	X:263	Y:138 
[2024/8/17 10:53:22] 物品:八荒	怪物:1EEF0370蜈蚣	地图:D601	X:103	Y:156 
[2024/8/17 10:53:23] 物品:黑色水晶戒指	怪物:27F90680祖玛卫士	地图:H204	X:64	Y:66 
[2024/8/17 10:53:23] 物品:火墙	怪物:1C37C7C0尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:23] 物品:施毒术	怪物:1C37C7C0尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:23] 物品:雷电术	怪物:1C37C7C0尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:23] 物品:诱惑之光	怪物:1C37C7C0尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:23] 物品:大火球	怪物:1C37C7C0尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:23] 物品:金创药(中量)	怪物:27FA7FB0祖玛弓箭手	地图:H204	X:67	Y:63 
[2024/8/17 10:53:25] 物品:破魂	怪物:2873F8E0祖玛雕像	地图:H204	X:65	Y:64 
[2024/8/17 10:53:25] 物品:小手镯	怪物:2873F8E0祖玛雕像	地图:H204	X:65	Y:64 
[2024/8/17 10:53:25] 物品:降妖除魔戒指	怪物:2873F8E0祖玛雕像	地图:H204	X:65	Y:64 
[2024/8/17 10:53:25] 物品:钢手镯	怪物:183F8BC0骷髅	地图:D003	X:250	Y:151 
[2024/8/17 10:53:26] 物品:金创药(中量)	怪物:03B059E0祖玛雕像	地图:H204	X:66	Y:65 
[2024/8/17 10:53:38] 物品:太阳水	怪物:28832FA0蜈蚣	地图:D601	X:202	Y:203 
[2024/8/17 10:53:38] 物品:火墙	怪物:1C3955A0尸王2	地图:Q004	X:15	Y:6 
[2024/8/17 10:53:38] 物品:诱惑之光	怪物:1C3955A0尸王2	地图:Q004	X:15	Y:6 
[2024/8/17 10:53:43] 物品:海魂	怪物:1EF1C970蜈蚣	地图:D601	X:107	Y:151 
[2024/8/17 10:53:46] 物品:魔力手镯	怪物:2A873530祖玛弓箭手	地图:H204	X:68	Y:68 
[2024/8/17 10:53:47] 物品:金创药(小量)	怪物:27860BE0骷髅0	地图:D003	X:271	Y:81 
[2024/8/17 10:53:47] 物品:金创药(小量)	怪物:27860BE0骷髅0	地图:D003	X:271	Y:81 
[2024/8/17 10:53:47] 物品:金创药(小量)	怪物:27860BE0骷髅0	地图:D003	X:271	Y:81 
[2024/8/17 10:53:47] 物品:金创药(小量)	怪物:27860BE0骷髅0	地图:D003	X:271	Y:81 
[2024/8/17 10:53:47] 物品:魔法药(小量)	怪物:27860BE0骷髅0	地图:D003	X:271	Y:81 
[2024/8/17 10:53:47] 物品:魔法药(小量)	怪物:27860BE0骷髅0	地图:D003	X:271	Y:81 
[2024/8/17 10:53:47] 物品:魔法药(小量)	怪物:27860BE0骷髅0	地图:D003	X:271	Y:81 
[2024/8/17 10:53:47] 物品:魔法药(小量)	怪物:27860BE0骷髅0	地图:D003	X:271	Y:81 
[2024/8/17 10:53:48] 物品:金创药(中量)	怪物:0D80B3E0骷髅战将	地图:D003	X:240	Y:151 
[2024/8/17 10:53:48] 物品:玻璃戒指	怪物:0D80B3E0骷髅战将	地图:D003	X:240	Y:151 
[2024/8/17 10:53:49] 物品:金创药(小量)	怪物:19CDAE60骷髅战士	地图:D002	X:329	Y:84 
[2024/8/17 10:53:49] 物品:破魂	怪物:0DB773C0蜈蚣	地图:D601	X:203	Y:195 
[2024/8/17 10:53:49] 物品:强效金创药	怪物:18F8F8E0祖玛卫士	地图:H204	X:64	Y:65 
[2024/8/17 10:53:49] 物品:强效魔法药	怪物:18F8F8E0祖玛卫士	地图:H204	X:64	Y:65 
[2024/8/17 10:53:53] 物品:金创药(小量)	怪物:053B7B70骷髅战士	地图:D002	X:329	Y:85 
[2024/8/17 10:53:54] 物品:太阳水	怪物:280AC720骷髅战将	地图:D003	X:240	Y:152 
[2024/8/17 10:53:57] 物品:轻型盔甲(男)	怪物:1F14D8C0骷髅战将	地图:D003	X:271	Y:81 
[2024/8/17 10:53:58] 物品:魔法盾	怪物:1C398200尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:58] 物品:疾光电影	怪物:1C398200尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:58] 物品:集体隐身术	怪物:1C398200尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:58] 物品:灵魂火符	怪物:1C398200尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:58] 物品:地狱火	怪物:1C398200尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:53:58] 物品:召唤骷髅	怪物:1C398200尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:54:1] 物品:黑檀项链	怪物:0DCD5A60骷髅战将	地图:D002	X:328	Y:90 
[2024/8/17 10:54:9] 物品:HP强化药水	怪物:17D432E0骷髅战将	地图:D003	X:70	Y:229 
[2024/8/17 10:54:11] 物品:火墙	怪物:1C379B60尸王2	地图:Q004	X:15	Y:7 
[2024/8/17 10:54:11] 物品:施毒术	怪物:1C379B60尸王2	地图:Q004	X:15	Y:7 
[2024/8/17 10:54:11] 物品:地狱火	怪物:1C379B60尸王2	地图:Q004	X:15	Y:7 
[2024/8/17 10:54:11] 物品:大火球	怪物:1C379B60尸王2	地图:Q004	X:15	Y:7 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效太阳水	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效金创药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效金创药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效金创药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效金创药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效金创药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效金创药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效金创药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效金创药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效金创药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效金创药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效魔法药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效魔法药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效魔法药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效魔法药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效魔法药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效魔法药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效魔法药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效魔法药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效魔法药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:强效魔法药	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:黑铁头盔	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:记忆头盔	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:战神盔甲(女)	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:幽灵战衣(男)	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:灵魂战衣(男)	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:灵魂战衣(女)	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:偃月	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:破魂	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:降魔	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:斩马刀	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:修罗	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:凝霜	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:骷髅头盔	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:道士头盔	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:蓝翡翠项链	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:放大镜	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:竹笛	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:小手镯	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:魔法手镯	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:黑檀手镯	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:道士手镯	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:死神手套	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:金手镯	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:黑色水晶戒指	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:蛇眼戒指	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:珍珠戒指	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:金戒指	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:骷髅戒指	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:魅力戒指	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:道德戒指	怪物:30835F90祖玛教主	地图:H204	X:62	Y:62 
[2024/8/17 10:54:15] 物品:灵魂战衣(女)	怪物:188832E0祖玛雕像	地图:H204	X:64	Y:63 
[2024/8/17 10:54:17] 物品:牛角戒指	怪物:17E58490森林雪人	地图:0	X:100	Y:325 
[2024/8/17 10:54:18] 物品:黄色水晶项链	怪物:27741CD0掷斧骷髅	地图:D003	X:278	Y:86 
[2024/8/17 10:54:19] 物品:灵魂战衣(女)	怪物:03A96400祖玛弓箭手	地图:H204	X:66	Y:63 
[2024/8/17 10:54:19] 物品:八荒	怪物:03A96400祖玛弓箭手	地图:H204	X:66	Y:63 
[2024/8/17 10:54:19] 物品:偃月	怪物:03A96400祖玛弓箭手	地图:H204	X:66	Y:63 
[2024/8/17 10:54:20] 物品:强效太阳水	怪物:22722210祖玛雕像	地图:H204	X:66	Y:64 
[2024/8/17 10:54:22] 物品:斩马刀	怪物:1F07E0B0祖玛雕像	地图:H204	X:64	Y:63 
[2024/8/17 10:54:24] 物品:强效魔法药	怪物:28478D50祖玛雕像	地图:H204	X:66	Y:62 
[2024/8/17 10:54:24] 物品:骷髅头盔	怪物:28478D50祖玛雕像	地图:H204	X:66	Y:62 
[2024/8/17 10:54:26] 物品:大火球	怪物:1C36D3B0尸王2	地图:Q004	X:14	Y:7 
[2024/8/17 10:54:26] 物品:凤凰明珠	怪物:285C0E30祖玛卫士	地图:H204	X:64	Y:62 
[2024/8/17 10:54:27] 物品:金创药(小量)	怪物:1E1F5350骷髅战士	地图:D003	X:70	Y:229 
[2024/8/17 10:54:32] 物品:太阳水	怪物:2F13EE70黑野猪8	地图:H102	X:266	Y:179 
[2024/8/17 10:54:34] 物品:金创药(中量)	怪物:0598B610掷斧骷髅0	地图:D003	X:74	Y:235 
[2024/8/17 10:54:34] 物品:金创药(中量)	怪物:0598B610掷斧骷髅0	地图:D003	X:74	Y:235 
[2024/8/17 10:54:34] 物品:金创药(中量)	怪物:0598B610掷斧骷髅0	地图:D003	X:74	Y:235 
[2024/8/17 10:54:34] 物品:金创药(中量)	怪物:0598B610掷斧骷髅0	地图:D003	X:74	Y:235 
