[2024/8/22 1:0:1] 物品:金创药(小量)	怪物:23698DD0僵尸4	地图:H201	X:176	Y:89 
[2024/8/22 1:55:24] 物品:强效金创药	怪物:258E7E30魔龙破甲兵2	地图:66	X:87	Y:234 
[2024/8/22 1:55:25] 物品:金创药(小量)	怪物:28D217A0僵尸4	地图:H201	X:22	Y:104 
[2024/8/22 1:55:25] 物品:强效金创药	怪物:29207A10魔龙破甲兵	地图:66	X:60	Y:133 
[2024/8/22 1:55:25] 物品:凝霜	怪物:29207A10魔龙破甲兵	地图:66	X:60	Y:133 
[2024/8/22 1:55:29] 物品:强效太阳水	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:强效太阳水	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:强效太阳水	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:强效太阳水	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:强效太阳水	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:强效金创药	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:强效金创药	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:强效魔法药	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:强效魔法药	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:蛇眼戒指	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:道德戒指	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:29] 物品:魔力手镯	怪物:2AE99310尸王8	地图:H201	X:21	Y:103 
[2024/8/22 1:55:32] 物品:兽皮腰带	怪物:28902890魔龙射手	地图:66	X:83	Y:238 
[2024/8/22 1:55:38] 物品:金创药(小量)	怪物:2BE54F00僵尸4	地图:H201	X:14	Y:106 
[2024/8/22 1:55:41] 物品:金创药(小量)	怪物:22F5BF30僵尸4	地图:H201	X:13	Y:106 
[2024/8/22 1:55:42] 物品:蓝翡翠项链	怪物:24D5A210魔龙邪眼1	地图:66	X:77	Y:240 
[2024/8/22 1:55:42] 物品:强效魔法药	怪物:2CEDC1F0魔龙射手1	地图:66	X:65	Y:141 
[2024/8/22 1:55:42] 物品:心灵手镯	怪物:2CEDC1F0魔龙射手1	地图:66	X:65	Y:141 
[2024/8/22 1:55:42] 物品:灵魂战衣(男)	怪物:2CEDC1F0魔龙射手1	地图:66	X:65	Y:141 
[2024/8/22 1:55:50] 物品:强效太阳水	怪物:18315D90尸王8	地图:H201	X:11	Y:106 
[2024/8/22 1:55:50] 物品:强效太阳水	怪物:18315D90尸王8	地图:H201	X:11	Y:106 
[2024/8/22 1:55:50] 物品:强效太阳水	怪物:18315D90尸王8	地图:H201	X:11	Y:106 
[2024/8/22 1:55:50] 物品:强效太阳水	怪物:18315D90尸王8	地图:H201	X:11	Y:106 
[2024/8/22 1:55:50] 物品:强效太阳水	怪物:18315D90尸王8	地图:H201	X:11	Y:106 
[2024/8/22 1:55:50] 物品:强效金创药	怪物:18315D90尸王8	地图:H201	X:11	Y:106 
[2024/8/22 1:55:50] 物品:强效金创药	怪物:18315D90尸王8	地图:H201	X:11	Y:106 
[2024/8/22 1:55:50] 物品:强效魔法药	怪物:18315D90尸王8	地图:H201	X:11	Y:106 
[2024/8/22 1:55:50] 物品:强效魔法药	怪物:18315D90尸王8	地图:H201	X:11	Y:106 
[2024/8/22 1:55:50] 物品:魔力手镯	怪物:18315D90尸王8	地图:H201	X:11	Y:106 
[2024/8/22 1:55:50] 物品:金创药(小量)	怪物:22F5BF30僵尸4	地图:H201	X:13	Y:106 
[2024/8/22 1:55:52] 物品:降妖除魔戒指	怪物:2A94B9B0魔龙射手	地图:66	X:80	Y:245 
[2024/8/22 1:55:52] 物品:黑檀手镯	怪物:2A94B9B0魔龙射手	地图:66	X:80	Y:245 
[2024/8/22 1:55:56] 物品:金创药(小量)	怪物:2AC72210僵尸5	地图:H201	X:15	Y:99 
[2024/8/22 1:55:58] 物品:太阳水	怪物:2BE9FBA0魔龙破甲兵	地图:66	X:78	Y:245 
[2024/8/22 1:56:0] 物品:强效魔法药	怪物:11F919F0魔龙刀兵1	地图:66	X:65	Y:142 
[2024/8/22 1:56:7] 物品:强效魔法药	怪物:28BA99F0魔龙刀兵	地图:66	X:65	Y:141 
[2024/8/22 1:56:9] 物品:金创药(小量)	怪物:2AC72210僵尸5	地图:H201	X:15	Y:99 
[2024/8/22 1:56:10] 物品:太阳水	怪物:23DD3F30魔龙射手	地图:66	X:65	Y:137 
[2024/8/22 1:56:10] 物品:太阳水	怪物:23DD3F30魔龙射手	地图:66	X:65	Y:137 
[2024/8/22 1:56:10] 物品:死神手套	怪物:23DD3F30魔龙射手	地图:66	X:65	Y:137 
[2024/8/22 1:56:12] 物品:火球术	怪物:2B2DDAA0僵尸1	地图:H201	X:22	Y:92 
[2024/8/22 1:56:23] 物品:强效太阳水	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:强效太阳水	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:强效太阳水	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:强效太阳水	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:强效太阳水	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:强效金创药	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:强效金创药	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:强效魔法药	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:强效魔法药	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:生铁戒指	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:黑檀手镯	怪物:29332E80尸王8	地图:H201	X:21	Y:95 
[2024/8/22 1:56:23] 物品:强效魔法药	怪物:2BAD55D0魔龙刀兵	地图:66	X:65	Y:256 
[2024/8/22 1:56:26] 物品:强效太阳水	怪物:28F765D0尸王8	地图:H201	X:17	Y:91 
[2024/8/22 1:56:26] 物品:强效太阳水	怪物:28F765D0尸王8	地图:H201	X:17	Y:91 
[2024/8/22 1:56:26] 物品:强效太阳水	怪物:28F765D0尸王8	地图:H201	X:17	Y:91 
[2024/8/22 1:56:26] 物品:强效太阳水	怪物:28F765D0尸王8	地图:H201	X:17	Y:91 
[2024/8/22 1:56:26] 物品:强效太阳水	怪物:28F765D0尸王8	地图:H201	X:17	Y:91 
[2024/8/22 1:56:26] 物品:强效金创药	怪物:28F765D0尸王8	地图:H201	X:17	Y:91 
[2024/8/22 1:56:26] 物品:强效金创药	怪物:28F765D0尸王8	地图:H201	X:17	Y:91 
[2024/8/22 1:56:26] 物品:强效魔法药	怪物:28F765D0尸王8	地图:H201	X:17	Y:91 
[2024/8/22 1:56:26] 物品:强效魔法药	怪物:28F765D0尸王8	地图:H201	X:17	Y:91 
[2024/8/22 1:56:27] 物品:强效魔法药	怪物:25B1C270魔龙邪眼	地图:66	X:63	Y:255 
[2024/8/22 1:56:28] 物品:凝霜	怪物:2AB39C70魔龙邪眼	地图:66	X:66	Y:136 
[2024/8/22 1:56:31] 物品:攻杀剑术	怪物:1E64AE60恶灵尸王	地图:H201	X:18	Y:90 
[2024/8/22 1:56:31] 物品:诱惑之光	怪物:1E64AE60恶灵尸王	地图:H201	X:18	Y:90 
[2024/8/22 1:56:31] 物品:地狱火	怪物:1E64AE60恶灵尸王	地图:H201	X:18	Y:90 
[2024/8/22 1:56:31] 物品:太阳水	怪物:24276C10魔龙破甲兵	地图:66	X:68	Y:136 
[2024/8/22 1:56:33] 物品:强效金创药	怪物:2493C450魔龙刀兵1	地图:66	X:64	Y:257 
[2024/8/22 1:56:40] 物品:强效魔法药	怪物:176608B0魔龙邪眼	地图:66	X:66	Y:138 
[2024/8/22 1:56:40] 物品:灵魂战衣(女)	怪物:176608B0魔龙邪眼	地图:66	X:66	Y:138 
[2024/8/22 1:56:52] 物品:太阳水	怪物:2316F540魔龙破甲兵2	地图:66	X:64	Y:136 
[2024/8/22 1:56:52] 物品:珊瑚戒指	怪物:2316F540魔龙破甲兵2	地图:66	X:64	Y:136 
[2024/8/22 1:56:53] 物品:强效金创药	怪物:28DD8190魔龙刀兵1	地图:66	X:77	Y:256 
[2024/8/22 1:57:10] 物品:强效太阳水	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:强效太阳水	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:强效太阳水	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:强效太阳水	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:强效太阳水	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:强效金创药	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:强效金创药	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:强效魔法药	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:强效魔法药	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:黑色水晶戒指	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:生铁戒指	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:黑檀手镯	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:10] 物品:魔力手镯	怪物:14202B50尸王8	地图:H201	X:44	Y:90 
[2024/8/22 1:57:13] 物品:蓝翡翠项链	怪物:2BD9ED50魔龙血蛙	地图:66	X:56	Y:258 
[2024/8/22 1:57:21] 物品:魔法药(小量)	怪物:17EE7820僵尸5	地图:H201	X:49	Y:92 
[2024/8/22 1:57:23] 物品:太阳水	怪物:28D8F530恶灵尸王	地图:H201	X:51	Y:90 
[2024/8/22 1:57:23] 物品:幽灵盾	怪物:28D8F530恶灵尸王	地图:H201	X:51	Y:90 
[2024/8/22 1:57:23] 物品:隐身术	怪物:28D8F530恶灵尸王	地图:H201	X:51	Y:90 
[2024/8/22 1:57:23] 物品:雷电术	怪物:28D8F530恶灵尸王	地图:H201	X:51	Y:90 
[2024/8/22 1:57:23] 物品:瞬息移动	怪物:28D8F530恶灵尸王	地图:H201	X:51	Y:90 
[2024/8/22 1:57:26] 物品:强效金创药	怪物:24F12D30魔龙刺蛙1	地图:66	X:51	Y:256 
[2024/8/22 1:57:26] 物品:强效魔法药	怪物:24F12D30魔龙刺蛙1	地图:66	X:51	Y:256 
[2024/8/22 1:57:26] 物品:金戒指	怪物:24F12D30魔龙刺蛙1	地图:66	X:51	Y:256 
[2024/8/22 1:57:27] 物品:金创药(小量)	怪物:23B6E6A0僵尸4	地图:H201	X:48	Y:87 
[2024/8/22 1:57:27] 物品:魔法力药水	怪物:23B6E6A0僵尸4	地图:H201	X:48	Y:87 
[2024/8/22 1:57:37] 物品:强效太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:太阳水	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效金创药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效金创药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效金创药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效金创药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效金创药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效金创药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效金创药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效金创药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效金创药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效金创药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效魔法药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效魔法药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效魔法药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效魔法药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效魔法药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效魔法药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效魔法药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效魔法药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效魔法药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:强效魔法药	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:生命项链	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:恶魔长袍(男)	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:海魂	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:37] 物品:破魂	怪物:2C04CF50触龙神	地图:66	X:72	Y:142 
[2024/8/22 1:57:42] 物品:强效太阳水	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:强效太阳水	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:强效太阳水	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:强效太阳水	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:强效太阳水	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:强效金创药	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:强效金创药	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:强效魔法药	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:强效魔法药	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:骷髅戒指	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:黑色水晶戒指	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:珍珠戒指	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:死神手套	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:道德戒指	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:群体治疗术	怪物:233E5240尸王8	地图:H201	X:53	Y:99 
[2024/8/22 1:57:42] 物品:太阳水	怪物:1733F5A0半兽勇士9	地图:11	X:140	Y:350 
[2024/8/22 1:57:45] 物品:强效太阳水	怪物:2B27F420魔龙射手	地图:66	X:47	Y:265 
[2024/8/22 1:57:48] 物品:金创药(小量)	怪物:22FA8640僵尸4	地图:H201	X:54	Y:101 
[2024/8/22 1:57:48] 物品:魔法药(小量)	怪物:22FA8640僵尸4	地图:H201	X:54	Y:101 
[2024/8/22 1:57:53] 物品:强效金创药	怪物:28A0FFC0魔龙射手	地图:66	X:75	Y:148 
[2024/8/22 1:57:55] 物品:强效太阳水	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:强效太阳水	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:强效太阳水	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:强效太阳水	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:强效太阳水	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:强效金创药	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:强效金创药	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:强效魔法药	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:强效魔法药	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:蛇眼戒指	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:珍珠戒指	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:生铁戒指	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:魅力戒指	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:蓝翡翠项链	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:黑檀手镯	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:57:55] 物品:魔力手镯	怪物:23B90CD0尸王8	地图:H201	X:56	Y:99 
[2024/8/22 1:58:1] 物品:强效太阳水	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:1] 物品:强效太阳水	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:1] 物品:强效太阳水	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:1] 物品:强效太阳水	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:1] 物品:强效太阳水	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:1] 物品:强效金创药	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:1] 物品:强效金创药	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:1] 物品:强效魔法药	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:1] 物品:强效魔法药	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:1] 物品:蓝翡翠项链	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:1] 物品:圣言术	怪物:23801DF0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 1:58:14] 物品:布鞋	怪物:22DBED50魔龙射手	地图:66	X:73	Y:153 
[2024/8/22 1:58:15] 物品:强效金创药	怪物:234F68E0魔龙射手2	地图:66	X:86	Y:228 
[2024/8/22 1:58:15] 物品:强效太阳水	怪物:234F68E0魔龙射手2	地图:66	X:86	Y:228 
[2024/8/22 1:58:15] 物品:太阳水	怪物:234F68E0魔龙射手2	地图:66	X:86	Y:228 
[2024/8/22 1:58:26] 物品:黑檀手镯	怪物:244E67E0魔龙破甲兵1	地图:66	X:94	Y:227 
[2024/8/22 1:58:26] 物品:强效太阳水	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:26] 物品:强效太阳水	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:26] 物品:强效太阳水	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:26] 物品:强效太阳水	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:26] 物品:强效太阳水	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:26] 物品:强效金创药	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:26] 物品:强效金创药	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:26] 物品:强效魔法药	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:26] 物品:强效魔法药	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:26] 物品:骷髅戒指	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:26] 物品:道德戒指	怪物:2B684C30尸王8	地图:H201	X:51	Y:108 
[2024/8/22 1:58:32] 物品:强效太阳水	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:32] 物品:强效太阳水	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:32] 物品:强效太阳水	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:32] 物品:强效太阳水	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:32] 物品:强效太阳水	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:32] 物品:强效金创药	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:32] 物品:强效金创药	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:32] 物品:强效魔法药	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:32] 物品:强效魔法药	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:32] 物品:黑檀手镯	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:32] 物品:魔力手镯	怪物:060BDDF0尸王8	地图:H201	X:49	Y:108 
[2024/8/22 1:58:34] 物品:强效魔法药	怪物:288ADB00魔龙破甲兵	地图:66	X:94	Y:226 
[2024/8/22 1:58:34] 物品:太阳水	怪物:288ADB00魔龙破甲兵	地图:66	X:94	Y:226 
[2024/8/22 1:58:37] 物品:强效金创药	怪物:2B362570魔龙射手	地图:66	X:71	Y:154 
[2024/8/22 1:58:37] 物品:强效魔法药	怪物:2B362570魔龙射手	地图:66	X:71	Y:154 
[2024/8/22 1:58:38] 物品:强效魔法药	怪物:1214E1E0魔龙射手1	地图:66	X:96	Y:226 
[2024/8/22 1:58:38] 物品:强效魔法药	怪物:1214E1E0魔龙射手1	地图:66	X:96	Y:226 
[2024/8/22 1:58:38] 物品:放大镜	怪物:1214E1E0魔龙射手1	地图:66	X:96	Y:226 
[2024/8/22 1:58:41] 物品:强效太阳水	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:41] 物品:强效太阳水	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:41] 物品:强效太阳水	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:41] 物品:强效太阳水	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:41] 物品:强效太阳水	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:41] 物品:强效金创药	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:41] 物品:强效金创药	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:41] 物品:强效魔法药	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:41] 物品:强效魔法药	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:41] 物品:魔力手镯	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:41] 物品:半月弯刀	怪物:1B6C41C0尸王8	地图:H201	X:49	Y:113 
[2024/8/22 1:58:43] 物品:强效金创药	怪物:25092950魔龙射手	地图:66	X:97	Y:228 
[2024/8/22 1:58:44] 物品:强效太阳水	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
[2024/8/22 1:58:44] 物品:强效太阳水	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
[2024/8/22 1:58:44] 物品:强效太阳水	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
[2024/8/22 1:58:44] 物品:强效太阳水	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
[2024/8/22 1:58:44] 物品:强效太阳水	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
[2024/8/22 1:58:44] 物品:强效金创药	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
[2024/8/22 1:58:44] 物品:强效金创药	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
[2024/8/22 1:58:44] 物品:强效魔法药	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
[2024/8/22 1:58:44] 物品:强效魔法药	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
[2024/8/22 1:58:44] 物品:蛇眼戒指	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
[2024/8/22 1:58:44] 物品:死神手套	怪物:2A448700尸王8	地图:H201	X:49	Y:112 
