[2024/8/19 6:0:1] 物品:魔法药(小量)	怪物:190D3B70僵尸4	地图:H201	X:180	Y:58 
[2024/8/19 6:42:39] 物品:强效太阳水	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:强效太阳水	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:强效太阳水	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:强效太阳水	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:强效太阳水	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:强效金创药	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:强效金创药	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:强效魔法药	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:强效魔法药	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:珊瑚戒指	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:黑色水晶戒指	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:39] 物品:蓝翡翠项链	怪物:18F6CE30尸王8	地图:H201	X:34	Y:74 
[2024/8/19 6:42:40] 物品:雷电术	怪物:0D9B7C00恶灵尸王	地图:H201	X:89	Y:70 
[2024/8/19 6:42:40] 物品:大火球	怪物:0D9B7C00恶灵尸王	地图:H201	X:89	Y:70 
[2024/8/19 6:42:40] 物品:召唤骷髅	怪物:0D9B7C00恶灵尸王	地图:H201	X:89	Y:70 
[2024/8/19 6:42:47] 物品:强效魔法药	怪物:2C74F0B0魔龙射手	地图:66	X:147	Y:188 
[2024/8/19 6:42:47] 物品:诱惑之光	怪物:29FF8D50僵尸1	地图:H201	X:32	Y:68 
[2024/8/19 6:42:52] 物品:大火球	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:雷电术	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:地狱火	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:抗拒火环	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:精神力战法	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:火球术	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:治愈术	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:基本剑术	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:蓝色水晶戒指	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:魔鬼项链	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:琥珀项链	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:铁剑	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:短剑	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:轻型盔甲(男)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:轻型盔甲(女)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:中型盔甲(女)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:青铜斧	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:黑檀项链	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:黄色水晶项链	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:黑色水晶项链	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:青铜头盔	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:金创药(小量)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:金创药(小量)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:金创药(小量)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:金创药(小量)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:魔法药(小量)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:魔法药(小量)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:魔法药(小量)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:52] 物品:魔法药(小量)	怪物:29D37380僵尸50	地图:H201	X:29	Y:73 
[2024/8/19 6:42:53] 物品:强效太阳水	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:强效太阳水	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:强效太阳水	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:强效太阳水	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:强效太阳水	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:强效金创药	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:强效金创药	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:强效魔法药	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:强效魔法药	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:骷髅戒指	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:蛇眼戒指	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:珍珠戒指	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:道德戒指	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:53] 物品:烈火剑法	怪物:0620A4C0尸王8	地图:H201	X:88	Y:71 
[2024/8/19 6:42:57] 物品:瞬息移动	怪物:1A3F39E0僵尸40	地图:H201	X:89	Y:72 
[2024/8/19 6:42:57] 物品:抗拒火环	怪物:1A3F39E0僵尸40	地图:H201	X:89	Y:72 
[2024/8/19 6:42:57] 物品:精神力战法	怪物:1A3F39E0僵尸40	地图:H201	X:89	Y:72 
[2024/8/19 6:42:57] 物品:火球术	怪物:1A3F39E0僵尸40	地图:H201	X:89	Y:72 
[2024/8/19 6:42:57] 物品:治愈术	怪物:1A3F39E0僵尸40	地图:H201	X:89	Y:72 
[2024/8/19 6:42:57] 物品:基本剑术	怪物:1A3F39E0僵尸40	地图:H201	X:89	Y:72 
[2024/8/19 6:43:1] 物品:疾风药水	怪物:2F3C6B30僵尸1	地图:H201	X:40	Y:66 
[2024/8/19 6:43:7] 物品:攻击力药水	怪物:28257090僵尸2	地图:D411	X:66	Y:74 
[2024/8/19 6:43:7] 物品:金创药(中量)	怪物:1B7939F0僵尸1	地图:H201	X:83	Y:73 
[2024/8/19 6:43:16] 物品:魔法药(小量)	怪物:1A470BA0僵尸5	地图:H201	X:32	Y:52 
[2024/8/19 6:43:16] 物品:强效太阳水	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:强效太阳水	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:强效太阳水	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:强效太阳水	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:强效太阳水	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:强效金创药	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:强效金创药	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:强效魔法药	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:强效魔法药	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:珍珠戒指	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:道德戒指	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:16] 物品:魔力手镯	怪物:21B73490尸王8	地图:H201	X:33	Y:52 
[2024/8/19 6:43:17] 物品:金创药(小量)	怪物:23537130僵尸5	地图:H201	X:83	Y:72 
[2024/8/19 6:43:19] 物品:隐身术	怪物:3018E840僵尸40	地图:H201	X:34	Y:50 
[2024/8/19 6:43:19] 物品:抗拒火环	怪物:3018E840僵尸40	地图:H201	X:34	Y:50 
[2024/8/19 6:43:19] 物品:精神力战法	怪物:3018E840僵尸40	地图:H201	X:34	Y:50 
[2024/8/19 6:43:19] 物品:火球术	怪物:3018E840僵尸40	地图:H201	X:34	Y:50 
[2024/8/19 6:43:19] 物品:治愈术	怪物:3018E840僵尸40	地图:H201	X:34	Y:50 
[2024/8/19 6:43:19] 物品:基本剑术	怪物:3018E840僵尸40	地图:H201	X:34	Y:50 
[2024/8/19 6:43:19] 物品:坚固手套	怪物:3018E840僵尸40	地图:H201	X:34	Y:50 
[2024/8/19 6:43:19] 物品:魔法药(小量)	怪物:3018E840僵尸40	地图:H201	X:34	Y:50 
[2024/8/19 6:43:28] 物品:太阳水	怪物:1D703AB0跳跳蜂	地图:D601	X:181	Y:210 
[2024/8/19 6:43:28] 物品:强效太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:强效太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:强效太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:强效太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:强效太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:太阳水	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:金创药(中量)	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:金创药(中量)	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:金创药(中量)	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:强效金创药	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:强效金创药	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:魔法药(中量)	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:魔法药(中量)	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:魔法药(中量)	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:强效魔法药	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:强效魔法药	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:黑色水晶戒指	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:魔力手镯	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:困魔咒	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:圣言术	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:神圣战甲术	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:地狱火	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:召唤骷髅	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:瞬息移动	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:抗拒火环	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:精神力战法	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:治愈术	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:基本剑术	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:28] 物品:火球术	怪物:2B5D5ED0尸王	地图:H201	X:39	Y:47 
[2024/8/19 6:43:31] 物品:强效魔法药	怪物:2DED4FA0魔龙巨蛾	地图:66	X:148	Y:192 
[2024/8/19 6:43:31] 物品:强效金创药	怪物:2DED4FA0魔龙巨蛾	地图:66	X:148	Y:192 
[2024/8/19 6:43:31] 物品:灭天火	怪物:2DED4FA0魔龙巨蛾	地图:66	X:148	Y:192 
[2024/8/19 6:43:39] 物品:魔法药(小量)	怪物:2B29EAB0僵尸4	地图:H201	X:84	Y:60 
[2024/8/19 6:43:40] 物品:大火球	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:召唤骷髅	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:抗拒火环	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:精神力战法	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:火球术	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:治愈术	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:基本剑术	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:半月	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:海魂	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:凌风	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:琥珀项链	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:坚固手套	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:灯笼项链	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:铁剑	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:短剑	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:轻型盔甲(男)	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:轻型盔甲(女)	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:青铜斧	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:黑檀项链	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:黄色水晶项链	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:黑色水晶项链	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:青铜头盔	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:40] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:48	Y:42 
[2024/8/19 6:43:44] 物品:强效金创药	怪物:28A2C050魔龙破甲兵	地图:66	X:140	Y:190 
[2024/8/19 6:43:45] 物品:魔法药(中量)	怪物:22776670僵尸10	地图:H201	X:84	Y:60 
[2024/8/19 6:43:46] 物品:强效太阳水	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:强效太阳水	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:强效太阳水	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:强效太阳水	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:强效太阳水	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:强效金创药	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:强效金创药	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:强效魔法药	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:强效魔法药	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:凝霜	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:道德戒指	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:魔力手镯	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:困魔咒	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:46] 物品:魔法盾	怪物:2A4E53F0尸王8	地图:H201	X:46	Y:39 
[2024/8/19 6:43:48] 物品:金创药(小量)	怪物:1DF36E60僵尸4	地图:H201	X:84	Y:59 
[2024/8/19 6:43:50] 物品:金创药(小量)	怪物:283FFE20僵尸5	地图:H201	X:85	Y:59 
[2024/8/19 6:43:52] 物品:攻杀剑术	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:地狱火	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:抗拒火环	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:精神力战法	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:火球术	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:治愈术	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:基本剑术	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:海魂	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:凌风	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:凤凰明珠	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:坚固手套	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:灯笼项链	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:铁剑	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:短剑	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:轻型盔甲(男)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:轻型盔甲(女)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:青铜斧	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:黑檀项链	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:黄色水晶项链	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:黑色水晶项链	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:青铜头盔	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:52] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:43:55] 物品:蛇眼戒指	怪物:237A9790黑色恶蛆	地图:D601	X:184	Y:217 
[2024/8/19 6:43:57] 物品:金创药(小量)	怪物:2DAB92C0僵尸4	地图:H201	X:84	Y:59 
[2024/8/19 6:43:57] 物品:魔法药(小量)	怪物:2DAB92C0僵尸4	地图:H201	X:84	Y:59 
[2024/8/19 6:44:0] 物品:大火球	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:雷电术	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:抗拒火环	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:精神力战法	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:火球术	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:治愈术	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:基本剑术	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:八荒	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:海魂	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:凌风	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:蓝色水晶戒指	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:凤凰明珠	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:魔力手镯	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:铁剑	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:短剑	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:轻型盔甲(男)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:轻型盔甲(女)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:青铜斧	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:黑檀项链	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:黄色水晶项链	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:黑色水晶项链	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:青铜头盔	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:金创药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:0] 物品:魔法药(小量)	怪物:063D9350僵尸50	地图:H201	X:47	Y:43 
[2024/8/19 6:44:2] 物品:金戒指	怪物:1C05A4A0跳跳蜂8	地图:H004	X:55	Y:126 
[2024/8/19 6:44:3] 物品:神圣战甲术	怪物:28F35F40僵尸1	地图:H201	X:83	Y:65 
[2024/8/19 6:44:5] 物品:大火球	怪物:063D9350僵尸50	地图:H201	X:47	Y:42 
[2024/8/19 6:44:5] 物品:灵魂火符	怪物:063D9350僵尸50	地图:H201	X:47	Y:42 
[2024/8/19 6:44:5] 物品:诱惑之光	怪物:063D9350僵尸50	地图:H201	X:47	Y:42 
[2024/8/19 6:44:5] 物品:抗拒火环	怪物:063D9350僵尸50	地图:H201	X:47	Y:42 
