[2024/8/18 4:0:0] 物品:破魂	怪物:297F8BA0牛魔将军8	地图:H010	X:213	Y:133 
[2024/8/18 4:54:58] 物品:强效魔法药	怪物:1A442CB0尸王8	地图:H201	X:99	Y:93 
[2024/8/18 4:54:58] 物品:强效魔法药	怪物:1A442CB0尸王8	地图:H201	X:99	Y:93 
[2024/8/18 4:54:58] 物品:蛇眼戒指	怪物:1A442CB0尸王8	地图:H201	X:99	Y:93 
[2024/8/18 4:54:58] 物品:魅力戒指	怪物:1A442CB0尸王8	地图:H201	X:99	Y:93 
[2024/8/18 4:54:58] 物品:黑檀手镯	怪物:1A442CB0尸王8	地图:H201	X:99	Y:93 
[2024/8/18 4:54:58] 物品:魔力手镯	怪物:1A442CB0尸王8	地图:H201	X:99	Y:93 
[2024/8/18 4:54:58] 物品:魔法盾	怪物:1A442CB0尸王8	地图:H201	X:99	Y:93 
[2024/8/18 4:55:3] 物品:魔法长袍(男)	怪物:295E7590牛魔法师8	地图:H010	X:179	Y:86 
[2024/8/18 4:55:3] 物品:道德戒指	怪物:295E7590牛魔法师8	地图:H010	X:179	Y:86 
[2024/8/18 4:55:6] 物品:强效太阳水	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:强效太阳水	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:强效太阳水	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:强效太阳水	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:强效太阳水	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:强效金创药	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:强效金创药	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:强效魔法药	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:强效魔法药	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:骷髅戒指	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:黑色水晶戒指	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:魅力戒指	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:黑檀手镯	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:6] 物品:魔力手镯	怪物:05127130尸王8	地图:H201	X:88	Y:80 
[2024/8/18 4:55:11] 物品:强效太阳水	怪物:0D5AB4F0恶灵尸王	地图:H201	X:89	Y:80 
[2024/8/18 4:55:11] 物品:爆裂火焰	怪物:0D5AB4F0恶灵尸王	地图:H201	X:89	Y:80 
[2024/8/18 4:55:11] 物品:集体隐身术	怪物:0D5AB4F0恶灵尸王	地图:H201	X:89	Y:80 
[2024/8/18 4:55:11] 物品:攻杀剑术	怪物:0D5AB4F0恶灵尸王	地图:H201	X:89	Y:80 
[2024/8/18 4:55:12] 物品:道士头盔	怪物:1BD88910黑野猪8	地图:H002	X:202	Y:77 
[2024/8/18 4:55:13] 物品:强效太阳水	怪物:1DD43B50牛魔将军0	地图:H010	X:180	Y:87 
[2024/8/18 4:55:13] 物品:强效太阳水	怪物:1DD43B50牛魔将军0	地图:H010	X:180	Y:87 
[2024/8/18 4:55:13] 物品:太阳水	怪物:1DD43B50牛魔将军0	地图:H010	X:180	Y:87 
[2024/8/18 4:55:13] 物品:太阳水	怪物:1DD43B50牛魔将军0	地图:H010	X:180	Y:87 
[2024/8/18 4:55:13] 物品:太阳水	怪物:1DD43B50牛魔将军0	地图:H010	X:180	Y:87 
[2024/8/18 4:55:13] 物品:太阳水	怪物:1DD43B50牛魔将军0	地图:H010	X:180	Y:87 
[2024/8/18 4:55:13] 物品:心灵手镯	怪物:1DD43B50牛魔将军0	地图:H010	X:180	Y:87 
[2024/8/18 4:55:13] 物品:黑檀手镯	怪物:1DD43B50牛魔将军0	地图:H010	X:180	Y:87 
[2024/8/18 4:55:17] 物品:强效太阳水	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:强效太阳水	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:强效太阳水	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:强效太阳水	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:强效太阳水	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:强效金创药	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:强效金创药	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:强效魔法药	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:强效魔法药	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:道德戒指	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:黑檀手镯	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:圣言术	怪物:2894E9C0尸王8	地图:H201	X:31	Y:75 
[2024/8/18 4:55:17] 物品:黑檀手镯	怪物:2B3C7AD0牛魔法师8	地图:H010	X:180	Y:86 
[2024/8/18 4:55:17] 物品:偃月	怪物:2B3C7AD0牛魔法师8	地图:H010	X:180	Y:86 
[2024/8/18 4:55:19] 物品:魔法药(中量)	怪物:28AFB7C0骷髅战将	地图:D002	X:101	Y:135 
[2024/8/18 4:55:20] 物品:强效太阳水	怪物:2B31D080牛魔祭司8	地图:H010	X:179	Y:86 
[2024/8/18 4:55:20] 物品:放大镜	怪物:2B31D080牛魔祭司8	地图:H010	X:179	Y:86 
[2024/8/18 4:55:20] 物品:魔法药(小量)	怪物:191A8C40僵尸4	地图:H201	X:31	Y:75 
[2024/8/18 4:55:20] 物品:精神力药水	怪物:191A8C40僵尸4	地图:H201	X:31	Y:75 
[2024/8/18 4:55:26] 物品:金创药(小量)	怪物:2B3DA820僵尸5	地图:H201	X:86	Y:82 
[2024/8/18 4:55:28] 物品:魅力戒指	怪物:2F2DC950牛魔侍卫8	地图:H010	X:184	Y:85 
[2024/8/18 4:55:28] 物品:道士手镯	怪物:2F2DC950牛魔侍卫8	地图:H010	X:184	Y:85 
[2024/8/18 4:55:30] 物品:强效太阳水	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:30] 物品:强效太阳水	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:30] 物品:强效太阳水	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:30] 物品:强效太阳水	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:30] 物品:强效太阳水	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:30] 物品:强效金创药	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:30] 物品:强效金创药	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:30] 物品:强效魔法药	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:30] 物品:强效魔法药	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:30] 物品:黑色水晶戒指	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:30] 物品:蓝翡翠项链	怪物:0F2799B0尸王8	地图:H201	X:32	Y:75 
[2024/8/18 4:55:32] 物品:强效太阳水	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:强效太阳水	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:强效太阳水	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:强效太阳水	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:强效太阳水	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:强效金创药	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:强效金创药	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:强效魔法药	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:强效魔法药	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:骷髅戒指	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:凝霜	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:32] 物品:黑檀手镯	怪物:1C1035D0尸王8	地图:H201	X:86	Y:83 
[2024/8/18 4:55:33] 物品:强效魔法药	怪物:2B4AA980牛魔祭司8	地图:H010	X:183	Y:83 
[2024/8/18 4:55:34] 物品:强效太阳水	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:强效太阳水	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:强效太阳水	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:强效太阳水	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:强效太阳水	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:强效金创药	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:强效金创药	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:强效魔法药	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:强效魔法药	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:黑色水晶戒指	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:珍珠戒指	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:凝霜	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:黑檀手镯	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:34] 物品:魔力手镯	怪物:28762210尸王8	地图:H201	X:87	Y:83 
[2024/8/18 4:55:38] 物品:灵魂战衣(女)	怪物:29153530牛魔侍卫8	地图:H010	X:184	Y:83 
[2024/8/18 4:55:38] 物品:道士手镯	怪物:29153530牛魔侍卫8	地图:H010	X:184	Y:83 
[2024/8/18 4:55:40] 物品:灵魂战衣(男)	怪物:05625BA0牛魔法师8	地图:H010	X:185	Y:85 
[2024/8/18 4:55:40] 物品:金手镯	怪物:05625BA0牛魔法师8	地图:H010	X:185	Y:85 
[2024/8/18 4:55:40] 物品:生铁戒指	怪物:05625BA0牛魔法师8	地图:H010	X:185	Y:85 
[2024/8/18 4:55:41] 物品:刺杀剑术	怪物:1E03D830恶灵尸王	地图:H201	X:88	Y:83 
[2024/8/18 4:55:41] 物品:神圣战甲术	怪物:1E03D830恶灵尸王	地图:H201	X:88	Y:83 
[2024/8/18 4:55:42] 物品:强效太阳水	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:强效太阳水	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:强效太阳水	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:强效太阳水	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:强效太阳水	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:强效金创药	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:强效金创药	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:强效魔法药	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:强效魔法药	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:蛇眼戒指	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:珍珠戒指	怪物:191CCBA0尸王8	地图:H201	X:36	Y:83 
[2024/8/18 4:55:42] 物品:短剑	怪物:304E89C0骷髅0	地图:D002	X:103	Y:128 
[2024/8/18 4:55:42] 物品:金创药(小量)	怪物:304E89C0骷髅0	地图:D002	X:103	Y:128 
[2024/8/18 4:55:42] 物品:金创药(小量)	怪物:304E89C0骷髅0	地图:D002	X:103	Y:128 
[2024/8/18 4:55:42] 物品:金创药(小量)	怪物:304E89C0骷髅0	地图:D002	X:103	Y:128 
[2024/8/18 4:55:42] 物品:金创药(小量)	怪物:304E89C0骷髅0	地图:D002	X:103	Y:128 
[2024/8/18 4:55:42] 物品:魔法药(小量)	怪物:304E89C0骷髅0	地图:D002	X:103	Y:128 
[2024/8/18 4:55:42] 物品:魔法药(小量)	怪物:304E89C0骷髅0	地图:D002	X:103	Y:128 
[2024/8/18 4:55:42] 物品:魔法药(小量)	怪物:304E89C0骷髅0	地图:D002	X:103	Y:128 
[2024/8/18 4:55:42] 物品:魔法药(小量)	怪物:304E89C0骷髅0	地图:D002	X:103	Y:128 
[2024/8/18 4:55:48] 物品:魔法长袍(男)	怪物:2F1F86B0牛魔法师8	地图:H010	X:179	Y:78 
[2024/8/18 4:55:49] 物品:太阳水	怪物:1BD56BD0黑野猪8	地图:H002	X:198	Y:78 
[2024/8/18 4:55:49] 物品:太阳水	怪物:29181160黑色恶蛆8	地图:H104	X:79	Y:83 
[2024/8/18 4:55:53] 物品:战神盔甲(女)	怪物:29EFB4D0牛魔法师8	地图:H010	X:178	Y:79 
[2024/8/18 4:56:0] 物品:金创药(中量)	怪物:19D4E130骷髅战将	地图:D002	X:102	Y:122 
[2024/8/18 4:56:1] 物品:强效太阳水	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:1] 物品:强效太阳水	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:1] 物品:强效太阳水	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:1] 物品:强效太阳水	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:1] 物品:强效太阳水	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:1] 物品:强效金创药	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:1] 物品:强效金创药	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:1] 物品:强效魔法药	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:1] 物品:强效魔法药	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:1] 物品:蓝翡翠项链	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:1] 物品:黑檀手镯	怪物:2F0E66E0尸王8	地图:H201	X:84	Y:90 
[2024/8/18 4:56:3] 物品:钢手镯	怪物:29A23840骷髅	地图:D002	X:103	Y:123 
[2024/8/18 4:56:4] 物品:黑色水晶戒指	怪物:2B40B0B0牛魔将军8	地图:H010	X:188	Y:89 
[2024/8/18 4:56:7] 物品:强效太阳水	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:强效太阳水	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:强效太阳水	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:强效太阳水	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:强效太阳水	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:强效金创药	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:强效金创药	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:强效魔法药	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:强效魔法药	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:骷髅戒指	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:蓝翡翠项链	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:7] 物品:黑檀手镯	怪物:0DB10B60尸王8	地图:H201	X:36	Y:89 
[2024/8/18 4:56:14] 物品:强效太阳水	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:强效太阳水	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:强效太阳水	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:强效太阳水	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:强效太阳水	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:强效金创药	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:强效金创药	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:强效魔法药	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:强效魔法药	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:珊瑚戒指	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:生铁戒指	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:黑檀手镯	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:魔力手镯	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:14] 物品:困魔咒	怪物:3047ED10尸王8	地图:H201	X:81	Y:88 
[2024/8/18 4:56:15] 物品:琥珀项链	怪物:29E71F00掷斧骷髅	地图:D002	X:102	Y:128 
[2024/8/18 4:56:19] 物品:灵魂战衣(女)	怪物:2A63B570牛魔法师8	地图:H010	X:190	Y:93 
[2024/8/18 4:56:19] 物品:金手镯	怪物:2A63B570牛魔法师8	地图:H010	X:190	Y:93 
[2024/8/18 4:56:19] 物品:地狱火	怪物:282DFE90恶灵尸王	地图:H201	X:81	Y:89 
[2024/8/18 4:56:20] 物品:强效太阳水	怪物:28D69D10牛魔将军0	地图:H010	X:187	Y:93 
[2024/8/18 4:56:20] 物品:太阳水	怪物:28D69D10牛魔将军0	地图:H010	X:187	Y:93 
[2024/8/18 4:56:20] 物品:太阳水	怪物:28D69D10牛魔将军0	地图:H010	X:187	Y:93 
[2024/8/18 4:56:20] 物品:太阳水	怪物:28D69D10牛魔将军0	地图:H010	X:187	Y:93 
[2024/8/18 4:56:25] 物品:强效太阳水	怪物:28F13050牛魔将军0	地图:H010	X:188	Y:93 
[2024/8/18 4:56:25] 物品:强效太阳水	怪物:28F13050牛魔将军0	地图:H010	X:188	Y:93 
[2024/8/18 4:56:25] 物品:太阳水	怪物:28F13050牛魔将军0	地图:H010	X:188	Y:93 
[2024/8/18 4:56:25] 物品:太阳水	怪物:28F13050牛魔将军0	地图:H010	X:188	Y:93 
[2024/8/18 4:56:25] 物品:太阳水	怪物:28F13050牛魔将军0	地图:H010	X:188	Y:93 
[2024/8/18 4:56:25] 物品:太阳水	怪物:28F13050牛魔将军0	地图:H010	X:188	Y:93 
[2024/8/18 4:56:27] 物品:魔法长袍(男)	怪物:2F291870牛魔侍卫8	地图:H010	X:188	Y:92 
[2024/8/18 4:56:30] 物品:金创药(小量)	怪物:2A4E6A20僵尸5	地图:H201	X:37	Y:95 
[2024/8/18 4:56:38] 物品:黑檀手镯	怪物:056ADB50牛魔侍卫8	地图:H010	X:192	Y:95 
[2024/8/18 4:56:38] 物品:生铁戒指	怪物:056ADB50牛魔侍卫8	地图:H010	X:192	Y:95 
[2024/8/18 4:56:39] 物品:金戒指	怪物:17BBED50牛魔侍卫8	地图:H010	X:192	Y:96 
[2024/8/18 4:56:39] 物品:金手镯	怪物:17BBED50牛魔侍卫8	地图:H010	X:192	Y:96 
[2024/8/18 4:56:44] 物品:强效太阳水	怪物:2EBBE850牛魔祭司8	地图:H010	X:192	Y:97 
[2024/8/18 4:56:45] 物品:重盔甲(男)	怪物:2964C640牛魔法师8	地图:H010	X:192	Y:98 
[2024/8/18 4:56:47] 物品:战神盔甲(女)	怪物:29605C30牛魔法师8	地图:H010	X:192	Y:96 
[2024/8/18 4:56:49] 物品:强效太阳水	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:强效太阳水	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:强效太阳水	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:强效太阳水	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:强效太阳水	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:强效金创药	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:强效金创药	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:强效魔法药	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:强效魔法药	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:骷髅戒指	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:死神手套	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:魅力戒指	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:49] 物品:困魔咒	怪物:2916DAC0尸王8	地图:H201	X:45	Y:86 
[2024/8/18 4:56:58] 物品:银手镯	怪物:1A225B00骷髅战士	地图:D002	X:110	Y:128 
[2024/8/18 4:57:0] 物品:强效太阳水	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:0] 物品:强效太阳水	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:0] 物品:强效太阳水	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:0] 物品:强效太阳水	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:0] 物品:强效太阳水	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:0] 物品:强效金创药	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:0] 物品:强效金创药	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:0] 物品:强效魔法药	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:0] 物品:强效魔法药	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:0] 物品:死神手套	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:0] 物品:魔力手镯	怪物:05C159E0尸王8	地图:H201	X:44	Y:86 
[2024/8/18 4:57:1] 物品:强效太阳水	怪物:29F3BE50牛魔将军0	地图:H010	X:199	Y:99 
[2024/8/18 4:57:1] 物品:太阳水	怪物:29F3BE50牛魔将军0	地图:H010	X:199	Y:99 
[2024/8/18 4:57:1] 物品:偃月	怪物:29F3BE50牛魔将军0	地图:H010	X:199	Y:99 
[2024/8/18 4:57:7] 物品:金创药(中量)	怪物:19B95200骷髅战将	地图:D002	X:109	Y:137 
[2024/8/18 4:57:11] 物品:强效太阳水	怪物:06415020牛魔祭司0	地图:H010	X:199	Y:99 
[2024/8/18 4:57:11] 物品:太阳水	怪物:06415020牛魔祭司0	地图:H010	X:199	Y:99 
[2024/8/18 4:57:11] 物品:太阳水	怪物:06415020牛魔祭司0	地图:H010	X:199	Y:99 
[2024/8/18 4:57:13] 物品:道德戒指	怪物:18AEBCA0牛魔法师8	地图:H010	X:199	Y:98 
[2024/8/18 4:57:13] 物品:太阳水	怪物:057D7410骷髅战将	地图:D002	X:113	Y:141 
[2024/8/18 4:57:14] 物品:珍珠戒指	怪物:1DFC3710牛魔祭司8	地图:H010	X:199	Y:100 
[2024/8/18 4:57:15] 物品:治愈术	怪物:2A7A10C0僵尸1	地图:H201	X:51	Y:89 
[2024/8/18 4:57:18] 物品:强效金创药	怪物:2893B320牛魔法师8	地图:H010	X:199	Y:99 
[2024/8/18 4:57:21] 物品:金创药(小量)	怪物:2A498CE0骷髅战士	地图:D002	X:112	Y:139 
[2024/8/18 4:57:23] 物品:强效太阳水	怪物:27C539A0牛魔将军0	地图:H010	X:199	Y:101 
[2024/8/18 4:57:23] 物品:强效太阳水	怪物:27C539A0牛魔将军0	地图:H010	X:199	Y:101 
[2024/8/18 4:57:23] 物品:强效太阳水	怪物:27C539A0牛魔将军0	地图:H010	X:199	Y:101 
[2024/8/18 4:57:23] 物品:太阳水	怪物:27C539A0牛魔将军0	地图:H010	X:199	Y:101 
[2024/8/18 4:57:23] 物品:道德戒指	怪物:27C539A0牛魔将军0	地图:H010	X:199	Y:101 
[2024/8/18 4:57:23] 物品:珊瑚戒指	怪物:27C539A0牛魔将军0	地图:H010	X:199	Y:101 
[2024/8/18 4:57:26] 物品:金创药(小量)	怪物:30312940僵尸5	地图:H201	X:73	Y:95 
[2024/8/18 4:57:31] 物品:强效太阳水	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:强效太阳水	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:强效太阳水	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:强效太阳水	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:强效太阳水	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:强效金创药	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:强效金创药	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:强效魔法药	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:强效魔法药	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:珊瑚戒指	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:黑色水晶戒指	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
[2024/8/18 4:57:31] 物品:珍珠戒指	怪物:2AA3DD90尸王8	地图:H201	X:57	Y:95 
