[2024/8/22 18:0:5] 物品:太阳水	怪物:23A047C0黑色恶蛆8	地图:H004	X:80	Y:68 
[2024/8/22 18:53:17] 物品:强效魔法药	怪物:251471F0尸王8	地图:H201	X:102	Y:14 
[2024/8/22 18:53:17] 物品:强效魔法药	怪物:251471F0尸王8	地图:H201	X:102	Y:14 
[2024/8/22 18:53:17] 物品:骷髅戒指	怪物:251471F0尸王8	地图:H201	X:102	Y:14 
[2024/8/22 18:53:17] 物品:魅力戒指	怪物:251471F0尸王8	地图:H201	X:102	Y:14 
[2024/8/22 18:53:17] 物品:魔力手镯	怪物:251471F0尸王8	地图:H201	X:102	Y:14 
[2024/8/22 18:53:18] 物品:太阳水	怪物:258840F0祖玛雕像83	地图:H008	X:26	Y:61 
[2024/8/22 18:53:28] 物品:强效魔法药	怪物:1AC2B400魔龙破甲兵	地图:66	X:143	Y:174 
[2024/8/22 18:53:28] 物品:放大镜	怪物:1AC2B400魔龙破甲兵	地图:66	X:143	Y:174 
[2024/8/22 18:53:28] 物品:道德戒指	怪物:1AC2B400魔龙破甲兵	地图:66	X:143	Y:174 
[2024/8/22 18:53:29] 物品:魔法长袍(女)	怪物:2461DA70祖玛雕像83	地图:H008	X:28	Y:65 
[2024/8/22 18:53:29] 物品:黑檀手镯	怪物:2461DA70祖玛雕像83	地图:H008	X:28	Y:65 
[2024/8/22 18:53:35] 物品:魔法药(中量)	怪物:23EB01E0祖玛雕像83	地图:H008	X:29	Y:65 
[2024/8/22 18:53:38] 物品:强效太阳水	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:强效太阳水	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:强效太阳水	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:强效太阳水	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:强效太阳水	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:强效金创药	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:强效金创药	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:强效魔法药	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:强效魔法药	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:蛇眼戒指	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:生铁戒指	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:38] 物品:黑檀手镯	怪物:268DEB40尸王8	地图:H201	X:98	Y:23 
[2024/8/22 18:53:39] 物品:太阳水	怪物:28D3BD30僵尸5	地图:H201	X:98	Y:21 
[2024/8/22 18:53:42] 物品:金创药(小量)	怪物:2CE5DCB0僵尸4	地图:H201	X:97	Y:23 
[2024/8/22 18:53:44] 物品:金创药(小量)	怪物:2A7F86B0僵尸4	地图:H201	X:100	Y:19 
[2024/8/22 18:53:44] 物品:强效魔法药	怪物:071FACF0祖玛雕像83	地图:H008	X:33	Y:58 
[2024/8/22 18:53:44] 物品:铂金戒指	怪物:071FACF0祖玛雕像83	地图:H008	X:33	Y:58 
[2024/8/22 18:53:48] 物品:强效太阳水	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:48] 物品:强效太阳水	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:48] 物品:强效太阳水	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:48] 物品:强效太阳水	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:48] 物品:强效太阳水	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:48] 物品:强效金创药	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:48] 物品:强效金创药	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:48] 物品:强效魔法药	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:48] 物品:强效魔法药	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:48] 物品:黑檀手镯	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:48] 物品:魔力手镯	怪物:1B2629B0尸王8	地图:H201	X:96	Y:20 
[2024/8/22 18:53:58] 物品:强效太阳水	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:53:58] 物品:强效太阳水	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:53:58] 物品:强效太阳水	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:53:58] 物品:强效太阳水	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:53:58] 物品:强效太阳水	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:53:58] 物品:强效金创药	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:53:58] 物品:强效金创药	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:53:58] 物品:强效魔法药	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:53:58] 物品:强效魔法药	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:53:58] 物品:珍珠戒指	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:53:58] 物品:生铁戒指	怪物:156027A0尸王8	地图:H201	X:96	Y:29 
[2024/8/22 18:54:0] 物品:火墙	怪物:293B8420僵尸1	地图:H201	X:93	Y:21 
[2024/8/22 18:54:1] 物品:大火球	怪物:2D035090僵尸1	地图:H201	X:94	Y:28 
[2024/8/22 18:54:1] 物品:强效太阳水	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:强效太阳水	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:强效太阳水	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:强效太阳水	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:强效太阳水	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:强效金创药	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:强效金创药	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:强效魔法药	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:强效魔法药	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:道德戒指	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:魔力手镯	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:1] 物品:群体治疗术	怪物:1BE5DBF0尸王8	地图:H201	X:95	Y:27 
[2024/8/22 18:54:4] 物品:道德戒指	怪物:24C13440祖玛弓箭手83	地图:H008	X:39	Y:58 
[2024/8/22 18:54:7] 物品:大火球	怪物:25FD9100僵尸40	地图:H201	X:102	Y:33 
[2024/8/22 18:54:7] 物品:瞬息移动	怪物:25FD9100僵尸40	地图:H201	X:102	Y:33 
[2024/8/22 18:54:7] 物品:抗拒火环	怪物:25FD9100僵尸40	地图:H201	X:102	Y:33 
[2024/8/22 18:54:7] 物品:精神力战法	怪物:25FD9100僵尸40	地图:H201	X:102	Y:33 
[2024/8/22 18:54:7] 物品:火球术	怪物:25FD9100僵尸40	地图:H201	X:102	Y:33 
[2024/8/22 18:54:7] 物品:治愈术	怪物:25FD9100僵尸40	地图:H201	X:102	Y:33 
[2024/8/22 18:54:7] 物品:基本剑术	怪物:25FD9100僵尸40	地图:H201	X:102	Y:33 
[2024/8/22 18:54:7] 物品:坚固手套	怪物:25FD9100僵尸40	地图:H201	X:102	Y:33 
[2024/8/22 18:54:12] 物品:金创药(小量)	怪物:1E5EB4F0僵尸5	地图:H201	X:98	Y:34 
[2024/8/22 18:54:14] 物品:思贝儿手镯	怪物:2C048930祖玛雕像83	地图:H008	X:32	Y:51 
[2024/8/22 18:54:15] 物品:强效金创药	怪物:1DC49C70魔龙刀兵	地图:66	X:133	Y:172 
[2024/8/22 18:54:19] 物品:强效太阳水	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:强效太阳水	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:强效太阳水	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:强效太阳水	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:强效太阳水	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:强效金创药	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:强效金创药	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:强效魔法药	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:强效魔法药	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:骷髅戒指	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:道德戒指	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:半月弯刀	怪物:14DECBC0尸王8	地图:H201	X:98	Y:31 
[2024/8/22 18:54:19] 物品:金创药(中量)	怪物:121EB600祖玛雕像83	地图:H008	X:31	Y:50 
[2024/8/22 18:54:19] 物品:骷髅头盔	怪物:121EB600祖玛雕像83	地图:H008	X:31	Y:50 
[2024/8/22 18:54:21] 物品:强效太阳水	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:21] 物品:强效太阳水	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:21] 物品:强效太阳水	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:21] 物品:强效太阳水	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:21] 物品:强效太阳水	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:21] 物品:强效金创药	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:21] 物品:强效金创药	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:21] 物品:强效魔法药	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:21] 物品:强效魔法药	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:21] 物品:凝霜	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:21] 物品:魔力手镯	怪物:1DBDAC30尸王8	地图:H201	X:96	Y:32 
[2024/8/22 18:54:22] 物品:金创药(小量)	怪物:14E09C30僵尸4	地图:H201	X:96	Y:29 
[2024/8/22 18:54:24] 物品:强效金创药	怪物:14C80130魔龙刀兵	地图:66	X:133	Y:171 
[2024/8/22 18:54:27] 物品:魅力戒指	怪物:1EE4A340魔龙破甲兵	地图:66	X:134	Y:170 
[2024/8/22 18:54:27] 物品:苹果	怪物:1EE4A340魔龙破甲兵	地图:66	X:134	Y:170 
[2024/8/22 18:54:30] 物品:战神油	怪物:2B1358D0蜈蚣8	地图:H004	X:184	Y:112 
[2024/8/22 18:54:32] 物品:魔法药(小量)	怪物:26938BF0僵尸5	地图:H201	X:86	Y:26 
[2024/8/22 18:54:32] 物品:隐身术	怪物:26938BF0僵尸5	地图:H201	X:86	Y:26 
[2024/8/22 18:54:34] 物品:强效太阳水	怪物:2CFEAF30尸王8	地图:H201	X:88	Y:24 
[2024/8/22 18:54:34] 物品:强效太阳水	怪物:2CFEAF30尸王8	地图:H201	X:88	Y:24 
[2024/8/22 18:54:34] 物品:强效太阳水	怪物:2CFEAF30尸王8	地图:H201	X:88	Y:24 
[2024/8/22 18:54:34] 物品:强效太阳水	怪物:2CFEAF30尸王8	地图:H201	X:88	Y:24 
[2024/8/22 18:54:34] 物品:强效太阳水	怪物:2CFEAF30尸王8	地图:H201	X:88	Y:24 
[2024/8/22 18:54:34] 物品:强效金创药	怪物:2CFEAF30尸王8	地图:H201	X:88	Y:24 
[2024/8/22 18:54:34] 物品:强效金创药	怪物:2CFEAF30尸王8	地图:H201	X:88	Y:24 
[2024/8/22 18:54:34] 物品:强效魔法药	怪物:2CFEAF30尸王8	地图:H201	X:88	Y:24 
[2024/8/22 18:54:34] 物品:强效魔法药	怪物:2CFEAF30尸王8	地图:H201	X:88	Y:24 
[2024/8/22 18:54:34] 物品:黑檀手镯	怪物:2CFEAF30尸王8	地图:H201	X:88	Y:24 
[2024/8/22 18:54:38] 物品:强效金创药	怪物:1ECBE530魔龙射手	地图:66	X:129	Y:169 
[2024/8/22 18:54:38] 物品:道士头盔	怪物:1ECBE530魔龙射手	地图:66	X:129	Y:169 
[2024/8/22 18:54:45] 物品:道士手镯	怪物:237C2450魔龙射手	地图:66	X:131	Y:163 
[2024/8/22 18:54:46] 物品:强效太阳水	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:46] 物品:强效太阳水	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:46] 物品:强效太阳水	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:46] 物品:强效太阳水	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:46] 物品:强效太阳水	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:46] 物品:强效金创药	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:46] 物品:强效金创药	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:46] 物品:强效魔法药	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:46] 物品:强效魔法药	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:46] 物品:道德戒指	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:46] 物品:黑檀手镯	怪物:1F1A9990尸王8	地图:H201	X:92	Y:24 
[2024/8/22 18:54:50] 物品:金创药(中量)	怪物:248450F0祖玛卫士83	地图:H008	X:39	Y:41 
[2024/8/22 18:54:51] 物品:道士手镯	怪物:05FAD8C0魔龙破甲兵	地图:66	X:134	Y:165 
[2024/8/22 18:54:53] 物品:强效太阳水	怪物:2CD10D30虹魔蝎卫80	地图:H008	X:39	Y:42 
[2024/8/22 18:54:53] 物品:强效太阳水	怪物:2CD10D30虹魔蝎卫80	地图:H008	X:39	Y:42 
[2024/8/22 18:54:53] 物品:强效太阳水	怪物:2CD10D30虹魔蝎卫80	地图:H008	X:39	Y:42 
[2024/8/22 18:54:53] 物品:幽灵战衣(男)	怪物:2CD10D30虹魔蝎卫80	地图:H008	X:39	Y:42 
[2024/8/22 18:54:57] 物品:强效魔法药	怪物:1DAF5B10魔龙射手	地图:66	X:132	Y:161 
[2024/8/22 18:54:57] 物品:强效魔法药	怪物:1DAF5B10魔龙射手	地图:66	X:132	Y:161 
[2024/8/22 18:54:57] 物品:绿色项链	怪物:1DAF5B10魔龙射手	地图:66	X:132	Y:161 
[2024/8/22 18:54:57] 物品:道士头盔	怪物:1DAF5B10魔龙射手	地图:66	X:132	Y:161 
[2024/8/22 18:54:58] 物品:太阳水	怪物:288F7710黑色恶蛆8	地图:H004	X:179	Y:100 
[2024/8/22 18:55:1] 物品:魔法药(小量)	怪物:2690F3D0僵尸5	地图:H201	X:92	Y:24 
[2024/8/22 18:55:6] 物品:魔法药(中量)	怪物:2398B490祖玛卫士83	地图:H008	X:46	Y:33 
[2024/8/22 18:55:6] 物品:躲避手链	怪物:2398B490祖玛卫士83	地图:H008	X:46	Y:33 
[2024/8/22 18:55:6] 物品:道德戒指	怪物:2398B490祖玛卫士83	地图:H008	X:46	Y:33 
[2024/8/22 18:55:10] 物品:金创药(小量)	怪物:28FD1940僵尸4	地图:H201	X:82	Y:22 
[2024/8/22 18:55:10] 物品:诱惑之光	怪物:1E7BD140僵尸1	地图:H201	X:80	Y:20 
[2024/8/22 18:55:13] 物品:神圣战甲术	怪物:1E3AF860恶灵尸王	地图:H201	X:82	Y:24 
[2024/8/22 18:55:13] 物品:集体隐身术	怪物:1E3AF860恶灵尸王	地图:H201	X:82	Y:24 
[2024/8/22 18:55:13] 物品:隐身术	怪物:1E3AF860恶灵尸王	地图:H201	X:82	Y:24 
[2024/8/22 18:55:13] 物品:施毒术	怪物:1E3AF860恶灵尸王	地图:H201	X:82	Y:24 
[2024/8/22 18:55:13] 物品:攻杀剑术	怪物:1E3AF860恶灵尸王	地图:H201	X:82	Y:24 
[2024/8/22 18:55:13] 物品:地狱火	怪物:1E3AF860恶灵尸王	地图:H201	X:82	Y:24 
[2024/8/22 18:55:13] 物品:召唤骷髅	怪物:1E3AF860恶灵尸王	地图:H201	X:82	Y:24 
[2024/8/22 18:55:20] 物品:金创药(小量)	怪物:25E4B800僵尸5	地图:H201	X:88	Y:18 
[2024/8/22 18:55:31] 物品:蓝翡翠项链	怪物:23B30A00钳虫8	地图:H004	X:178	Y:107 
[2024/8/22 18:55:37] 物品:强效金创药	怪物:2AC1B810魔龙射手	地图:66	X:128	Y:150 
[2024/8/22 18:55:37] 物品:强效金创药	怪物:2AC1B810魔龙射手	地图:66	X:128	Y:150 
[2024/8/22 18:55:38] 物品:偃月	怪物:12157F00祖玛卫士83	地图:H008	X:48	Y:18 
[2024/8/22 18:55:39] 物品:金创药(小量)	怪物:29A585A0僵尸4	地图:H201	X:108	Y:8 
[2024/8/22 18:55:39] 物品:魔法药(小量)	怪物:29A585A0僵尸4	地图:H201	X:108	Y:8 
[2024/8/22 18:55:45] 物品:心灵手镯	怪物:240006F0祖玛弓箭手83	地图:H008	X:49	Y:19 
[2024/8/22 18:55:50] 物品:降魔	怪物:2435FC30黑野猪8	地图:H002	X:268	Y:143 
[2024/8/22 18:55:57] 物品:金创药(小量)	怪物:04AD4D10僵尸5	地图:H201	X:126	Y:18 
[2024/8/22 18:55:57] 物品:魔法长袍(男)	怪物:10F8B240祖玛卫士83	地图:H008	X:48	Y:17 
[2024/8/22 18:56:11] 物品:强效金创药	怪物:060BC7C0魔龙血蛙	地图:66	X:120	Y:145 
[2024/8/22 18:56:15] 物品:强效太阳水	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:15] 物品:强效太阳水	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:15] 物品:强效太阳水	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:15] 物品:强效太阳水	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:15] 物品:强效太阳水	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:15] 物品:强效金创药	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:15] 物品:强效金创药	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:15] 物品:强效魔法药	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:15] 物品:强效魔法药	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:15] 物品:黑檀手镯	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:15] 物品:魔力手镯	怪物:265C0160尸王8	地图:H201	X:137	Y:30 
[2024/8/22 18:56:22] 物品:放大镜	怪物:22D8F970魔龙射手	地图:66	X:118	Y:146 
[2024/8/22 18:56:23] 物品:骷髅头盔	怪物:2C0726F0祖玛雕像83	地图:H008	X:54	Y:25 
[2024/8/22 18:56:24] 物品:魔法药(中量)	怪物:24A1CDC0祖玛雕像83	地图:H008	X:53	Y:26 
[2024/8/22 18:56:24] 物品:泰坦戒指	怪物:24A1CDC0祖玛雕像83	地图:H008	X:53	Y:26 
[2024/8/22 18:56:24] 物品:幽灵项链	怪物:24A1CDC0祖玛雕像83	地图:H008	X:53	Y:26 
[2024/8/22 18:56:25] 物品:强效魔法药	怪物:2CFC8600魔龙破甲兵	地图:66	X:118	Y:148 
[2024/8/22 18:56:25] 物品:灵魂战衣(女)	怪物:2CFC8600魔龙破甲兵	地图:66	X:118	Y:148 
[2024/8/22 18:56:29] 物品:爆裂火焰	怪物:2C425AC0恶灵尸王	地图:H201	X:133	Y:35 
[2024/8/22 18:56:32] 物品:竹笛	怪物:26B720B0魔龙血蛙	地图:6	X:97	Y:183 
[2024/8/22 18:56:32] 物品:灵魂战衣(男)	怪物:26B720B0魔龙血蛙	地图:6	X:97	Y:183 
[2024/8/22 18:56:32] 物品:太阳水	怪物:1DB116D0祖玛雕像83	地图:H008	X:52	Y:28 
[2024/8/22 18:56:32] 物品:夏普儿手镯	怪物:1DB116D0祖玛雕像83	地图:H008	X:52	Y:28 
[2024/8/22 18:56:37] 物品:金创药(小量)	怪物:1DB63780僵尸5	地图:H201	X:146	Y:34 
[2024/8/22 18:56:43] 物品:强效金创药	怪物:2680BE40祖玛雕像83	地图:H008	X:51	Y:31 
[2024/8/22 18:56:44] 物品:施毒术	怪物:1F09C210僵尸1	地图:H201	X:150	Y:30 
[2024/8/22 18:56:45] 物品:强效魔法药	怪物:2CD54390魔龙射手	地图:66	X:120	Y:140 
[2024/8/22 18:56:50] 物品:强效魔法药	怪物:262DAF00魔龙破甲兵	地图:66	X:121	Y:142 
[2024/8/22 18:56:50] 物品:珊瑚戒指	怪物:262DAF00魔龙破甲兵	地图:66	X:121	Y:142 
[2024/8/22 18:56:50] 物品:金戒指	怪物:262DAF00魔龙破甲兵	地图:66	X:121	Y:142 
[2024/8/22 18:56:52] 物品:骑士手镯	怪物:289A6310祖玛雕像83	地图:H008	X:55	Y:35 
[2024/8/22 18:57:1] 物品:施毒术	怪物:1ED7C940恶灵尸王	地图:H201	X:154	Y:41 
[2024/8/22 18:57:1] 物品:地狱火	怪物:1ED7C940恶灵尸王	地图:H201	X:154	Y:41 
[2024/8/22 18:57:1] 物品:召唤骷髅	怪物:1ED7C940恶灵尸王	地图:H201	X:154	Y:41 
[2024/8/22 18:57:1] 物品:强效太阳水	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:1] 物品:强效太阳水	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:1] 物品:强效太阳水	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:1] 物品:强效太阳水	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:1] 物品:强效太阳水	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:1] 物品:强效金创药	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:1] 物品:强效金创药	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:1] 物品:强效魔法药	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:1] 物品:强效魔法药	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:1] 物品:蛇眼戒指	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:1] 物品:生铁戒指	怪物:2311A6B0尸王8	地图:H201	X:156	Y:42 
[2024/8/22 18:57:7] 物品:强效金创药	怪物:2C984300魔龙射手	地图:66	X:119	Y:140 
[2024/8/22 18:57:7] 物品:太阳水	怪物:2C984300魔龙射手	地图:66	X:119	Y:140 
[2024/8/22 18:57:8] 物品:蛇眼戒指	怪物:2CEC5EF0祖玛弓箭手83	地图:H008	X:54	Y:40 
[2024/8/22 18:57:15] 物品:诱惑之光	怪物:23006080恶灵尸王	地图:H201	X:157	Y:44 
[2024/8/22 18:57:21] 物品:金创药(小量)	怪物:234C5FC0僵尸5	地图:H201	X:160	Y:40 
[2024/8/22 18:57:35] 物品:疾光电影	怪物:2CA61BE0恶灵尸王	地图:H201	X:166	Y:36 
[2024/8/22 18:57:35] 物品:地狱火	怪物:2CA61BE0恶灵尸王	地图:H201	X:166	Y:36 
[2024/8/22 18:57:35] 物品:强效太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:强效太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:强效太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:强效太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:强效太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:强效太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:强效太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:强效太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:强效太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:强效太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:太阳水	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:金创药(中量)	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:金创药(中量)	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
[2024/8/22 18:57:35] 物品:金创药(中量)	怪物:14B995E0虹魔猪卫8	地图:H008	X:46	Y:33 
