[2024/8/22 12:0:2] 物品:竹笛	怪物:17311640魔龙破甲兵	地图:66	X:230	Y:194 
[2024/8/22 12:56:13] 物品:强效魔法药	怪物:29EB4070白野猪8	地图:H204	X:59	Y:40 
[2024/8/22 12:56:13] 物品:强效魔法药	怪物:29EB4070白野猪8	地图:H204	X:59	Y:40 
[2024/8/22 12:56:13] 物品:MP强化药水	怪物:29EB4070白野猪8	地图:H204	X:59	Y:40 
[2024/8/22 12:56:13] 物品:重盔甲(女)	怪物:29EB4070白野猪8	地图:H204	X:59	Y:40 
[2024/8/22 12:56:15] 物品:金创药(小量)	怪物:25BD9F20僵尸5	地图:H201	X:143	Y:153 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:太阳水	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:金创药(中量)	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:金创药(中量)	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:金创药(中量)	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:魔法药(中量)	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:魔法药(中量)	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:魔法药(中量)	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1F1E3570白野猪8	地图:H204	X:56	Y:43 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:强效太阳水	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:强效金创药	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:强效魔法药	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:道德戒指	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:蓝翡翠项链	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:22] 物品:魔力手镯	怪物:1AC46FC0尸王8	地图:H201	X:143	Y:152 
[2024/8/22 12:56:24] 物品:金创药(小量)	怪物:13E7F450僵尸4	地图:H201	X:144	Y:151 
[2024/8/22 12:56:24] 物品:强效魔法药	怪物:1DBDAC30魔龙射手	地图:66	X:42	Y:64 
[2024/8/22 12:56:24] 物品:强效魔法药	怪物:1DBDAC30魔龙射手	地图:66	X:42	Y:64 
[2024/8/22 12:56:24] 物品:鹿皮靴	怪物:1DBDAC30魔龙射手	地图:66	X:42	Y:64 
[2024/8/22 12:56:25] 物品:魅力戒指	怪物:23853530祖玛卫士8	地图:H204	X:57	Y:43 
[2024/8/22 12:56:31] 物品:强效金创药	怪物:1ECA9860魔龙射手	地图:66	X:40	Y:69 
[2024/8/22 12:56:39] 物品:金创药(中量)	怪物:2AE7AAF0天狼蜘蛛	地图:11	X:397	Y:316 
[2024/8/22 12:56:39] 物品:魔法药(中量)	怪物:2AE7AAF0天狼蜘蛛	地图:11	X:397	Y:316 
[2024/8/22 12:56:39] 物品:偃月	怪物:2AE7AAF0天狼蜘蛛	地图:11	X:397	Y:316 
[2024/8/22 12:56:39] 物品:白色虎齿项链	怪物:2AE7AAF0天狼蜘蛛	地图:11	X:397	Y:316 
[2024/8/22 12:56:39] 物品:半月	怪物:2AE7AAF0天狼蜘蛛	地图:11	X:397	Y:316 
[2024/8/22 12:56:39] 物品:金创药(中量)	怪物:2B611C20僵尸10	地图:H201	X:154	Y:157 
[2024/8/22 12:56:44] 物品:强效金创药	怪物:2906EC80魔龙射手	地图:66	X:35	Y:62 
[2024/8/22 12:56:45] 物品:道德戒指	怪物:1408F3A0祖玛卫士8	地图:H204	X:69	Y:29 
[2024/8/22 12:56:46] 物品:道士头盔	怪物:23806080祖玛卫士8	地图:H204	X:68	Y:29 
[2024/8/22 12:56:55] 物品:强效太阳水	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:强效太阳水	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:强效太阳水	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:强效太阳水	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:强效太阳水	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:强效金创药	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:强效金创药	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:强效魔法药	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:强效魔法药	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:黑色水晶戒指	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:珍珠戒指	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:蓝翡翠项链	怪物:2BE9B910尸王8	地图:H201	X:159	Y:156 
[2024/8/22 12:56:55] 物品:金创药(小量)	怪物:1780DDA0僵尸4	地图:H201	X:159	Y:155 
[2024/8/22 12:57:2] 物品:金创药(小量)	怪物:23694B40僵尸4	地图:H201	X:170	Y:152 
[2024/8/22 12:57:2] 物品:金创药(小量)	怪物:2BE933F0僵尸4	地图:H201	X:168	Y:152 
[2024/8/22 12:57:2] 物品:灯笼项链	怪物:063D59F0祖玛卫士8	地图:H204	X:65	Y:22 
[2024/8/22 12:57:3] 物品:强效魔法药	怪物:2CEBAD70魔龙射手	地图:66	X:40	Y:59 
[2024/8/22 12:57:19] 物品:强效太阳水	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:强效太阳水	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:强效太阳水	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:强效太阳水	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:强效太阳水	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:强效金创药	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:强效金创药	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:强效魔法药	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:强效魔法药	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:困魔咒	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:群体治疗术	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:19] 物品:召唤神兽	怪物:2D0D7300尸王8	地图:H201	X:169	Y:152 
[2024/8/22 12:57:27] 物品:地狱火	怪物:25D5B380僵尸1	地图:H201	X:173	Y:143 
[2024/8/22 12:57:29] 物品:金创药(小量)	怪物:2B3FA3B0僵尸4	地图:H201	X:171	Y:143 
[2024/8/22 12:57:29] 物品:强效魔法药	怪物:23160130魔龙破甲兵	地图:66	X:41	Y:58 
[2024/8/22 12:57:32] 物品:金戒指	怪物:17592C70魔龙血蛙	地图:66	X:40	Y:57 
[2024/8/22 12:57:32] 物品:蓝翡翠项链	怪物:17592C70魔龙血蛙	地图:66	X:40	Y:57 
[2024/8/22 12:57:32] 物品:强效太阳水	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:强效太阳水	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:强效太阳水	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:强效太阳水	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:强效太阳水	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:强效金创药	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:强效金创药	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:强效魔法药	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:强效魔法药	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:珍珠戒指	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:死神手套	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:道德戒指	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:32] 物品:蓝翡翠项链	怪物:1DB2C000尸王8	地图:H201	X:170	Y:144 
[2024/8/22 12:57:39] 物品:布鞋	怪物:2B456070魔龙射手	地图:66	X:35	Y:53 
[2024/8/22 12:57:43] 物品:强效太阳水	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:强效太阳水	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:强效太阳水	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:强效太阳水	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:强效太阳水	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:强效金创药	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:强效金创药	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:强效魔法药	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:强效魔法药	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:蛇眼戒指	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:生铁戒指	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:魅力戒指	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:43] 物品:黑檀手镯	怪物:293620E0尸王8	地图:H201	X:177	Y:150 
[2024/8/22 12:57:46] 物品:强效太阳水	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:强效太阳水	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:强效太阳水	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:强效太阳水	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:强效太阳水	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:强效金创药	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:强效金创药	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:强效魔法药	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:强效魔法药	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:凝霜	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:蓝翡翠项链	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:46] 物品:黑檀手镯	怪物:29AEA5A0尸王8	地图:H201	X:178	Y:147 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:太阳水	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:28CF5320虹魔蝎卫8	地图:H204	X:75	Y:26 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:强效太阳水	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:强效金创药	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:强效魔法药	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:黑檀手镯	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:魔力手镯	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:47] 物品:半月弯刀	怪物:2CF9B8B0尸王8	地图:H201	X:178	Y:151 
[2024/8/22 12:57:48] 物品:强效太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:太阳水	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:金创药(中量)	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:金创药(中量)	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:金创药(中量)	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效金创药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效金创药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效金创药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:魔法药(中量)	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:魔法药(中量)	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:魔法药(中量)	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效魔法药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效魔法药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效魔法药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效金创药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效金创药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效金创药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效金创药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效金创药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效金创药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效魔法药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效魔法药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效魔法药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效魔法药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效魔法药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
[2024/8/22 12:57:48] 物品:强效魔法药	怪物:2920A670白野猪8	地图:H204	X:75	Y:25 
