[2024/8/19 13:0:2] 物品:魔法药(小量)	怪物:03B19080僵尸4	地图:H201	X:149	Y:37 
[2024/8/19 13:55:7] 物品:太阳水	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:金创药(中量)	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:金创药(中量)	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:强效金创药	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:强效金创药	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:强效金创药	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:魔法药(中量)	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:魔法药(中量)	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:强效魔法药	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:强效魔法药	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:强效魔法药	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:攻击神水	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:凤凰明珠	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:道士手镯	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:蛇眼戒指	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:7] 物品:圣言术	怪物:2A80E300沃玛卫士8	地图:H204	X:41	Y:20 
[2024/8/19 13:55:17] 物品:金创药(小量)	怪物:30D0C0B0骷髅战士	地图:D002	X:327	Y:92 
[2024/8/19 13:55:17] 物品:金创药(小量)	怪物:1883AE60僵尸3	地图:D402	X:27	Y:106 
[2024/8/19 13:55:18] 物品:魔法长袍(女)	怪物:248FBE50魔龙射手2	地图:66	X:98	Y:125 
[2024/8/19 13:55:20] 物品:强效金创药	怪物:06263380奴隶	地图:F004	X:38	Y:41 
[2024/8/19 13:55:21] 物品:金创药(小量)	怪物:1C2B3D20僵尸4	地图:H201	X:53	Y:97 
[2024/8/19 13:55:21] 物品:魔法药(小量)	怪物:1C2B3D20僵尸4	地图:H201	X:53	Y:97 
[2024/8/19 13:55:21] 物品:强效太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:太阳水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效金创药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效金创药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效金创药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效金创药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效金创药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效金创药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效金创药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效金创药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效金创药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效金创药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效魔法药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效魔法药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效魔法药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效魔法药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效魔法药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效魔法药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效魔法药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效魔法药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效魔法药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:强效魔法药	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:魔法力药水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:疾风药水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:祝福油	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:沃玛号角	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:攻击神水	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:偃月	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:破魂	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:降魔	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:斩马刀	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:修罗	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:凝霜	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:骷髅头盔	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:道士头盔	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:蓝翡翠项链	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:放大镜	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:竹笛	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:小手镯	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:魔法手镯	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:黑檀手镯	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:道士手镯	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:死神手套	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:金手镯	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:黑色水晶戒指	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:蛇眼戒指	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:珍珠戒指	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:金戒指	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:骷髅戒指	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:魅力戒指	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:道德戒指	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:珊瑚戒指	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:21] 物品:地狱雷光	怪物:2C9360F0沃玛教主	地图:H204	X:35	Y:23 
[2024/8/19 13:55:22] 物品:施毒术	怪物:1C136940僵尸40	地图:H201	X:51	Y:96 
[2024/8/19 13:55:22] 物品:隐身术	怪物:1C136940僵尸40	地图:H201	X:51	Y:96 
[2024/8/19 13:55:22] 物品:抗拒火环	怪物:1C136940僵尸40	地图:H201	X:51	Y:96 
[2024/8/19 13:55:22] 物品:精神力战法	怪物:1C136940僵尸40	地图:H201	X:51	Y:96 
[2024/8/19 13:55:22] 物品:火球术	怪物:1C136940僵尸40	地图:H201	X:51	Y:96 
[2024/8/19 13:55:22] 物品:治愈术	怪物:1C136940僵尸40	地图:H201	X:51	Y:96 
[2024/8/19 13:55:22] 物品:基本剑术	怪物:1C136940僵尸40	地图:H201	X:51	Y:96 
[2024/8/19 13:55:22] 物品:强效金创药	怪物:27A62610魔龙射手2	地图:66	X:98	Y:131 
[2024/8/19 13:55:23] 物品:火墙	怪物:18D9B340恶灵尸王	地图:H201	X:52	Y:97 
[2024/8/19 13:55:23] 物品:幽灵盾	怪物:18D9B340恶灵尸王	地图:H201	X:52	Y:97 
[2024/8/19 13:55:23] 物品:诱惑之光	怪物:18D9B340恶灵尸王	地图:H201	X:52	Y:97 
[2024/8/19 13:55:25] 物品:金创药(小量)	怪物:1A143EF0僵尸5	地图:H201	X:53	Y:96 
[2024/8/19 13:55:25] 物品:治愈术	怪物:1A143EF0僵尸5	地图:H201	X:53	Y:96 
[2024/8/19 13:55:27] 物品:金创药(小量)	怪物:2A1929C0僵尸3	地图:D402	X:43	Y:104 
[2024/8/19 13:55:30] 物品:隐身术	怪物:18005BE0僵尸5	地图:H201	X:53	Y:95 
[2024/8/19 13:55:31] 物品:魔鬼项链	怪物:0546AA10骷髅	地图:D002	X:320	Y:82 
[2024/8/19 13:55:31] 物品:轻型盔甲(女)	怪物:1B7939F0僵尸10	地图:H201	X:53	Y:96 
[2024/8/19 13:55:31] 物品:黑檀项链	怪物:1B7939F0僵尸10	地图:H201	X:53	Y:96 
[2024/8/19 13:55:31] 物品:金创药(中量)	怪物:1B7939F0僵尸10	地图:H201	X:53	Y:96 
[2024/8/19 13:55:34] 物品:太阳水	怪物:21AC47B0黑野猪8	地图:H002	X:246	Y:115 
[2024/8/19 13:55:35] 物品:金创药(小量)	怪物:1A143EF0僵尸5	地图:H201	X:53	Y:97 
[2024/8/19 13:55:35] 物品:魔法药(小量)	怪物:1A143EF0僵尸5	地图:H201	X:53	Y:97 
[2024/8/19 13:55:38] 物品:火墙	怪物:0DCC92B0恶灵尸王	地图:H201	X:52	Y:95 
[2024/8/19 13:55:38] 物品:攻杀剑术	怪物:0DCC92B0恶灵尸王	地图:H201	X:52	Y:95 
[2024/8/19 13:55:38] 物品:灵魂火符	怪物:0DCC92B0恶灵尸王	地图:H201	X:52	Y:95 
[2024/8/19 13:55:38] 物品:大火球	怪物:0DCC92B0恶灵尸王	地图:H201	X:52	Y:95 
[2024/8/19 13:55:38] 物品:召唤骷髅	怪物:0DCC92B0恶灵尸王	地图:H201	X:52	Y:95 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:太阳水	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:天珠项链	怪物:03B532E0虹魔蝎卫8	地图:H204	X:34	Y:30 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:强效太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:太阳水	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:金创药(中量)	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:金创药(中量)	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:强效金创药	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:魔法药(中量)	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:魔法药(中量)	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:强效魔法药	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:魔杖	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:龙之戒指	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:凌风	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:魔力手镯	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:道士手镯	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:火墙	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:38] 物品:隐身术	怪物:2798EB70沃玛卫士8	地图:H204	X:34	Y:31 
[2024/8/19 13:55:48] 物品:金创药(小量)	怪物:1F058B20僵尸5	地图:H201	X:53	Y:95 
[2024/8/19 13:55:50] 物品:金创药(小量)	怪物:18005BE0僵尸5	地图:H201	X:53	Y:95 
[2024/8/19 13:55:50] 物品:坚固手套	怪物:220D56C0祖玛弓箭手8	地图:H204	X:34	Y:25 
[2024/8/19 13:55:53] 物品:金创药(小量)	怪物:05072B90骷髅0	地图:D002	X:319	Y:73 
[2024/8/19 13:55:53] 物品:金创药(小量)	怪物:05072B90骷髅0	地图:D002	X:319	Y:73 
[2024/8/19 13:55:53] 物品:金创药(小量)	怪物:05072B90骷髅0	地图:D002	X:319	Y:73 
[2024/8/19 13:55:53] 物品:金创药(小量)	怪物:05072B90骷髅0	地图:D002	X:319	Y:73 
[2024/8/19 13:55:53] 物品:魔法药(小量)	怪物:05072B90骷髅0	地图:D002	X:319	Y:73 
[2024/8/19 13:55:53] 物品:魔法药(小量)	怪物:05072B90骷髅0	地图:D002	X:319	Y:73 
[2024/8/19 13:55:53] 物品:魔法药(小量)	怪物:05072B90骷髅0	地图:D002	X:319	Y:73 
[2024/8/19 13:55:53] 物品:魔法药(小量)	怪物:05072B90骷髅0	地图:D002	X:319	Y:73 
[2024/8/19 13:55:55] 物品:半月	怪物:0DB66980祖玛弓箭手8	地图:H204	X:38	Y:22 
[2024/8/19 13:55:55] 物品:坚固手套	怪物:0DB66980祖玛弓箭手8	地图:H204	X:38	Y:22 
[2024/8/19 13:55:58] 物品:疾光电影	怪物:1A5B3DC0恶灵尸王	地图:H201	X:46	Y:89 
[2024/8/19 13:55:58] 物品:施毒术	怪物:1A5B3DC0恶灵尸王	地图:H201	X:46	Y:89 
[2024/8/19 13:56:1] 物品:强效金创药	怪物:1B96A750魔龙射手	地图:66	X:96	Y:139 
[2024/8/19 13:56:3] 物品:基本剑术	怪物:23587AD0僵尸1	地图:H201	X:46	Y:89 
[2024/8/19 13:56:3] 物品:银手镯	怪物:2804DFA0骷髅战将0	地图:D002	X:248	Y:286 
[2024/8/19 13:56:3] 物品:金创药(中量)	怪物:2804DFA0骷髅战将0	地图:D002	X:248	Y:286 
[2024/8/19 13:56:3] 物品:金创药(中量)	怪物:2804DFA0骷髅战将0	地图:D002	X:248	Y:286 
[2024/8/19 13:56:3] 物品:金创药(中量)	怪物:2804DFA0骷髅战将0	地图:D002	X:248	Y:286 
[2024/8/19 13:56:3] 物品:金创药(中量)	怪物:2804DFA0骷髅战将0	地图:D002	X:248	Y:286 
[2024/8/19 13:56:3] 物品:魔法药(中量)	怪物:2804DFA0骷髅战将0	地图:D002	X:248	Y:286 
[2024/8/19 13:56:3] 物品:魔法药(中量)	怪物:2804DFA0骷髅战将0	地图:D002	X:248	Y:286 
[2024/8/19 13:56:3] 物品:魔法药(中量)	怪物:2804DFA0骷髅战将0	地图:D002	X:248	Y:286 
[2024/8/19 13:56:3] 物品:魔法药(中量)	怪物:2804DFA0骷髅战将0	地图:D002	X:248	Y:286 
[2024/8/19 13:56:5] 物品:隐身术	怪物:2A2CD540僵尸40	地图:H201	X:47	Y:88 
[2024/8/19 13:56:5] 物品:灵魂火符	怪物:2A2CD540僵尸40	地图:H201	X:47	Y:88 
[2024/8/19 13:56:5] 物品:抗拒火环	怪物:2A2CD540僵尸40	地图:H201	X:47	Y:88 
[2024/8/19 13:56:5] 物品:精神力战法	怪物:2A2CD540僵尸40	地图:H201	X:47	Y:88 
[2024/8/19 13:56:5] 物品:火球术	怪物:2A2CD540僵尸40	地图:H201	X:47	Y:88 
[2024/8/19 13:56:5] 物品:治愈术	怪物:2A2CD540僵尸40	地图:H201	X:47	Y:88 
[2024/8/19 13:56:5] 物品:基本剑术	怪物:2A2CD540僵尸40	地图:H201	X:47	Y:88 
[2024/8/19 13:56:5] 物品:魔法药(小量)	怪物:2A2CD540僵尸40	地图:H201	X:47	Y:88 
[2024/8/19 13:56:7] 物品:强效魔法药	怪物:225549B0魔龙射手	地图:66	X:93	Y:144 
[2024/8/19 13:56:12] 物品:降妖除魔戒指	怪物:2085F830魔龙血蛙	地图:66	X:94	Y:144 
[2024/8/19 13:56:13] 物品:灵魂战衣(男)	怪物:2AA0A5E0奴隶	地图:F004	X:32	Y:32 
[2024/8/19 13:56:13] 物品:黑色水晶戒指	怪物:2AA0A5E0奴隶	地图:F004	X:32	Y:32 
[2024/8/19 13:56:13] 物品:强效金创药	怪物:2AA0A5E0奴隶	地图:F004	X:32	Y:32 
[2024/8/19 13:56:13] 物品:强效魔法药	怪物:2AA0A5E0奴隶	地图:F004	X:32	Y:32 
[2024/8/19 13:56:14] 物品:强效太阳水	怪物:277397B0恶灵尸王	地图:H201	X:46	Y:87 
[2024/8/19 13:56:14] 物品:刺杀剑术	怪物:277397B0恶灵尸王	地图:H201	X:46	Y:87 
[2024/8/19 13:56:14] 物品:攻杀剑术	怪物:277397B0恶灵尸王	地图:H201	X:46	Y:87 
[2024/8/19 13:56:14] 物品:瞬息移动	怪物:277397B0恶灵尸王	地图:H201	X:46	Y:87 
[2024/8/19 13:56:18] 物品:太阳水	怪物:2065D120黑野猪8	地图:H002	X:252	Y:130 
[2024/8/19 13:56:18] 物品:八荒	怪物:0D7668A0祖玛卫士8	地图:H204	X:30	Y:30 
[2024/8/19 13:56:19] 物品:强效太阳水	怪物:2FB03480白野猪8	地图:H204	X:29	Y:32 
