[2024/8/19 7:0:2] 物品:金创药(中量)	怪物:28E5A3E0祖玛雕像8	地图:H204	X:88	Y:51 
[2024/8/19 7:47:54] 物品:强效太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:太阳水	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:金创药(中量)	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:金创药(中量)	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:金创药(中量)	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效金创药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效金创药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效金创药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:魔法药(中量)	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:魔法药(中量)	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:魔法药(中量)	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效魔法药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效魔法药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效魔法药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效金创药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效金创药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效金创药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效金创药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效金创药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效金创药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效魔法药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效魔法药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效魔法药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效魔法药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效魔法药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:54] 物品:强效魔法药	怪物:2DF18D50白野猪8	地图:H204	X:61	Y:20 
[2024/8/19 7:47:57] 物品:竹笛	怪物:2A0B6230祖玛雕像8	地图:H204	X:63	Y:23 
[2024/8/19 7:47:59] 物品:强效金创药	怪物:2DCDE2B0魔龙刀兵2	地图:66	X:103	Y:191 
[2024/8/19 7:47:59] 物品:道士手镯	怪物:2EC02A40祖玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 7:48:3] 物品:蓝翡翠项链	怪物:184317F0祖玛弓箭手8	地图:H204	X:64	Y:21 
[2024/8/19 7:48:10] 物品:强效太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:太阳水	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:金创药(中量)	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:金创药(中量)	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效金创药	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效金创药	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效金创药	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:魔法药(中量)	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:魔法药(中量)	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效魔法药	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效魔法药	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效魔法药	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:无极棍	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:困魔咒	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:火墙	怪物:2BF03840沃玛卫士8	地图:H204	X:72	Y:72 
[2024/8/19 7:48:10] 物品:强效太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:强效太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:强效太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:强效太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:强效太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:太阳水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:金创药(中量)	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:金创药(中量)	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:强效金创药	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:强效金创药	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:强效金创药	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:魔法药(中量)	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:魔法药(中量)	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:强效魔法药	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:强效魔法药	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:强效魔法药	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:攻击神水	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:天珠项链	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:思贝儿手镯	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:白金项链	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:生铁戒指	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:10] 物品:野蛮冲撞	怪物:18E3AC10沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:13] 物品:强效太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:太阳水	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:金创药(中量)	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:金创药(中量)	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:金创药(中量)	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效金创药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效金创药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效金创药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:魔法药(中量)	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:魔法药(中量)	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:魔法药(中量)	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效魔法药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效魔法药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效魔法药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效金创药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效金创药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效金创药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效金创药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效金创药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效金创药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效魔法药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效魔法药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效魔法药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效魔法药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效魔法药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:强效魔法药	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:13] 物品:银蛇	怪物:19732210白野猪8	地图:H204	X:68	Y:26 
[2024/8/19 7:48:14] 物品:金手镯	怪物:31ACE530祖玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:48:17] 物品:强效太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:太阳水	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:金创药(中量)	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:金创药(中量)	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:金创药(中量)	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效金创药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效金创药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效金创药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:魔法药(中量)	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:魔法药(中量)	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:魔法药(中量)	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效魔法药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效魔法药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效魔法药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效金创药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效金创药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效金创药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效金创药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效金创药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效金创药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效魔法药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效魔法药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效魔法药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效魔法药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效魔法药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:强效魔法药	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:黑色水晶戒指	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:17] 物品:蛇眼戒指	怪物:18E92EC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/19 7:48:23] 物品:黑檀手镯	怪物:2EC7A020祖玛弓箭手8	地图:H204	X:68	Y:31 
[2024/8/19 7:48:27] 物品:强效太阳水	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:强效太阳水	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:强效太阳水	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:强效太阳水	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:强效太阳水	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:强效金创药	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:强效金创药	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:强效魔法药	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:强效魔法药	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:黑色水晶戒指	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:蓝翡翠项链	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:黑檀手镯	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:27] 物品:魔力手镯	怪物:03943300尸王8	地图:H201	X:34	Y:95 
[2024/8/19 7:48:30] 物品:心灵启示	怪物:060338E0恶灵尸王	地图:H201	X:33	Y:95 
[2024/8/19 7:48:30] 物品:刺杀剑术	怪物:060338E0恶灵尸王	地图:H201	X:33	Y:95 
[2024/8/19 7:48:30] 物品:隐身术	怪物:060338E0恶灵尸王	地图:H201	X:33	Y:95 
[2024/8/19 7:48:30] 物品:地狱火	怪物:060338E0恶灵尸王	地图:H201	X:33	Y:95 
[2024/8/19 7:48:33] 物品:强效太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:强效太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:强效太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:强效太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:强效太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:太阳水	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:金创药(中量)	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:金创药(中量)	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:强效金创药	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:强效金创药	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:强效金创药	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:魔法药(中量)	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:魔法药(中量)	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:强效魔法药	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:强效魔法药	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:强效魔法药	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:记忆头盔	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:珍珠戒指	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:神圣战甲术	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:33] 物品:灵魂火符	怪物:20AB5A50沃玛卫士8	地图:H003	X:69	Y:65 
[2024/8/19 7:48:35] 物品:强效太阳水	怪物:1F13D390白野猪8	地图:H204	X:74	Y:33 
[2024/8/19 7:48:35] 物品:强效太阳水	怪物:1F13D390白野猪8	地图:H204	X:74	Y:33 
[2024/8/19 7:48:35] 物品:强效太阳水	怪物:1F13D390白野猪8	地图:H204	X:74	Y:33 
