[2024/8/19 14:0:0] 物品:金创药(小量)	怪物:28C42270僵尸4	地图:H201	X:29	Y:70 
[2024/8/19 14:50:29] 物品:强效魔法药	怪物:249A6CE0白野猪8	地图:H204	X:47	Y:55 
[2024/8/19 14:50:29] 物品:强效魔法药	怪物:249A6CE0白野猪8	地图:H204	X:47	Y:55 
[2024/8/19 14:50:29] 物品:强效魔法药	怪物:249A6CE0白野猪8	地图:H204	X:47	Y:55 
[2024/8/19 14:50:29] 物品:强效魔法药	怪物:249A6CE0白野猪8	地图:H204	X:47	Y:55 
[2024/8/19 14:50:30] 物品:强效魔法药	怪物:03822750魔龙射手	地图:66	X:32	Y:226 
[2024/8/19 14:50:30] 物品:降妖除魔戒指	怪物:03822750魔龙射手	地图:66	X:32	Y:226 
[2024/8/19 14:50:36] 物品:金项链	怪物:31A9C670蛤蟆	地图:0	X:429	Y:496 
[2024/8/19 14:50:37] 物品:强效魔法药	怪物:2C7A4ED0魔龙射手	地图:66	X:37	Y:225 
[2024/8/19 14:50:37] 物品:龙纹剑	怪物:2C7A4ED0魔龙射手	地图:66	X:37	Y:225 
[2024/8/19 14:50:39] 物品:匕首	怪物:2784A8E0半兽人	地图:0	X:583	Y:260 
[2024/8/19 14:50:41] 物品:强效太阳水	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:强效太阳水	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:强效太阳水	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:强效太阳水	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:强效太阳水	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:强效金创药	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:强效金创药	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:强效魔法药	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:强效魔法药	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:珍珠戒指	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:道德戒指	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:41] 物品:蓝翡翠项链	怪物:2AD02EC0尸王8	地图:H201	X:105	Y:160 
[2024/8/19 14:50:42] 物品:强效太阳水	怪物:283E4260魔龙破甲兵	地图:66	X:37	Y:223 
[2024/8/19 14:50:42] 物品:珊瑚戒指	怪物:283E4260魔龙破甲兵	地图:66	X:37	Y:223 
[2024/8/19 14:50:45] 物品:白金项链	怪物:2A38F0F0祖玛卫士8	地图:H204	X:43	Y:57 
[2024/8/19 14:50:46] 物品:绿色项链	怪物:1EE5A980魔龙射手	地图:66	X:39	Y:218 
[2024/8/19 14:50:46] 物品:降魔	怪物:1EE5A980魔龙射手	地图:66	X:39	Y:218 
[2024/8/19 14:50:53] 物品:强效太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:太阳水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效金创药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效金创药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效金创药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效金创药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效金创药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效金创药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效金创药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效金创药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效金创药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效金创药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效魔法药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效魔法药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效魔法药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效魔法药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效魔法药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效魔法药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效魔法药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效魔法药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效魔法药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:强效魔法药	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:MP强化药水	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:53] 物品:白金项链	怪物:03A30090虹魔蝎卫8	地图:H204	X:45	Y:56 
[2024/8/19 14:50:56] 物品:魔法长袍(女)	怪物:0B866100魔龙破甲兵	地图:66	X:36	Y:218 
[2024/8/19 14:50:58] 物品:珍珠戒指	怪物:198CEB90奴隶	地图:F004	X:26	Y:38 
[2024/8/19 14:50:58] 物品:强效太阳水	怪物:198CEB90奴隶	地图:F004	X:26	Y:38 
[2024/8/19 14:50:59] 物品:蓝翡翠项链	怪物:29769D10魔龙破甲兵	地图:66	X:36	Y:217 
[2024/8/19 14:51:2] 物品:金创药(小量)	怪物:18705800僵尸5	地图:H201	X:114	Y:155 
[2024/8/19 14:51:5] 物品:竹笛	怪物:21F87E00魔龙破甲兵	地图:66	X:35	Y:210 
[2024/8/19 14:51:5] 物品:骷髅头盔	怪物:21F87E00魔龙破甲兵	地图:66	X:35	Y:210 
[2024/8/19 14:51:9] 物品:强效太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:强效太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:强效太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:强效太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:强效太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:太阳水	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:金创药(中量)	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:金创药(中量)	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:强效金创药	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:强效金创药	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:强效金创药	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:魔法药(中量)	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:魔法药(中量)	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:强效魔法药	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:强效魔法药	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:强效魔法药	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:大火球	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:9] 物品:诱惑之光	怪物:204F5370沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/19 14:51:10] 物品:强效太阳水	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:强效太阳水	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:强效太阳水	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:强效太阳水	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:强效太阳水	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:强效金创药	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:强效金创药	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:强效魔法药	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:强效魔法药	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:黑色水晶戒指	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:生铁戒指	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:死神手套	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:蓝翡翠项链	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:黑檀手镯	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:10] 物品:魔力手镯	怪物:1FAC4E70尸王8	地图:H201	X:113	Y:156 
[2024/8/19 14:51:15] 物品:地狱火	怪物:1EAA1910僵尸4	地图:H201	X:114	Y:154 
[2024/8/19 14:51:17] 物品:重盔甲(女)	怪物:19000970祖玛弓箭手8	地图:H204	X:31	Y:66 
[2024/8/19 14:51:17] 物品:魔法药(小量)	怪物:19E9EB70僵尸4	地图:H201	X:113	Y:152 
[2024/8/19 14:51:17] 物品:火球术	怪物:19E9EB70僵尸4	地图:H201	X:113	Y:152 
[2024/8/19 14:51:17] 物品:强效金创药	怪物:27759480奴隶	地图:F004	X:26	Y:37 
[2024/8/19 14:51:17] 物品:强效魔法药	怪物:27759480奴隶	地图:F004	X:26	Y:37 
[2024/8/19 14:51:17] 物品:强效魔法药	怪物:27759480奴隶	地图:F004	X:26	Y:37 
[2024/8/19 14:51:21] 物品:强效太阳水	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:强效太阳水	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:强效太阳水	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:强效太阳水	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:强效太阳水	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:强效金创药	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:强效金创药	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:强效魔法药	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:强效魔法药	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:珍珠戒指	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:蓝翡翠项链	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:黑檀手镯	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:21] 物品:圣言术	怪物:29673380尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:22] 物品:强效太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:强效太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:强效太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:强效太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:强效太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:太阳水	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:金创药(中量)	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:金创药(中量)	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:强效金创药	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:强效金创药	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:强效金创药	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:魔法药(中量)	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:魔法药(中量)	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:强效魔法药	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:强效魔法药	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:强效魔法药	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:灯笼项链	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:魔法手镯	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:诱惑之光	怪物:051E2230沃玛卫士8	地图:H204	X:33	Y:66 
[2024/8/19 14:51:22] 物品:金手镯	怪物:17FF51A0魔龙血蛙	地图:66	X:44	Y:207 
[2024/8/19 14:51:23] 物品:金项链	怪物:17CF0120蛤蟆	地图:0	X:440	Y:466 
[2024/8/19 14:51:23] 物品:魔法药(小量)	怪物:15B1BBC0僵尸5	地图:H201	X:113	Y:154 
[2024/8/19 14:51:23] 物品:攻击力药水	怪物:15B1BBC0僵尸5	地图:H201	X:113	Y:154 
[2024/8/19 14:51:29] 物品:强效太阳水	怪物:03AF5120尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:29] 物品:强效太阳水	怪物:03AF5120尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:29] 物品:强效太阳水	怪物:03AF5120尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:29] 物品:强效太阳水	怪物:03AF5120尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:29] 物品:强效太阳水	怪物:03AF5120尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:29] 物品:强效金创药	怪物:03AF5120尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:29] 物品:强效金创药	怪物:03AF5120尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:29] 物品:强效魔法药	怪物:03AF5120尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:29] 物品:强效魔法药	怪物:03AF5120尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:29] 物品:地狱雷光	怪物:03AF5120尸王8	地图:H201	X:113	Y:154 
[2024/8/19 14:51:31] 物品:强效太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:太阳水	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:金创药(中量)	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:金创药(中量)	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:金创药(中量)	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效金创药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效金创药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效金创药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:魔法药(中量)	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:魔法药(中量)	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:魔法药(中量)	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效魔法药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效魔法药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效魔法药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效金创药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效金创药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效金创药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效金创药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效金创药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效金创药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效魔法药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效魔法药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效魔法药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效魔法药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效魔法药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:31] 物品:强效魔法药	怪物:2B4C10C0白野猪8	地图:H204	X:32	Y:68 
[2024/8/19 14:51:34] 物品:强效魔法药	怪物:1CB356B0魔龙射手1	地图:66	X:48	Y:211 
[2024/8/19 14:51:38] 物品:道士手镯	怪物:2FB33B90奴隶	地图:F004	X:26	Y:37 
[2024/8/19 14:51:38] 物品:降魔	怪物:2FB33B90奴隶	地图:F004	X:26	Y:37 
[2024/8/19 14:51:38] 物品:骷髅戒指	怪物:2FB33B90奴隶	地图:F004	X:26	Y:37 
[2024/8/19 14:51:38] 物品:强效金创药	怪物:2FB33B90奴隶	地图:F004	X:26	Y:37 
[2024/8/19 14:51:38] 物品:半月	怪物:2149CF30祖玛卫士8	地图:H204	X:29	Y:75 
[2024/8/19 14:51:38] 物品:白金项链	怪物:2149CF30祖玛卫士8	地图:H204	X:29	Y:75 
[2024/8/19 14:51:46] 物品:太阳水	怪物:0DC2E0B0祖玛卫士8	地图:H204	X:22	Y:67 
[2024/8/19 14:51:46] 物品:灯笼项链	怪物:0DC2E0B0祖玛卫士8	地图:H204	X:22	Y:67 
[2024/8/19 14:51:46] 物品:魔法药(小量)	怪物:28F84E70僵尸5	地图:H201	X:119	Y:149 
[2024/8/19 14:51:46] 物品:强效魔法药	怪物:27FB4760魔龙射手	地图:66	X:49	Y:211 
[2024/8/19 14:51:46] 物品:金手镯	怪物:27FB4760魔龙射手	地图:66	X:49	Y:211 
[2024/8/19 14:51:51] 物品:强效太阳水	怪物:2A582EC0尸王8	地图:H201	X:119	Y:148 
[2024/8/19 14:51:51] 物品:强效太阳水	怪物:2A582EC0尸王8	地图:H201	X:119	Y:148 
[2024/8/19 14:51:51] 物品:强效太阳水	怪物:2A582EC0尸王8	地图:H201	X:119	Y:148 
[2024/8/19 14:51:51] 物品:强效太阳水	怪物:2A582EC0尸王8	地图:H201	X:119	Y:148 
[2024/8/19 14:51:51] 物品:强效太阳水	怪物:2A582EC0尸王8	地图:H201	X:119	Y:148 
[2024/8/19 14:51:51] 物品:强效金创药	怪物:2A582EC0尸王8	地图:H201	X:119	Y:148 
[2024/8/19 14:51:51] 物品:强效金创药	怪物:2A582EC0尸王8	地图:H201	X:119	Y:148 
