[2024/8/20 5:0:0] 物品:重盔甲(女)	怪物:1C32EEC0魔龙破甲兵	地图:66	X:68	Y:238 
[2024/8/20 5:57:43] 物品:强效太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:太阳水	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效金创药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效金创药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效金创药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效金创药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效金创药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效金创药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效金创药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效金创药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效金创药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效金创药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效魔法药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效魔法药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效魔法药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效魔法药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效魔法药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效魔法药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效魔法药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效魔法药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效魔法药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:强效魔法药	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:魔法长袍(女)	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:43] 物品:骷髅戒指	怪物:18EF6F00虹魔蝎卫8	地图:H204	X:61	Y:60 
[2024/8/20 5:57:45] 物品:强效太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:强效太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:强效太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:强效太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:强效太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:太阳水	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:金创药(中量)	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:金创药(中量)	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:强效金创药	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:强效金创药	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:强效金创药	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:魔法药(中量)	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:魔法药(中量)	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:强效魔法药	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:强效魔法药	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:强效魔法药	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:狂风戒指	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:魔力手镯	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:半月弯刀	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:45] 物品:集体隐身术	怪物:28ECDC70沃玛卫士8	地图:H204	X:38	Y:23 
[2024/8/20 5:57:52] 物品:珊瑚戒指	怪物:27387150魔龙破甲兵2	地图:66	X:153	Y:114 
[2024/8/20 5:57:53] 物品:金创药(中量)	怪物:17DB3300祖玛卫士8	地图:H204	X:46	Y:13 
[2024/8/20 5:57:55] 物品:强效太阳水	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:强效太阳水	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:强效太阳水	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:强效太阳水	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:强效太阳水	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:强效金创药	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:强效金创药	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:强效魔法药	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:强效魔法药	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:黑檀手镯	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:魔力手镯	怪物:2A93EB50尸王8	地图:H201	X:107	Y:85 
[2024/8/20 5:57:55] 物品:魔法药(中量)	怪物:1C801290祖玛雕像8	地图:H204	X:70	Y:68 
[2024/8/20 5:57:55] 物品:白金项链	怪物:1C801290祖玛雕像8	地图:H204	X:70	Y:68 
[2024/8/20 5:57:57] 物品:强效金创药	怪物:27D1FA90祖玛卫士8	地图:H204	X:71	Y:68 
[2024/8/20 5:57:57] 物品:魔法手镯	怪物:27D1FA90祖玛卫士8	地图:H204	X:71	Y:68 
[2024/8/20 5:57:58] 物品:强效太阳水	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:强效太阳水	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:强效太阳水	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:强效太阳水	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:强效太阳水	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:强效金创药	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:强效金创药	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:强效魔法药	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:强效魔法药	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:蛇眼戒指	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:珍珠戒指	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:死神手套	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:凝霜	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:道德戒指	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:黑檀手镯	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:58] 物品:魔力手镯	怪物:18787090尸王8	地图:H201	X:108	Y:84 
[2024/8/20 5:57:59] 物品:强效太阳水	怪物:2DA56F80尸王8	地图:H201	X:109	Y:86 
[2024/8/20 5:57:59] 物品:强效太阳水	怪物:2DA56F80尸王8	地图:H201	X:109	Y:86 
[2024/8/20 5:57:59] 物品:强效太阳水	怪物:2DA56F80尸王8	地图:H201	X:109	Y:86 
[2024/8/20 5:57:59] 物品:强效太阳水	怪物:2DA56F80尸王8	地图:H201	X:109	Y:86 
[2024/8/20 5:57:59] 物品:强效太阳水	怪物:2DA56F80尸王8	地图:H201	X:109	Y:86 
[2024/8/20 5:57:59] 物品:强效金创药	怪物:2DA56F80尸王8	地图:H201	X:109	Y:86 
[2024/8/20 5:57:59] 物品:强效金创药	怪物:2DA56F80尸王8	地图:H201	X:109	Y:86 
[2024/8/20 5:57:59] 物品:强效魔法药	怪物:2DA56F80尸王8	地图:H201	X:109	Y:86 
[2024/8/20 5:57:59] 物品:强效魔法药	怪物:2DA56F80尸王8	地图:H201	X:109	Y:86 
[2024/8/20 5:57:59] 物品:黑檀手镯	怪物:2DA56F80尸王8	地图:H201	X:109	Y:86 
[2024/8/20 5:58:0] 物品:强效太阳水	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:0] 物品:强效太阳水	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:0] 物品:强效太阳水	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:0] 物品:强效太阳水	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:0] 物品:强效太阳水	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:0] 物品:强效金创药	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:0] 物品:强效金创药	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:0] 物品:强效魔法药	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:0] 物品:强效魔法药	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:0] 物品:黑檀手镯	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:0] 物品:魔力手镯	怪物:23C94C40尸王8	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:隐身术	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:灵魂火符	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:抗拒火环	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:精神力战法	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:火球术	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:治愈术	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:基本剑术	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:半月	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:凌风	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:蓝色水晶戒指	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:琥珀项链	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:坚固手套	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:铁剑	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:短剑	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:轻型盔甲(男)	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:轻型盔甲(女)	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:青铜斧	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:黑檀项链	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:黄色水晶项链	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:黑色水晶项链	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:青铜头盔	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:金创药(小量)	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:金创药(小量)	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:金创药(小量)	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:金创药(小量)	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:魔法药(小量)	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:魔法药(小量)	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:魔法药(小量)	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:1] 物品:魔法药(小量)	怪物:2B3C9100僵尸50	地图:H201	X:108	Y:85 
[2024/8/20 5:58:4] 物品:强效太阳水	怪物:2821FA90尸王8	地图:H201	X:109	Y:85 
[2024/8/20 5:58:4] 物品:强效太阳水	怪物:2821FA90尸王8	地图:H201	X:109	Y:85 
[2024/8/20 5:58:4] 物品:强效太阳水	怪物:2821FA90尸王8	地图:H201	X:109	Y:85 
[2024/8/20 5:58:4] 物品:强效太阳水	怪物:2821FA90尸王8	地图:H201	X:109	Y:85 
[2024/8/20 5:58:4] 物品:强效太阳水	怪物:2821FA90尸王8	地图:H201	X:109	Y:85 
[2024/8/20 5:58:4] 物品:强效金创药	怪物:2821FA90尸王8	地图:H201	X:109	Y:85 
[2024/8/20 5:58:4] 物品:强效金创药	怪物:2821FA90尸王8	地图:H201	X:109	Y:85 
[2024/8/20 5:58:4] 物品:强效魔法药	怪物:2821FA90尸王8	地图:H201	X:109	Y:85 
[2024/8/20 5:58:4] 物品:强效魔法药	怪物:2821FA90尸王8	地图:H201	X:109	Y:85 
[2024/8/20 5:58:4] 物品:黑檀手镯	怪物:2821FA90尸王8	地图:H201	X:109	Y:85 
[2024/8/20 5:58:5] 物品:道士头盔	怪物:061CBFD0祖玛弓箭手8	地图:H204	X:74	Y:72 
[2024/8/20 5:58:5] 物品:竹笛	怪物:061CBFD0祖玛弓箭手8	地图:H204	X:74	Y:72 
[2024/8/20 5:58:6] 物品:斩马刀	怪物:31EB5570祖玛卫士8	地图:H204	X:47	Y:13 
[2024/8/20 5:58:6] 物品:强效金创药	怪物:2A080260魔龙射手2	地图:66	X:148	Y:113 
[2024/8/20 5:58:12] 物品:强效太阳水	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:强效太阳水	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:强效太阳水	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:强效太阳水	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:强效太阳水	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:强效金创药	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:强效金创药	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:强效魔法药	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:强效魔法药	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:死神手套	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:魔力手镯	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:12] 物品:地狱雷光	怪物:2B290E50尸王8	地图:H201	X:108	Y:80 
[2024/8/20 5:58:14] 物品:金创药(小量)	怪物:24AAE0B0僵尸5	地图:H201	X:108	Y:80 
[2024/8/20 5:58:15] 物品:灵魂战衣(男)	怪物:1A3AC950祖玛卫士8	地图:H204	X:58	Y:18 
[2024/8/20 5:58:17] 物品:灵魂火符	怪物:1EF4E6B0僵尸1	地图:H201	X:106	Y:78 
[2024/8/20 5:58:20] 物品:小手镯	怪物:18D9B340祖玛卫士8	地图:H204	X:58	Y:18 
[2024/8/20 5:58:20] 物品:金戒指	怪物:18D9B340祖玛卫士8	地图:H204	X:58	Y:18 
[2024/8/20 5:58:22] 物品:强效太阳水	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:强效太阳水	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:强效太阳水	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:强效太阳水	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:强效太阳水	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:强效金创药	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:强效金创药	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:强效魔法药	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:强效魔法药	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:珊瑚戒指	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:蛇眼戒指	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:道德戒指	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:黑檀手镯	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:22] 物品:魔力手镯	怪物:27E91950尸王8	地图:H201	X:109	Y:75 
[2024/8/20 5:58:24] 物品:金创药(小量)	怪物:30E74CA0僵尸4	地图:H201	X:107	Y:74 
[2024/8/20 5:58:26] 物品:强效太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:强效太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:强效太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:强效太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:强效太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:太阳水	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:金创药(中量)	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:金创药(中量)	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:强效金创药	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:强效金创药	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:强效金创药	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:魔法药(中量)	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:魔法药(中量)	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:强效魔法药	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:强效魔法药	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:强效魔法药	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:修罗	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:烈火剑法	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:集体隐身术	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:火墙	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:26] 物品:雷电术	怪物:192970B0沃玛卫士8	地图:H204	X:58	Y:17 
[2024/8/20 5:58:27] 物品:金创药(小量)	怪物:1FE31870僵尸5	地图:H201	X:105	Y:75 
[2024/8/20 5:58:30] 物品:强效太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:强效太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:强效太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:强效太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:强效太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:强效太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:强效太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:强效太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:强效太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:强效太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
[2024/8/20 5:58:30] 物品:太阳水	怪物:1A4C45E0虹魔蝎卫8	地图:H204	X:76	Y:80 
