[2024/8/17 20:0:5] 物品:海魂	怪物:29A84010骷髅战将	地图:D003	X:195	Y:245 
[2024/8/17 20:50:49] 物品:灵魂火符	怪物:29DE9100恶灵尸王	地图:H201	X:46	Y:156 
[2024/8/17 20:50:49] 物品:召唤骷髅	怪物:29DE9100恶灵尸王	地图:H201	X:46	Y:156 
[2024/8/17 20:50:49] 物品:瞬息移动	怪物:29DE9100恶灵尸王	地图:H201	X:46	Y:156 
[2024/8/17 20:50:51] 物品:金创药(中量)	怪物:1B05F590骷髅战士0	地图:4	X:203	Y:387 
[2024/8/17 20:50:51] 物品:金创药(中量)	怪物:1B05F590骷髅战士0	地图:4	X:203	Y:387 
[2024/8/17 20:50:51] 物品:金创药(中量)	怪物:1B05F590骷髅战士0	地图:4	X:203	Y:387 
[2024/8/17 20:50:51] 物品:金创药(中量)	怪物:1B05F590骷髅战士0	地图:4	X:203	Y:387 
[2024/8/17 20:50:51] 物品:魔法药(中量)	怪物:1B05F590骷髅战士0	地图:4	X:203	Y:387 
[2024/8/17 20:50:51] 物品:魔法药(中量)	怪物:1B05F590骷髅战士0	地图:4	X:203	Y:387 
[2024/8/17 20:50:51] 物品:魔法药(中量)	怪物:1B05F590骷髅战士0	地图:4	X:203	Y:387 
[2024/8/17 20:50:51] 物品:魔法药(中量)	怪物:1B05F590骷髅战士0	地图:4	X:203	Y:387 
[2024/8/17 20:50:53] 物品:召唤骷髅	怪物:29C16420僵尸5	地图:D406	X:58	Y:160 
[2024/8/17 20:50:56] 物品:魅力戒指	怪物:23577090巨型蠕虫8	地图:H004	X:58	Y:161 
[2024/8/17 20:50:58] 物品:太阳水	怪物:30753780黑野猪8	地图:H002	X:200	Y:66 
[2024/8/17 20:50:59] 物品:强效太阳水	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:强效太阳水	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:强效太阳水	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:强效太阳水	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:强效太阳水	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:强效金创药	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:强效金创药	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:强效魔法药	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:强效魔法药	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:珊瑚戒指	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:蛇眼戒指	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:珍珠戒指	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:生铁戒指	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:魅力戒指	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:黑檀手镯	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:魔力手镯	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:50:59] 物品:地狱雷光	怪物:30CB6CA0尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:0] 物品:太阳水	怪物:283137C0巨型蠕虫	地图:D601	X:185	Y:114 
[2024/8/17 20:51:5] 物品:强效太阳水	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:强效太阳水	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:强效太阳水	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:强效太阳水	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:强效太阳水	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:强效金创药	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:强效金创药	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:强效魔法药	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:强效魔法药	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:黑色水晶戒指	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:生铁戒指	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:道德戒指	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:5] 物品:魔力手镯	怪物:18F7AC10尸王8	地图:H201	X:41	Y:161 
[2024/8/17 20:51:6] 物品:金项链	怪物:1B017C80半兽战士	地图:4	X:190	Y:395 
[2024/8/17 20:51:9] 物品:强效太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:太阳水	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:金创药(中量)	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:金创药(中量)	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:金创药(中量)	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效金创药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效金创药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效金创药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:魔法药(中量)	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:魔法药(中量)	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:魔法药(中量)	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效魔法药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效魔法药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效魔法药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效金创药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效金创药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效金创药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效金创药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效金创药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效金创药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效魔法药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效魔法药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效魔法药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效魔法药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效魔法药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:9] 物品:强效魔法药	怪物:281AEE60白野猪8	地图:H204	X:36	Y:80 
[2024/8/17 20:51:11] 物品:强效太阳水	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:强效太阳水	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:强效太阳水	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:强效太阳水	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:强效太阳水	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:强效金创药	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:强效金创药	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:强效魔法药	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:强效魔法药	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:珊瑚戒指	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:生铁戒指	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:道德戒指	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:黑檀手镯	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:11] 物品:魔力手镯	怪物:1DD86670尸王8	地图:H201	X:41	Y:162 
[2024/8/17 20:51:15] 物品:金创药(小量)	怪物:29C16420僵尸5	地图:D406	X:58	Y:160 
[2024/8/17 20:51:21] 物品:隐身术	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:21] 物品:地狱火	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:21] 物品:抗拒火环	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:21] 物品:精神力战法	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:21] 物品:火球术	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:21] 物品:治愈术	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:21] 物品:基本剑术	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:21] 物品:黑色水晶项链	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:21] 物品:金创药(小量)	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:21] 物品:魔法药(小量)	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:27] 物品:魔法药(小量)	怪物:0D9350E0僵尸4	地图:D406	X:59	Y:161 
[2024/8/17 20:51:28] 物品:召唤骷髅	怪物:1892D560僵尸40	地图:H201	X:39	Y:165 
[2024/8/17 20:51:28] 物品:灵魂火符	怪物:1892D560僵尸40	地图:H201	X:39	Y:165 
[2024/8/17 20:51:28] 物品:抗拒火环	怪物:1892D560僵尸40	地图:H201	X:39	Y:165 
[2024/8/17 20:51:28] 物品:精神力战法	怪物:1892D560僵尸40	地图:H201	X:39	Y:165 
[2024/8/17 20:51:28] 物品:火球术	怪物:1892D560僵尸40	地图:H201	X:39	Y:165 
[2024/8/17 20:51:28] 物品:治愈术	怪物:1892D560僵尸40	地图:H201	X:39	Y:165 
[2024/8/17 20:51:28] 物品:基本剑术	怪物:1892D560僵尸40	地图:H201	X:39	Y:165 
[2024/8/17 20:51:28] 物品:短剑	怪物:1892D560僵尸40	地图:H201	X:39	Y:165 
[2024/8/17 20:51:28] 物品:金创药(小量)	怪物:1892D560僵尸40	地图:H201	X:39	Y:165 
[2024/8/17 20:51:28] 物品:魔法药(小量)	怪物:1892D560僵尸40	地图:H201	X:39	Y:165 
[2024/8/17 20:51:28] 物品:强效太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:太阳水	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:金创药(中量)	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:金创药(中量)	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:金创药(中量)	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效金创药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效金创药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效金创药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:魔法药(中量)	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:魔法药(中量)	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:魔法药(中量)	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效魔法药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效魔法药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效魔法药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效金创药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效金创药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效金创药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效金创药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效金创药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效金创药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效魔法药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效魔法药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效魔法药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效魔法药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效魔法药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:强效魔法药	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:降魔	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:放大镜	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:小手镯	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:28] 物品:蛇眼戒指	怪物:2B306940白野猪8	地图:H204	X:42	Y:86 
[2024/8/17 20:51:29] 物品:太阳水	怪物:285D44D0巨型蠕虫	地图:D601	X:185	Y:114 
[2024/8/17 20:51:29] 物品:黑色水晶戒指	怪物:285D44D0巨型蠕虫	地图:D601	X:185	Y:114 
[2024/8/17 20:51:30] 物品:金创药(小量)	怪物:1F0D28A0僵尸5	地图:H201	X:37	Y:166 
[2024/8/17 20:51:37] 物品:魔法药(小量)	怪物:1DE944F0山洞蝙蝠	地图:D001	X:62	Y:21 
[2024/8/17 20:51:38] 物品:瞬息移动	怪物:2F0B0150僵尸40	地图:H201	X:38	Y:166 
[2024/8/17 20:51:38] 物品:雷电术	怪物:2F0B0150僵尸40	地图:H201	X:38	Y:166 
[2024/8/17 20:51:38] 物品:地狱火	怪物:2F0B0150僵尸40	地图:H201	X:38	Y:166 
[2024/8/17 20:51:38] 物品:抗拒火环	怪物:2F0B0150僵尸40	地图:H201	X:38	Y:166 
[2024/8/17 20:51:38] 物品:精神力战法	怪物:2F0B0150僵尸40	地图:H201	X:38	Y:166 
[2024/8/17 20:51:38] 物品:火球术	怪物:2F0B0150僵尸40	地图:H201	X:38	Y:166 
[2024/8/17 20:51:38] 物品:治愈术	怪物:2F0B0150僵尸40	地图:H201	X:38	Y:166 
[2024/8/17 20:51:38] 物品:基本剑术	怪物:2F0B0150僵尸40	地图:H201	X:38	Y:166 
[2024/8/17 20:51:38] 物品:黑色水晶项链	怪物:2F0B0150僵尸40	地图:H201	X:38	Y:166 
[2024/8/17 20:51:38] 物品:魔法药(小量)	怪物:2F0B0150僵尸40	地图:H201	X:38	Y:166 
[2024/8/17 20:51:38] 物品:强效金创药	怪物:18B94C80祖玛卫士8	地图:H204	X:46	Y:91 
[2024/8/17 20:51:38] 物品:骷髅头盔	怪物:18B94C80祖玛卫士8	地图:H204	X:46	Y:91 
[2024/8/17 20:51:41] 物品:金创药(小量)	怪物:18B7A6F0僵尸5	地图:H201	X:37	Y:166 
[2024/8/17 20:51:43] 物品:隐身术	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:43] 物品:抗拒火环	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:43] 物品:精神力战法	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:43] 物品:火球术	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:43] 物品:治愈术	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:43] 物品:基本剑术	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:43] 物品:半月	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:43] 物品:短剑	怪物:1EA140B0僵尸40	地图:H201	X:37	Y:164 
[2024/8/17 20:51:45] 物品:匕首	怪物:19722E00森林雪人	地图:1	X:123	Y:325 
[2024/8/17 20:51:49] 物品:金创药(小量)	怪物:0639AE60僵尸3	地图:D401	X:157	Y:130 
[2024/8/17 20:51:50] 物品:强效太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:太阳水	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:金创药(中量)	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:金创药(中量)	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:金创药(中量)	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效金创药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效金创药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效金创药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:魔法药(中量)	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:魔法药(中量)	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:魔法药(中量)	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效魔法药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效魔法药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效魔法药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效金创药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效金创药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效金创药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效金创药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效金创药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效金创药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效魔法药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效魔法药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效魔法药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效魔法药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效魔法药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:强效魔法药	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:天珠项链	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:50] 物品:死神手套	怪物:2777A900白野猪8	地图:H204	X:47	Y:91 
[2024/8/17 20:51:52] 物品:强效太阳水	怪物:185D1160尸王8	地图:H201	X:32	Y:161 
[2024/8/17 20:51:52] 物品:强效太阳水	怪物:185D1160尸王8	地图:H201	X:32	Y:161 
[2024/8/17 20:51:52] 物品:强效太阳水	怪物:185D1160尸王8	地图:H201	X:32	Y:161 
[2024/8/17 20:51:52] 物品:强效太阳水	怪物:185D1160尸王8	地图:H201	X:32	Y:161 
