[2024/8/20 23:0:52] 物品:金创药(中量)	怪物:23A41B70祖玛弓箭手8	地图:H204	X:76	Y:21 
[2024/8/20 23:49:4] 物品:强效金创药	怪物:28ADDDF0白野猪8	地图:H204	X:45	Y:54 
[2024/8/20 23:49:4] 物品:强效魔法药	怪物:28ADDDF0白野猪8	地图:H204	X:45	Y:54 
[2024/8/20 23:49:4] 物品:强效魔法药	怪物:28ADDDF0白野猪8	地图:H204	X:45	Y:54 
[2024/8/20 23:49:4] 物品:强效魔法药	怪物:28ADDDF0白野猪8	地图:H204	X:45	Y:54 
[2024/8/20 23:49:4] 物品:强效魔法药	怪物:28ADDDF0白野猪8	地图:H204	X:45	Y:54 
[2024/8/20 23:49:4] 物品:强效魔法药	怪物:28ADDDF0白野猪8	地图:H204	X:45	Y:54 
[2024/8/20 23:49:4] 物品:强效魔法药	怪物:28ADDDF0白野猪8	地图:H204	X:45	Y:54 
[2024/8/20 23:49:4] 物品:蓝翡翠项链	怪物:28ADDDF0白野猪8	地图:H204	X:45	Y:54 
[2024/8/20 23:49:4] 物品:魅力戒指	怪物:28ADDDF0白野猪8	地图:H204	X:45	Y:54 
[2024/8/20 23:49:6] 物品:强效魔法药	怪物:28C4CED0魔龙破甲兵	地图:66	X:131	Y:213 
[2024/8/20 23:49:6] 物品:太阳水	怪物:28C4CED0魔龙破甲兵	地图:66	X:131	Y:213 
[2024/8/20 23:49:6] 物品:强效魔法药	怪物:28C4CED0魔龙破甲兵	地图:66	X:131	Y:213 
[2024/8/20 23:49:7] 物品:强效太阳水	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:强效太阳水	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:强效太阳水	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:强效太阳水	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:强效太阳水	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:强效金创药	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:强效金创药	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:强效魔法药	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:强效魔法药	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:凝霜	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:黑檀手镯	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:7] 物品:群体治疗术	怪物:24476CA0尸王8	地图:H201	X:99	Y:32 
[2024/8/20 23:49:8] 物品:太阳水	怪物:23448CE0祖玛雕像8	地图:H204	X:34	Y:63 
[2024/8/20 23:49:11] 物品:强效太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:太阳水	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:金创药(中量)	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:金创药(中量)	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:金创药(中量)	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效金创药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效金创药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效金创药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:魔法药(中量)	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:魔法药(中量)	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:魔法药(中量)	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效魔法药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效魔法药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效魔法药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效金创药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效金创药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效金创药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效金创药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效金创药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效金创药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效魔法药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效魔法药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效魔法药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效魔法药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效魔法药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:强效魔法药	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:11] 物品:修罗	怪物:23218410虹魔猪卫8	地图:H204	X:35	Y:64 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:23E06C20恶灵尸王	地图:H201	X:95	Y:39 
[2024/8/20 23:49:13] 物品:刺杀剑术	怪物:23E06C20恶灵尸王	地图:H201	X:95	Y:39 
[2024/8/20 23:49:13] 物品:集体隐身术	怪物:23E06C20恶灵尸王	地图:H201	X:95	Y:39 
[2024/8/20 23:49:13] 物品:诱惑之光	怪物:23E06C20恶灵尸王	地图:H201	X:95	Y:39 
[2024/8/20 23:49:13] 物品:强效太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:太阳水	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效金创药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效魔法药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效魔法药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效魔法药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效魔法药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效魔法药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效魔法药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效魔法药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效魔法药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效魔法药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:13] 物品:强效魔法药	怪物:24702CD0触龙神8	地图:H004	X:45	Y:155 
[2024/8/20 23:49:17] 物品:神圣战甲术	怪物:2329A240僵尸1	地图:H201	X:101	Y:44 
[2024/8/20 23:49:20] 物品:诱惑之光	怪物:23DB58D0僵尸10	地图:H201	X:98	Y:45 
[2024/8/20 23:49:20] 物品:金创药(中量)	怪物:23DB58D0僵尸10	地图:H201	X:98	Y:45 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:太阳水	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:金创药(中量)	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:金创药(中量)	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:金创药(中量)	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:魔法药(中量)	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:魔法药(中量)	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:魔法药(中量)	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:凝霜	怪物:234AB820白野猪8	地图:H204	X:43	Y:48 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:太阳水	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:金创药(中量)	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:金创药(中量)	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:金创药(中量)	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:魔法药(中量)	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:魔法药(中量)	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:魔法药(中量)	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效金创药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:强效魔法药	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:幽灵手套	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:21] 物品:战神盔甲(男)	怪物:2349DA40白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 23:49:22] 物品:重盔甲(女)	怪物:28FBB320魔龙射手	地图:66	X:132	Y:214 
[2024/8/20 23:49:22] 物品:道士手镯	怪物:28FBB320魔龙射手	地图:66	X:132	Y:214 
[2024/8/20 23:49:25] 物品:强效太阳水	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:25] 物品:强效太阳水	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:25] 物品:强效太阳水	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:25] 物品:强效太阳水	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:25] 物品:强效太阳水	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:25] 物品:强效金创药	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:25] 物品:强效金创药	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:25] 物品:强效魔法药	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:25] 物品:强效魔法药	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:25] 物品:道德戒指	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:25] 物品:黑檀手镯	怪物:28B40B30尸王8	地图:H201	X:97	Y:48 
[2024/8/20 23:49:26] 物品:治愈术	怪物:2BC81FF0僵尸1	地图:H201	X:98	Y:48 
[2024/8/20 23:49:26] 物品:井中月	怪物:250A37B0祖玛弓箭手83	地图:H008	X:21	Y:48 
[2024/8/20 23:49:26] 物品:幽灵战衣(女)	怪物:250A37B0祖玛弓箭手83	地图:H008	X:21	Y:48 
[2024/8/20 23:49:27] 物品:强效太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:强效太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:强效太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:强效太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:强效太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:强效太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:强效太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:强效太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:强效太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:强效太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:太阳水	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:金创药(中量)	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
[2024/8/20 23:49:27] 物品:金创药(中量)	怪物:233AE440虹魔猪卫8	地图:H204	X:44	Y:48 
