[2024/8/18 20:0:1] 物品:紫碧螺	怪物:29028200祖玛弓箭手83	地图:H007	X:140	Y:152 
[2024/8/18 20:44:36] 物品:金创药(小量)	怪物:059341C0僵尸4	地图:H201	X:101	Y:101 
[2024/8/18 20:44:58] 物品:强效太阳水	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:44:58] 物品:强效太阳水	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:44:58] 物品:强效太阳水	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:44:58] 物品:强效太阳水	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:44:58] 物品:强效太阳水	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:44:58] 物品:强效金创药	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:44:58] 物品:强效金创药	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:44:58] 物品:强效魔法药	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:44:58] 物品:强效魔法药	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:44:58] 物品:死神手套	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:44:58] 物品:黑檀手镯	怪物:2A398C40尸王8	地图:H201	X:104	Y:109 
[2024/8/18 20:45:2] 物品:八荒	怪物:190CE2B0祖玛卫士8	地图:H204	X:66	Y:35 
[2024/8/18 20:45:2] 物品:偃月	怪物:190CE2B0祖玛卫士8	地图:H204	X:66	Y:35 
[2024/8/18 20:45:2] 物品:黑色水晶戒指	怪物:190CE2B0祖玛卫士8	地图:H204	X:66	Y:35 
[2024/8/18 20:45:5] 物品:金创药(中量)	怪物:2993FD80掷斧骷髅0	地图:D012	X:261	Y:44 
[2024/8/18 20:45:5] 物品:金创药(中量)	怪物:2993FD80掷斧骷髅0	地图:D012	X:261	Y:44 
[2024/8/18 20:45:5] 物品:金创药(中量)	怪物:2993FD80掷斧骷髅0	地图:D012	X:261	Y:44 
[2024/8/18 20:45:5] 物品:金创药(中量)	怪物:2993FD80掷斧骷髅0	地图:D012	X:261	Y:44 
[2024/8/18 20:45:5] 物品:魔法药(中量)	怪物:2993FD80掷斧骷髅0	地图:D012	X:261	Y:44 
[2024/8/18 20:45:5] 物品:魔法药(中量)	怪物:2993FD80掷斧骷髅0	地图:D012	X:261	Y:44 
[2024/8/18 20:45:5] 物品:魔法药(中量)	怪物:2993FD80掷斧骷髅0	地图:D012	X:261	Y:44 
[2024/8/18 20:45:5] 物品:魔法药(中量)	怪物:2993FD80掷斧骷髅0	地图:D012	X:261	Y:44 
[2024/8/18 20:45:10] 物品:金创药(小量)	怪物:0DA73AB0僵尸5	地图:H201	X:103	Y:101 
[2024/8/18 20:45:10] 物品:魔法药(小量)	怪物:0DA73AB0僵尸5	地图:H201	X:103	Y:101 
[2024/8/18 20:45:14] 物品:道士头盔	怪物:28A77090魔龙邪眼	地图:66	X:70	Y:57 
[2024/8/18 20:45:17] 物品:金创药(小量)	怪物:1C0F3D80僵尸4	地图:H201	X:101	Y:94 
[2024/8/18 20:45:20] 物品:修罗	怪物:1F0F10C0祖玛雕像8	地图:H204	X:68	Y:35 
[2024/8/18 20:45:20] 物品:魅力戒指	怪物:1F0F10C0祖玛雕像8	地图:H204	X:68	Y:35 
[2024/8/18 20:45:23] 物品:强效太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:强效太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:强效太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:强效太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:强效太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:太阳水	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:金创药(中量)	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:金创药(中量)	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:强效金创药	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:强效金创药	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:强效金创药	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:魔法药(中量)	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:魔法药(中量)	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:强效魔法药	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:强效魔法药	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:强效魔法药	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:夏普儿手镯	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:八荒	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:小手镯	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:野蛮冲撞	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:地狱雷光	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:冰咆哮	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:23] 物品:刺杀剑术	怪物:27809790沃玛卫士8	地图:H003	X:76	Y:47 
[2024/8/18 20:45:27] 物品:强效太阳水	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:强效太阳水	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:强效太阳水	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:强效太阳水	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:强效太阳水	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:强效金创药	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:强效金创药	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:强效魔法药	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:强效魔法药	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:珊瑚戒指	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:蛇眼戒指	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:凝霜	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:27] 物品:蓝翡翠项链	怪物:23770720尸王8	地图:H201	X:97	Y:88 
[2024/8/18 20:45:29] 物品:青铜头盔	怪物:1F1B5B90骷髅战将	地图:D012	X:272	Y:32 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:19497C80魔龙破甲兵1	地图:66	X:70	Y:59 
[2024/8/18 20:45:31] 物品:降魔	怪物:19497C80魔龙破甲兵1	地图:66	X:70	Y:59 
[2024/8/18 20:45:31] 物品:强效太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:太阳水	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效金创药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效金创药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效金创药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效金创药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效金创药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效金创药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效金创药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效金创药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效金创药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效金创药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:强效魔法药	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:金手镯	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:31] 物品:蛇眼戒指	怪物:28FA4590祖玛卫士80	地图:H007	X:127	Y:77 
[2024/8/18 20:45:37] 物品:金创药(小量)	怪物:1C0F3D80僵尸4	地图:H201	X:97	Y:90 
[2024/8/18 20:45:41] 物品:强效太阳水	怪物:2DD36820魔龙射手	地图:66	X:69	Y:65 
[2024/8/18 20:45:44] 物品:强效太阳水	怪物:2B3EF4F0祖玛弓箭手83	地图:H007	X:129	Y:82 
[2024/8/18 20:45:45] 物品:六角戒指	怪物:1CE6FAF0骷髅	地图:D001	X:75	Y:313 
[2024/8/18 20:45:47] 物品:祝福油	怪物:29CB6710蜈蚣8	地图:H104	X:84	Y:112 
[2024/8/18 20:45:47] 物品:战神油	怪物:29CB6710蜈蚣8	地图:H104	X:84	Y:112 
[2024/8/18 20:45:58] 物品:金创药(中量)	怪物:28FC5C30祖玛弓箭手83	地图:H007	X:133	Y:79 
[2024/8/18 20:45:59] 物品:金创药(小量)	怪物:1C0F3D80僵尸4	地图:H201	X:97	Y:90 
[2024/8/18 20:45:59] 物品:蛇眼戒指	怪物:30C4EE30祖玛弓箭手8	地图:H204	X:67	Y:32 
[2024/8/18 20:46:2] 物品:强效金创药	怪物:28992040恶灵尸王	地图:H201	X:103	Y:82 
[2024/8/18 20:46:2] 物品:爆裂火焰	怪物:28992040恶灵尸王	地图:H201	X:103	Y:82 
[2024/8/18 20:46:2] 物品:雷电术	怪物:28992040恶灵尸王	地图:H201	X:103	Y:82 
[2024/8/18 20:46:2] 物品:诱惑之光	怪物:28992040恶灵尸王	地图:H201	X:103	Y:82 
[2024/8/18 20:46:3] 物品:强效魔法药	怪物:29E401C0魔龙射手	地图:66	X:76	Y:65 
[2024/8/18 20:46:3] 物品:太阳水	怪物:29E401C0魔龙射手	地图:66	X:76	Y:65 
[2024/8/18 20:46:3] 物品:灵魂战衣(女)	怪物:29E401C0魔龙射手	地图:66	X:76	Y:65 
[2024/8/18 20:46:4] 物品:黑色水晶项链	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:4] 物品:六角戒指	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:4] 物品:皮制手套	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:4] 物品:金创药(小量)	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:4] 物品:金创药(小量)	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:4] 物品:金创药(小量)	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:4] 物品:金创药(小量)	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:4] 物品:魔法药(小量)	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:4] 物品:魔法药(小量)	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:4] 物品:魔法药(小量)	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:4] 物品:魔法药(小量)	怪物:246664A0骷髅0	地图:D001	X:251	Y:122 
[2024/8/18 20:46:6] 物品:太阳水	怪物:309BBF80黑野猪8	地图:H002	X:220	Y:320 
[2024/8/18 20:46:8] 物品:强效金创药	怪物:2DD5EB90魔龙射手	地图:66	X:77	Y:67 
[2024/8/18 20:46:8] 物品:泰坦戒指	怪物:2DD5EB90魔龙射手	地图:66	X:77	Y:67 
[2024/8/18 20:46:8] 物品:重盔甲(男)	怪物:2DD5EB90魔龙射手	地图:66	X:77	Y:67 
[2024/8/18 20:46:8] 物品:强效太阳水	怪物:0DA63840恶灵尸王	地图:H201	X:105	Y:81 
[2024/8/18 20:46:8] 物品:火墙	怪物:0DA63840恶灵尸王	地图:H201	X:105	Y:81 
[2024/8/18 20:46:8] 物品:攻杀剑术	怪物:0DA63840恶灵尸王	地图:H201	X:105	Y:81 
[2024/8/18 20:46:8] 物品:地狱火	怪物:0DA63840恶灵尸王	地图:H201	X:105	Y:81 
[2024/8/18 20:46:8] 物品:大火球	怪物:0DA63840恶灵尸王	地图:H201	X:105	Y:81 
[2024/8/18 20:46:12] 物品:魔法药(小量)	怪物:1C22BD80骷髅战士	地图:D001	X:250	Y:132 
[2024/8/18 20:46:12] 物品:大手镯	怪物:1C22BD80骷髅战士	地图:D001	X:250	Y:132 
[2024/8/18 20:46:13] 物品:强效太阳水	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:强效太阳水	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:强效太阳水	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:强效太阳水	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:强效太阳水	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:强效金创药	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:强效金创药	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:强效魔法药	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:强效魔法药	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:蛇眼戒指	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:魔力手镯	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:13] 物品:群体治疗术	怪物:2A3392D0尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:21] 物品:强效太阳水	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:强效太阳水	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:强效太阳水	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:强效太阳水	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:强效太阳水	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:强效金创药	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:强效金创药	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:强效魔法药	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:强效魔法药	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:骷髅戒指	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:黑色水晶戒指	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:21] 物品:魔力手镯	怪物:2B496EA0尸王8	地图:H201	X:107	Y:78 
[2024/8/18 20:46:25] 物品:魔法药(小量)	怪物:285B72E0骷髅战士	地图:D012	X:293	Y:22 
[2024/8/18 20:46:28] 物品:强效太阳水	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:强效太阳水	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:强效太阳水	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:强效太阳水	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:强效太阳水	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:强效金创药	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:强效金创药	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:强效魔法药	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:强效魔法药	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:骷髅戒指	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:魅力戒指	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:黑檀手镯	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:28] 物品:魔力手镯	怪物:2BDA7C80尸王8	地图:H201	X:103	Y:83 
[2024/8/18 20:46:29] 物品:珍珠戒指	怪物:28FC0370祖玛弓箭手83	地图:H007	X:133	Y:86 
[2024/8/18 20:46:31] 物品:抗拒火环	怪物:2A7F1290僵尸1	地图:H201	X:102	Y:84 
[2024/8/18 20:46:31] 物品:火球术	怪物:2A7F1290僵尸1	地图:H201	X:102	Y:84 
[2024/8/18 20:46:36] 物品:强效太阳水	怪物:28F426F0祖玛弓箭手8	地图:H007	X:138	Y:91 
[2024/8/18 20:46:37] 物品:龙纹剑	怪物:27A308D0魔龙射手	地图:66	X:78	Y:58 
[2024/8/18 20:46:41] 物品:魔法力药水	怪物:29551AC0僵尸4	地图:H201	X:103	Y:68 
[2024/8/18 20:46:42] 物品:回城卷	怪物:0546ECA0山洞蝙蝠0	地图:D012	X:301	Y:25 
[2024/8/18 20:46:42] 物品:回城卷	怪物:0546ECA0山洞蝙蝠0	地图:D012	X:301	Y:25 
[2024/8/18 20:46:42] 物品:回城卷	怪物:0546ECA0山洞蝙蝠0	地图:D012	X:301	Y:25 
[2024/8/18 20:46:42] 物品:回城卷	怪物:0546ECA0山洞蝙蝠0	地图:D012	X:301	Y:25 
[2024/8/18 20:46:42] 物品:回城卷	怪物:0546ECA0山洞蝙蝠0	地图:D012	X:301	Y:25 
[2024/8/18 20:46:49] 物品:灵魂战衣(女)	怪物:19D35350祖玛弓箭手8	地图:H007	X:136	Y:84 
[2024/8/18 20:46:50] 物品:攻杀剑术	怪物:28694E90恶灵尸王	地图:H201	X:102	Y:84 
[2024/8/18 20:46:53] 物品:金创药(小量)	怪物:1A55C970僵尸4	地图:H201	X:103	Y:84 
[2024/8/18 20:46:53] 物品:魔法药(小量)	怪物:1A55C970僵尸4	地图:H201	X:103	Y:84 
[2024/8/18 20:46:55] 物品:金创药(小量)	怪物:31E7F420僵尸5	地图:H201	X:102	Y:84 
[2024/8/18 20:46:56] 物品:金创药(小量)	怪物:0549C8D0骷髅0	地图:D012	X:306	Y:27 
[2024/8/18 20:46:56] 物品:金创药(小量)	怪物:0549C8D0骷髅0	地图:D012	X:306	Y:27 
[2024/8/18 20:46:56] 物品:金创药(小量)	怪物:0549C8D0骷髅0	地图:D012	X:306	Y:27 
[2024/8/18 20:46:56] 物品:金创药(小量)	怪物:0549C8D0骷髅0	地图:D012	X:306	Y:27 
[2024/8/18 20:46:56] 物品:魔法药(小量)	怪物:0549C8D0骷髅0	地图:D012	X:306	Y:27 
[2024/8/18 20:46:56] 物品:魔法药(小量)	怪物:0549C8D0骷髅0	地图:D012	X:306	Y:27 
[2024/8/18 20:46:56] 物品:魔法药(小量)	怪物:0549C8D0骷髅0	地图:D012	X:306	Y:27 
[2024/8/18 20:46:56] 物品:魔法药(小量)	怪物:0549C8D0骷髅0	地图:D012	X:306	Y:27 
[2024/8/18 20:46:58] 物品:强效太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:强效太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:强效太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:强效太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:强效太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:太阳水	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:金创药(中量)	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:金创药(中量)	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:金创药(中量)	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:强效金创药	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:强效金创药	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:魔法药(中量)	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:魔法药(中量)	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:魔法药(中量)	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:强效魔法药	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:强效魔法药	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
[2024/8/18 20:46:58] 物品:死神手套	怪物:056FCA80尸王	地图:H201	X:99	Y:62 
