[2024/8/20 20:0:1] 物品:治愈术	怪物:1C832FD0僵尸1	地图:H201	X:84	Y:79 
[2024/8/20 20:53:14] 物品:强效金创药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效金创药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效金创药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效金创药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效金创药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效金创药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效金创药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效金创药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效金创药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效魔法药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效魔法药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效魔法药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效魔法药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效魔法药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效魔法药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效魔法药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效魔法药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效魔法药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:强效魔法药	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:躲避手链	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:14] 物品:辟邪手镯	怪物:2386A5A0虹魔蝎卫8	地图:H204	X:56	Y:49 
[2024/8/20 20:53:16] 物品:强效太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:太阳水	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:金创药(中量)	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:金创药(中量)	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:金创药(中量)	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效金创药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效金创药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效金创药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:魔法药(中量)	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:魔法药(中量)	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:魔法药(中量)	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效魔法药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效魔法药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效魔法药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效金创药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效金创药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效金创药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效金创药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效金创药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效金创药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效魔法药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效魔法药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效魔法药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效魔法药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效魔法药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:强效魔法药	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:道士手镯	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:16] 物品:珊瑚戒指	怪物:2370E150白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 20:53:18] 物品:火墙	怪物:301572F0僵尸3	地图:D402	X:12	Y:146 
[2024/8/20 20:53:21] 物品:太阳水	怪物:2B3E1710牛魔将军8	地图:H010	X:210	Y:383 
[2024/8/20 20:53:21] 物品:躲避手链	怪物:2B3E1710牛魔将军8	地图:H010	X:210	Y:383 
[2024/8/20 20:53:21] 物品:魔法长袍(女)	怪物:2B3E1710牛魔将军8	地图:H010	X:210	Y:383 
[2024/8/20 20:53:21] 物品:金手镯	怪物:2B3E1710牛魔将军8	地图:H010	X:210	Y:383 
[2024/8/20 20:53:22] 物品:强效魔法药	怪物:29BFD080魔龙刀兵2	地图:66	X:194	Y:61 
[2024/8/20 20:53:23] 物品:强效太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:强效太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:强效太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:强效太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:强效太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:太阳水	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:金创药(中量)	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:金创药(中量)	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:强效金创药	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:强效金创药	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:强效金创药	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:魔法药(中量)	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:魔法药(中量)	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:强效魔法药	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:强效魔法药	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:强效魔法药	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:思贝儿手镯	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:龙之戒指	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:红宝石戒指	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:23] 物品:凤凰明珠	怪物:2CE34C40沃玛卫士8	地图:H204	X:56	Y:56 
[2024/8/20 20:53:28] 物品:金创药(中量)	怪物:1D8784F0祖玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:28] 物品:魔法手镯	怪物:1D8784F0祖玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:30] 物品:强效太阳水	怪物:28CD89F0牛魔祭司8	地图:H010	X:211	Y:384 
[2024/8/20 20:53:33] 物品:强效太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:强效太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:强效太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:强效太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:强效太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:太阳水	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:金创药(中量)	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:金创药(中量)	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:强效金创药	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:强效金创药	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:强效金创药	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:魔法药(中量)	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:魔法药(中量)	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:强效魔法药	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:强效魔法药	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:强效魔法药	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:凤凰明珠	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:集体隐身术	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:灵魂火符	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:33] 物品:雷电术	怪物:304BC730沃玛卫士8	地图:H204	X:57	Y:59 
[2024/8/20 20:53:37] 物品:魔法长袍(男)	怪物:284DF5B0牛魔法师8	地图:H010	X:216	Y:378 
[2024/8/20 20:53:37] 物品:生铁戒指	怪物:284DF5B0牛魔法师8	地图:H010	X:216	Y:378 
[2024/8/20 20:53:41] 物品:强效太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:太阳水	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:金创药(中量)	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:金创药(中量)	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:金创药(中量)	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效金创药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效金创药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效金创药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:魔法药(中量)	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:魔法药(中量)	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:魔法药(中量)	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效魔法药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效魔法药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效魔法药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效金创药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效金创药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效金创药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效金创药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效金创药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效金创药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效魔法药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效魔法药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效魔法药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效魔法药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效魔法药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效魔法药	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:魔法长袍(女)	怪物:29CF35D0白野猪8	地图:H204	X:64	Y:66 
[2024/8/20 20:53:41] 物品:强效金创药	怪物:2B48D350魔龙刀兵1	地图:66	X:190	Y:57 
[2024/8/20 20:53:45] 物品:强效太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:强效太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:强效太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:强效太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:强效太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:太阳水	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:金创药(中量)	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:金创药(中量)	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:强效金创药	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:强效金创药	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:强效金创药	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:魔法药(中量)	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:魔法药(中量)	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:强效魔法药	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:强效魔法药	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:强效魔法药	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:45] 物品:地狱雷光	怪物:1943AB30沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/20 20:53:49] 物品:金手镯	怪物:2D624E70魔龙破甲兵	地图:66	X:190	Y:58 
[2024/8/20 20:53:49] 物品:三眼手镯	怪物:2D624E70魔龙破甲兵	地图:66	X:190	Y:58 
[2024/8/20 20:53:50] 物品:蛇眼戒指	怪物:2B07B650祖玛卫士8	地图:H204	X:68	Y:67 
[2024/8/20 20:53:51] 物品:强效太阳水	怪物:17FAD160牛魔将军8	地图:H010	X:224	Y:368 
[2024/8/20 20:53:51] 物品:强效魔法药	怪物:17FAD160牛魔将军8	地图:H010	X:224	Y:368 
[2024/8/20 20:53:53] 物品:魔法药(中量)	怪物:23C18E90祖玛雕像8	地图:H204	X:67	Y:67 
[2024/8/20 20:54:5] 物品:道士头盔	怪物:2934BD60魔龙破甲兵2	地图:66	X:188	Y:58 
[2024/8/20 20:54:5] 物品:凝霜	怪物:2934BD60魔龙破甲兵2	地图:66	X:188	Y:58 
[2024/8/20 20:54:5] 物品:强效太阳水	怪物:1C46BE20牛魔将军8	地图:H010	X:228	Y:373 
[2024/8/20 20:54:5] 物品:HP强化药水	怪物:1C46BE20牛魔将军8	地图:H010	X:228	Y:373 
[2024/8/20 20:54:5] 物品:灵魂战衣(女)	怪物:1C46BE20牛魔将军8	地图:H010	X:228	Y:373 
[2024/8/20 20:54:7] 物品:强效太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:强效太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:强效太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:强效太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:强效太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:强效太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:强效太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:强效太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:强效太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:强效太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:太阳水	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
[2024/8/20 20:54:7] 物品:强效金创药	怪物:0D9C7010虹魔蝎卫8	地图:H204	X:76	Y:78 
