[2024/8/21 4:0:2] 物品:降魔	怪物:25BC94E0牛魔法师8	地图:H010	X:338	Y:196 
[2024/8/21 4:47:47] 物品:强效太阳水	怪物:154DAFD0牛魔祭司0	地图:H010	X:205	Y:73 
[2024/8/21 4:47:47] 物品:强效太阳水	怪物:154DAFD0牛魔祭司0	地图:H010	X:205	Y:73 
[2024/8/21 4:47:47] 物品:强效太阳水	怪物:154DAFD0牛魔祭司0	地图:H010	X:205	Y:73 
[2024/8/21 4:47:47] 物品:强效太阳水	怪物:154DAFD0牛魔祭司0	地图:H010	X:205	Y:73 
[2024/8/21 4:47:47] 物品:太阳水	怪物:154DAFD0牛魔祭司0	地图:H010	X:205	Y:73 
[2024/8/21 4:47:47] 物品:太阳水	怪物:154DAFD0牛魔祭司0	地图:H010	X:205	Y:73 
[2024/8/21 4:47:54] 物品:强效太阳水	怪物:2BD779C0牛魔祭司8	地图:H010	X:201	Y:70 
[2024/8/21 4:47:54] 物品:强效太阳水	怪物:2BD779C0牛魔祭司8	地图:H010	X:201	Y:70 
[2024/8/21 4:47:54] 物品:强效太阳水	怪物:2BD779C0牛魔祭司8	地图:H010	X:201	Y:70 
[2024/8/21 4:47:54] 物品:强效金创药	怪物:2BD779C0牛魔祭司8	地图:H010	X:201	Y:70 
[2024/8/21 4:47:54] 物品:骨玉权杖	怪物:2BD779C0牛魔祭司8	地图:H010	X:201	Y:70 
[2024/8/21 4:47:54] 物品:灯笼项链	怪物:2BD779C0牛魔祭司8	地图:H010	X:201	Y:70 
[2024/8/21 4:47:56] 物品:祈祷头盔	怪物:2CA64540牛魔侍卫8	地图:H010	X:201	Y:69 
[2024/8/21 4:48:6] 物品:放大镜	怪物:23E17660祖玛雕像8	地图:H204	X:40	Y:57 
[2024/8/21 4:48:6] 物品:强效太阳水	怪物:246034E0牛魔将军8	地图:H010	X:197	Y:70 
[2024/8/21 4:48:6] 物品:强效魔法药	怪物:246034E0牛魔将军8	地图:H010	X:197	Y:70 
[2024/8/21 4:48:10] 物品:白色虎齿项链	怪物:25799A10祖玛弓箭手8	地图:H204	X:86	Y:62 
[2024/8/21 4:48:10] 物品:蓝翡翠项链	怪物:25799A10祖玛弓箭手8	地图:H204	X:86	Y:62 
[2024/8/21 4:48:11] 物品:道士手镯	怪物:2ACBD240祖玛卫士8	地图:H204	X:95	Y:53 
[2024/8/21 4:48:13] 物品:太阳水	怪物:2C9D6260牛魔将军0	地图:H010	X:197	Y:69 
[2024/8/21 4:48:13] 物品:太阳水	怪物:2C9D6260牛魔将军0	地图:H010	X:197	Y:69 
[2024/8/21 4:48:13] 物品:道士头盔	怪物:2C9D6260牛魔将军0	地图:H010	X:197	Y:69 
[2024/8/21 4:48:13] 物品:金手镯	怪物:2C9D6260牛魔将军0	地图:H010	X:197	Y:69 
[2024/8/21 4:48:14] 物品:破魂	怪物:2B454A40牛魔将军8	地图:H010	X:198	Y:71 
[2024/8/21 4:48:15] 物品:修罗	怪物:23714290祖玛卫士8	地图:H204	X:42	Y:56 
[2024/8/21 4:48:17] 物品:道士手镯	怪物:2ABA6C40牛魔侍卫8	地图:H010	X:199	Y:71 
[2024/8/21 4:48:22] 物品:八荒	怪物:24E76310祖玛卫士8	地图:H204	X:82	Y:41 
[2024/8/21 4:48:22] 物品:死神手套	怪物:24E76310祖玛卫士8	地图:H204	X:82	Y:41 
[2024/8/21 4:48:26] 物品:强效太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:强效太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:强效太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:强效太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:强效太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:太阳水	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:金创药(中量)	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:金创药(中量)	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:金创药(中量)	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:金创药(中量)	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:金创药(中量)	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:魔法药(中量)	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:魔法药(中量)	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:魔法药(中量)	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:魔法药(中量)	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:魔法药(中量)	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:凤凰明珠	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:魔力手镯	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:26] 物品:钢手镯	怪物:1777AA20半兽勇士	地图:11	X:145	Y:292 
[2024/8/21 4:48:27] 物品:太阳水	怪物:25293F20祖玛弓箭手8	地图:H204	X:45	Y:49 
[2024/8/21 4:48:27] 物品:太阳水	怪物:23D0F340牛魔将军0	地图:H010	X:195	Y:64 
[2024/8/21 4:48:27] 物品:太阳水	怪物:23D0F340牛魔将军0	地图:H010	X:195	Y:64 
[2024/8/21 4:48:29] 物品:偃月	怪物:2B5E5280牛魔侍卫8	地图:H010	X:195	Y:64 
[2024/8/21 4:48:29] 物品:狂风戒指	怪物:2B5E5280牛魔侍卫8	地图:H010	X:195	Y:64 
[2024/8/21 4:48:32] 物品:强效太阳水	怪物:2C9D3600牛魔将军0	地图:H010	X:195	Y:64 
[2024/8/21 4:48:32] 物品:太阳水	怪物:2C9D3600牛魔将军0	地图:H010	X:195	Y:64 
[2024/8/21 4:48:32] 物品:太阳水	怪物:2C9D3600牛魔将军0	地图:H010	X:195	Y:64 
[2024/8/21 4:48:33] 物品:凌风	怪物:25662570祖玛卫士8	地图:H204	X:46	Y:48 
[2024/8/21 4:48:33] 物品:生铁戒指	怪物:25662570祖玛卫士8	地图:H204	X:46	Y:48 
[2024/8/21 4:48:33] 物品:珊瑚戒指	怪物:25662570祖玛卫士8	地图:H204	X:46	Y:48 
[2024/8/21 4:48:35] 物品:八荒	怪物:13AAFB20祖玛卫士8	地图:H204	X:70	Y:29 
[2024/8/21 4:48:35] 物品:灵魂战衣(女)	怪物:28CCEF70祖玛雕像8	地图:H204	X:45	Y:48 
[2024/8/21 4:48:37] 物品:强效太阳水	怪物:25927A90牛魔将军0	地图:H010	X:196	Y:63 
[2024/8/21 4:48:37] 物品:强效太阳水	怪物:25927A90牛魔将军0	地图:H010	X:196	Y:63 
[2024/8/21 4:48:37] 物品:强效太阳水	怪物:25927A90牛魔将军0	地图:H010	X:196	Y:63 
[2024/8/21 4:48:37] 物品:太阳水	怪物:25927A90牛魔将军0	地图:H010	X:196	Y:63 
[2024/8/21 4:48:41] 物品:半月	怪物:2496CDC0祖玛卫士8	地图:H204	X:45	Y:49 
[2024/8/21 4:48:43] 物品:太阳水	怪物:25DEFA80祖玛弓箭手8	地图:H204	X:65	Y:36 
[2024/8/21 4:48:43] 物品:强效太阳水	怪物:25B1C270牛魔祭司0	地图:H010	X:195	Y:63 
[2024/8/21 4:48:43] 物品:强效太阳水	怪物:25B1C270牛魔祭司0	地图:H010	X:195	Y:63 
[2024/8/21 4:48:43] 物品:强效太阳水	怪物:25B1C270牛魔祭司0	地图:H010	X:195	Y:63 
[2024/8/21 4:48:43] 物品:太阳水	怪物:25B1C270牛魔祭司0	地图:H010	X:195	Y:63 
[2024/8/21 4:48:43] 物品:太阳水	怪物:25B1C270牛魔祭司0	地图:H010	X:195	Y:63 
[2024/8/21 4:48:43] 物品:灵魂战衣(女)	怪物:25B1C270牛魔祭司0	地图:H010	X:195	Y:63 
[2024/8/21 4:48:44] 物品:道德戒指	怪物:244590C0祖玛雕像8	地图:H204	X:45	Y:48 
[2024/8/21 4:48:51] 物品:灵魂战衣(男)	怪物:2CA7A840牛魔法师8	地图:H010	X:189	Y:60 
[2024/8/21 4:48:55] 物品:太阳水	怪物:2584F5B0祖玛雕像8	地图:H204	X:39	Y:41 
[2024/8/21 4:48:58] 物品:道德戒指	怪物:2AE10180牛魔法师8	地图:H010	X:190	Y:58 
[2024/8/21 4:49:0] 物品:太阳水	怪物:25D64E80牛魔将军8	地图:H010	X:189	Y:59 
[2024/8/21 4:49:5] 物品:魅力戒指	怪物:238141F0钳虫8	地图:H004	X:76	Y:103 
[2024/8/21 4:49:7] 物品:降魔	怪物:2568F590牛魔侍卫8	地图:H010	X:186	Y:55 
[2024/8/21 4:49:10] 物品:太阳水	怪物:2ACA1680牛魔祭司0	地图:H010	X:186	Y:58 
[2024/8/21 4:49:10] 物品:太阳水	怪物:2ACA1680牛魔祭司0	地图:H010	X:186	Y:58 
[2024/8/21 4:49:10] 物品:太阳水	怪物:2ACA1680牛魔祭司0	地图:H010	X:186	Y:58 
[2024/8/21 4:49:10] 物品:太阳水	怪物:2ACA1680牛魔祭司0	地图:H010	X:186	Y:58 
[2024/8/21 4:49:13] 物品:强效金创药	怪物:25F2FA80祖玛卫士8	地图:H204	X:22	Y:24 
[2024/8/21 4:49:13] 物品:太阳水	怪物:25F2FA80祖玛卫士8	地图:H204	X:22	Y:24 
[2024/8/21 4:49:13] 物品:修罗	怪物:25F2FA80祖玛卫士8	地图:H204	X:22	Y:24 
[2024/8/21 4:49:15] 物品:魅力戒指	怪物:2AE2BD40牛魔法师8	地图:H010	X:184	Y:53 
[2024/8/21 4:49:18] 物品:强效太阳水	怪物:25911790牛魔将军0	地图:H010	X:183	Y:55 
[2024/8/21 4:49:18] 物品:太阳水	怪物:25911790牛魔将军0	地图:H010	X:183	Y:55 
[2024/8/21 4:49:18] 物品:太阳水	怪物:25911790牛魔将军0	地图:H010	X:183	Y:55 
[2024/8/21 4:49:18] 物品:白金项链	怪物:25911790牛魔将军0	地图:H010	X:183	Y:55 
[2024/8/21 4:49:19] 物品:灵魂战衣(女)	怪物:233E6B70蝎蛇8	地图:H006	X:77	Y:54 
[2024/8/21 4:49:22] 物品:重盔甲(女)	怪物:15A8AD20蝎蛇8	地图:H006	X:77	Y:54 
[2024/8/21 4:49:24] 物品:太阳水	怪物:2AB43EA0祖玛弓箭手8	地图:H204	X:39	Y:21 
[2024/8/21 4:49:31] 物品:灵魂战衣(男)	怪物:25606E90牛魔法师8	地图:H010	X:177	Y:57 
[2024/8/21 4:49:33] 物品:魔鬼项链	怪物:2671EB10祖玛雕像8	地图:H204	X:49	Y:9 
[2024/8/21 4:49:35] 物品:骷髅头盔	怪物:23E0C4E0祖玛卫士8	地图:H204	X:50	Y:12 
[2024/8/21 4:49:35] 物品:魔鬼项链	怪物:23E0C4E0祖玛卫士8	地图:H204	X:50	Y:12 
[2024/8/21 4:49:35] 物品:黑檀手镯	怪物:23E0C4E0祖玛卫士8	地图:H204	X:50	Y:12 
[2024/8/21 4:49:40] 物品:骷髅头盔	怪物:2D30D510牛魔将军8	地图:H010	X:174	Y:54 
[2024/8/21 4:49:40] 物品:生铁戒指	怪物:2D30D510牛魔将军8	地图:H010	X:174	Y:54 
[2024/8/21 4:49:48] 物品:蛇眼戒指	怪物:2CA671A0奴隶	地图:F004	X:65	Y:52 
[2024/8/21 4:49:48] 物品:太阳水	怪物:2CA671A0奴隶	地图:F004	X:65	Y:52 
[2024/8/21 4:49:49] 物品:强效太阳水	怪物:24947830牛魔祭司8	地图:H010	X:173	Y:53 
[2024/8/21 4:49:53] 物品:金手镯	怪物:256360F0牛魔法师8	地图:H010	X:174	Y:52 
[2024/8/21 4:49:55] 物品:强效太阳水	怪物:2C2741E0奴隶	地图:F004	X:65	Y:51 
[2024/8/21 4:49:55] 物品:强效金创药	怪物:2C2741E0奴隶	地图:F004	X:65	Y:51 
[2024/8/21 4:49:55] 物品:强效魔法药	怪物:2C2741E0奴隶	地图:F004	X:65	Y:51 
[2024/8/21 4:49:56] 物品:强效魔法药	怪物:16C7E320牛魔祭司8	地图:H010	X:173	Y:52 
[2024/8/21 4:49:56] 物品:魔法力药水	怪物:16C7E320牛魔祭司8	地图:H010	X:173	Y:52 
[2024/8/21 4:49:56] 物品:龙之手镯	怪物:16C7E320牛魔祭司8	地图:H010	X:173	Y:52 
[2024/8/21 4:49:58] 物品:凤凰明珠	怪物:25AEA0F0祖玛卫士8	地图:H204	X:81	Y:20 
[2024/8/21 4:49:58] 物品:道士手镯	怪物:25AEA0F0祖玛卫士8	地图:H204	X:81	Y:20 
[2024/8/21 4:50:6] 物品:重盔甲(男)	怪物:25CB5EB0奴隶	地图:F004	X:55	Y:59 
[2024/8/21 4:50:6] 物品:重盔甲(女)	怪物:25CB5EB0奴隶	地图:F004	X:55	Y:59 
[2024/8/21 4:50:6] 物品:蛇眼戒指	怪物:25CB5EB0奴隶	地图:F004	X:55	Y:59 
[2024/8/21 4:50:6] 物品:强效太阳水	怪物:25CB5EB0奴隶	地图:F004	X:55	Y:59 
[2024/8/21 4:50:6] 物品:强效魔法药	怪物:25CB5EB0奴隶	地图:F004	X:55	Y:59 
[2024/8/21 4:50:7] 物品:魔法长袍(男)	怪物:2CAD8020祖玛卫士8	地图:H204	X:63	Y:61 
[2024/8/21 4:50:8] 物品:强效太阳水	怪物:25AB9430牛魔将军0	地图:H010	X:177	Y:49 
[2024/8/21 4:50:8] 物品:太阳水	怪物:25AB9430牛魔将军0	地图:H010	X:177	Y:49 
[2024/8/21 4:50:8] 物品:太阳水	怪物:25AB9430牛魔将军0	地图:H010	X:177	Y:49 
[2024/8/21 4:50:8] 物品:太阳水	怪物:25AB9430牛魔将军0	地图:H010	X:177	Y:49 
[2024/8/21 4:50:11] 物品:魔鬼项链	怪物:23EC7810祖玛雕像8	地图:H204	X:65	Y:61 
[2024/8/21 4:50:11] 物品:白色虎齿项链	怪物:23EC7810祖玛雕像8	地图:H204	X:65	Y:61 
[2024/8/21 4:50:12] 物品:强效太阳水	怪物:24C706F0奴隶	地图:F004	X:56	Y:60 
[2024/8/21 4:50:15] 物品:金创药(中量)	怪物:2BDE6B60祖玛卫士8	地图:H204	X:65	Y:63 
[2024/8/21 4:50:15] 物品:斩马刀	怪物:26B736E0祖玛雕像8	地图:H204	X:65	Y:62 
[2024/8/21 4:50:15] 物品:凤凰明珠	怪物:26B736E0祖玛雕像8	地图:H204	X:65	Y:62 
[2024/8/21 4:50:22] 物品:金戒指	怪物:2560B120祖玛卫士8	地图:H204	X:69	Y:71 
[2024/8/21 4:50:23] 物品:魔鬼项链	怪物:25AEF9B0祖玛卫士8	地图:H204	X:71	Y:68 
[2024/8/21 4:50:24] 物品:强效太阳水	怪物:23456AC0牛魔祭司0	地图:H010	X:168	Y:55 
[2024/8/21 4:50:24] 物品:强效太阳水	怪物:23456AC0牛魔祭司0	地图:H010	X:168	Y:55 
[2024/8/21 4:50:24] 物品:太阳水	怪物:23456AC0牛魔祭司0	地图:H010	X:168	Y:55 
[2024/8/21 4:50:24] 物品:太阳水	怪物:23456AC0牛魔祭司0	地图:H010	X:168	Y:55 
[2024/8/21 4:50:24] 物品:生命项链	怪物:23456AC0牛魔祭司0	地图:H010	X:168	Y:55 
[2024/8/21 4:50:24] 物品:幽灵战衣(男)	怪物:23456AC0牛魔祭司0	地图:H010	X:168	Y:55 
[2024/8/21 4:50:27] 物品:道士手镯	怪物:2C6EB190牛魔侍卫8	地图:H010	X:167	Y:56 
[2024/8/21 4:50:31] 物品:强效太阳水	怪物:25A4E2A0奴隶	地图:F004	X:46	Y:64 
[2024/8/21 4:50:31] 物品:太阳水	怪物:25A4E2A0奴隶	地图:F004	X:46	Y:64 
[2024/8/21 4:50:31] 物品:强效金创药	怪物:25A4E2A0奴隶	地图:F004	X:46	Y:64 
[2024/8/21 4:50:31] 物品:强效太阳水	怪物:256D1FD0牛魔祭司0	地图:H010	X:167	Y:57 
[2024/8/21 4:50:31] 物品:强效太阳水	怪物:256D1FD0牛魔祭司0	地图:H010	X:167	Y:57 
[2024/8/21 4:50:31] 物品:太阳水	怪物:256D1FD0牛魔祭司0	地图:H010	X:167	Y:57 
[2024/8/21 4:50:31] 物品:太阳水	怪物:256D1FD0牛魔祭司0	地图:H010	X:167	Y:57 
[2024/8/21 4:50:31] 物品:辟邪手镯	怪物:256D1FD0牛魔祭司0	地图:H010	X:167	Y:57 
[2024/8/21 4:50:31] 物品:蓝翡翠项链	怪物:256D1FD0牛魔祭司0	地图:H010	X:167	Y:57 
[2024/8/21 4:50:36] 物品:太阳水	怪物:2525DF50花吻蜘蛛8	地图:H009	X:55	Y:159 
[2024/8/21 4:50:36] 物品:强效金创药	怪物:2525DF50花吻蜘蛛8	地图:H009	X:55	Y:159 
[2024/8/21 4:50:36] 物品:强效魔法药	怪物:2525DF50花吻蜘蛛8	地图:H009	X:55	Y:159 
[2024/8/21 4:50:36] 物品:坚固手套	怪物:2525DF50花吻蜘蛛8	地图:H009	X:55	Y:159 
[2024/8/21 4:50:41] 物品:重盔甲(女)	怪物:25B32570奴隶	地图:F004	X:54	Y:72 
[2024/8/21 4:50:41] 物品:蓝翡翠项链	怪物:25B32570奴隶	地图:F004	X:54	Y:72 
[2024/8/21 4:50:41] 物品:太阳水	怪物:25B32570奴隶	地图:F004	X:54	Y:72 
[2024/8/21 4:50:41] 物品:强效金创药	怪物:25B32570奴隶	地图:F004	X:54	Y:72 
[2024/8/21 4:50:41] 物品:躲避手链	怪物:25B32570奴隶	地图:F004	X:54	Y:72 
[2024/8/21 4:50:43] 物品:金戒指	怪物:2C4AEE70祖玛卫士8	地图:H204	X:53	Y:93 
[2024/8/21 4:50:43] 物品:珊瑚戒指	怪物:2C4AEE70祖玛卫士8	地图:H204	X:53	Y:93 
[2024/8/21 4:50:45] 物品:金创药(中量)	怪物:250F0A50天狼蜘蛛8	地图:H009	X:158	Y:164 
[2024/8/21 4:50:45] 物品:魔法药(中量)	怪物:250F0A50天狼蜘蛛8	地图:H009	X:158	Y:164 
[2024/8/21 4:50:45] 物品:凌风	怪物:250F0A50天狼蜘蛛8	地图:H009	X:158	Y:164 
[2024/8/21 4:50:48] 物品:太阳水	怪物:253DFDB0花吻蜘蛛8	地图:H009	X:60	Y:157 
[2024/8/21 4:50:48] 物品:强效金创药	怪物:253DFDB0花吻蜘蛛8	地图:H009	X:60	Y:157 
[2024/8/21 4:50:48] 物品:强效魔法药	怪物:253DFDB0花吻蜘蛛8	地图:H009	X:60	Y:157 
[2024/8/21 4:50:48] 物品:坚固手套	怪物:253DFDB0花吻蜘蛛8	地图:H009	X:60	Y:157 
[2024/8/21 4:50:48] 物品:魔力手镯	怪物:253DFDB0花吻蜘蛛8	地图:H009	X:60	Y:157 
[2024/8/21 4:50:48] 物品:强效太阳水	怪物:25B33BA0奴隶	地图:F004	X:55	Y:72 
[2024/8/21 4:50:48] 物品:太阳水	怪物:25B33BA0奴隶	地图:F004	X:55	Y:72 
[2024/8/21 4:50:48] 物品:强效魔法药	怪物:25B33BA0奴隶	地图:F004	X:55	Y:72 
[2024/8/21 4:50:51] 物品:金创药(中量)	怪物:250F7940天狼蜘蛛8	地图:H009	X:159	Y:165 
[2024/8/21 4:50:51] 物品:魔法药(中量)	怪物:250F7940天狼蜘蛛8	地图:H009	X:159	Y:165 
[2024/8/21 4:50:51] 物品:魔鬼项链	怪物:250F7940天狼蜘蛛8	地图:H009	X:159	Y:165 
[2024/8/21 4:50:51] 物品:坚固手套	怪物:250F7940天狼蜘蛛8	地图:H009	X:159	Y:165 
[2024/8/21 4:50:54] 物品:强效太阳水	怪物:25713840奴隶	地图:F004	X:53	Y:72 
[2024/8/21 4:50:54] 物品:强效太阳水	怪物:25713840奴隶	地图:F004	X:53	Y:72 
[2024/8/21 4:50:54] 物品:太阳水	怪物:25713840奴隶	地图:F004	X:53	Y:72 
[2024/8/21 4:50:54] 物品:夏浦儿手镯	怪物:25713840奴隶	地图:F004	X:53	Y:72 
[2024/8/21 4:51:2] 物品:斩马刀	怪物:26690D10奴隶	地图:F004	X:44	Y:77 
[2024/8/21 4:51:2] 物品:生铁戒指	怪物:26690D10奴隶	地图:F004	X:44	Y:77 
[2024/8/21 4:51:2] 物品:强效太阳水	怪物:26690D10奴隶	地图:F004	X:44	Y:77 
[2024/8/21 4:51:2] 物品:强效魔法药	怪物:26690D10奴隶	地图:F004	X:44	Y:77 
[2024/8/21 4:51:2] 物品:琥珀项链	怪物:2D2C5090祖玛雕像8	地图:H204	X:27	Y:71 
[2024/8/21 4:51:9] 物品:金创药(中量)	怪物:2AC04060祖玛雕像8	地图:H204	X:28	Y:70 
[2024/8/21 4:51:11] 物品:魔法长袍(男)	怪物:254C2EC0奴隶	地图:F004	X:34	Y:75 
[2024/8/21 4:51:11] 物品:强效魔法药	怪物:254C2EC0奴隶	地图:F004	X:34	Y:75 
[2024/8/21 4:51:19] 物品:强效太阳水	怪物:23EB6DD0奴隶	地图:F004	X:32	Y:74 
[2024/8/21 4:51:22] 物品:偃月	怪物:245B6C70祖玛卫士8	地图:H204	X:13	Y:57 
[2024/8/21 4:51:22] 物品:黑檀手镯	怪物:245B6C70祖玛卫士8	地图:H204	X:13	Y:57 
[2024/8/21 4:51:25] 物品:强效金创药	怪物:25B8C620祖玛卫士83	地图:H008	X:25	Y:55 
[2024/8/21 4:51:29] 物品:强效太阳水	怪物:2AE2D370奴隶	地图:F004	X:32	Y:76 
[2024/8/21 4:51:30] 物品:魔法药(中量)	怪物:256B0890祖玛雕像8	地图:H204	X:12	Y:46 
[2024/8/21 4:51:30] 物品:凝霜	怪物:256B0890祖玛雕像8	地图:H204	X:12	Y:46 
[2024/8/21 4:51:30] 物品:黑色水晶戒指	怪物:256B0890祖玛雕像8	地图:H204	X:12	Y:46 
[2024/8/21 4:51:30] 物品:魅力戒指	怪物:256B0890祖玛雕像8	地图:H204	X:12	Y:46 
[2024/8/21 4:51:32] 物品:金创药(中量)	怪物:2BD49880祖玛雕像83	地图:H008	X:27	Y:59 
[2024/8/21 4:51:32] 物品:强效金创药	怪物:2BD49880祖玛雕像83	地图:H008	X:27	Y:59 
[2024/8/21 4:51:32] 物品:恶魔长袍(女)	怪物:2BD49880祖玛雕像83	地图:H008	X:27	Y:59 
[2024/8/21 4:51:35] 物品:重盔甲(男)	怪物:2C471C20奴隶	地图:F004	X:33	Y:76 
[2024/8/21 4:51:35] 物品:强效魔法药	怪物:2C471C20奴隶	地图:F004	X:33	Y:76 
[2024/8/21 4:51:38] 物品:黑色水晶戒指	怪物:24B296C0奴隶	地图:F004	X:32	Y:75 
[2024/8/21 4:51:38] 物品:强效魔法药	怪物:24B296C0奴隶	地图:F004	X:32	Y:75 
[2024/8/21 4:51:41] 物品:金创药(中量)	怪物:2AB91F70祖玛弓箭手83	地图:H008	X:17	Y:40 
[2024/8/21 4:51:41] 物品:蓝翡翠项链	怪物:2AB91F70祖玛弓箭手83	地图:H008	X:17	Y:40 
[2024/8/21 4:51:45] 物品:强效太阳水	怪物:255B5A30奴隶	地图:F004	X:26	Y:76 
[2024/8/21 4:51:45] 物品:强效金创药	怪物:255B5A30奴隶	地图:F004	X:26	Y:76 
[2024/8/21 4:51:45] 物品:强效金创药	怪物:255B5A30奴隶	地图:F004	X:26	Y:76 
[2024/8/21 4:51:45] 物品:强效魔法药	怪物:255B5A30奴隶	地图:F004	X:26	Y:76 
[2024/8/21 4:52:0] 物品:魔法药(中量)	怪物:13B1C080祖玛卫士83	地图:H008	X:18	Y:35 
[2024/8/21 4:52:0] 物品:凝霜	怪物:13B1C080祖玛卫士83	地图:H008	X:18	Y:35 
[2024/8/21 4:52:0] 物品:黑檀手镯	怪物:13B1C080祖玛卫士83	地图:H008	X:18	Y:35 
[2024/8/21 4:52:9] 物品:降魔	怪物:13E94120奴隶	地图:F004	X:71	Y:77 
[2024/8/21 4:52:9] 物品:太阳水	怪物:13E94120奴隶	地图:F004	X:71	Y:77 
[2024/8/21 4:52:9] 物品:太阳水	怪物:13E94120奴隶	地图:F004	X:71	Y:77 
[2024/8/21 4:52:9] 物品:强效魔法药	怪物:13E94120奴隶	地图:F004	X:71	Y:77 
[2024/8/21 4:52:9] 物品:强效魔法药	怪物:13E94120奴隶	地图:F004	X:71	Y:77 
[2024/8/21 4:52:17] 物品:蛇眼戒指	怪物:25441F10奴隶	地图:F004	X:72	Y:75 
[2024/8/21 4:52:17] 物品:偃月	怪物:25441F10奴隶	地图:F004	X:72	Y:75 
[2024/8/21 4:52:17] 物品:强效太阳水	怪物:25441F10奴隶	地图:F004	X:72	Y:75 
[2024/8/21 4:52:17] 物品:强效金创药	怪物:25441F10奴隶	地图:F004	X:72	Y:75 
[2024/8/21 4:52:17] 物品:强效金创药	怪物:25441F10奴隶	地图:F004	X:72	Y:75 
[2024/8/21 4:52:19] 物品:强效太阳水	怪物:25A102D0祖玛雕像83	地图:H008	X:18	Y:34 
[2024/8/21 4:52:19] 物品:战神盔甲(女)	怪物:25A102D0祖玛雕像83	地图:H008	X:18	Y:34 
[2024/8/21 4:52:25] 物品:辟邪手镯	怪物:11FB9E10祖玛卫士83	地图:H008	X:17	Y:35 
[2024/8/21 4:52:28] 物品:金戒指	怪物:2BDD4AF0奴隶	地图:F004	X:83	Y:72 
[2024/8/21 4:52:28] 物品:铂金手镯	怪物:2BDD4AF0奴隶	地图:F004	X:83	Y:72 
[2024/8/21 4:52:28] 物品:太阳水	怪物:2BDD4AF0奴隶	地图:F004	X:83	Y:72 
[2024/8/21 4:52:34] 物品:蛇眼戒指	怪物:2BDA0380奴隶	地图:F004	X:83	Y:73 
[2024/8/21 4:52:34] 物品:强效金创药	怪物:2BDA0380奴隶	地图:F004	X:83	Y:73 
[2024/8/21 4:52:45] 物品:蛇眼戒指	怪物:2566ED20奴隶	地图:F004	X:74	Y:62 
[2024/8/21 4:52:45] 物品:太阳水	怪物:2566ED20奴隶	地图:F004	X:74	Y:62 
[2024/8/21 4:52:45] 物品:太阳水	怪物:2566ED20奴隶	地图:F004	X:74	Y:62 
[2024/8/21 4:52:45] 物品:强效魔法药	怪物:2566ED20奴隶	地图:F004	X:74	Y:62 
[2024/8/21 4:52:54] 物品:降魔	怪物:11FC6190奴隶	地图:F004	X:80	Y:54 
