[2024/8/17 22:0:1] 物品:魔法药(小量)	怪物:057E6C60僵尸5	地图:H201	X:112	Y:17 
[2024/8/17 22:50:57] 物品:太阳水	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:太阳水	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:太阳水	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:太阳水	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:太阳水	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:金创药(中量)	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:金创药(中量)	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:强效金创药	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:强效金创药	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:强效金创药	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:魔法药(中量)	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:魔法药(中量)	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:强效魔法药	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:强效魔法药	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:强效魔法药	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:夏普儿手镯	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:降魔	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:地狱雷光	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:幽灵盾	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:50:57] 物品:雷电术	怪物:31DA0290沃玛卫士8	地图:H204	X:56	Y:42 
[2024/8/17 22:51:1] 物品:魔法药(小量)	怪物:3050FED0僵尸5	地图:H201	X:175	Y:55 
[2024/8/17 22:51:1] 物品:强效太阳水	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:强效太阳水	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:强效太阳水	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:强效太阳水	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:强效太阳水	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:强效金创药	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:强效金创药	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:强效魔法药	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:强效魔法药	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:骷髅戒指	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:凝霜	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:1] 物品:蓝翡翠项链	怪物:038C3650尸王8	地图:H201	X:173	Y:55 
[2024/8/17 22:51:4] 物品:骷髅头盔	怪物:1F0151C0祖玛卫士8	地图:H204	X:58	Y:42 
[2024/8/17 22:51:7] 物品:强效太阳水	怪物:306F3270尸王8	地图:H201	X:174	Y:55 
[2024/8/17 22:51:7] 物品:强效太阳水	怪物:306F3270尸王8	地图:H201	X:174	Y:55 
[2024/8/17 22:51:7] 物品:强效太阳水	怪物:306F3270尸王8	地图:H201	X:174	Y:55 
[2024/8/17 22:51:7] 物品:强效太阳水	怪物:306F3270尸王8	地图:H201	X:174	Y:55 
[2024/8/17 22:51:7] 物品:强效太阳水	怪物:306F3270尸王8	地图:H201	X:174	Y:55 
[2024/8/17 22:51:7] 物品:强效金创药	怪物:306F3270尸王8	地图:H201	X:174	Y:55 
[2024/8/17 22:51:7] 物品:强效金创药	怪物:306F3270尸王8	地图:H201	X:174	Y:55 
[2024/8/17 22:51:7] 物品:强效魔法药	怪物:306F3270尸王8	地图:H201	X:174	Y:55 
[2024/8/17 22:51:7] 物品:强效魔法药	怪物:306F3270尸王8	地图:H201	X:174	Y:55 
[2024/8/17 22:51:7] 物品:黑檀手镯	怪物:306F3270尸王8	地图:H201	X:174	Y:55 
[2024/8/17 22:51:7] 物品:金创药(小量)	怪物:29794B60僵尸5	地图:H201	X:173	Y:55 
[2024/8/17 22:51:11] 物品:强效金创药	怪物:2F38DAC0祖玛弓箭手8	地图:H204	X:54	Y:45 
[2024/8/17 22:51:11] 物品:蓝翡翠项链	怪物:2F38DAC0祖玛弓箭手8	地图:H204	X:54	Y:45 
[2024/8/17 22:51:24] 物品:太阳水	怪物:2D4BDD90黑野猪8	地图:H002	X:155	Y:75 
[2024/8/17 22:51:27] 物品:强效太阳水	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:27] 物品:强效太阳水	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:27] 物品:强效太阳水	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:27] 物品:强效太阳水	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:27] 物品:强效太阳水	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:27] 物品:强效金创药	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:27] 物品:强效金创药	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:27] 物品:强效魔法药	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:27] 物品:强效魔法药	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:27] 物品:凝霜	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:27] 物品:魔力手镯	怪物:27F1D7F0尸王8	地图:H201	X:174	Y:46 
[2024/8/17 22:51:28] 物品:灯笼项链	怪物:190FBD60祖玛雕像8	地图:H204	X:54	Y:43 
[2024/8/17 22:51:28] 物品:强效魔法药	怪物:29DA5350魔龙射手2	地图:66	X:53	Y:108 
[2024/8/17 22:51:28] 物品:道士头盔	怪物:29DA5350魔龙射手2	地图:66	X:53	Y:108 
[2024/8/17 22:51:33] 物品:强效太阳水	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:33] 物品:强效太阳水	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:33] 物品:强效太阳水	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:33] 物品:强效太阳水	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:33] 物品:强效太阳水	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:33] 物品:强效金创药	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:33] 物品:强效金创药	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:33] 物品:强效魔法药	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:33] 物品:强效魔法药	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:33] 物品:黑色水晶戒指	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:33] 物品:魔力手镯	怪物:2259A1D0尸王8	地图:H201	X:174	Y:44 
[2024/8/17 22:51:35] 物品:强效金创药	怪物:1C144AC0魔龙射手	地图:66	X:49	Y:105 
[2024/8/17 22:51:39] 物品:太阳水	怪物:19F51310黑色恶蛆8	地图:H004	X:60	Y:63 
[2024/8/17 22:51:41] 物品:强效太阳水	怪物:2E1F6C50祖玛卫士8	地图:H204	X:58	Y:50 
[2024/8/17 22:51:41] 物品:重盔甲(男)	怪物:2E1F6C50祖玛卫士8	地图:H204	X:58	Y:50 
[2024/8/17 22:51:41] 物品:灵魂战衣(男)	怪物:2E1F6C50祖玛卫士8	地图:H204	X:58	Y:50 
[2024/8/17 22:51:41] 物品:魔鬼项链	怪物:2E1F6C50祖玛卫士8	地图:H204	X:58	Y:50 
[2024/8/17 22:51:42] 物品:强效太阳水	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:强效太阳水	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:强效太阳水	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:强效太阳水	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:强效太阳水	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:强效金创药	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:强效金创药	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:强效魔法药	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:强效魔法药	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:黑色水晶戒指	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:道德戒指	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:魅力戒指	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:42] 物品:黑檀手镯	怪物:0381CE90尸王8	地图:H201	X:170	Y:37 
[2024/8/17 22:51:51] 物品:竹笛	怪物:2D981B20魔龙邪眼1	地图:66	X:56	Y:103 
[2024/8/17 22:51:52] 物品:魔法长袍(女)	怪物:1C35F5D0祖玛雕像8	地图:H204	X:59	Y:61 
[2024/8/17 22:52:1] 物品:强效太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:太阳水	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:金创药(中量)	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:金创药(中量)	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:金创药(中量)	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效金创药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效金创药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效金创药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:魔法药(中量)	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:魔法药(中量)	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:魔法药(中量)	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效魔法药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效魔法药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效魔法药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效金创药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效金创药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效金创药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效金创药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效金创药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效金创药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效魔法药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效魔法药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效魔法药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效魔法药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效魔法药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:强效魔法药	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:夏普儿手镯	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:1] 物品:骷髅头盔	怪物:2A9F2CB0白野猪8	地图:H204	X:59	Y:60 
[2024/8/17 22:52:3] 物品:神圣战甲术	怪物:1C3D6CB0僵尸1	地图:H201	X:146	Y:42 
[2024/8/17 22:52:3] 物品:火球术	怪物:1C3D6CB0僵尸1	地图:H201	X:146	Y:42 
[2024/8/17 22:52:8] 物品:金创药(小量)	怪物:2DEACDB0僵尸4	地图:H201	X:145	Y:39 
[2024/8/17 22:52:8] 物品:偃月	怪物:29A03B70黑野猪8	地图:H002	X:279	Y:163 
[2024/8/17 22:52:12] 物品:金创药(小量)	怪物:29BD6340僵尸4	地图:H201	X:144	Y:36 
[2024/8/17 22:52:12] 物品:强效太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:强效太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:强效太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:强效太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:强效太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:太阳水	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:金创药(中量)	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:金创药(中量)	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:强效金创药	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:强效金创药	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:强效金创药	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:魔法药(中量)	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:魔法药(中量)	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:强效魔法药	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:强效魔法药	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:强效魔法药	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:12] 物品:隐身术	怪物:28C46500沃玛卫士8	地图:H204	X:64	Y:62 
[2024/8/17 22:52:18] 物品:魔法药(小量)	怪物:2DEACDB0僵尸4	地图:H201	X:144	Y:38 
[2024/8/17 22:52:18] 物品:强效太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:强效太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:强效太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:强效太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:强效太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:太阳水	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:金创药(中量)	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:金创药(中量)	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:强效金创药	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:强效金创药	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:强效金创药	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:魔法药(中量)	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:魔法药(中量)	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:强效魔法药	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:强效魔法药	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:强效魔法药	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:火墙	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:18] 物品:神圣战甲术	怪物:1C0E7190沃玛卫士8	地图:H204	X:64	Y:61 
[2024/8/17 22:52:21] 物品:灵魂战衣(女)	怪物:2D9804F0魔龙邪眼1	地图:66	X:54	Y:97 
[2024/8/17 22:52:24] 物品:强效金创药	怪物:2E1FAEE0魔龙射手2	地图:66	X:51	Y:98 
[2024/8/17 22:52:36] 物品:强效金创药	怪物:245CAE60魔龙射手2	地图:66	X:48	Y:96 
[2024/8/17 22:52:37] 物品:强效太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:太阳水	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效金创药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效金创药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效金创药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效金创药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效金创药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效金创药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效金创药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效金创药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效金创药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效金创药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效魔法药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效魔法药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效魔法药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效魔法药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效魔法药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效魔法药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
[2024/8/17 22:52:37] 物品:强效魔法药	怪物:1C2FD390虹魔蝎卫8	地图:H204	X:63	Y:62 
