[2024/8/20 15:0:3] 物品:金创药(小量)	怪物:1B029CF0僵尸3	地图:D401	X:128	Y:117 
[2024/8/20 15:43:58] 物品:强效金创药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:魔法药(中量)	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:魔法药(中量)	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:魔法药(中量)	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效魔法药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效魔法药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效魔法药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效金创药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效金创药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效金创药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效金创药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效金创药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效金创药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效魔法药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效魔法药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效魔法药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效魔法药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效魔法药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:43:58] 物品:强效魔法药	怪物:22FC3B70白野猪8	地图:H204	X:66	Y:66 
[2024/8/20 15:44:0] 物品:灵魂战衣(男)	怪物:274E2C30牛魔法师8	地图:H010	X:301	Y:94 
[2024/8/20 15:44:0] 物品:道德戒指	怪物:274E2C30牛魔法师8	地图:H010	X:301	Y:94 
[2024/8/20 15:44:6] 物品:强效太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:太阳水	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:金创药(中量)	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:金创药(中量)	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:金创药(中量)	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效金创药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效金创药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效金创药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:魔法药(中量)	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:魔法药(中量)	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:魔法药(中量)	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效魔法药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效魔法药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效魔法药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效金创药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效金创药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效金创药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效金创药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效金创药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效金创药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效魔法药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效魔法药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效魔法药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效魔法药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效魔法药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:强效魔法药	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:6] 物品:金戒指	怪物:1CF617D0白野猪8	地图:H204	X:66	Y:67 
[2024/8/20 15:44:11] 物品:金创药(中量)	怪物:2FCED2A0祖玛雕像8	地图:H204	X:68	Y:64 
[2024/8/20 15:44:13] 物品:黑檀手镯	怪物:2B54CD40牛魔法师8	地图:H010	X:299	Y:94 
[2024/8/20 15:44:22] 物品:灵魂战衣(女)	怪物:21F6EEA0牛魔法师8	地图:H010	X:293	Y:91 
[2024/8/20 15:44:22] 物品:灵魂战衣(男)	怪物:21F6EEA0牛魔法师8	地图:H010	X:293	Y:91 
[2024/8/20 15:44:22] 物品:金手镯	怪物:21F6EEA0牛魔法师8	地图:H010	X:293	Y:91 
[2024/8/20 15:44:22] 物品:道士手镯	怪物:21F6EEA0牛魔法师8	地图:H010	X:293	Y:91 
[2024/8/20 15:44:26] 物品:强效太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:太阳水	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:金创药(中量)	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:金创药(中量)	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:金创药(中量)	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效金创药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效金创药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效金创药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:魔法药(中量)	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:魔法药(中量)	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:魔法药(中量)	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效魔法药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效魔法药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效魔法药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效金创药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效金创药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效金创药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效金创药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效金创药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效金创药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效魔法药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效魔法药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效魔法药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效魔法药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效魔法药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:26] 物品:强效魔法药	怪物:1A3C1640白野猪8	地图:H204	X:72	Y:72 
[2024/8/20 15:44:29] 物品:黑色水晶戒指	怪物:23899800祖玛雕像8	地图:H204	X:72	Y:73 
[2024/8/20 15:44:49] 物品:破魂	怪物:2DBD50E0牛魔祭司8	地图:H010	X:302	Y:99 
[2024/8/20 15:44:50] 物品:魔法手镯	怪物:1EE3E980祖玛雕像	地图:H204	X:76	Y:79 
[2024/8/20 15:44:50] 物品:道德戒指	怪物:1EE3E980祖玛雕像	地图:H204	X:76	Y:79 
[2024/8/20 15:44:50] 物品:辟邪手镯	怪物:1EE3E980祖玛雕像	地图:H204	X:76	Y:79 
[2024/8/20 15:44:54] 物品:蓝色水晶戒指	怪物:2C8800E0祖玛雕像	地图:H204	X:76	Y:80 
[2024/8/20 15:44:54] 物品:金戒指	怪物:2C8800E0祖玛雕像	地图:H204	X:76	Y:80 
[2024/8/20 15:44:54] 物品:辟邪手镯	怪物:2C8800E0祖玛雕像	地图:H204	X:76	Y:80 
[2024/8/20 15:44:57] 物品:太阳水	怪物:0B884FA0祖玛雕像	地图:H204	X:76	Y:79 
[2024/8/20 15:44:58] 物品:强效太阳水	怪物:282CB340牛魔将军8	地图:H010	X:302	Y:98 
[2024/8/20 15:45:1] 物品:太阳水	怪物:2365E1D0牛魔将军8	地图:H010	X:302	Y:100 
[2024/8/20 15:45:1] 物品:力量戒指	怪物:2365E1D0牛魔将军8	地图:H010	X:302	Y:100 
[2024/8/20 15:45:1] 物品:偃月	怪物:2365E1D0牛魔将军8	地图:H010	X:302	Y:100 
[2024/8/20 15:45:4] 物品:强效金创药	怪物:05E8F8A0祖玛雕像	地图:H204	X:76	Y:81 
[2024/8/20 15:45:18] 物品:降魔	怪物:2A38C490牛魔法师8	地图:H010	X:303	Y:106 
[2024/8/20 15:45:31] 物品:强效太阳水	怪物:17CF0120祖玛弓箭手	地图:H204	X:79	Y:84 
[2024/8/20 15:45:31] 物品:道德戒指	怪物:17CF0120祖玛弓箭手	地图:H204	X:79	Y:84 
[2024/8/20 15:45:32] 物品:珍珠戒指	怪物:28CFC950牛魔将军8	地图:H010	X:304	Y:105 
[2024/8/20 15:45:35] 物品:金创药(中量)	怪物:1CB460F0祖玛弓箭手	地图:H204	X:81	Y:81 
[2024/8/20 15:45:39] 物品:偃月	怪物:17C323C0祖玛雕像	地图:H204	X:81	Y:82 
[2024/8/20 15:45:42] 物品:魔法长袍(男)	怪物:19D523C0牛魔法师8	地图:H010	X:305	Y:111 
[2024/8/20 15:45:42] 物品:魅力戒指	怪物:19D523C0牛魔法师8	地图:H010	X:305	Y:111 
[2024/8/20 15:45:48] 物品:魔法长袍(男)	怪物:27F8DA20祖玛卫士	地图:H204	X:71	Y:77 
[2024/8/20 15:45:48] 物品:道士手镯	怪物:27F8DA20祖玛卫士	地图:H204	X:71	Y:77 
[2024/8/20 15:45:57] 物品:灵魂战衣(男)	怪物:28889200牛魔侍卫8	地图:H010	X:307	Y:109 
[2024/8/20 15:45:57] 物品:道士手镯	怪物:28889200牛魔侍卫8	地图:H010	X:307	Y:109 
[2024/8/20 15:46:9] 物品:强效太阳水	怪物:2A7A26F0牛魔祭司0	地图:H010	X:306	Y:109 
[2024/8/20 15:46:9] 物品:强效太阳水	怪物:2A7A26F0牛魔祭司0	地图:H010	X:306	Y:109 
[2024/8/20 15:46:9] 物品:太阳水	怪物:2A7A26F0牛魔祭司0	地图:H010	X:306	Y:109 
[2024/8/20 15:46:9] 物品:太阳水	怪物:2A7A26F0牛魔祭司0	地图:H010	X:306	Y:109 
[2024/8/20 15:46:9] 物品:太阳水	怪物:2A7A26F0牛魔祭司0	地图:H010	X:306	Y:109 
[2024/8/20 15:46:9] 物品:金戒指	怪物:29CFD120祖玛卫士8	地图:H204	X:60	Y:88 
[2024/8/20 15:46:18] 物品:强效太阳水	怪物:29069350牛魔将军0	地图:H010	X:307	Y:111 
[2024/8/20 15:46:18] 物品:强效太阳水	怪物:29069350牛魔将军0	地图:H010	X:307	Y:111 
[2024/8/20 15:46:18] 物品:太阳水	怪物:29069350牛魔将军0	地图:H010	X:307	Y:111 
[2024/8/20 15:46:18] 物品:太阳水	怪物:29069350牛魔将军0	地图:H010	X:307	Y:111 
[2024/8/20 15:46:18] 物品:太阳水	怪物:29069350牛魔将军0	地图:H010	X:307	Y:111 
[2024/8/20 15:46:18] 物品:太阳水	怪物:29069350牛魔将军0	地图:H010	X:307	Y:111 
[2024/8/20 15:46:30] 物品:蓝翡翠项链	怪物:2DD686E0牛魔法师8	地图:H010	X:312	Y:111 
[2024/8/20 15:46:34] 物品:强效太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:太阳水	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:金创药(中量)	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:金创药(中量)	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:金创药(中量)	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效金创药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效金创药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效金创药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:魔法药(中量)	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:魔法药(中量)	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:魔法药(中量)	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效魔法药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效魔法药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效魔法药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效金创药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效金创药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效金创药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效金创药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效金创药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效金创药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效魔法药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效魔法药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效魔法药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效魔法药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效魔法药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:强效魔法药	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:34] 物品:金戒指	怪物:27A4AE60虹魔猪卫8	地图:H204	X:44	Y:89 
[2024/8/20 15:46:46] 物品:黑色水晶戒指	怪物:30FA8C80祖玛卫士8	地图:H204	X:31	Y:74 
[2024/8/20 15:46:51] 物品:强效太阳水	怪物:0D68D540牛魔祭司8	地图:H010	X:311	Y:112 
[2024/8/20 15:46:59] 物品:强效太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:太阳水	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:金创药(中量)	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:金创药(中量)	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:金创药(中量)	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效金创药	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效金创药	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效金创药	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:魔法药(中量)	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:魔法药(中量)	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:魔法药(中量)	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效魔法药	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效魔法药	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效魔法药	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效金创药	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效金创药	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
[2024/8/20 15:46:59] 物品:强效金创药	怪物:2A9DC9B0虹魔猪卫8	地图:H204	X:30	Y:74 
