[2024/8/21 17:0:1] 物品:灵魂战衣(男)	怪物:239AA2D0祖玛卫士83	地图:H008	X:38	Y:30 
[2024/8/21 17:52:58] 物品:强效魔法药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效魔法药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效魔法药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效魔法药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:心灵手镯	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:黑檀手镯	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:53:0] 物品:强效魔法药	怪物:28AAFF90魔龙射手	地图:65	X:211	Y:117 
[2024/8/21 17:53:9] 物品:黑色水晶戒指	怪物:144F27E0祖玛弓箭手8	地图:H204	X:48	Y:10 
[2024/8/21 17:53:10] 物品:强效魔法药	怪物:2ACE4290魔龙射手1	地图:66	X:173	Y:27 
[2024/8/21 17:53:11] 物品:强效太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:太阳水	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:金创药(中量)	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:金创药(中量)	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:金创药(中量)	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效金创药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效金创药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效金创药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:魔法药(中量)	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:魔法药(中量)	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:魔法药(中量)	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效魔法药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效魔法药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效魔法药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效金创药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效金创药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效金创药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效金创药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效金创药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效金创药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效魔法药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效魔法药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效魔法药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效魔法药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效魔法药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:强效魔法药	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:11] 物品:生铁戒指	怪物:2B310440白野猪8	地图:H204	X:49	Y:11 
[2024/8/21 17:53:18] 物品:强效太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:太阳水	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:金创药(中量)	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:金创药(中量)	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:金创药(中量)	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效金创药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效金创药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效金创药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:魔法药(中量)	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:魔法药(中量)	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:魔法药(中量)	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效魔法药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效魔法药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效魔法药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效金创药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效金创药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效金创药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效金创药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效金创药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效金创药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效魔法药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效魔法药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效魔法药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效魔法药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效魔法药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效魔法药	怪物:25B77950白野猪8	地图:H204	X:44	Y:17 
[2024/8/21 17:53:18] 物品:强效金创药	怪物:2AB1CA80魔龙破甲兵2	地图:66	X:43	Y:59 
[2024/8/21 17:53:18] 物品:太阳水	怪物:2AB1CA80魔龙破甲兵2	地图:66	X:43	Y:59 
[2024/8/21 17:53:18] 物品:降妖除魔戒指	怪物:2AB1CA80魔龙破甲兵2	地图:66	X:43	Y:59 
[2024/8/21 17:53:19] 物品:强效金创药	怪物:25A50F00魔龙刺蛙1	地图:66	X:175	Y:28 
[2024/8/21 17:53:19] 物品:强效魔法药	怪物:25A50F00魔龙刺蛙1	地图:66	X:175	Y:28 
[2024/8/21 17:53:19] 物品:强效金创药	怪物:28E4C8C0魔龙射手	地图:66	X:45	Y:52 
[2024/8/21 17:53:25] 物品:太阳水	怪物:28AC2000魔龙射手	地图:65	X:218	Y:117 
[2024/8/21 17:53:30] 物品:重盔甲(男)	怪物:23C1FAB0魔龙射手1	地图:66	X:173	Y:30 
[2024/8/21 17:53:30] 物品:蓝翡翠项链	怪物:23C1FAB0魔龙射手1	地图:66	X:173	Y:30 
[2024/8/21 17:53:36] 物品:强效魔法药	怪物:16A6FC80魔龙刀兵1	地图:66	X:172	Y:31 
[2024/8/21 17:53:39] 物品:强效太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:太阳水	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:金创药(中量)	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:金创药(中量)	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:金创药(中量)	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效金创药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效金创药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效金创药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:魔法药(中量)	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:魔法药(中量)	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:魔法药(中量)	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效魔法药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效魔法药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效魔法药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效金创药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效金创药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效金创药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效金创药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效金创药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效金创药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效魔法药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效魔法药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效魔法药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效魔法药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效魔法药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:强效魔法药	怪物:2CB9C3F0白野猪8	地图:H204	X:58	Y:56 
[2024/8/21 17:53:39] 物品:金创药(小量)	怪物:28DABB90僵尸3	地图:D401	X:87	Y:175 
[2024/8/21 17:53:40] 物品:强效太阳水	怪物:10105B90魔龙射手	地图:66	X:38	Y:56 
[2024/8/21 17:53:40] 物品:放大镜	怪物:10105B90魔龙射手	地图:66	X:38	Y:56 
[2024/8/21 17:53:41] 物品:强效金创药	怪物:25FD4E70魔龙射手	地图:66	X:175	Y:32 
[2024/8/21 17:53:43] 物品:强效金创药	怪物:065B42A0魔龙射手	地图:66	X:46	Y:55 
[2024/8/21 17:53:43] 物品:太阳水	怪物:065B42A0魔龙射手	地图:66	X:46	Y:55 
[2024/8/21 17:53:43] 物品:太阳水	怪物:065B42A0魔龙射手	地图:66	X:46	Y:55 
[2024/8/21 17:53:44] 物品:太阳水	怪物:0D82E930祖玛卫士8	地图:H204	X:61	Y:58 
[2024/8/21 17:53:44] 物品:降魔	怪物:0D82E930祖玛卫士8	地图:H204	X:61	Y:58 
[2024/8/21 17:53:44] 物品:竹笛	怪物:0D82E930祖玛卫士8	地图:H204	X:61	Y:58 
[2024/8/21 17:53:44] 物品:破魂	怪物:155F1EE0祖玛卫士8	地图:H204	X:61	Y:59 
[2024/8/21 17:53:44] 物品:蛇眼戒指	怪物:155F1EE0祖玛卫士8	地图:H204	X:61	Y:59 
[2024/8/21 17:53:45] 物品:太阳水	怪物:291E2060魔龙射手	地图:66	X:44	Y:63 
[2024/8/21 17:53:46] 物品:强效金创药	怪物:23339100魔龙射手	地图:66	X:178	Y:38 
[2024/8/21 17:53:49] 物品:金创药(小量)	怪物:255FFFA0僵尸3	地图:D401	X:87	Y:175 
[2024/8/21 17:53:51] 物品:金创药(小量)	怪物:2B65C8C0僵尸3	地图:E601	X:49	Y:90 
[2024/8/21 17:53:52] 物品:道德戒指	怪物:2A94B9B0祖玛卫士8	地图:H204	X:68	Y:67 
[2024/8/21 17:53:52] 物品:金创药(小量)	怪物:2469C550僵尸3	地图:D401	X:87	Y:175 
[2024/8/21 17:54:0] 物品:疾风药水	怪物:186EE4D0僵尸1	地图:E601	X:49	Y:92 
[2024/8/21 17:54:4] 物品:强效魔法药	怪物:25CFCD00魔龙破甲兵	地图:66	X:188	Y:42 
[2024/8/21 17:54:4] 物品:强效太阳水	怪物:25CFCD00魔龙破甲兵	地图:66	X:188	Y:42 
[2024/8/21 17:54:4] 物品:降妖除魔戒指	怪物:25CFCD00魔龙破甲兵	地图:66	X:188	Y:42 
[2024/8/21 17:54:4] 物品:道德戒指	怪物:25CFCD00魔龙破甲兵	地图:66	X:188	Y:42 
[2024/8/21 17:54:6] 物品:金创药(中量)	怪物:13B34E60祖玛卫士8	地图:H204	X:64	Y:83 
[2024/8/21 17:54:6] 物品:强效金创药	怪物:2B130010魔龙破甲兵	地图:65	X:227	Y:122 
[2024/8/21 17:54:8] 物品:强效魔法药	怪物:25C857A0魔龙破甲兵	地图:66	X:186	Y:42 
[2024/8/21 17:54:8] 物品:魔法长袍(男)	怪物:25C857A0魔龙破甲兵	地图:66	X:186	Y:42 
[2024/8/21 17:54:8] 物品:道士手镯	怪物:25C857A0魔龙破甲兵	地图:66	X:186	Y:42 
[2024/8/21 17:54:13] 物品:金创药(小量)	怪物:2469C550僵尸3	地图:D401	X:87	Y:171 
[2024/8/21 17:54:20] 物品:强效金创药	怪物:240092B0魔龙射手1	地图:66	X:179	Y:40 
[2024/8/21 17:54:20] 物品:鹿皮靴	怪物:240092B0魔龙射手1	地图:66	X:179	Y:40 
[2024/8/21 17:54:24] 物品:魔法药(小量)	怪物:06245C70僵尸3	地图:D401	X:110	Y:171 
[2024/8/21 17:54:25] 物品:太阳水	怪物:19CC5DE0魔龙破甲兵	地图:66	X:180	Y:42 
[2024/8/21 17:54:25] 物品:骷髅头盔	怪物:19CC5DE0魔龙破甲兵	地图:66	X:180	Y:42 
[2024/8/21 17:54:25] 物品:强效金创药	怪物:129F6210魔龙射手	地图:66	X:44	Y:66 
[2024/8/21 17:54:25] 物品:强效魔法药	怪物:129F6210魔龙射手	地图:66	X:44	Y:66 
[2024/8/21 17:54:30] 物品:强效金创药	怪物:2BEE1130魔龙射手	地图:66	X:177	Y:47 
[2024/8/21 17:54:40] 物品:强效金创药	怪物:2BE7D0F0魔龙射手2	地图:65	X:221	Y:123 
[2024/8/21 17:54:40] 物品:强效金创药	怪物:2BE7D0F0魔龙射手2	地图:65	X:221	Y:123 
[2024/8/21 17:54:40] 物品:金手镯	怪物:2BE7D0F0魔龙射手2	地图:65	X:221	Y:123 
[2024/8/21 17:54:40] 物品:竹笛	怪物:2C436500魔龙射手	地图:66	X:39	Y:67 
[2024/8/21 17:54:54] 物品:强效魔法药	怪物:23803420魔龙射手1	地图:66	X:34	Y:64 
[2024/8/21 17:54:57] 物品:强效魔法药	怪物:2BDF2280魔龙刀兵	地图:66	X:165	Y:40 
[2024/8/21 17:55:0] 物品:布鞋	怪物:251F8480魔龙射手	地图:66	X:167	Y:40 
[2024/8/21 17:55:2] 物品:布鞋	怪物:29339D70魔龙破甲兵2	地图:65	X:226	Y:122 
[2024/8/21 17:55:13] 物品:蓝翡翠项链	怪物:23BFB7C0跳跳蜂8	地图:H001	X:109	Y:95 
[2024/8/21 17:55:17] 物品:强效魔法药	怪物:290F15C0魔龙刀兵1	地图:66	X:33	Y:59 
[2024/8/21 17:55:22] 物品:琥珀项链	怪物:238007C0祖玛雕像8	地图:H204	X:94	Y:51 
[2024/8/21 17:55:22] 物品:强效魔法药	怪物:2A8B4BC0魔龙射手	地图:66	X:158	Y:34 
[2024/8/21 17:55:26] 物品:灵魂战衣(男)	怪物:253DE1E0祖玛雕像8	地图:H204	X:83	Y:42 
[2024/8/21 17:55:30] 物品:强效金创药	怪物:288F8D40魔龙刀兵	地图:65	X:209	Y:131 
[2024/8/21 17:55:31] 物品:紫碧螺	怪物:2B1649B0魔龙破甲兵1	地图:65	X:209	Y:132 
[2024/8/21 17:55:35] 物品:强效金创药	怪物:23E08250魔龙射手	地图:66	X:153	Y:34 
[2024/8/21 17:55:35] 物品:强效魔法药	怪物:23E08250魔龙射手	地图:66	X:153	Y:34 
[2024/8/21 17:55:35] 物品:强效太阳水	怪物:23E08250魔龙射手	地图:66	X:153	Y:34 
[2024/8/21 17:55:41] 物品:强效金创药	怪物:257228F0魔龙破甲兵	地图:66	X:154	Y:34 
[2024/8/21 17:55:41] 物品:强效金创药	怪物:257228F0魔龙破甲兵	地图:66	X:154	Y:34 
[2024/8/21 17:55:43] 物品:强效太阳水	怪物:288797E0魔龙破甲兵	地图:65	X:211	Y:133 
[2024/8/21 17:55:43] 物品:道士头盔	怪物:288797E0魔龙破甲兵	地图:65	X:211	Y:133 
[2024/8/21 17:55:43] 物品:道德戒指	怪物:288797E0魔龙破甲兵	地图:65	X:211	Y:133 
[2024/8/21 17:55:44] 物品:竹笛	怪物:2C91F4C0魔龙破甲兵	地图:66	X:38	Y:52 
[2024/8/21 17:55:47] 物品:强效金创药	怪物:2933F630魔龙破甲兵2	地图:65	X:209	Y:133 
[2024/8/21 17:55:47] 物品:强效魔法药	怪物:2933F630魔龙破甲兵2	地图:65	X:209	Y:133 
[2024/8/21 17:55:55] 物品:强效太阳水	怪物:23645460魔龙射手	地图:66	X:175	Y:57 
[2024/8/21 17:56:1] 物品:灵魂战衣(女)	怪物:2C71CED0魔龙射手	地图:66	X:179	Y:64 
[2024/8/21 17:56:2] 物品:魔法药(小量)	怪物:14BB39F0僵尸5	地图:E601	X:36	Y:104 
[2024/8/21 17:56:6] 物品:金创药(小量)	怪物:14B96980僵尸5	地图:E601	X:39	Y:100 
[2024/8/21 17:56:7] 物品:强效魔法药	怪物:28A03810魔龙刀兵1	地图:65	X:208	Y:134 
[2024/8/21 17:56:9] 物品:金戒指	怪物:18271D10魔龙血蛙	地图:66	X:177	Y:68 
[2024/8/21 17:56:16] 物品:强效魔法药	怪物:0D82A6A0魔龙射手	地图:66	X:181	Y:74 
[2024/8/21 17:56:17] 物品:金创药(小量)	怪物:1011B520僵尸4	地图:E601	X:36	Y:107 
[2024/8/21 17:56:17] 物品:魔法药(小量)	怪物:1011B520僵尸4	地图:E601	X:36	Y:107 
[2024/8/21 17:56:20] 物品:强效金创药	怪物:25765070魔龙血蛙	地图:66	X:34	Y:45 
[2024/8/21 17:56:20] 物品:放大镜	怪物:25765070魔龙血蛙	地图:66	X:34	Y:45 
[2024/8/21 17:56:23] 物品:布鞋	怪物:2BD82130魔龙射手	地图:66	X:186	Y:80 
[2024/8/21 17:56:23] 物品:魔法长袍(女)	怪物:2BD82130魔龙射手	地图:66	X:186	Y:80 
[2024/8/21 17:56:30] 物品:强效金创药	怪物:23C86750魔龙破甲兵	地图:66	X:191	Y:72 
[2024/8/21 17:56:30] 物品:强效金创药	怪物:23C86750魔龙破甲兵	地图:66	X:191	Y:72 
[2024/8/21 17:56:30] 物品:竹笛	怪物:23C86750魔龙破甲兵	地图:66	X:191	Y:72 
[2024/8/21 17:56:30] 物品:黑檀手镯	怪物:23C86750魔龙破甲兵	地图:66	X:191	Y:72 
[2024/8/21 17:56:30] 物品:苹果	怪物:23C86750魔龙破甲兵	地图:66	X:191	Y:72 
[2024/8/21 17:56:33] 物品:强效金创药	怪物:23269B30魔龙破甲兵	地图:65	X:203	Y:135 
[2024/8/21 17:56:33] 物品:强效魔法药	怪物:23269B30魔龙破甲兵	地图:65	X:203	Y:135 
[2024/8/21 17:56:33] 物品:强效魔法药	怪物:23269B30魔龙破甲兵	地图:65	X:203	Y:135 
[2024/8/21 17:56:36] 物品:强效魔法药	怪物:28C0DDA0魔龙射手2	地图:65	X:205	Y:143 
[2024/8/21 17:56:43] 物品:金创药(小量)	怪物:25CFE330僵尸3	地图:D401	X:133	Y:122 
[2024/8/21 17:56:44] 物品:强效金创药	怪物:28C449B0魔龙破甲兵	地图:66	X:203	Y:60 
[2024/8/21 17:56:56] 物品:太阳水	怪物:2891E2D0魔龙破甲兵	地图:65	X:204	Y:143 
[2024/8/21 17:56:56] 物品:蓝翡翠项链	怪物:2891E2D0魔龙破甲兵	地图:65	X:204	Y:143 
[2024/8/21 17:56:57] 物品:强效金创药	怪物:2826A510魔龙刀兵	地图:66	X:205	Y:61 
[2024/8/21 17:57:5] 物品:金创药(小量)	怪物:23B9BE50僵尸3	地图:D401	X:143	Y:114 
