[2024/8/18 8:0:2] 物品:魅力戒指	怪物:17C8E900牛魔侍卫8	地图:H010	X:22	Y:311 
[2024/8/18 8:56:30] 物品:蛇眼戒指	怪物:2A388200尸王8	地图:H201	X:108	Y:85 
[2024/8/18 8:56:30] 物品:黑檀手镯	怪物:2A388200尸王8	地图:H201	X:108	Y:85 
[2024/8/18 8:56:30] 物品:野蛮冲撞	怪物:2A388200尸王8	地图:H201	X:108	Y:85 
[2024/8/18 8:56:30] 物品:强效太阳水	怪物:274BAA40牛魔祭司0	地图:H010	X:79	Y:221 
[2024/8/18 8:56:30] 物品:强效太阳水	怪物:274BAA40牛魔祭司0	地图:H010	X:79	Y:221 
[2024/8/18 8:56:30] 物品:强效太阳水	怪物:274BAA40牛魔祭司0	地图:H010	X:79	Y:221 
[2024/8/18 8:56:30] 物品:太阳水	怪物:274BAA40牛魔祭司0	地图:H010	X:79	Y:221 
[2024/8/18 8:56:30] 物品:魔杖	怪物:274BAA40牛魔祭司0	地图:H010	X:79	Y:221 
[2024/8/18 8:56:30] 物品:辟邪手镯	怪物:274BAA40牛魔祭司0	地图:H010	X:79	Y:221 
[2024/8/18 8:56:32] 物品:金创药(小量)	怪物:28CAEC10僵尸5	地图:H201	X:108	Y:85 
[2024/8/18 8:56:38] 物品:集体隐身术	怪物:2D53AD40恶灵尸王	地图:H201	X:109	Y:85 
[2024/8/18 8:56:38] 物品:隐身术	怪物:2D53AD40恶灵尸王	地图:H201	X:109	Y:85 
[2024/8/18 8:56:41] 物品:重盔甲(女)	怪物:2A5EB010红野猪8	地图:H002	X:199	Y:178 
[2024/8/18 8:56:43] 物品:金手镯	怪物:1EA2CE90牛魔侍卫8	地图:H010	X:74	Y:216 
[2024/8/18 8:56:45] 物品:强效太阳水	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:强效太阳水	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:强效太阳水	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:强效太阳水	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:强效太阳水	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:强效金创药	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:强效金创药	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:强效魔法药	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:强效魔法药	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:生铁戒指	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:蓝翡翠项链	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:黑檀手镯	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:45] 物品:魔力手镯	怪物:2A38C490尸王8	地图:H201	X:109	Y:85 
[2024/8/18 8:56:46] 物品:灵魂战衣(女)	怪物:29A54DB0牛魔法师8	地图:H010	X:74	Y:215 
[2024/8/18 8:56:46] 物品:金手镯	怪物:29A54DB0牛魔法师8	地图:H010	X:74	Y:215 
[2024/8/18 8:56:52] 物品:生铁戒指	怪物:28558B60牛魔将军8	地图:H010	X:76	Y:215 
[2024/8/18 8:57:3] 物品:疾光电影	怪物:03822750恶灵尸王	地图:H201	X:101	Y:89 
[2024/8/18 8:57:3] 物品:地狱火	怪物:03822750恶灵尸王	地图:H201	X:101	Y:89 
[2024/8/18 8:57:6] 物品:珍珠戒指	怪物:29737A10牛魔将军8	地图:H010	X:68	Y:209 
[2024/8/18 8:57:9] 物品:强效太阳水	怪物:1A15E300牛魔祭司0	地图:H010	X:69	Y:209 
[2024/8/18 8:57:9] 物品:强效太阳水	怪物:1A15E300牛魔祭司0	地图:H010	X:69	Y:209 
[2024/8/18 8:57:9] 物品:太阳水	怪物:1A15E300牛魔祭司0	地图:H010	X:69	Y:209 
[2024/8/18 8:57:9] 物品:太阳水	怪物:1A15E300牛魔祭司0	地图:H010	X:69	Y:209 
[2024/8/18 8:57:9] 物品:骑士手镯	怪物:1A15E300牛魔祭司0	地图:H010	X:69	Y:209 
[2024/8/18 8:57:12] 物品:治愈术	怪物:19C63BC0僵尸1	地图:H201	X:102	Y:91 
[2024/8/18 8:57:14] 物品:金创药(中量)	怪物:18869F40僵尸2	地图:D406	X:71	Y:86 
[2024/8/18 8:57:19] 物品:强效太阳水	怪物:062A0680牛魔祭司0	地图:H010	X:69	Y:204 
[2024/8/18 8:57:19] 物品:太阳水	怪物:062A0680牛魔祭司0	地图:H010	X:69	Y:204 
[2024/8/18 8:57:19] 物品:太阳水	怪物:062A0680牛魔祭司0	地图:H010	X:69	Y:204 
[2024/8/18 8:57:19] 物品:太阳水	怪物:062A0680牛魔祭司0	地图:H010	X:69	Y:204 
[2024/8/18 8:57:19] 物品:生铁戒指	怪物:062A0680牛魔祭司0	地图:H010	X:69	Y:204 
[2024/8/18 8:57:20] 物品:金创药(小量)	怪物:28139370僵尸3	地图:D401	X:26	Y:180 
[2024/8/18 8:57:21] 物品:心灵启示	怪物:279ECB20恶灵尸王	地图:H201	X:96	Y:92 
[2024/8/18 8:57:21] 物品:诱惑之光	怪物:279ECB20恶灵尸王	地图:H201	X:96	Y:92 
[2024/8/18 8:57:21] 物品:大火球	怪物:279ECB20恶灵尸王	地图:H201	X:96	Y:92 
[2024/8/18 8:57:21] 物品:瞬息移动	怪物:279ECB20恶灵尸王	地图:H201	X:96	Y:92 
[2024/8/18 8:57:24] 物品:强效太阳水	怪物:2B75F8E0牛魔祭司0	地图:H010	X:68	Y:204 
[2024/8/18 8:57:24] 物品:强效太阳水	怪物:2B75F8E0牛魔祭司0	地图:H010	X:68	Y:204 
[2024/8/18 8:57:24] 物品:强效太阳水	怪物:2B75F8E0牛魔祭司0	地图:H010	X:68	Y:204 
[2024/8/18 8:57:24] 物品:太阳水	怪物:2B75F8E0牛魔祭司0	地图:H010	X:68	Y:204 
[2024/8/18 8:57:24] 物品:太阳水	怪物:2B75F8E0牛魔祭司0	地图:H010	X:68	Y:204 
[2024/8/18 8:57:24] 物品:太阳水	怪物:2B75F8E0牛魔祭司0	地图:H010	X:68	Y:204 
[2024/8/18 8:57:28] 物品:重盔甲(女)	怪物:22585500牛魔法师8	地图:H010	X:67	Y:205 
[2024/8/18 8:57:28] 物品:道士手镯	怪物:22585500牛魔法师8	地图:H010	X:67	Y:205 
[2024/8/18 8:57:28] 物品:生铁戒指	怪物:22585500牛魔法师8	地图:H010	X:67	Y:205 
[2024/8/18 8:57:28] 物品:白色虎齿项链	怪物:22585500牛魔法师8	地图:H010	X:67	Y:205 
[2024/8/18 8:57:29] 物品:魔法长袍(女)	怪物:28C5B1D0牛魔侍卫8	地图:H010	X:67	Y:204 
[2024/8/18 8:57:29] 物品:道德戒指	怪物:28C5B1D0牛魔侍卫8	地图:H010	X:67	Y:204 
[2024/8/18 8:57:32] 物品:道德戒指	怪物:1B12B800牛魔法师8	地图:H010	X:67	Y:206 
[2024/8/18 8:57:43] 物品:道德戒指	怪物:28874530牛魔法师8	地图:H010	X:63	Y:201 
[2024/8/18 8:57:45] 物品:强效太阳水	怪物:1A48F800牛魔祭司0	地图:H010	X:64	Y:199 
[2024/8/18 8:57:45] 物品:强效太阳水	怪物:1A48F800牛魔祭司0	地图:H010	X:64	Y:199 
[2024/8/18 8:57:45] 物品:强效太阳水	怪物:1A48F800牛魔祭司0	地图:H010	X:64	Y:199 
[2024/8/18 8:57:45] 物品:太阳水	怪物:1A48F800牛魔祭司0	地图:H010	X:64	Y:199 
[2024/8/18 8:57:45] 物品:太阳水	怪物:1A48F800牛魔祭司0	地图:H010	X:64	Y:199 
[2024/8/18 8:57:45] 物品:太阳水	怪物:1A48F800牛魔祭司0	地图:H010	X:64	Y:199 
[2024/8/18 8:57:48] 物品:强效太阳水	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:强效太阳水	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:强效太阳水	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:强效太阳水	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:强效太阳水	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:强效金创药	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:强效金创药	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:强效魔法药	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:强效魔法药	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:黑色水晶戒指	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:珍珠戒指	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:魅力戒指	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:蓝翡翠项链	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:黑檀手镯	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:魔力手镯	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:48] 物品:魔法盾	怪物:1A183A10尸王8	地图:H201	X:94	Y:85 
[2024/8/18 8:57:50] 物品:魔法药(小量)	怪物:2A6DE9A0僵尸4	地图:H201	X:92	Y:86 
[2024/8/18 8:57:50] 物品:强效太阳水	怪物:2F3D8BA0牛魔祭司0	地图:H010	X:62	Y:201 
[2024/8/18 8:57:50] 物品:强效太阳水	怪物:2F3D8BA0牛魔祭司0	地图:H010	X:62	Y:201 
[2024/8/18 8:57:50] 物品:太阳水	怪物:2F3D8BA0牛魔祭司0	地图:H010	X:62	Y:201 
[2024/8/18 8:57:50] 物品:太阳水	怪物:2F3D8BA0牛魔祭司0	地图:H010	X:62	Y:201 
[2024/8/18 8:57:51] 物品:强效太阳水	怪物:2DE34430牛魔祭司8	地图:H010	X:62	Y:200 
[2024/8/18 8:57:51] 物品:强效太阳水	怪物:2DE34430牛魔祭司8	地图:H010	X:62	Y:200 
[2024/8/18 8:57:51] 物品:强效太阳水	怪物:2DE34430牛魔祭司8	地图:H010	X:62	Y:200 
[2024/8/18 8:57:51] 物品:强效魔法药	怪物:2DE34430牛魔祭司8	地图:H010	X:62	Y:200 
[2024/8/18 8:57:51] 物品:强效魔法药	怪物:2DE34430牛魔祭司8	地图:H010	X:62	Y:200 
[2024/8/18 8:57:51] 物品:小手镯	怪物:2DE34430牛魔祭司8	地图:H010	X:62	Y:200 
[2024/8/18 8:57:51] 物品:生铁戒指	怪物:2DE34430牛魔祭司8	地图:H010	X:62	Y:200 
[2024/8/18 8:57:54] 物品:重盔甲(男)	怪物:2EB82FC0牛魔法师8	地图:H010	X:62	Y:199 
[2024/8/18 8:57:58] 物品:灵魂火符	怪物:17F50010恶灵尸王	地图:H201	X:94	Y:87 
[2024/8/18 8:57:58] 物品:大火球	怪物:17F50010恶灵尸王	地图:H201	X:94	Y:87 
[2024/8/18 8:58:2] 物品:金创药(小量)	怪物:27A3FCE0僵尸5	地图:D406	X:79	Y:100 
[2024/8/18 8:58:4] 物品:强效太阳水	怪物:2C8E87F0牛魔祭司0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:4] 物品:强效太阳水	怪物:2C8E87F0牛魔祭司0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:4] 物品:太阳水	怪物:2C8E87F0牛魔祭司0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:4] 物品:蓝翡翠项链	怪物:2C8E87F0牛魔祭司0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:4] 物品:魔法药(小量)	怪物:22810240僵尸3	地图:D401	X:47	Y:156 
[2024/8/18 8:58:9] 物品:强效太阳水	怪物:31B357E0牛魔祭司0	地图:H010	X:57	Y:194 
[2024/8/18 8:58:9] 物品:强效太阳水	怪物:31B357E0牛魔祭司0	地图:H010	X:57	Y:194 
[2024/8/18 8:58:9] 物品:太阳水	怪物:31B357E0牛魔祭司0	地图:H010	X:57	Y:194 
[2024/8/18 8:58:12] 物品:强效太阳水	怪物:1F17E590牛魔将军0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:12] 物品:强效太阳水	怪物:1F17E590牛魔将军0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:12] 物品:强效太阳水	怪物:1F17E590牛魔将军0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:12] 物品:太阳水	怪物:1F17E590牛魔将军0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:12] 物品:太阳水	怪物:1F17E590牛魔将军0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:12] 物品:战神盔甲(男)	怪物:1F17E590牛魔将军0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:12] 物品:道士手镯	怪物:1F17E590牛魔将军0	地图:H010	X:57	Y:195 
[2024/8/18 8:58:13] 物品:神圣战甲术	怪物:03840DF0恶灵尸王	地图:H201	X:90	Y:78 
[2024/8/18 8:58:13] 物品:爆裂火焰	怪物:03840DF0恶灵尸王	地图:H201	X:90	Y:78 
[2024/8/18 8:58:13] 物品:雷电术	怪物:03840DF0恶灵尸王	地图:H201	X:90	Y:78 
[2024/8/18 8:58:13] 物品:大火球	怪物:03840DF0恶灵尸王	地图:H201	X:90	Y:78 
[2024/8/18 8:58:17] 物品:魔法药(小量)	怪物:27A3FCE0僵尸5	地图:D406	X:79	Y:101 
[2024/8/18 8:58:21] 物品:白色虎齿项链	怪物:29D76EA0牛魔法师8	地图:H010	X:57	Y:188 
[2024/8/18 8:58:26] 物品:黑檀手镯	怪物:299E26F0牛魔法师8	地图:H010	X:54	Y:187 
[2024/8/18 8:58:26] 物品:战神盔甲(男)	怪物:299E26F0牛魔法师8	地图:H010	X:54	Y:187 
[2024/8/18 8:58:26] 物品:铁剑	怪物:1EC201A0僵尸10	地图:H201	X:87	Y:74 
[2024/8/18 8:58:26] 物品:金创药(中量)	怪物:1EC201A0僵尸10	地图:H201	X:87	Y:74 
[2024/8/18 8:58:27] 物品:强效太阳水	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:强效太阳水	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:强效太阳水	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:强效太阳水	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:强效太阳水	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:强效金创药	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:强效金创药	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:强效魔法药	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:强效魔法药	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:骷髅戒指	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:珍珠戒指	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:道德戒指	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:魅力戒指	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:蓝翡翠项链	怪物:2F4092B0尸王8	地图:H201	X:88	Y:74 
[2024/8/18 8:58:27] 物品:生铁戒指	怪物:2BC72E00牛魔法师8	地图:H010	X:54	Y:187 
[2024/8/18 8:58:30] 物品:金创药(小量)	怪物:27A60FE0僵尸4	地图:H201	X:86	Y:75 
[2024/8/18 8:58:30] 物品:黑檀手镯	怪物:2A498CE0牛魔法师8	地图:H010	X:56	Y:187 
[2024/8/18 8:58:32] 物品:瞬息移动	怪物:281C2940僵尸5	地图:H201	X:87	Y:75 
[2024/8/18 8:58:35] 物品:魔法药(小量)	怪物:308941F0僵尸5	地图:H201	X:86	Y:73 
[2024/8/18 8:58:35] 物品:魔法长袍(女)	怪物:2DC815A0牛魔法师8	地图:H010	X:53	Y:183 
[2024/8/18 8:58:40] 物品:金创药(小量)	怪物:28C42270僵尸3	地图:D401	X:132	Y:126 
[2024/8/18 8:58:40] 物品:攻击力药水	怪物:28C42270僵尸3	地图:D401	X:132	Y:126 
[2024/8/18 8:58:42] 物品:强效太阳水	怪物:28566940牛魔将军8	地图:H010	X:50	Y:190 
[2024/8/18 8:58:43] 物品:强效太阳水	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:强效太阳水	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:强效太阳水	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:强效太阳水	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:强效太阳水	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:强效金创药	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:强效金创药	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:强效魔法药	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:强效魔法药	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:凝霜	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:道德戒指	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:黑檀手镯	怪物:1C0B6A80尸王8	地图:H201	X:86	Y:74 
[2024/8/18 8:58:43] 物品:灵魂战衣(男)	怪物:2F169CC0牛魔法师8	地图:H010	X:50	Y:188 
[2024/8/18 8:58:49] 物品:降魔	怪物:03C771D0牛魔侍卫8	地图:H010	X:49	Y:190 
[2024/8/18 8:58:50] 物品:强效太阳水	怪物:27617A10牛魔祭司8	地图:H010	X:49	Y:188 
[2024/8/18 8:58:54] 物品:强效太阳水	怪物:1E9A9CF0牛魔祭司8	地图:H010	X:49	Y:191 
[2024/8/18 8:58:54] 物品:强效太阳水	怪物:1E9A9CF0牛魔祭司8	地图:H010	X:49	Y:191 
[2024/8/18 8:58:54] 物品:强效魔法药	怪物:1E9A9CF0牛魔祭司8	地图:H010	X:49	Y:191 
[2024/8/18 8:58:54] 物品:魔法长袍(男)	怪物:1E9A9CF0牛魔祭司8	地图:H010	X:49	Y:191 
[2024/8/18 8:58:54] 物品:黑色水晶戒指	怪物:1E9A9CF0牛魔祭司8	地图:H010	X:49	Y:191 
[2024/8/18 8:58:54] 物品:强效太阳水	怪物:291749B0牛魔将军8	地图:H010	X:50	Y:192 
[2024/8/18 8:58:54] 物品:强效太阳水	怪物:291749B0牛魔将军8	地图:H010	X:50	Y:192 
[2024/8/18 8:58:54] 物品:MP强化药水	怪物:291749B0牛魔将军8	地图:H010	X:50	Y:192 
[2024/8/18 8:58:54] 物品:黑檀手镯	怪物:291749B0牛魔将军8	地图:H010	X:50	Y:192 
[2024/8/18 8:58:54] 物品:生铁戒指	怪物:291749B0牛魔将军8	地图:H010	X:50	Y:192 
[2024/8/18 8:58:55] 物品:地狱火	怪物:2826BD60僵尸10	地图:H201	X:82	Y:80 
[2024/8/18 8:58:55] 物品:金创药(中量)	怪物:2826BD60僵尸10	地图:H201	X:82	Y:80 
[2024/8/18 8:58:55] 物品:强效太阳水	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:强效太阳水	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:强效太阳水	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:强效太阳水	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:强效太阳水	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:强效金创药	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:强效金创药	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:强效魔法药	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:强效魔法药	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:珍珠戒指	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:死神手套	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:55] 物品:地狱雷光	怪物:2A3FE2B0尸王8	地图:H201	X:81	Y:80 
[2024/8/18 8:58:58] 物品:火球术	怪物:2DFA2D40僵尸10	地图:H201	X:83	Y:80 
[2024/8/18 8:58:58] 物品:金创药(中量)	怪物:2DFA2D40僵尸10	地图:H201	X:83	Y:80 
[2024/8/18 8:59:0] 物品:金创药(小量)	怪物:27B1E900僵尸5	地图:H201	X:81	Y:80 
[2024/8/18 8:59:0] 物品:疾光电影	怪物:28BC4E70僵尸2	地图:D401	X:34	Y:133 
[2024/8/18 8:59:2] 物品:太阳水	怪物:2EC1B9A0黑野猪8	地图:H002	X:128	Y:109 
[2024/8/18 8:59:2] 物品:魔法药(小量)	怪物:308941F0僵尸5	地图:H201	X:82	Y:78 
[2024/8/18 8:59:2] 物品:灵魂战衣(男)	怪物:2DF6EB70牛魔侍卫8	地图:H010	X:52	Y:181 
[2024/8/18 8:59:2] 物品:黑檀手镯	怪物:2DF6EB70牛魔侍卫8	地图:H010	X:52	Y:181 
[2024/8/18 8:59:3] 物品:金创药(小量)	怪物:29E24600僵尸5	地图:H201	X:81	Y:79 
[2024/8/18 8:59:9] 物品:魔法力药水	怪物:237C3D20僵尸3	地图:D401	X:39	Y:130 
[2024/8/18 8:59:14] 物品:魔法药(小量)	怪物:24941C30僵尸4	地图:D406	X:52	Y:129 
[2024/8/18 8:59:16] 物品:金创药(中量)	怪物:28709790僵尸2	地图:D401	X:33	Y:125 
[2024/8/18 8:59:16] 物品:强效太阳水	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:16] 物品:强效太阳水	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:16] 物品:强效太阳水	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:16] 物品:强效太阳水	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:16] 物品:强效太阳水	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:16] 物品:强效金创药	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:16] 物品:强效金创药	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:16] 物品:强效魔法药	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:16] 物品:强效魔法药	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:16] 物品:魅力戒指	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:16] 物品:黑檀手镯	怪物:28BB9CF0尸王8	地图:H201	X:81	Y:78 
[2024/8/18 8:59:19] 物品:强效太阳水	怪物:29CD2150牛魔祭司0	地图:H010	X:46	Y:178 
[2024/8/18 8:59:19] 物品:强效太阳水	怪物:29CD2150牛魔祭司0	地图:H010	X:46	Y:178 
[2024/8/18 8:59:19] 物品:强效太阳水	怪物:29CD2150牛魔祭司0	地图:H010	X:46	Y:178 
[2024/8/18 8:59:19] 物品:强效太阳水	怪物:29CD2150牛魔祭司0	地图:H010	X:46	Y:178 
[2024/8/18 8:59:19] 物品:太阳水	怪物:29CD2150牛魔祭司0	地图:H010	X:46	Y:178 
[2024/8/18 8:59:19] 物品:道士手镯	怪物:29CD2150牛魔祭司0	地图:H010	X:46	Y:178 
[2024/8/18 8:59:21] 物品:攻杀剑术	怪物:18C69120僵尸5	地图:D406	X:50	Y:129 
[2024/8/18 8:59:21] 物品:魔法药(小量)	怪物:29E24600僵尸5	地图:H201	X:81	Y:79 
[2024/8/18 8:59:23] 物品:道德戒指	怪物:309C44A0牛魔法师8	地图:H010	X:46	Y:179 
[2024/8/18 8:59:23] 物品:黑檀手镯	怪物:309C44A0牛魔法师8	地图:H010	X:46	Y:179 
[2024/8/18 8:59:27] 物品:魔法力药水	怪物:279E7260僵尸2	地图:D401	X:32	Y:129 
[2024/8/18 8:59:29] 物品:施毒术	怪物:30D23860僵尸40	地图:H201	X:77	Y:79 
[2024/8/18 8:59:29] 物品:大火球	怪物:30D23860僵尸40	地图:H201	X:77	Y:79 
[2024/8/18 8:59:29] 物品:灵魂火符	怪物:30D23860僵尸40	地图:H201	X:77	Y:79 
[2024/8/18 8:59:29] 物品:抗拒火环	怪物:30D23860僵尸40	地图:H201	X:77	Y:79 
[2024/8/18 8:59:29] 物品:精神力战法	怪物:30D23860僵尸40	地图:H201	X:77	Y:79 
[2024/8/18 8:59:29] 物品:火球术	怪物:30D23860僵尸40	地图:H201	X:77	Y:79 
[2024/8/18 8:59:29] 物品:治愈术	怪物:30D23860僵尸40	地图:H201	X:77	Y:79 
[2024/8/18 8:59:29] 物品:基本剑术	怪物:30D23860僵尸40	地图:H201	X:77	Y:79 
[2024/8/18 8:59:29] 物品:琥珀项链	怪物:30D23860僵尸40	地图:H201	X:77	Y:79 
[2024/8/18 8:59:29] 物品:坚固手套	怪物:30D23860僵尸40	地图:H201	X:77	Y:79 
[2024/8/18 8:59:30] 物品:金创药(小量)	怪物:2A790240僵尸3	地图:D401	X:31	Y:129 
[2024/8/18 8:59:34] 物品:太阳水	怪物:0D7D2E00牛魔祭司0	地图:H010	X:51	Y:171 
[2024/8/18 8:59:34] 物品:太阳水	怪物:0D7D2E00牛魔祭司0	地图:H010	X:51	Y:171 
[2024/8/18 8:59:34] 物品:太阳水	怪物:0D7D2E00牛魔祭司0	地图:H010	X:51	Y:171 
[2024/8/18 8:59:34] 物品:记忆头盔	怪物:0D7D2E00牛魔祭司0	地图:H010	X:51	Y:171 
[2024/8/18 8:59:37] 物品:魔法药(小量)	怪物:29E6F2A0僵尸4	地图:H201	X:80	Y:82 
[2024/8/18 8:59:37] 物品:魔法药(中量)	怪物:18D5FAB0僵尸2	地图:D401	X:36	Y:129 
[2024/8/18 8:59:41] 物品:魔法药(小量)	怪物:237C3D20僵尸3	地图:D401	X:39	Y:130 
[2024/8/18 8:59:43] 物品:道德戒指	怪物:1C35DFA0牛魔将军8	地图:H010	X:53	Y:168 
