[2024/8/18 14:0:1] 物品:道士手镯	怪物:29624450黑野猪8	地图:H002	X:278	Y:345 
[2024/8/18 14:41:11] 物品:强效太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:金创药(中量)	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:金创药(中量)	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:金创药(中量)	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效金创药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效金创药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效金创药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:魔法药(中量)	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:魔法药(中量)	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:魔法药(中量)	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效魔法药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效魔法药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效魔法药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效金创药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效金创药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效金创药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效金创药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效金创药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效金创药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效魔法药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效魔法药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效魔法药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效魔法药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效魔法药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效魔法药	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:幽灵手套	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:13] 物品:金创药(小量)	怪物:31DEEB60僵尸4	地图:H201	X:71	Y:21 
[2024/8/18 14:41:14] 物品:太阳水	怪物:1A12DF80黑野猪8	地图:H002	X:255	Y:136 
[2024/8/18 14:41:15] 物品:八荒	怪物:26E0ADC0牛魔法师	地图:D2075	X:116	Y:56 
[2024/8/18 14:41:15] 物品:强效太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:太阳水	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:金创药(中量)	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:金创药(中量)	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:金创药(中量)	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效金创药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效金创药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效金创药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:魔法药(中量)	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:魔法药(中量)	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:魔法药(中量)	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效魔法药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效魔法药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效魔法药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效金创药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效金创药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效金创药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效金创药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效金创药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效金创药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效魔法药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效魔法药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效魔法药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效魔法药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效魔法药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:强效魔法药	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:15] 物品:道士手镯	怪物:29F27AD0白野猪8	地图:H204	X:26	Y:35 
[2024/8/18 14:41:17] 物品:大火球	怪物:2DA9E8F0僵尸1	地图:H201	X:74	Y:25 
[2024/8/18 14:41:19] 物品:金戒指	怪物:26CEEEA0牛魔战士	地图:D2075	X:116	Y:55 
[2024/8/18 14:41:21] 物品:强效魔法药	怪物:26EC70B0牛魔斗士0	地图:D2075	X:115	Y:55 
[2024/8/18 14:41:22] 物品:灯笼项链	怪物:18D29E70祖玛卫士8	地图:H204	X:20	Y:25 
[2024/8/18 14:41:31] 物品:灵魂战衣(女)	怪物:17D11420钳虫8	地图:H104	X:64	Y:129 
[2024/8/18 14:41:32] 物品:太阳水	怪物:27F1D7F0黑色恶蛆8	地图:H004	X:64	Y:167 
[2024/8/18 14:41:34] 物品:太阳水	怪物:271FB4D0牛魔将军	地图:D2076	X:36	Y:36 
[2024/8/18 14:41:34] 物品:斩马刀	怪物:271FB4D0牛魔将军	地图:D2076	X:36	Y:36 
[2024/8/18 14:41:34] 物品:白金项链	怪物:29B8F930祖玛弓箭手8	地图:H204	X:18	Y:40 
[2024/8/18 14:41:39] 物品:强效太阳水	怪物:270F1290牛魔将军	地图:D2076	X:35	Y:37 
[2024/8/18 14:41:39] 物品:强效金创药	怪物:270F1290牛魔将军	地图:D2076	X:35	Y:37 
[2024/8/18 14:41:39] 物品:强效太阳水	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:强效太阳水	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:强效太阳水	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:强效太阳水	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:强效太阳水	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:强效金创药	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:强效金创药	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:强效魔法药	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:强效魔法药	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:珊瑚戒指	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:蛇眼戒指	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:珍珠戒指	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:生铁戒指	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:凝霜	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:魅力戒指	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:39] 物品:黑檀手镯	怪物:0D95E900尸王8	地图:H201	X:91	Y:17 
[2024/8/18 14:41:40] 物品:攻杀剑术	怪物:19E89A60僵尸40	地图:H201	X:91	Y:18 
[2024/8/18 14:41:40] 物品:召唤骷髅	怪物:19E89A60僵尸40	地图:H201	X:91	Y:18 
[2024/8/18 14:41:40] 物品:雷电术	怪物:19E89A60僵尸40	地图:H201	X:91	Y:18 
[2024/8/18 14:41:40] 物品:地狱火	怪物:19E89A60僵尸40	地图:H201	X:91	Y:18 
[2024/8/18 14:41:40] 物品:抗拒火环	怪物:19E89A60僵尸40	地图:H201	X:91	Y:18 
[2024/8/18 14:41:40] 物品:精神力战法	怪物:19E89A60僵尸40	地图:H201	X:91	Y:18 
[2024/8/18 14:41:40] 物品:火球术	怪物:19E89A60僵尸40	地图:H201	X:91	Y:18 
[2024/8/18 14:41:40] 物品:治愈术	怪物:19E89A60僵尸40	地图:H201	X:91	Y:18 
[2024/8/18 14:41:40] 物品:基本剑术	怪物:19E89A60僵尸40	地图:H201	X:91	Y:18 
[2024/8/18 14:41:40] 物品:金创药(小量)	怪物:19E89A60僵尸40	地图:H201	X:91	Y:18 
[2024/8/18 14:41:41] 物品:魔法药(小量)	怪物:1D776940骷髅战士	地图:D002	X:317	Y:206 
[2024/8/18 14:41:46] 物品:金创药(小量)	怪物:2AB51CB0山洞蝙蝠	地图:D002	X:315	Y:203 
[2024/8/18 14:41:50] 物品:强效太阳水	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:50] 物品:强效太阳水	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:50] 物品:强效太阳水	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:50] 物品:强效太阳水	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:50] 物品:强效太阳水	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:50] 物品:强效金创药	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:50] 物品:强效金创药	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:50] 物品:强效魔法药	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:50] 物品:强效魔法药	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:50] 物品:魅力戒指	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:50] 物品:黑檀手镯	怪物:27F932E0尸王8	地图:H201	X:99	Y:20 
[2024/8/18 14:41:55] 物品:强效太阳水	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:强效太阳水	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:强效太阳水	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:强效太阳水	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:强效太阳水	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:强效金创药	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:强效金创药	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:强效魔法药	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:强效魔法药	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:骷髅戒指	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:蛇眼戒指	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:道德戒指	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:55] 物品:黑檀手镯	怪物:1E1E7570尸王8	地图:H201	X:99	Y:21 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效太阳水	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效金创药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效金创药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效金创药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效金创药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效金创药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效金创药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效金创药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效金创药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效金创药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效金创药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效魔法药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效魔法药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效魔法药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效魔法药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效魔法药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效魔法药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效魔法药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效魔法药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效魔法药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:强效魔法药	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:祖玛头像	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:41:59] 物品:泰坦戒指	怪物:19EBE9C0米尔皇帝	地图:F004	X:39	Y:52 
[2024/8/18 14:42:3] 物品:降魔	怪物:2F18ECF0牛魔侍卫	地图:D2078	X:134	Y:120 
[2024/8/18 14:42:4] 物品:神圣战甲术	怪物:06330370僵尸3	地图:D401	X:123	Y:99 
[2024/8/18 14:42:6] 物品:强效太阳水	怪物:2AA34240尸王8	地图:H201	X:98	Y:27 
[2024/8/18 14:42:6] 物品:强效太阳水	怪物:2AA34240尸王8	地图:H201	X:98	Y:27 
[2024/8/18 14:42:6] 物品:强效太阳水	怪物:2AA34240尸王8	地图:H201	X:98	Y:27 
[2024/8/18 14:42:6] 物品:强效太阳水	怪物:2AA34240尸王8	地图:H201	X:98	Y:27 
[2024/8/18 14:42:6] 物品:强效太阳水	怪物:2AA34240尸王8	地图:H201	X:98	Y:27 
[2024/8/18 14:42:6] 物品:强效金创药	怪物:2AA34240尸王8	地图:H201	X:98	Y:27 
[2024/8/18 14:42:6] 物品:强效金创药	怪物:2AA34240尸王8	地图:H201	X:98	Y:27 
[2024/8/18 14:42:6] 物品:强效魔法药	怪物:2AA34240尸王8	地图:H201	X:98	Y:27 
[2024/8/18 14:42:6] 物品:强效魔法药	怪物:2AA34240尸王8	地图:H201	X:98	Y:27 
[2024/8/18 14:42:6] 物品:黑檀手镯	怪物:2AA34240尸王8	地图:H201	X:98	Y:27 
[2024/8/18 14:42:9] 物品:重盔甲(男)	怪物:1BD8F800跳跳蜂8	地图:H001	X:67	Y:71 
[2024/8/18 14:42:11] 物品:太阳水	怪物:1CA0FC40黑野猪8	地图:H002	X:107	Y:117 
[2024/8/18 14:42:12] 物品:强效太阳水	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:强效太阳水	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:强效太阳水	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:强效太阳水	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:强效太阳水	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:强效金创药	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:强效金创药	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:强效魔法药	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:强效魔法药	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:骷髅戒指	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:珍珠戒指	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:魅力戒指	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:蓝翡翠项链	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:12] 物品:黑檀手镯	怪物:28E3DF80尸王8	地图:H201	X:97	Y:27 
[2024/8/18 14:42:13] 物品:太阳水	怪物:0DE2BD60黑野猪8	地图:H002	X:235	Y:124 
[2024/8/18 14:42:14] 物品:太阳水	怪物:27585160牛魔将军	地图:D2078	X:151	Y:81 
[2024/8/18 14:42:14] 物品:小手镯	怪物:27585160牛魔将军	地图:D2078	X:151	Y:81 
[2024/8/18 14:42:17] 物品:强效太阳水	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效太阳水	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效太阳水	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效太阳水	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:太阳水	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:太阳水	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:疗伤药	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:疗伤药	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效太阳水	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效太阳水	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效金创药	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效金创药	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效金创药	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效金创药	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效魔法药	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效魔法药	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效魔法药	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:强效魔法药	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:重盔甲(女)	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
[2024/8/18 14:42:17] 物品:灵魂战衣(女)	怪物:1B8EC950半兽统领	地图:11	X:93	Y:276 
