[2024/8/18 18:0:2] 物品:幽灵手套	怪物:29166BD0祖玛雕像83	地图:H008	X:60	Y:53 
[2024/8/18 18:56:4] 物品:太阳水	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:太阳水	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:太阳水	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:太阳水	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:太阳水	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:太阳水	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:太阳水	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效金创药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效金创药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效金创药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效金创药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效金创药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效金创药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效金创药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效金创药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效金创药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效金创药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效魔法药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效魔法药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效魔法药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效魔法药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效魔法药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效魔法药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效魔法药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效魔法药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效魔法药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:强效魔法药	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:攻击神水	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:魔杖	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:躲避手链	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:魔法长袍(男)	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:偃月	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:破魂	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:降魔	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:斩马刀	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:修罗	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:凝霜	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:骷髅头盔	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:道士头盔	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:蓝翡翠项链	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:放大镜	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:竹笛	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:小手镯	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:魔法手镯	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:黑檀手镯	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:道士手镯	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:死神手套	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:金手镯	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:黑色水晶戒指	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:蛇眼戒指	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:珍珠戒指	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:金戒指	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:骷髅戒指	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:魅力戒指	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:道德戒指	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:4] 物品:群体治疗术	怪物:1F047CA0沃玛教主	地图:H204	X:69	Y:33 
[2024/8/18 18:56:10] 物品:灵魂战衣(女)	怪物:29D97570红野猪8	地图:H002	X:242	Y:94 
[2024/8/18 18:56:14] 物品:强效太阳水	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:强效太阳水	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:强效太阳水	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:强效太阳水	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:强效太阳水	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:强效金创药	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:强效金创药	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:强效魔法药	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:强效魔法药	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:黑色水晶戒指	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:道德戒指	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:魔力手镯	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:14] 物品:半月弯刀	怪物:18E98780尸王8	地图:H201	X:20	Y:160 
[2024/8/18 18:56:27] 物品:集体隐身术	怪物:18C69120僵尸1	地图:H201	X:36	Y:151 
[2024/8/18 18:56:29] 物品:魔法药(小量)	怪物:2F3F5D90僵尸5	地图:H201	X:34	Y:150 
[2024/8/18 18:56:29] 物品:精神力药水	怪物:2F3F5D90僵尸5	地图:H201	X:34	Y:150 
[2024/8/18 18:56:31] 物品:凝霜	怪物:24645020蝎蛇8	地图:H006	X:34	Y:84 
[2024/8/18 18:56:37] 物品:太阳水	怪物:1E1423E0黑野猪8	地图:H002	X:169	Y:127 
[2024/8/18 18:56:40] 物品:金创药(小量)	怪物:057EDB50山洞蝙蝠	地图:D011	X:230	Y:199 
[2024/8/18 18:56:42] 物品:诱惑之光	怪物:223E0DE0恶灵尸王	地图:H201	X:28	Y:149 
[2024/8/18 18:56:42] 物品:大火球	怪物:223E0DE0恶灵尸王	地图:H201	X:28	Y:149 
[2024/8/18 18:56:46] 物品:攻击力药水	怪物:2F3F5D90僵尸5	地图:H201	X:31	Y:150 
[2024/8/18 18:56:47] 物品:强效魔法药	怪物:2063A7F0祖玛卫士8	地图:H204	X:70	Y:27 
[2024/8/18 18:56:47] 物品:竹笛	怪物:2063A7F0祖玛卫士8	地图:H204	X:70	Y:27 
[2024/8/18 18:56:57] 物品:坚固手套	怪物:17DFA150祖玛弓箭手8	地图:H204	X:75	Y:33 
[2024/8/18 18:56:57] 物品:蛇眼戒指	怪物:17DFA150祖玛弓箭手8	地图:H204	X:75	Y:33 
[2024/8/18 18:57:1] 物品:金创药(小量)	怪物:1F0384F0僵尸5	地图:H201	X:33	Y:140 
[2024/8/18 18:57:1] 物品:地狱火	怪物:1F0384F0僵尸5	地图:H201	X:33	Y:140 
[2024/8/18 18:57:5] 物品:金创药(小量)	怪物:27A92EA0僵尸5	地图:H201	X:34	Y:140 
[2024/8/18 18:57:10] 物品:攻击力药水	怪物:24A7C370僵尸5	地图:H201	X:34	Y:141 
[2024/8/18 18:57:14] 物品:金创药(小量)	怪物:2A9E4ED0僵尸5	地图:H201	X:34	Y:140 
[2024/8/18 18:57:28] 物品:魔法药(小量)	怪物:2F287D20僵尸5	地图:H201	X:25	Y:149 
[2024/8/18 18:57:41] 物品:金创药(小量)	怪物:0537A6F0僵尸5	地图:H201	X:25	Y:152 
[2024/8/18 18:57:41] 物品:魔法药(小量)	怪物:0537A6F0僵尸5	地图:H201	X:25	Y:152 
[2024/8/18 18:57:44] 物品:魔法药(小量)	怪物:1C8E5F40骷髅战士	地图:D011	X:188	Y:226 
[2024/8/18 18:57:44] 物品:太阳水	怪物:285532A0黑色恶蛆8	地图:H001	X:136	Y:74 
[2024/8/18 18:57:46] 物品:基本剑术	怪物:20E0BF10僵尸1	地图:H201	X:29	Y:155 
[2024/8/18 18:57:53] 物品:强效太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:太阳水	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效金创药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效金创药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效金创药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效金创药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效金创药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效金创药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效金创药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效金创药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效金创药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效金创药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效魔法药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效魔法药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效魔法药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效魔法药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效魔法药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效魔法药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效魔法药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效魔法药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效魔法药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:强效魔法药	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:53] 物品:魔血戒指	怪物:1F14D8C0虹魔蝎卫8	地图:H204	X:87	Y:44 
[2024/8/18 18:57:57] 物品:魔法药(小量)	怪物:184BF050僵尸5	地图:H201	X:25	Y:162 
[2024/8/18 18:57:59] 物品:疾光电影	怪物:2D983150恶灵尸王	地图:H201	X:24	Y:162 
[2024/8/18 18:57:59] 物品:火墙	怪物:2D983150恶灵尸王	地图:H201	X:24	Y:162 
[2024/8/18 18:57:59] 物品:爆裂火焰	怪物:2D983150恶灵尸王	地图:H201	X:24	Y:162 
[2024/8/18 18:57:59] 物品:集体隐身术	怪物:2D983150恶灵尸王	地图:H201	X:24	Y:162 
[2024/8/18 18:57:59] 物品:瞬息移动	怪物:2D983150恶灵尸王	地图:H201	X:24	Y:162 
[2024/8/18 18:58:0] 物品:太阳水	怪物:2A3642A0黑野猪8	地图:H002	X:165	Y:163 
[2024/8/18 18:58:0] 物品:重盔甲(女)	怪物:2A3642A0黑野猪8	地图:H002	X:165	Y:163 
[2024/8/18 18:58:1] 物品:短剑	怪物:27B77380巨型蠕虫	地图:D601	X:85	Y:122 
[2024/8/18 18:58:4] 物品:金创药(中量)	怪物:1F13BD60祖玛雕像8	地图:H204	X:83	Y:40 
[2024/8/18 18:58:4] 物品:太阳水	怪物:188F12D0黑野猪8	地图:H002	X:344	Y:73 
[2024/8/18 18:58:9] 物品:金创药(小量)	怪物:03B1FF70僵尸4	地图:H201	X:36	Y:167 
[2024/8/18 18:58:9] 物品:魔法药(小量)	怪物:03B1FF70僵尸4	地图:H201	X:36	Y:167 
[2024/8/18 18:58:9] 物品:大火球	怪物:03B1FF70僵尸4	地图:H201	X:36	Y:167 
[2024/8/18 18:58:11] 物品:金戒指	怪物:0DCC0D90祖玛卫士8	地图:H204	X:82	Y:40 
[2024/8/18 18:58:16] 物品:神圣战甲术	怪物:1B906B50恶灵尸王	地图:H201	X:38	Y:165 
[2024/8/18 18:58:16] 物品:灵魂火符	怪物:1B906B50恶灵尸王	地图:H201	X:38	Y:165 
[2024/8/18 18:58:16] 物品:雷电术	怪物:1B906B50恶灵尸王	地图:H201	X:38	Y:165 
[2024/8/18 18:58:16] 物品:召唤骷髅	怪物:1B906B50恶灵尸王	地图:H201	X:38	Y:165 
[2024/8/18 18:58:21] 物品:抗拒火环	怪物:2A10D680僵尸5	地图:H201	X:43	Y:157 
[2024/8/18 18:58:27] 物品:道德戒指	怪物:24AB65D0红野猪8	地图:H002	X:337	Y:83 
[2024/8/18 18:58:28] 物品:金创药(小量)	怪物:29906DB0僵尸4	地图:H201	X:46	Y:154 
[2024/8/18 18:58:43] 物品:强效太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:太阳水	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:金创药(中量)	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:金创药(中量)	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:金创药(中量)	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效金创药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效金创药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效金创药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:魔法药(中量)	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:魔法药(中量)	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:魔法药(中量)	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效魔法药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效魔法药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效魔法药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效金创药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效金创药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效金创药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效金创药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效金创药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效金创药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效魔法药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效魔法药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效魔法药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效魔法药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效魔法药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:43] 物品:强效魔法药	怪物:2819FA50虹魔猪卫8	地图:H204	X:77	Y:34 
[2024/8/18 18:58:45] 物品:泰坦戒指	怪物:1BE27E50祖玛弓箭手83	地图:H008	X:54	Y:56 
[2024/8/18 18:58:45] 物品:珊瑚戒指	怪物:1BE27E50祖玛弓箭手83	地图:H008	X:54	Y:56 
[2024/8/18 18:58:47] 物品:重盔甲(男)	怪物:0D6A7AD0祖玛弓箭手8	地图:H204	X:76	Y:34 
[2024/8/18 18:58:48] 物品:皮制手套	怪物:244B60F0骷髅战士	地图:D011	X:167	Y:259 
[2024/8/18 18:58:48] 物品:魔法药(中量)	怪物:2A674760恶灵僵尸8	地图:H001	X:129	Y:105 
[2024/8/18 18:58:49] 物品:强效太阳水	怪物:206BBCE0白野猪80	地图:H006	X:81	Y:17 
[2024/8/18 18:58:49] 物品:强效太阳水	怪物:206BBCE0白野猪80	地图:H006	X:81	Y:17 
[2024/8/18 18:58:49] 物品:强效太阳水	怪物:206BBCE0白野猪80	地图:H006	X:81	Y:17 
[2024/8/18 18:58:49] 物品:太阳水	怪物:206BBCE0白野猪80	地图:H006	X:81	Y:17 
[2024/8/18 18:58:49] 物品:太阳水	怪物:206BBCE0白野猪80	地图:H006	X:81	Y:17 
[2024/8/18 18:58:49] 物品:太阳水	怪物:206BBCE0白野猪80	地图:H006	X:81	Y:17 
[2024/8/18 18:58:49] 物品:白金项链	怪物:206BBCE0白野猪80	地图:H006	X:81	Y:17 
[2024/8/18 18:58:53] 物品:魔法药(小量)	怪物:2F407C80僵尸5	地图:H201	X:41	Y:146 
[2024/8/18 18:59:12] 物品:强效太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:太阳水	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:金创药(中量)	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:金创药(中量)	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:金创药(中量)	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效金创药	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
[2024/8/18 18:59:12] 物品:强效金创药	怪物:055DF190白野猪8	地图:H204	X:73	Y:33 
