[2024/8/19 18:0:4] 物品:太阳水	怪物:2A9FDE30黑色恶蛆8	地图:H006	X:50	Y:79 
[2024/8/19 18:34:20] 物品:金创药(中量)	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:金创药(中量)	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:强效金创药	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:强效金创药	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:强效金创药	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:魔法药(中量)	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:魔法药(中量)	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:强效魔法药	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:强效魔法药	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:强效魔法药	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:蓝翡翠项链	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:幽灵盾	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:20] 物品:集体隐身术	怪物:2DD814C0沃玛卫士8	地图:H204	X:55	Y:13 
[2024/8/19 18:34:27] 物品:强效太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:太阳水	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:金创药(中量)	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:金创药(中量)	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:金创药(中量)	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效金创药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效金创药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效金创药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:魔法药(中量)	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:魔法药(中量)	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:魔法药(中量)	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效魔法药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效魔法药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效魔法药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效金创药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效金创药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效金创药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效金创药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效金创药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效金创药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效魔法药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效魔法药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效魔法药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效魔法药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效魔法药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:27] 物品:强效魔法药	怪物:0638FCE0白野猪8	地图:H006	X:56	Y:35 
[2024/8/19 18:34:31] 物品:竹笛	怪物:29AB30F0祖玛雕像8	地图:H204	X:90	Y:48 
[2024/8/19 18:34:31] 物品:强效太阳水	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:强效太阳水	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:强效太阳水	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:强效太阳水	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:强效太阳水	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:强效金创药	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:强效金创药	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:强效魔法药	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:强效魔法药	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:黑色水晶戒指	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:道德戒指	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:黑檀手镯	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:魔力手镯	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:31] 物品:冰咆哮	怪物:30FDF1A0尸王8	地图:H201	X:97	Y:115 
[2024/8/19 18:34:35] 物品:精神力战法	怪物:1E96E460僵尸4	地图:H201	X:96	Y:114 
[2024/8/19 18:34:39] 物品:强效金创药	怪物:2BA6CDB0魔龙射手	地图:62	X:341	Y:141 
[2024/8/19 18:34:39] 物品:强效魔法药	怪物:2BA6CDB0魔龙射手	地图:62	X:341	Y:141 
[2024/8/19 18:34:40] 物品:强效金创药	怪物:291ADA20魔龙破甲兵	地图:62	X:332	Y:134 
[2024/8/19 18:34:40] 物品:强效魔法药	怪物:291ADA20魔龙破甲兵	地图:62	X:332	Y:134 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:太阳水	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:金创药(中量)	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:金创药(中量)	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:金创药(中量)	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:魔法药(中量)	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:魔法药(中量)	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:魔法药(中量)	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:灵魂战衣(女)	怪物:2B2F7530白野猪8	地图:H204	X:37	Y:21 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:强效太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:太阳水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:金创药(中量)	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:金创药(中量)	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:强效金创药	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:魔法药(中量)	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:魔法药(中量)	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:强效魔法药	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:魔法力药水	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:天珠项链	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:记忆头盔	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:群体治疗术	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:召唤骷髅	怪物:19CE1D50沃玛卫士8	地图:H003	X:65	Y:50 
[2024/8/19 18:34:47] 物品:魔法药(中量)	怪物:21AC47B0恶灵尸王	地图:H201	X:97	Y:116 
[2024/8/19 18:34:47] 物品:施毒术	怪物:21AC47B0恶灵尸王	地图:H201	X:97	Y:116 
[2024/8/19 18:34:47] 物品:攻杀剑术	怪物:21AC47B0恶灵尸王	地图:H201	X:97	Y:116 
[2024/8/19 18:35:0] 物品:强效太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:太阳水	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:金创药(中量)	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:金创药(中量)	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:金创药(中量)	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效金创药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效金创药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效金创药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:魔法药(中量)	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:魔法药(中量)	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:魔法药(中量)	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效魔法药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效魔法药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效魔法药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效金创药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效金创药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效金创药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效金创药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效金创药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效金创药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效魔法药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效魔法药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效魔法药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效魔法药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效魔法药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:强效魔法药	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:红宝石戒指	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:0] 物品:白金项链	怪物:2F2850C0白野猪8	地图:H204	X:39	Y:22 
[2024/8/19 18:35:2] 物品:强效魔法药	怪物:24B2EEA0魔龙刀兵	地图:62	X:343	Y:98 
[2024/8/19 18:35:6] 物品:强效太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:太阳水	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:金创药(中量)	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:金创药(中量)	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:金创药(中量)	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效金创药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效金创药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效金创药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:魔法药(中量)	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:魔法药(中量)	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:魔法药(中量)	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效魔法药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效魔法药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效魔法药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效金创药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效金创药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效金创药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效金创药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效金创药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效金创药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效魔法药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效魔法药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
[2024/8/19 18:35:6] 物品:强效魔法药	怪物:0D9067D0白野猪8	地图:H204	X:37	Y:22 
