[2024/8/18 0:0:1] 物品:召唤骷髅	怪物:28BF1D10僵尸1	地图:H201	X:35	Y:89 
[2024/8/18 0:54:58] 物品:黑檀手镯	怪物:1E147CA0尸王8	地图:H201	X:98	Y:45 
[2024/8/18 0:54:58] 物品:魔力手镯	怪物:1E147CA0尸王8	地图:H201	X:98	Y:45 
[2024/8/18 0:55:2] 物品:雷电术	怪物:289884F0僵尸1	地图:H201	X:100	Y:44 
[2024/8/18 0:55:5] 物品:金创药(小量)	怪物:2230C3F0僵尸5	地图:H201	X:178	Y:50 
[2024/8/18 0:55:9] 物品:金创药(小量)	怪物:1BBDF5D0僵尸5	地图:H201	X:98	Y:44 
[2024/8/18 0:55:13] 物品:金创药(小量)	怪物:19DB2B90僵尸5	地图:H201	X:172	Y:48 
[2024/8/18 0:55:16] 物品:强效太阳水	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:强效太阳水	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:强效太阳水	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:强效太阳水	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:强效太阳水	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:强效金创药	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:强效金创药	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:强效魔法药	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:强效魔法药	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:骷髅戒指	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:黑色水晶戒指	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:蓝翡翠项链	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:16] 物品:魔力手镯	怪物:28CDF8E0尸王8	地图:H201	X:99	Y:44 
[2024/8/18 0:55:18] 物品:魔法力药水	怪物:0D7A9020僵尸5	地图:H201	X:98	Y:44 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:强效太阳水	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:龙鳞	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:火龙凭证	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:珊瑚戒指	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:降妖除魔戒指	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:龙纹剑	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:骨玉权杖	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:泰坦戒指	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:阎罗手套	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:绿色项链	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:狮子吼	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:圣战项链	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:19] 物品:天尊戒指	怪物:2B323F70魔龙树妖	地图:H003	X:76	Y:54 
[2024/8/18 0:55:24] 物品:金创药(小量)	怪物:184DD870僵尸4	地图:H201	X:168	Y:53 
[2024/8/18 0:55:26] 物品:魔法药(小量)	怪物:2A26C160僵尸3	地图:D401	X:115	Y:108 
[2024/8/18 0:55:32] 物品:召唤骷髅	怪物:18C05520僵尸10	地图:H201	X:169	Y:53 
[2024/8/18 0:55:32] 物品:魔力手镯	怪物:18C05520僵尸10	地图:H201	X:169	Y:53 
[2024/8/18 0:55:32] 物品:青铜斧	怪物:18C05520僵尸10	地图:H201	X:169	Y:53 
[2024/8/18 0:55:34] 物品:强效太阳水	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:强效太阳水	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:强效太阳水	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:强效太阳水	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:强效太阳水	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:强效金创药	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:强效金创药	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:强效魔法药	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:强效魔法药	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:珍珠戒指	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:生铁戒指	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:蓝翡翠项链	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:34] 物品:黑檀手镯	怪物:28C55910尸王8	地图:H201	X:168	Y:53 
[2024/8/18 0:55:35] 物品:魔法药(小量)	怪物:19DB2B90僵尸5	地图:H201	X:169	Y:51 
[2024/8/18 0:55:37] 物品:施毒术	怪物:30529A50恶灵尸王	地图:H201	X:101	Y:40 
[2024/8/18 0:55:37] 物品:地狱火	怪物:30529A50恶灵尸王	地图:H201	X:101	Y:40 
[2024/8/18 0:55:38] 物品:太阳水	怪物:1B79A8E0黑野猪8	地图:H002	X:98	Y:101 
[2024/8/18 0:55:43] 物品:金创药(小量)	怪物:2378AB30僵尸4	地图:H201	X:166	Y:55 
[2024/8/18 0:55:52] 物品:太阳水	怪物:2DFA6FD0骷髅战将	地图:D002	X:80	Y:220 
[2024/8/18 0:55:54] 物品:魔法力药水	怪物:299E26F0僵尸5	地图:H201	X:168	Y:54 
[2024/8/18 0:55:56] 物品:金创药(中量)	怪物:051C6670骷髅战士0	地图:D002	X:79	Y:218 
[2024/8/18 0:55:56] 物品:金创药(中量)	怪物:051C6670骷髅战士0	地图:D002	X:79	Y:218 
[2024/8/18 0:55:56] 物品:金创药(中量)	怪物:051C6670骷髅战士0	地图:D002	X:79	Y:218 
[2024/8/18 0:55:56] 物品:金创药(中量)	怪物:051C6670骷髅战士0	地图:D002	X:79	Y:218 
[2024/8/18 0:55:56] 物品:魔法药(中量)	怪物:051C6670骷髅战士0	地图:D002	X:79	Y:218 
[2024/8/18 0:55:56] 物品:魔法药(中量)	怪物:051C6670骷髅战士0	地图:D002	X:79	Y:218 
[2024/8/18 0:55:56] 物品:魔法药(中量)	怪物:051C6670骷髅战士0	地图:D002	X:79	Y:218 
[2024/8/18 0:55:56] 物品:魔法药(中量)	怪物:051C6670骷髅战士0	地图:D002	X:79	Y:218 
[2024/8/18 0:55:56] 物品:强效太阳水	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:56] 物品:强效太阳水	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:56] 物品:强效太阳水	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:56] 物品:强效太阳水	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:56] 物品:强效太阳水	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:56] 物品:强效金创药	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:56] 物品:强效金创药	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:56] 物品:强效魔法药	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:56] 物品:强效魔法药	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:56] 物品:骷髅戒指	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:56] 物品:黑檀手镯	怪物:19114930尸王8	地图:H201	X:101	Y:40 
[2024/8/18 0:55:58] 物品:施毒术	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:隐身术	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:大火球	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:抗拒火环	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:精神力战法	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:火球术	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:治愈术	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:基本剑术	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:八荒	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:魔鬼项链	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:坚固手套	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:灯笼项链	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:铁剑	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:短剑	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:轻型盔甲(男)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:轻型盔甲(女)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:中型盔甲(女)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:青铜斧	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:黑檀项链	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:黄色水晶项链	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:黑色水晶项链	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:青铜头盔	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:金创药(小量)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:金创药(小量)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:金创药(小量)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:金创药(小量)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:魔法药(小量)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:魔法药(小量)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:魔法药(小量)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:55:58] 物品:魔法药(小量)	怪物:27E54910僵尸50	地图:H201	X:167	Y:54 
[2024/8/18 0:56:1] 物品:金创药(小量)	怪物:17E2C010骷髅0	地图:D002	X:80	Y:217 
[2024/8/18 0:56:1] 物品:金创药(小量)	怪物:17E2C010骷髅0	地图:D002	X:80	Y:217 
[2024/8/18 0:56:1] 物品:金创药(小量)	怪物:17E2C010骷髅0	地图:D002	X:80	Y:217 
[2024/8/18 0:56:1] 物品:金创药(小量)	怪物:17E2C010骷髅0	地图:D002	X:80	Y:217 
[2024/8/18 0:56:1] 物品:魔法药(小量)	怪物:17E2C010骷髅0	地图:D002	X:80	Y:217 
[2024/8/18 0:56:1] 物品:魔法药(小量)	怪物:17E2C010骷髅0	地图:D002	X:80	Y:217 
[2024/8/18 0:56:1] 物品:魔法药(小量)	怪物:17E2C010骷髅0	地图:D002	X:80	Y:217 
[2024/8/18 0:56:1] 物品:魔法药(小量)	怪物:17E2C010骷髅0	地图:D002	X:80	Y:217 
[2024/8/18 0:56:4] 物品:太阳水	怪物:2DEBC040黑野猪8	地图:H002	X:221	Y:185 
[2024/8/18 0:56:16] 物品:强效太阳水	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:强效太阳水	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:强效太阳水	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:强效太阳水	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:强效太阳水	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:强效金创药	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:强效金创药	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:强效魔法药	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:强效魔法药	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:黑色水晶戒指	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:黑檀手镯	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:魔力手镯	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:半月弯刀	怪物:1E1E8BA0尸王8	地图:H201	X:173	Y:54 
[2024/8/18 0:56:16] 物品:金创药(小量)	怪物:19F05040僵尸3	地图:D401	X:134	Y:111 
[2024/8/18 0:56:20] 物品:金创药(小量)	怪物:2230C3F0僵尸5	地图:H201	X:174	Y:54 
[2024/8/18 0:56:27] 物品:灵魂火符	怪物:1C567210僵尸40	地图:H201	X:174	Y:54 
[2024/8/18 0:56:27] 物品:抗拒火环	怪物:1C567210僵尸40	地图:H201	X:174	Y:54 
[2024/8/18 0:56:27] 物品:精神力战法	怪物:1C567210僵尸40	地图:H201	X:174	Y:54 
[2024/8/18 0:56:27] 物品:火球术	怪物:1C567210僵尸40	地图:H201	X:174	Y:54 
[2024/8/18 0:56:27] 物品:治愈术	怪物:1C567210僵尸40	地图:H201	X:174	Y:54 
[2024/8/18 0:56:27] 物品:基本剑术	怪物:1C567210僵尸40	地图:H201	X:174	Y:54 
[2024/8/18 0:56:32] 物品:魔法药(小量)	怪物:2AFA0370僵尸4	地图:H201	X:178	Y:58 
[2024/8/18 0:56:33] 物品:基本剑术	怪物:1F026040僵尸1	地图:H201	X:38	Y:47 
[2024/8/18 0:56:37] 物品:太阳水	怪物:2A9E0C40黑野猪8	地图:H002	X:179	Y:209 
[2024/8/18 0:56:38] 物品:精神力药水	怪物:272F1E60僵尸5	地图:H201	X:36	Y:51 
[2024/8/18 0:56:39] 物品:太阳水	怪物:190AB800恶灵尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:56:39] 物品:爆裂火焰	怪物:190AB800恶灵尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:56:39] 物品:隐身术	怪物:190AB800恶灵尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:56:44] 物品:强效太阳水	怪物:039510E0尸王8	地图:H001	X:60	Y:110 
[2024/8/18 0:56:44] 物品:强效太阳水	怪物:039510E0尸王8	地图:H001	X:60	Y:110 
[2024/8/18 0:56:44] 物品:强效太阳水	怪物:039510E0尸王8	地图:H001	X:60	Y:110 
[2024/8/18 0:56:44] 物品:强效太阳水	怪物:039510E0尸王8	地图:H001	X:60	Y:110 
[2024/8/18 0:56:44] 物品:强效太阳水	怪物:039510E0尸王8	地图:H001	X:60	Y:110 
[2024/8/18 0:56:44] 物品:强效金创药	怪物:039510E0尸王8	地图:H001	X:60	Y:110 
[2024/8/18 0:56:44] 物品:强效金创药	怪物:039510E0尸王8	地图:H001	X:60	Y:110 
[2024/8/18 0:56:44] 物品:强效魔法药	怪物:039510E0尸王8	地图:H001	X:60	Y:110 
[2024/8/18 0:56:44] 物品:强效魔法药	怪物:039510E0尸王8	地图:H001	X:60	Y:110 
[2024/8/18 0:56:44] 物品:道德戒指	怪物:039510E0尸王8	地图:H001	X:60	Y:110 
[2024/8/18 0:56:45] 物品:魔法药(小量)	怪物:245CAE60僵尸5	地图:H201	X:177	Y:56 
[2024/8/18 0:56:47] 物品:金创药(小量)	怪物:306B6A30僵尸3	地图:D401	X:131	Y:124 
[2024/8/18 0:56:58] 物品:太阳水	怪物:2DB32190黑野猪8	地图:H002	X:169	Y:194 
[2024/8/18 0:56:59] 物品:金创药(小量)	怪物:2DCADA20僵尸3	地图:D401	X:130	Y:128 
[2024/8/18 0:56:59] 物品:金创药(小量)	怪物:245CAE60僵尸5	地图:H201	X:176	Y:57 
[2024/8/18 0:57:5] 物品:紫宝石矿	怪物:18D25BE0骷髅精灵8	地图:H001	X:121	Y:113 
[2024/8/18 0:57:6] 物品:强效太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:强效太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:强效太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:强效太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:强效太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:太阳水	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:金创药(中量)	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:金创药(中量)	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:金创药(中量)	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:强效金创药	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:强效金创药	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:魔法药(中量)	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:魔法药(中量)	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:魔法药(中量)	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:强效魔法药	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:强效魔法药	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:生铁戒指	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:死神手套	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:魅力戒指	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:蓝色水晶戒指	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:魔法盾	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:心灵启示	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:火墙	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:雷电术	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:瞬息移动	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:抗拒火环	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:精神力战法	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:治愈术	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:基本剑术	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:6] 物品:火球术	怪物:19EBD390尸王	地图:H201	X:178	Y:57 
[2024/8/18 0:57:11] 物品:魔法力药水	怪物:18561FA0僵尸4	地图:H201	X:176	Y:55 
[2024/8/18 0:57:12] 物品:治愈术	怪物:186DBE60僵尸5	地图:H201	X:40	Y:86 
[2024/8/18 0:57:12] 物品:金创药(小量)	怪物:2EC3BB30僵尸4	地图:H201	X:176	Y:57 
[2024/8/18 0:57:12] 物品:魔法药(小量)	怪物:2EC3BB30僵尸4	地图:H201	X:176	Y:57 
[2024/8/18 0:57:17] 物品:乌木剑	怪物:27ACFD60多钩猫	地图:0	X:660	Y:581 
[2024/8/18 0:57:18] 物品:太阳水	怪物:2B86BB70黑野猪8	地图:H002	X:259	Y:26 
[2024/8/18 0:57:22] 物品:金创药(小量)	怪物:28E292B0僵尸3	地图:D401	X:44	Y:88 
[2024/8/18 0:57:22] 物品:强效太阳水	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:强效太阳水	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:强效太阳水	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:强效太阳水	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:强效太阳水	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:强效金创药	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:强效金创药	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:强效魔法药	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:强效魔法药	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:蛇眼戒指	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:珍珠戒指	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:道德戒指	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:22] 物品:黑檀手镯	怪物:180AD080尸王8	地图:H201	X:178	Y:56 
[2024/8/18 0:57:26] 物品:魔法药(小量)	怪物:05F364A0盔甲虫	地图:3	X:379	Y:325 
[2024/8/18 0:57:31] 物品:金创药(小量)	怪物:186DBE60僵尸5	地图:H201	X:45	Y:90 
[2024/8/18 0:57:32] 物品:魔法药(小量)	怪物:2D2A53B0僵尸3	地图:D401	X:51	Y:87 
[2024/8/18 0:57:34] 物品:金创药(小量)	怪物:190D7E00僵尸5	地图:H201	X:45	Y:89 
[2024/8/18 0:57:34] 物品:太阳水	怪物:190D7E00僵尸5	地图:H201	X:45	Y:89 
[2024/8/18 0:57:40] 物品:金创药(小量)	怪物:1F1BCA80僵尸3	地图:D401	X:48	Y:90 
[2024/8/18 0:57:42] 物品:强效太阳水	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:强效太阳水	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:强效太阳水	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:强效太阳水	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:强效太阳水	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:强效金创药	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:强效金创药	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:强效魔法药	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:强效魔法药	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:蛇眼戒指	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:死神手套	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:魅力戒指	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:42] 物品:魔力手镯	怪物:184386E0尸王8	地图:H201	X:170	Y:38 
[2024/8/18 0:57:43] 物品:灵魂战衣(男)	怪物:0641A8E0巨型蠕虫8	地图:H004	X:189	Y:124 
