[2024/8/17 8:0:6] 物品:死神手套	怪物:27827FB0恶灵尸王8	地图:H001	X:38	Y:16 
[2024/8/17 8:54:55] 物品:黄色水晶项链	怪物:17BC4610骷髅战士	地图:D002	X:337	Y:236 
[2024/8/17 8:54:57] 物品:强效太阳水	怪物:05790D90尸王8	地图:H201	X:176	Y:80 
[2024/8/17 8:54:57] 物品:强效太阳水	怪物:05790D90尸王8	地图:H201	X:176	Y:80 
[2024/8/17 8:54:57] 物品:强效太阳水	怪物:05790D90尸王8	地图:H201	X:176	Y:80 
[2024/8/17 8:54:57] 物品:强效太阳水	怪物:05790D90尸王8	地图:H201	X:176	Y:80 
[2024/8/17 8:54:57] 物品:强效太阳水	怪物:05790D90尸王8	地图:H201	X:176	Y:80 
[2024/8/17 8:54:57] 物品:强效金创药	怪物:05790D90尸王8	地图:H201	X:176	Y:80 
[2024/8/17 8:54:57] 物品:强效金创药	怪物:05790D90尸王8	地图:H201	X:176	Y:80 
[2024/8/17 8:54:57] 物品:强效魔法药	怪物:05790D90尸王8	地图:H201	X:176	Y:80 
[2024/8/17 8:54:57] 物品:强效魔法药	怪物:05790D90尸王8	地图:H201	X:176	Y:80 
[2024/8/17 8:54:57] 物品:黑檀手镯	怪物:05790D90尸王8	地图:H201	X:176	Y:80 
[2024/8/17 8:55:0] 物品:魔法药(小量)	怪物:06323BC0僵尸3	地图:D401	X:134	Y:95 
[2024/8/17 8:55:2] 物品:攻杀剑术	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:召唤骷髅	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:抗拒火环	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:精神力战法	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:火球术	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:治愈术	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:基本剑术	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:八荒	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:半月	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:海魂	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:凌风	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:蓝色水晶戒指	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:魔鬼项链	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:坚固手套	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:铁剑	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:短剑	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:轻型盔甲(男)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:轻型盔甲(女)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:青铜斧	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:黑檀项链	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:黄色水晶项链	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:黑色水晶项链	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:青铜头盔	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:金创药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:金创药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:金创药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:金创药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:魔法药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:魔法药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:魔法药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:魔法药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:2] 物品:金创药(小量)	怪物:274C1930骷髅战士	地图:D003	X:322	Y:201 
[2024/8/17 8:55:8] 物品:金创药(小量)	怪物:17BA47C0僵尸4	地图:H201	X:174	Y:78 
[2024/8/17 8:55:8] 物品:金创药(小量)	怪物:2777BF30僵尸5	地图:H201	X:180	Y:80 
[2024/8/17 8:55:8] 物品:金创药(小量)	怪物:187B3180稻草人	地图:0	X:182	Y:117 
[2024/8/17 8:55:10] 物品:治愈术	怪物:1E052500僵尸4	地图:D406	X:90	Y:55 
[2024/8/17 8:55:12] 物品:金创药(小量)	怪物:279303F0僵尸5	地图:H201	X:174	Y:77 
[2024/8/17 8:55:17] 物品:金创药(小量)	怪物:279D0F60稻草人	地图:0	X:178	Y:125 
[2024/8/17 8:55:17] 物品:牛角戒指	怪物:051FC640掷斧骷髅	地图:D002	X:337	Y:244 
[2024/8/17 8:55:19] 物品:金创药(小量)	怪物:27959D90僵尸5	地图:H201	X:181	Y:85 
[2024/8/17 8:55:23] 物品:金创药(小量)	怪物:27AB9A60僵尸5	地图:H201	X:179	Y:82 
[2024/8/17 8:55:24] 物品:强效太阳水	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:强效太阳水	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:强效太阳水	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:强效太阳水	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:强效太阳水	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:强效金创药	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:强效金创药	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:强效魔法药	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:强效魔法药	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:道德戒指	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:蓝翡翠项链	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:魔力手镯	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:魔法盾	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:圣言术	怪物:288A9490尸王8	地图:H201	X:179	Y:86 
[2024/8/17 8:55:24] 物品:隐身术	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:抗拒火环	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:精神力战法	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:火球术	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:治愈术	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:基本剑术	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:半月	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:海魂	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:魔鬼项链	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:琥珀项链	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:凤凰明珠	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:坚固手套	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:魔力手镯	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:灯笼项链	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:铁剑	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:短剑	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:轻型盔甲(男)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:轻型盔甲(女)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:青铜斧	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:黑檀项链	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:黄色水晶项链	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:黑色水晶项链	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:青铜头盔	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:金创药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:金创药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:金创药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:金创药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:魔法药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:魔法药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:魔法药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:24] 物品:魔法药(小量)	怪物:27C24E70僵尸50	地图:H201	X:178	Y:82 
[2024/8/17 8:55:26] 物品:金创药(小量)	怪物:05A30BE0骷髅战士	地图:D011	X:206	Y:201 
[2024/8/17 8:55:26] 物品:金创药(小量)	怪物:29BC2E20僵尸3	地图:D413	X:73	Y:69 
[2024/8/17 8:55:29] 物品:魔法药(小量)	怪物:1F07F6E0僵尸4	地图:D406	X:105	Y:53 
[2024/8/17 8:55:32] 物品:金创药(小量)	怪物:054DADC0僵尸3	地图:D401	X:125	Y:98 
[2024/8/17 8:55:34] 物品:强效太阳水	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:强效太阳水	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:强效太阳水	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:强效太阳水	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:强效太阳水	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:强效金创药	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:强效金创药	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:强效魔法药	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:强效魔法药	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:蛇眼戒指	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:蓝翡翠项链	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:34] 物品:黑檀手镯	怪物:1EF79680尸王8	地图:H001	X:137	Y:120 
[2024/8/17 8:55:40] 物品:蓝色水晶戒指	怪物:29B8CCD0骷髅战士	地图:D011	X:214	Y:190 
[2024/8/17 8:55:44] 物品:金创药(小量)	怪物:057E8290森林雪人	地图:0	X:272	Y:361 
[2024/8/17 8:55:44] 物品:铁手镯	怪物:057E8290森林雪人	地图:0	X:272	Y:361 
[2024/8/17 8:55:45] 物品:火球术	怪物:0D9817F0僵尸5	地图:D406	X:86	Y:71 
[2024/8/17 8:55:48] 物品:金戒指	怪物:0D7A9020蜈蚣8	地图:H001	X:138	Y:121 
[2024/8/17 8:55:54] 物品:魔法药(小量)	怪物:18FF2B90山洞蝙蝠	地图:D002	X:332	Y:211 
[2024/8/17 8:55:55] 物品:金创药(小量)	怪物:27698800僵尸4	地图:H201	X:176	Y:131 
[2024/8/17 8:55:57] 物品:强效太阳水	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:强效太阳水	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:强效太阳水	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:强效太阳水	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:强效太阳水	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:强效金创药	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:强效金创药	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:强效魔法药	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:强效魔法药	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:生铁戒指	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:魅力戒指	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:55:57] 物品:烈火剑法	怪物:288B0380尸王8	地图:H201	X:175	Y:128 
[2024/8/17 8:56:5] 物品:战神油	怪物:193601A0黑野猪8	地图:H002	X:265	Y:169 
[2024/8/17 8:56:7] 物品:回城卷	怪物:28BB5A60山洞蝙蝠	地图:D002	X:318	Y:217 
[2024/8/17 8:56:8] 物品:紫宝石矿	怪物:18920DB0骷髅精灵8	地图:H001	X:44	Y:99 
[2024/8/17 8:56:10] 物品:钢手镯	怪物:17D432E0骷髅	地图:D003	X:264	Y:221 
[2024/8/17 8:56:13] 物品:疾风药水	怪物:18064D00稻草人	地图:0	X:142	Y:108 
[2024/8/17 8:56:22] 物品:魔法药(小量)	怪物:17DAADE0稻草人	地图:0	X:134	Y:121 
[2024/8/17 8:56:23] 物品:金创药(小量)	怪物:1D7A8800僵尸3	地图:D413	X:50	Y:21 
[2024/8/17 8:56:34] 物品:金创药(小量)	怪物:038A3800僵尸3	地图:D413	X:53	Y:13 
[2024/8/17 8:56:34] 物品:金创药(小量)	怪物:1BDBBE00僵尸4	地图:H201	X:179	Y:123 
[2024/8/17 8:56:34] 物品:诱惑之光	怪物:1BDBBE00僵尸4	地图:H201	X:179	Y:123 
[2024/8/17 8:56:35] 物品:金创药(小量)	怪物:27957130僵尸5	地图:H201	X:178	Y:121 
[2024/8/17 8:56:49] 物品:幽灵盾	怪物:277A99E0僵尸1	地图:H201	X:178	Y:122 
[2024/8/17 8:56:51] 物品:魔法药(小量)	怪物:289BCE90山洞蝙蝠	地图:D002	X:312	Y:236 
[2024/8/17 8:56:51] 物品:强效太阳水	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:强效太阳水	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:强效太阳水	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:强效太阳水	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:强效太阳水	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:强效金创药	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:强效金创药	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:强效魔法药	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:强效魔法药	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:魅力戒指	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:黑檀手镯	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:51] 物品:魔力手镯	怪物:27A1A5D0尸王8	地图:H201	X:180	Y:124 
[2024/8/17 8:56:52] 物品:金创药(小量)	怪物:1B7A4430僵尸3	地图:D413	X:53	Y:12 
[2024/8/17 8:56:57] 物品:琥珀项链	怪物:27BD8760僵尸10	地图:H201	X:179	Y:123 
[2024/8/17 8:56:57] 物品:灯笼项链	怪物:27BD8760僵尸10	地图:H201	X:179	Y:123 
[2024/8/17 8:56:57] 物品:魔法药(中量)	怪物:27BD8760僵尸10	地图:H201	X:179	Y:123 
[2024/8/17 8:56:58] 物品:强效太阳水	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:58] 物品:强效太阳水	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:58] 物品:强效太阳水	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:58] 物品:强效太阳水	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:58] 物品:强效太阳水	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:58] 物品:强效金创药	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:58] 物品:强效金创药	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:58] 物品:强效魔法药	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:58] 物品:强效魔法药	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:58] 物品:黑檀手镯	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:58] 物品:群体治疗术	怪物:27A90240尸王8	地图:H201	X:179	Y:122 
[2024/8/17 8:56:59] 物品:金创药(小量)	怪物:27698800僵尸4	地图:H201	X:178	Y:126 
[2024/8/17 8:57:1] 物品:魔法药(中量)	怪物:2792D790恶灵尸王	地图:H201	X:180	Y:121 
[2024/8/17 8:57:1] 物品:隐身术	怪物:2792D790恶灵尸王	地图:H201	X:180	Y:121 
[2024/8/17 8:57:1] 物品:瞬息移动	怪物:2792D790恶灵尸王	地图:H201	X:180	Y:121 
[2024/8/17 8:57:3] 物品:金创药(小量)	怪物:27A6C160僵尸4	地图:H201	X:177	Y:122 
[2024/8/17 8:57:5] 物品:金创药(中量)	怪物:03B66980骷髅战将	地图:D002	X:295	Y:224 
[2024/8/17 8:57:6] 物品:强效太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:强效太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:强效太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:强效太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:强效太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:太阳水	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:金创药(中量)	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:金创药(中量)	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:金创药(中量)	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:强效金创药	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:强效金创药	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:魔法药(中量)	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:魔法药(中量)	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:魔法药(中量)	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:强效魔法药	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:强效魔法药	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:黑色水晶戒指	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:魅力戒指	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:道士手镯	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:黑檀手镯	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:魔力手镯	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:心灵启示	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:疾光电影	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:幽灵盾	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:诱惑之光	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:地狱火	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:大火球	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:瞬息移动	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:抗拒火环	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:精神力战法	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:治愈术	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:基本剑术	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:6] 物品:火球术	怪物:27951870尸王	地图:H201	X:178	Y:120 
[2024/8/17 8:57:7] 物品:坚固手套	怪物:03A4BC50骷髅战士	地图:D011	X:241	Y:196 
[2024/8/17 8:57:13] 物品:金创药(小量)	怪物:1838FA90骷髅0	地图:D002	X:289	Y:222 
[2024/8/17 8:57:13] 物品:金创药(小量)	怪物:1838FA90骷髅0	地图:D002	X:289	Y:222 
[2024/8/17 8:57:13] 物品:金创药(小量)	怪物:1838FA90骷髅0	地图:D002	X:289	Y:222 
[2024/8/17 8:57:13] 物品:金创药(小量)	怪物:1838FA90骷髅0	地图:D002	X:289	Y:222 
[2024/8/17 8:57:13] 物品:魔法药(小量)	怪物:1838FA90骷髅0	地图:D002	X:289	Y:222 
[2024/8/17 8:57:13] 物品:魔法药(小量)	怪物:1838FA90骷髅0	地图:D002	X:289	Y:222 
[2024/8/17 8:57:13] 物品:魔法药(小量)	怪物:1838FA90骷髅0	地图:D002	X:289	Y:222 
[2024/8/17 8:57:13] 物品:魔法药(小量)	怪物:1838FA90骷髅0	地图:D002	X:289	Y:222 
[2024/8/17 8:57:16] 物品:金创药(小量)	怪物:2E7AAB90僵尸3	地图:D413	X:62	Y:9 
[2024/8/17 8:57:16] 物品:灵魂火符	怪物:2E7AAB90僵尸3	地图:D413	X:62	Y:9 
[2024/8/17 8:57:20] 物品:金创药(小量)	怪物:27698800僵尸4	地图:H201	X:178	Y:126 
[2024/8/17 8:57:32] 物品:魔法药(中量)	怪物:05304C00恶灵僵尸8	地图:H001	X:51	Y:89 
[2024/8/17 8:57:34] 物品:回城卷	怪物:29A9B7C0山洞蝙蝠	地图:D003	X:255	Y:195 
[2024/8/17 8:57:41] 物品:强效太阳水	怪物:289317D0尸王8	地图:H201	X:177	Y:114 
[2024/8/17 8:57:41] 物品:强效太阳水	怪物:289317D0尸王8	地图:H201	X:177	Y:114 
[2024/8/17 8:57:41] 物品:强效太阳水	怪物:289317D0尸王8	地图:H201	X:177	Y:114 
[2024/8/17 8:57:41] 物品:强效太阳水	怪物:289317D0尸王8	地图:H201	X:177	Y:114 
[2024/8/17 8:57:41] 物品:强效太阳水	怪物:289317D0尸王8	地图:H201	X:177	Y:114 
[2024/8/17 8:57:41] 物品:强效金创药	怪物:289317D0尸王8	地图:H201	X:177	Y:114 
[2024/8/17 8:57:41] 物品:强效金创药	怪物:289317D0尸王8	地图:H201	X:177	Y:114 
[2024/8/17 8:57:41] 物品:强效魔法药	怪物:289317D0尸王8	地图:H201	X:177	Y:114 
[2024/8/17 8:57:41] 物品:强效魔法药	怪物:289317D0尸王8	地图:H201	X:177	Y:114 
[2024/8/17 8:57:41] 物品:困魔咒	怪物:289317D0尸王8	地图:H201	X:177	Y:114 
[2024/8/17 8:57:45] 物品:魔法长袍(男)	怪物:054DDA20跳跳蜂8	地图:H001	X:129	Y:98 
[2024/8/17 8:57:50] 物品:金创药(小量)	怪物:1950BF30山洞蝙蝠	地图:D002	X:277	Y:210 
[2024/8/17 8:57:51] 物品:强效太阳水	怪物:27A74680尸王8	地图:H201	X:175	Y:113 
[2024/8/17 8:57:51] 物品:强效太阳水	怪物:27A74680尸王8	地图:H201	X:175	Y:113 
[2024/8/17 8:57:51] 物品:强效太阳水	怪物:27A74680尸王8	地图:H201	X:175	Y:113 
[2024/8/17 8:57:51] 物品:强效太阳水	怪物:27A74680尸王8	地图:H201	X:175	Y:113 
[2024/8/17 8:57:51] 物品:强效太阳水	怪物:27A74680尸王8	地图:H201	X:175	Y:113 
[2024/8/17 8:57:51] 物品:强效金创药	怪物:27A74680尸王8	地图:H201	X:175	Y:113 
