[2024/8/18 16:0:3] 物品:金创药(小量)	怪物:15AD4780僵尸4	地图:H201	X:51	Y:97 
[2024/8/18 16:45:27] 物品:强效金创药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效金创药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效金创药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效金创药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效魔法药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效魔法药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效魔法药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效魔法药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效魔法药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效魔法药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效魔法药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效魔法药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效魔法药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:强效魔法药	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:夏普儿手镯	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:27] 物品:黑色水晶戒指	怪物:20612480触龙神8	地图:H004	X:74	Y:164 
[2024/8/18 16:45:31] 物品:魔法药(小量)	怪物:2E1F6C50僵尸5	地图:H201	X:52	Y:156 
[2024/8/18 16:45:33] 物品:重盔甲(女)	怪物:2A345A80黑野猪8	地图:H002	X:120	Y:105 
[2024/8/18 16:45:34] 物品:太阳水	怪物:2A6E6EC0僵尸5	地图:H201	X:53	Y:156 
[2024/8/18 16:45:38] 物品:攻杀剑术	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:召唤骷髅	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:地狱火	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:抗拒火环	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:精神力战法	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:火球术	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:治愈术	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:基本剑术	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:海魂	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:坚固手套	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:魔力手镯	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:黄色水晶项链	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:黑色水晶项链	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:38] 物品:金创药(小量)	怪物:1EF101C0僵尸40	地图:H201	X:52	Y:154 
[2024/8/18 16:45:44] 物品:竹笛	怪物:1A5050E0大老鼠	地图:D501	X:180	Y:104 
[2024/8/18 16:45:44] 物品:强效太阳水	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:强效太阳水	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:强效太阳水	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:强效太阳水	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:强效太阳水	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:强效金创药	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:强效金创药	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:强效魔法药	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:强效魔法药	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:生铁戒指	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:黑檀手镯	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:44] 物品:魔力手镯	怪物:247D51F0尸王8	地图:H201	X:51	Y:155 
[2024/8/18 16:45:46] 物品:金创药(中量)	怪物:21010720天狼蜘蛛	地图:D1002	X:281	Y:143 
[2024/8/18 16:45:46] 物品:魔法药(中量)	怪物:21010720天狼蜘蛛	地图:D1002	X:281	Y:143 
[2024/8/18 16:45:46] 物品:魔法长袍(女)	怪物:21010720天狼蜘蛛	地图:D1002	X:281	Y:143 
[2024/8/18 16:45:51] 物品:金创药(中量)	怪物:20DB5CB0天狼蜘蛛	地图:D1002	X:281	Y:141 
[2024/8/18 16:45:51] 物品:魔法药(中量)	怪物:20DB5CB0天狼蜘蛛	地图:D1002	X:281	Y:141 
[2024/8/18 16:45:51] 物品:琥珀项链	怪物:20DB5CB0天狼蜘蛛	地图:D1002	X:281	Y:141 
[2024/8/18 16:45:53] 物品:金创药(中量)	怪物:20DA9500天狼蜘蛛	地图:D1002	X:279	Y:144 
[2024/8/18 16:45:53] 物品:魔法药(中量)	怪物:20DA9500天狼蜘蛛	地图:D1002	X:279	Y:144 
[2024/8/18 16:45:53] 物品:凤凰明珠	怪物:20DA9500天狼蜘蛛	地图:D1002	X:279	Y:144 
[2024/8/18 16:45:54] 物品:太阳水	怪物:211CECF0钢牙蜘蛛	地图:D1002	X:279	Y:142 
[2024/8/18 16:45:54] 物品:强效金创药	怪物:211CECF0钢牙蜘蛛	地图:D1002	X:279	Y:142 
[2024/8/18 16:45:54] 物品:强效魔法药	怪物:211CECF0钢牙蜘蛛	地图:D1002	X:279	Y:142 
[2024/8/18 16:45:55] 物品:强效太阳水	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:强效太阳水	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:强效太阳水	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:强效太阳水	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:强效太阳水	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:强效金创药	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:强效金创药	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:强效魔法药	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:强效魔法药	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:蛇眼戒指	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:生铁戒指	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:45:55] 物品:魔力手镯	怪物:1E964910尸王8	地图:H201	X:46	Y:152 
[2024/8/18 16:46:0] 物品:太阳水	怪物:2E73F740大老鼠	地图:D501	X:189	Y:85 
[2024/8/18 16:46:1] 物品:太阳水	怪物:2EB90DA0钢牙蜘蛛	地图:D1002	X:280	Y:144 
[2024/8/18 16:46:1] 物品:强效金创药	怪物:2EB90DA0钢牙蜘蛛	地图:D1002	X:280	Y:144 
[2024/8/18 16:46:1] 物品:强效魔法药	怪物:2EB90DA0钢牙蜘蛛	地图:D1002	X:280	Y:144 
[2024/8/18 16:46:1] 物品:灵魂战衣(女)	怪物:2EB90DA0钢牙蜘蛛	地图:D1002	X:280	Y:144 
[2024/8/18 16:46:3] 物品:魔法长袍(女)	怪物:204F3D40祖玛卫士8	地图:H007	X:161	Y:174 
[2024/8/18 16:46:5] 物品:生铁戒指	怪物:1A77D390巨型蠕虫	地图:D601	X:37	Y:114 
[2024/8/18 16:46:5] 物品:隐身术	怪物:1EF101C0僵尸40	地图:H201	X:46	Y:151 
[2024/8/18 16:46:5] 物品:抗拒火环	怪物:1EF101C0僵尸40	地图:H201	X:46	Y:151 
[2024/8/18 16:46:5] 物品:精神力战法	怪物:1EF101C0僵尸40	地图:H201	X:46	Y:151 
[2024/8/18 16:46:5] 物品:火球术	怪物:1EF101C0僵尸40	地图:H201	X:46	Y:151 
[2024/8/18 16:46:5] 物品:治愈术	怪物:1EF101C0僵尸40	地图:H201	X:46	Y:151 
[2024/8/18 16:46:5] 物品:基本剑术	怪物:1EF101C0僵尸40	地图:H201	X:46	Y:151 
[2024/8/18 16:46:5] 物品:中型盔甲(男)	怪物:1EF101C0僵尸40	地图:H201	X:46	Y:151 
[2024/8/18 16:46:5] 物品:金创药(小量)	怪物:1EF101C0僵尸40	地图:H201	X:46	Y:151 
[2024/8/18 16:46:6] 物品:太阳水	怪物:20D83F70钢牙蜘蛛	地图:D1002	X:278	Y:142 
[2024/8/18 16:46:6] 物品:强效金创药	怪物:20D83F70钢牙蜘蛛	地图:D1002	X:278	Y:142 
[2024/8/18 16:46:6] 物品:强效魔法药	怪物:20D83F70钢牙蜘蛛	地图:D1002	X:278	Y:142 
[2024/8/18 16:46:6] 物品:魔法长袍(男)	怪物:20D83F70钢牙蜘蛛	地图:D1002	X:278	Y:142 
[2024/8/18 16:46:6] 物品:坚固手套	怪物:20D83F70钢牙蜘蛛	地图:D1002	X:278	Y:142 
[2024/8/18 16:46:14] 物品:轻型盔甲(男)	怪物:18CAA270蜈蚣	地图:D601	X:33	Y:112 
[2024/8/18 16:46:22] 物品:金创药(中量)	怪物:211DB4A0天狼蜘蛛	地图:D1002	X:283	Y:142 
[2024/8/18 16:46:22] 物品:魔法药(中量)	怪物:211DB4A0天狼蜘蛛	地图:D1002	X:283	Y:142 
[2024/8/18 16:46:22] 物品:强效太阳水	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:22] 物品:强效太阳水	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:22] 物品:强效太阳水	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:22] 物品:强效太阳水	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:22] 物品:强效太阳水	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:22] 物品:强效金创药	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:22] 物品:强效金创药	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:22] 物品:强效魔法药	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:22] 物品:强效魔法药	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:22] 物品:骷髅戒指	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:22] 物品:凝霜	怪物:30CC4070尸王8	地图:H201	X:49	Y:146 
[2024/8/18 16:46:27] 物品:金创药(中量)	怪物:2B4A3A90骷髅战将	地图:D002	X:92	Y:238 
[2024/8/18 16:46:29] 物品:太阳水	怪物:29E6B010黑野猪8	地图:H002	X:104	Y:115 
[2024/8/18 16:46:30] 物品:魔法头盔	怪物:28F8BD60骷髅战士0	地图:D002	X:93	Y:239 
[2024/8/18 16:46:30] 物品:金创药(中量)	怪物:28F8BD60骷髅战士0	地图:D002	X:93	Y:239 
[2024/8/18 16:46:30] 物品:金创药(中量)	怪物:28F8BD60骷髅战士0	地图:D002	X:93	Y:239 
[2024/8/18 16:46:30] 物品:金创药(中量)	怪物:28F8BD60骷髅战士0	地图:D002	X:93	Y:239 
[2024/8/18 16:46:30] 物品:金创药(中量)	怪物:28F8BD60骷髅战士0	地图:D002	X:93	Y:239 
[2024/8/18 16:46:30] 物品:魔法药(中量)	怪物:28F8BD60骷髅战士0	地图:D002	X:93	Y:239 
[2024/8/18 16:46:30] 物品:魔法药(中量)	怪物:28F8BD60骷髅战士0	地图:D002	X:93	Y:239 
[2024/8/18 16:46:30] 物品:魔法药(中量)	怪物:28F8BD60骷髅战士0	地图:D002	X:93	Y:239 
[2024/8/18 16:46:30] 物品:魔法药(中量)	怪物:28F8BD60骷髅战士0	地图:D002	X:93	Y:239 
[2024/8/18 16:46:31] 物品:疾光电影	怪物:28C92C10僵尸1	地图:H201	X:53	Y:145 
[2024/8/18 16:46:34] 物品:太阳水	怪物:210704D0暴牙蜘蛛	地图:D1002	X:287	Y:140 
[2024/8/18 16:46:34] 物品:强效金创药	怪物:210704D0暴牙蜘蛛	地图:D1002	X:287	Y:140 
[2024/8/18 16:46:39] 物品:太阳水	怪物:1BDB0C80蜈蚣	地图:D601	X:34	Y:111 
[2024/8/18 16:46:43] 物品:金创药(中量)	怪物:1D973840大老鼠	地图:D501	X:193	Y:64 
[2024/8/18 16:46:43] 物品:太阳水	怪物:1D973840大老鼠	地图:D501	X:193	Y:64 
[2024/8/18 16:46:57] 物品:太阳水	怪物:211C67D0钢牙蜘蛛	地图:D1002	X:281	Y:138 
[2024/8/18 16:46:57] 物品:强效金创药	怪物:211C67D0钢牙蜘蛛	地图:D1002	X:281	Y:138 
[2024/8/18 16:46:57] 物品:强效魔法药	怪物:211C67D0钢牙蜘蛛	地图:D1002	X:281	Y:138 
[2024/8/18 16:46:58] 物品:强效太阳水	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:强效太阳水	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:强效太阳水	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:强效太阳水	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:强效太阳水	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:强效金创药	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:强效金创药	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:强效魔法药	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:强效魔法药	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:骷髅戒指	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:道德戒指	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:46:58] 物品:魔力手镯	怪物:2E013970尸王8	地图:H201	X:63	Y:159 
[2024/8/18 16:47:3] 物品:太阳水	怪物:20EB30F0暴牙蜘蛛	地图:D1002	X:287	Y:146 
[2024/8/18 16:47:3] 物品:强效魔法药	怪物:20EB30F0暴牙蜘蛛	地图:D1002	X:287	Y:146 
[2024/8/18 16:47:3] 物品:斩马刀	怪物:20EB30F0暴牙蜘蛛	地图:D1002	X:287	Y:146 
[2024/8/18 16:47:16] 物品:太阳水	怪物:0D4B47C0花吻蜘蛛	地图:D10032	X:11	Y:154 
[2024/8/18 16:47:16] 物品:强效金创药	怪物:0D4B47C0花吻蜘蛛	地图:D10032	X:11	Y:154 
[2024/8/18 16:47:16] 物品:强效魔法药	怪物:0D4B47C0花吻蜘蛛	地图:D10032	X:11	Y:154 
[2024/8/18 16:47:16] 物品:白金项链	怪物:0D4B47C0花吻蜘蛛	地图:D10032	X:11	Y:154 
[2024/8/18 16:47:19] 物品:魔法头盔	怪物:194D7410僵尸10	地图:H201	X:54	Y:162 
[2024/8/18 16:47:19] 物品:魔法药(中量)	怪物:194D7410僵尸10	地图:H201	X:54	Y:162 
[2024/8/18 16:47:21] 物品:强效太阳水	怪物:18832940尸王8	地图:H201	X:53	Y:162 
[2024/8/18 16:47:21] 物品:强效太阳水	怪物:18832940尸王8	地图:H201	X:53	Y:162 
[2024/8/18 16:47:21] 物品:强效太阳水	怪物:18832940尸王8	地图:H201	X:53	Y:162 
[2024/8/18 16:47:21] 物品:强效太阳水	怪物:18832940尸王8	地图:H201	X:53	Y:162 
[2024/8/18 16:47:21] 物品:强效太阳水	怪物:18832940尸王8	地图:H201	X:53	Y:162 
[2024/8/18 16:47:21] 物品:强效金创药	怪物:18832940尸王8	地图:H201	X:53	Y:162 
[2024/8/18 16:47:21] 物品:强效金创药	怪物:18832940尸王8	地图:H201	X:53	Y:162 
[2024/8/18 16:47:21] 物品:强效魔法药	怪物:18832940尸王8	地图:H201	X:53	Y:162 
[2024/8/18 16:47:21] 物品:强效魔法药	怪物:18832940尸王8	地图:H201	X:53	Y:162 
[2024/8/18 16:47:21] 物品:黑檀手镯	怪物:18832940尸王8	地图:H201	X:53	Y:162 
[2024/8/18 16:47:21] 物品:太阳水	怪物:21822210钢牙蜘蛛	地图:D10032	X:13	Y:153 
[2024/8/18 16:47:21] 物品:强效金创药	怪物:21822210钢牙蜘蛛	地图:D10032	X:13	Y:153 
[2024/8/18 16:47:21] 物品:强效魔法药	怪物:21822210钢牙蜘蛛	地图:D10032	X:13	Y:153 
[2024/8/18 16:47:23] 物品:太阳水	怪物:216DF5B0钢牙蜘蛛	地图:D10032	X:10	Y:154 
[2024/8/18 16:47:23] 物品:强效金创药	怪物:216DF5B0钢牙蜘蛛	地图:D10032	X:10	Y:154 
[2024/8/18 16:47:23] 物品:强效魔法药	怪物:216DF5B0钢牙蜘蛛	地图:D10032	X:10	Y:154 
[2024/8/18 16:47:23] 物品:蓝色水晶戒指	怪物:216DF5B0钢牙蜘蛛	地图:D10032	X:10	Y:154 
[2024/8/18 16:47:24] 物品:魔法长袍(男)	怪物:2E020120蝎蛇8	地图:H006	X:66	Y:25 
[2024/8/18 16:47:27] 物品:施毒术	怪物:26504E70恶灵尸王	地图:H201	X:55	Y:162 
[2024/8/18 16:47:27] 物品:攻杀剑术	怪物:26504E70恶灵尸王	地图:H201	X:55	Y:162 
[2024/8/18 16:47:31] 物品:太阳水	怪物:21640120暴牙蜘蛛	地图:D10032	X:12	Y:155 
[2024/8/18 16:47:32] 物品:强效太阳水	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:强效太阳水	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:强效太阳水	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:强效太阳水	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:强效太阳水	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:强效金创药	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:强效金创药	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:强效魔法药	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:强效魔法药	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:死神手套	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:黑檀手镯	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:32] 物品:圣言术	怪物:1CBA7090尸王8	地图:H201	X:55	Y:161 
[2024/8/18 16:47:35] 物品:太阳水	怪物:21717A10暴牙蜘蛛	地图:D10032	X:12	Y:152 
[2024/8/18 16:47:35] 物品:疗伤药	怪物:21717A10暴牙蜘蛛	地图:D10032	X:12	Y:152 
[2024/8/18 16:47:43] 物品:强效太阳水	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:强效太阳水	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:强效太阳水	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:强效太阳水	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:强效太阳水	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:强效金创药	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:强效金创药	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:强效魔法药	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:强效魔法药	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:骷髅戒指	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:黑色水晶戒指	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:魅力戒指	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:43] 物品:黑檀手镯	怪物:290989F0尸王8	地图:H201	X:61	Y:164 
[2024/8/18 16:47:45] 物品:金创药(中量)	怪物:214C8780天狼蜘蛛	地图:D10032	X:194	Y:152 
[2024/8/18 16:47:45] 物品:魔法药(中量)	怪物:214C8780天狼蜘蛛	地图:D10032	X:194	Y:152 
[2024/8/18 16:47:47] 物品:金创药(小量)	怪物:1BD58200僵尸4	地图:H201	X:62	Y:166 
[2024/8/18 16:47:48] 物品:金创药(中量)	怪物:21498CA0天狼蜘蛛	地图:D10032	X:197	Y:152 
[2024/8/18 16:47:48] 物品:魔法药(中量)	怪物:21498CA0天狼蜘蛛	地图:D10032	X:197	Y:152 
[2024/8/18 16:47:48] 物品:太阳水	怪物:21498CA0天狼蜘蛛	地图:D10032	X:197	Y:152 
[2024/8/18 16:47:59] 物品:强效太阳水	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:强效太阳水	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:强效太阳水	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:强效太阳水	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:强效太阳水	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:强效金创药	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:强效金创药	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:强效魔法药	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:强效魔法药	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:生铁戒指	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:道德戒指	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:47:59] 物品:魔力手镯	怪物:19B51450尸王8	地图:H201	X:63	Y:167 
[2024/8/18 16:48:1] 物品:太阳水	怪物:27ED69A0黑野猪8	地图:H002	X:374	Y:138 
[2024/8/18 16:48:5] 物品:强效太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:强效太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:强效太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:强效太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:强效太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:太阳水	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:金创药(中量)	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:金创药(中量)	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:金创药(中量)	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:强效金创药	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:强效金创药	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:魔法药(中量)	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:魔法药(中量)	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:魔法药(中量)	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:强效魔法药	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:强效魔法药	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:凝霜	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:道德戒指	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:蓝色水晶戒指	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:魔力手镯	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:小手镯	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:刺杀剑术	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:神圣战甲术	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:雷电术	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:召唤骷髅	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:抗拒火环	怪物:29209100尸王	地图:H201	X:61	Y:166 
[2024/8/18 16:48:5] 物品:精神力战法	怪物:29209100尸王	地图:H201	X:61	Y:166 
