[2024/8/20 11:0:18] 物品:金创药(小量)	怪物:28AC6E20僵尸4	地图:H201	X:95	Y:171 
[2024/8/20 11:40:59] 物品:轻型盔甲(女)	怪物:0DB16420暗黑战士0	地图:D024	X:27	Y:31 
[2024/8/20 11:40:59] 物品:青铜斧	怪物:0DB16420暗黑战士0	地图:D024	X:27	Y:31 
[2024/8/20 11:40:59] 物品:黄色水晶项链	怪物:0DB16420暗黑战士0	地图:D024	X:27	Y:31 
[2024/8/20 11:41:5] 物品:金创药(中量)	怪物:31A68780沃玛勇士	地图:D024	X:24	Y:29 
[2024/8/20 11:41:5] 物品:强效太阳水	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:5] 物品:强效太阳水	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:5] 物品:强效太阳水	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:5] 物品:强效太阳水	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:5] 物品:强效太阳水	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:5] 物品:强效金创药	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:5] 物品:强效金创药	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:5] 物品:强效魔法药	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:5] 物品:强效魔法药	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:5] 物品:骷髅戒指	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:5] 物品:黑檀手镯	怪物:1EEB2210尸王8	地图:H201	X:43	Y:58 
[2024/8/20 11:41:6] 物品:强效金创药	怪物:29E10F60魔龙教主	地图:66	X:77	Y:223 
[2024/8/20 11:41:6] 物品:强效金创药	怪物:29E10F60魔龙教主	地图:66	X:77	Y:223 
[2024/8/20 11:41:6] 物品:强效金创药	怪物:29E10F60魔龙教主	地图:66	X:77	Y:223 
[2024/8/20 11:41:6] 物品:强效金创药	怪物:29E10F60魔龙教主	地图:66	X:77	Y:223 
[2024/8/20 11:41:6] 物品:强效魔法药	怪物:29E10F60魔龙教主	地图:66	X:77	Y:223 
[2024/8/20 11:41:6] 物品:火龙凭证	怪物:29E10F60魔龙教主	地图:66	X:77	Y:223 
[2024/8/20 11:41:6] 物品:雷霆战戒	怪物:29E10F60魔龙教主	地图:66	X:77	Y:223 
[2024/8/20 11:41:7] 物品:火墙	怪物:191DC3F0僵尸1	地图:H201	X:43	Y:59 
[2024/8/20 11:41:7] 物品:灵魂火符	怪物:191DC3F0僵尸1	地图:H201	X:43	Y:59 
[2024/8/20 11:41:12] 物品:强效金创药	怪物:19E39500魔龙射手	地图:66	X:81	Y:216 
[2024/8/20 11:41:12] 物品:灵魂战衣(男)	怪物:19E39500魔龙射手	地图:66	X:81	Y:216 
[2024/8/20 11:41:12] 物品:抗拒火环	怪物:2EEAB1A0僵尸4	地图:H201	X:41	Y:58 
[2024/8/20 11:41:12] 物品:雷电术	怪物:2A269500僵尸1	地图:H201	X:44	Y:60 
[2024/8/20 11:41:13] 物品:疾风药水	怪物:21DCAE60僵尸1	地图:H201	X:42	Y:60 
[2024/8/20 11:41:21] 物品:强效金创药	怪物:2B8EBC60魔龙破甲兵1	地图:66	X:84	Y:212 
[2024/8/20 11:41:24] 物品:布鞋	怪物:03822750魔龙射手1	地图:66	X:84	Y:211 
[2024/8/20 11:41:25] 物品:魔法药(中量)	怪物:2E31CC80沃玛战将	地图:D024	X:17	Y:23 
[2024/8/20 11:41:32] 物品:魔法药(小量)	怪物:27C4B480僵尸4	地图:H201	X:36	Y:64 
[2024/8/20 11:41:33] 物品:骷髅头盔	怪物:2F68E7D0魔龙射手	地图:66	X:88	Y:208 
[2024/8/20 11:41:42] 物品:强效太阳水	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:强效太阳水	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:强效太阳水	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:强效太阳水	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:强效太阳水	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:强效金创药	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:强效金创药	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:强效魔法药	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:强效魔法药	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:生铁戒指	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:凝霜	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:道德戒指	怪物:29839CF0尸王8	地图:H201	X:35	Y:68 
[2024/8/20 11:41:42] 物品:太阳水	怪物:2AF7ADE0魔龙破甲兵2	地图:66	X:85	Y:210 
[2024/8/20 11:41:50] 物品:铁腰带	怪物:24637240魔龙射手	地图:66	X:91	Y:204 
[2024/8/20 11:41:50] 物品:凝霜	怪物:24637240魔龙射手	地图:66	X:91	Y:204 
[2024/8/20 11:41:59] 物品:强效金创药	怪物:08514B50魔龙射手2	地图:66	X:90	Y:214 
[2024/8/20 11:41:59] 物品:强效魔法药	怪物:08514B50魔龙射手2	地图:66	X:90	Y:214 
[2024/8/20 11:42:0] 物品:攻杀剑术	怪物:275134C0恶灵尸王	地图:H201	X:33	Y:70 
[2024/8/20 11:42:0] 物品:灵魂火符	怪物:275134C0恶灵尸王	地图:H201	X:33	Y:70 
[2024/8/20 11:42:3] 物品:精神力战法	怪物:2D0588A0僵尸1	地图:H201	X:32	Y:71 
[2024/8/20 11:42:7] 物品:金创药(小量)	怪物:22A8ADC0僵尸4	地图:H201	X:32	Y:74 
[2024/8/20 11:42:7] 物品:魔法药(小量)	怪物:22A8ADC0僵尸4	地图:H201	X:32	Y:74 
[2024/8/20 11:42:10] 物品:强效魔法药	怪物:07F979A0魔龙破甲兵	地图:66	X:93	Y:220 
[2024/8/20 11:42:10] 物品:强效金创药	怪物:07F979A0魔龙破甲兵	地图:66	X:93	Y:220 
[2024/8/20 11:42:10] 物品:强效魔法药	怪物:07F979A0魔龙破甲兵	地图:66	X:93	Y:220 
[2024/8/20 11:42:11] 物品:强效太阳水	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:强效太阳水	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:强效太阳水	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:强效太阳水	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:强效太阳水	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:强效金创药	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:强效金创药	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:强效魔法药	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:强效魔法药	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:黑色水晶戒指	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:蓝翡翠项链	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:11] 物品:魔力手镯	怪物:0DA79370尸王8	地图:H201	X:33	Y:75 
[2024/8/20 11:42:14] 物品:强效魔法药	怪物:07FCE7E0魔龙破甲兵	地图:66	X:94	Y:220 
[2024/8/20 11:42:16] 物品:魔法药(小量)	怪物:2951B6B0僵尸4	地图:H201	X:34	Y:68 
[2024/8/20 11:42:18] 物品:魔鬼项链	怪物:1EFBA7D0暗黑战士	地图:D024	X:28	Y:18 
[2024/8/20 11:42:22] 物品:魔法药(小量)	怪物:1B79D540僵尸5	地图:H201	X:36	Y:79 
[2024/8/20 11:42:22] 物品:精神力药水	怪物:1B79D540僵尸5	地图:H201	X:36	Y:79 
[2024/8/20 11:42:29] 物品:召唤骷髅	怪物:1DF4FC40僵尸40	地图:H201	X:39	Y:80 
[2024/8/20 11:42:29] 物品:抗拒火环	怪物:1DF4FC40僵尸40	地图:H201	X:39	Y:80 
[2024/8/20 11:42:29] 物品:精神力战法	怪物:1DF4FC40僵尸40	地图:H201	X:39	Y:80 
[2024/8/20 11:42:29] 物品:火球术	怪物:1DF4FC40僵尸40	地图:H201	X:39	Y:80 
[2024/8/20 11:42:29] 物品:治愈术	怪物:1DF4FC40僵尸40	地图:H201	X:39	Y:80 
[2024/8/20 11:42:29] 物品:基本剑术	怪物:1DF4FC40僵尸40	地图:H201	X:39	Y:80 
[2024/8/20 11:42:29] 物品:海魂	怪物:1DF4FC40僵尸40	地图:H201	X:39	Y:80 
[2024/8/20 11:42:29] 物品:青铜头盔	怪物:1DF4FC40僵尸40	地图:H201	X:39	Y:80 
[2024/8/20 11:42:29] 物品:金创药(小量)	怪物:1DF4FC40僵尸40	地图:H201	X:39	Y:80 
[2024/8/20 11:42:29] 物品:魔法药(小量)	怪物:1DF4FC40僵尸40	地图:H201	X:39	Y:80 
[2024/8/20 11:42:32] 物品:金创药(小量)	怪物:17C700E0僵尸4	地图:H201	X:39	Y:81 
[2024/8/20 11:42:32] 物品:魔法药(小量)	怪物:17C700E0僵尸4	地图:H201	X:39	Y:81 
[2024/8/20 11:42:37] 物品:大火球	怪物:2A2B04D0恶灵尸王	地图:H201	X:40	Y:81 
[2024/8/20 11:42:38] 物品:强效金创药	怪物:17C60CD0魔龙射手	地图:66	X:103	Y:214 
[2024/8/20 11:42:48] 物品:强效太阳水	怪物:14856410魔龙射手1	地图:66	X:95	Y:210 
[2024/8/20 11:42:48] 物品:强效太阳水	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:强效太阳水	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:强效太阳水	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:强效太阳水	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:强效太阳水	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:强效金创药	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:强效金创药	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:强效魔法药	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:强效魔法药	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:生铁戒指	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:蓝翡翠项链	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:黑檀手镯	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:48] 物品:魔力手镯	怪物:1C9719A0尸王8	地图:H201	X:46	Y:84 
[2024/8/20 11:42:49] 物品:金创药(小量)	怪物:1F189710僵尸5	地图:H201	X:47	Y:85 
[2024/8/20 11:42:49] 物品:瞬息移动	怪物:05922150僵尸40	地图:H201	X:45	Y:86 
[2024/8/20 11:42:49] 物品:抗拒火环	怪物:05922150僵尸40	地图:H201	X:45	Y:86 
[2024/8/20 11:42:49] 物品:精神力战法	怪物:05922150僵尸40	地图:H201	X:45	Y:86 
[2024/8/20 11:42:49] 物品:火球术	怪物:05922150僵尸40	地图:H201	X:45	Y:86 
[2024/8/20 11:42:49] 物品:治愈术	怪物:05922150僵尸40	地图:H201	X:45	Y:86 
[2024/8/20 11:42:49] 物品:基本剑术	怪物:05922150僵尸40	地图:H201	X:45	Y:86 
[2024/8/20 11:42:49] 物品:青铜斧	怪物:05922150僵尸40	地图:H201	X:45	Y:86 
[2024/8/20 11:42:53] 物品:强效太阳水	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:强效太阳水	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:强效太阳水	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:强效太阳水	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:强效太阳水	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:强效金创药	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:强效金创药	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:强效魔法药	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:强效魔法药	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:骷髅戒指	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:黑色水晶戒指	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:生铁戒指	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:道德戒指	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:魅力戒指	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:53] 物品:魔力手镯	怪物:22A38E90尸王8	地图:H201	X:47	Y:86 
[2024/8/20 11:42:54] 物品:魔法药(小量)	怪物:1C8FEEA0僵尸4	地图:H201	X:47	Y:85 
[2024/8/20 11:43:2] 物品:金创药(小量)	怪物:0D647D20暗黑战士	地图:D024	X:87	Y:47 
[2024/8/20 11:43:4] 物品:强效太阳水	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:4] 物品:强效太阳水	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:4] 物品:强效太阳水	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:4] 物品:强效太阳水	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:4] 物品:强效太阳水	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:4] 物品:强效金创药	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:4] 物品:强效金创药	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:4] 物品:强效魔法药	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:4] 物品:强效魔法药	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:4] 物品:道德戒指	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:4] 物品:黑檀手镯	怪物:29AAC200尸王8	地图:H201	X:43	Y:87 
[2024/8/20 11:43:6] 物品:魔法药(小量)	怪物:1BF2C950僵尸4	地图:H201	X:44	Y:89 
[2024/8/20 11:43:10] 物品:金创药(中量)	怪物:23486E20恶灵尸王	地图:H201	X:43	Y:89 
[2024/8/20 11:43:10] 物品:爆裂火焰	怪物:23486E20恶灵尸王	地图:H201	X:43	Y:89 
[2024/8/20 11:43:10] 物品:雷电术	怪物:23486E20恶灵尸王	地图:H201	X:43	Y:89 
[2024/8/20 11:43:10] 物品:地狱火	怪物:23486E20恶灵尸王	地图:H201	X:43	Y:89 
[2024/8/20 11:43:12] 物品:强效太阳水	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:12] 物品:强效太阳水	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:12] 物品:强效太阳水	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:12] 物品:强效太阳水	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:12] 物品:强效太阳水	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:12] 物品:强效金创药	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:12] 物品:强效金创药	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:12] 物品:强效魔法药	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:12] 物品:强效魔法药	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:12] 物品:珍珠戒指	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:12] 物品:魔力手镯	怪物:2D636150尸王8	地图:H201	X:44	Y:89 
[2024/8/20 11:43:15] 物品:魔法药(小量)	怪物:2E329430僵尸5	地图:H201	X:46	Y:89 
[2024/8/20 11:43:16] 物品:强效魔法药	怪物:30C74540魔龙刀兵	地图:66	X:99	Y:200 
[2024/8/20 11:43:16] 物品:精神力战法	怪物:2224AE20僵尸1	地图:H201	X:46	Y:88 
[2024/8/20 11:43:17] 物品:金创药(小量)	怪物:28AB4DB0僵尸5	地图:H201	X:46	Y:87 
[2024/8/20 11:43:18] 物品:大火球	怪物:2E2FE020僵尸40	地图:H201	X:46	Y:89 
[2024/8/20 11:43:18] 物品:抗拒火环	怪物:2E2FE020僵尸40	地图:H201	X:46	Y:89 
[2024/8/20 11:43:18] 物品:精神力战法	怪物:2E2FE020僵尸40	地图:H201	X:46	Y:89 
[2024/8/20 11:43:18] 物品:火球术	怪物:2E2FE020僵尸40	地图:H201	X:46	Y:89 
[2024/8/20 11:43:18] 物品:治愈术	怪物:2E2FE020僵尸40	地图:H201	X:46	Y:89 
[2024/8/20 11:43:18] 物品:基本剑术	怪物:2E2FE020僵尸40	地图:H201	X:46	Y:89 
[2024/8/20 11:43:18] 物品:海魂	怪物:2E2FE020僵尸40	地图:H201	X:46	Y:89 
[2024/8/20 11:43:18] 物品:黑色水晶项链	怪物:2E2FE020僵尸40	地图:H201	X:46	Y:89 
[2024/8/20 11:43:19] 物品:施毒术	怪物:18D151A0恶灵尸王	地图:H201	X:45	Y:90 
[2024/8/20 11:43:19] 物品:灵魂火符	怪物:18D151A0恶灵尸王	地图:H201	X:45	Y:90 
[2024/8/20 11:43:19] 物品:雷电术	怪物:18D151A0恶灵尸王	地图:H201	X:45	Y:90 
[2024/8/20 11:43:21] 物品:强效魔法药	怪物:2FCD5970魔龙刀兵2	地图:66	X:101	Y:202 
[2024/8/20 11:43:26] 物品:强效金创药	怪物:18C60C00魔龙刀兵1	地图:66	X:100	Y:200 
[2024/8/20 11:43:26] 物品:魔法药(小量)	怪物:2D6F11A0僵尸5	地图:H201	X:46	Y:88 
[2024/8/20 11:43:29] 物品:金创药(小量)	怪物:1BF2C950僵尸4	地图:H201	X:43	Y:88 
[2024/8/20 11:43:29] 物品:抗拒火环	怪物:2E2FE020僵尸40	地图:H201	X:47	Y:89 
[2024/8/20 11:43:29] 物品:精神力战法	怪物:2E2FE020僵尸40	地图:H201	X:47	Y:89 
[2024/8/20 11:43:29] 物品:火球术	怪物:2E2FE020僵尸40	地图:H201	X:47	Y:89 
[2024/8/20 11:43:29] 物品:治愈术	怪物:2E2FE020僵尸40	地图:H201	X:47	Y:89 
[2024/8/20 11:43:29] 物品:基本剑术	怪物:2E2FE020僵尸40	地图:H201	X:47	Y:89 
[2024/8/20 11:43:29] 物品:琥珀项链	怪物:2E2FE020僵尸40	地图:H201	X:47	Y:89 
[2024/8/20 11:43:29] 物品:魔力手镯	怪物:2E2FE020僵尸40	地图:H201	X:47	Y:89 
[2024/8/20 11:43:29] 物品:轻型盔甲(女)	怪物:2E2FE020僵尸40	地图:H201	X:47	Y:89 
[2024/8/20 11:43:29] 物品:魔法药(小量)	怪物:2E2FE020僵尸40	地图:H201	X:47	Y:89 
[2024/8/20 11:43:30] 物品:幽灵盾	怪物:0D4FC800僵尸5	地图:H201	X:46	Y:90 
[2024/8/20 11:43:36] 物品:施毒术	怪物:1C7B3D20恶灵尸王	地图:H201	X:52	Y:95 
[2024/8/20 11:43:36] 物品:攻杀剑术	怪物:1C7B3D20恶灵尸王	地图:H201	X:52	Y:95 
[2024/8/20 11:43:38] 物品:强效魔法药	怪物:1DF32BD0魔龙巨蛾	地图:66	X:101	Y:201 
[2024/8/20 11:43:39] 物品:金创药(小量)	怪物:2EC3D160僵尸5	地图:H201	X:53	Y:96 
[2024/8/20 11:43:39] 物品:中型盔甲(女)	怪物:1A860680僵尸10	地图:H201	X:53	Y:96 
[2024/8/20 11:43:39] 物品:黄色水晶项链	怪物:1A860680僵尸10	地图:H201	X:53	Y:96 
[2024/8/20 11:43:39] 物品:魔法药(中量)	怪物:1A860680僵尸10	地图:H201	X:53	Y:96 
[2024/8/20 11:43:41] 物品:抗拒火环	怪物:22845020僵尸4	地图:H201	X:53	Y:97 
[2024/8/20 11:43:44] 物品:基本剑术	怪物:28090B60僵尸1	地图:H201	X:54	Y:96 
[2024/8/20 11:43:44] 物品:灵魂火符	怪物:29A61560恶灵尸王	地图:H201	X:52	Y:97 
[2024/8/20 11:43:44] 物品:诱惑之光	怪物:29A61560恶灵尸王	地图:H201	X:52	Y:97 
[2024/8/20 11:43:44] 物品:地狱火	怪物:29A61560恶灵尸王	地图:H201	X:52	Y:97 
[2024/8/20 11:43:49] 物品:珊瑚戒指	怪物:1B8FBD60魔龙射手1	地图:66	X:95	Y:194 
[2024/8/20 11:43:49] 物品:灵魂战衣(男)	怪物:1B8FBD60魔龙射手1	地图:66	X:95	Y:194 
[2024/8/20 11:43:56] 物品:强效太阳水	怪物:233656E0魔龙射手	地图:66	X:90	Y:193 
[2024/8/20 11:43:56] 物品:放大镜	怪物:233656E0魔龙射手	地图:66	X:90	Y:193 
[2024/8/20 11:43:56] 物品:骷髅头盔	怪物:233656E0魔龙射手	地图:66	X:90	Y:193 
[2024/8/20 11:43:57] 物品:太阳水	怪物:276CADC0恶灵尸王	地图:H201	X:60	Y:98 
[2024/8/20 11:43:57] 物品:灵魂火符	怪物:276CADC0恶灵尸王	地图:H201	X:60	Y:98 
[2024/8/20 11:43:57] 物品:诱惑之光	怪物:276CADC0恶灵尸王	地图:H201	X:60	Y:98 
[2024/8/20 11:43:58] 物品:强效太阳水	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:强效太阳水	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:强效太阳水	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:强效太阳水	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:强效太阳水	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:强效金创药	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:强效金创药	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:强效魔法药	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:强效魔法药	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:道德戒指	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:魅力戒指	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:蓝翡翠项链	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:黑檀手镯	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:43:58] 物品:魔力手镯	怪物:2B536A40尸王8	地图:H201	X:59	Y:97 
[2024/8/20 11:44:3] 物品:强效太阳水	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:强效太阳水	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:强效太阳水	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:强效太阳水	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:强效太阳水	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:强效金创药	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:强效金创药	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:强效魔法药	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:强效魔法药	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:珍珠戒指	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:生铁戒指	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:3] 物品:魅力戒指	怪物:2BE9E610尸王8	地图:H201	X:56	Y:101 
[2024/8/20 11:44:6] 物品:鹿皮靴	怪物:2EC14AB0魔龙刀兵	地图:66	X:90	Y:194 
[2024/8/20 11:44:6] 物品:强效太阳水	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:强效太阳水	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:强效太阳水	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:强效太阳水	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:强效太阳水	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:强效金创药	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:强效金创药	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:强效魔法药	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:强效魔法药	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:生铁戒指	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:道德戒指	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:黑檀手镯	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:6] 物品:魔力手镯	怪物:2EC7CC80尸王8	地图:H201	X:57	Y:102 
[2024/8/20 11:44:9] 物品:强效太阳水	怪物:2DFE4890尸王8	地图:H201	X:58	Y:102 
[2024/8/20 11:44:9] 物品:强效太阳水	怪物:2DFE4890尸王8	地图:H201	X:58	Y:102 
[2024/8/20 11:44:9] 物品:强效太阳水	怪物:2DFE4890尸王8	地图:H201	X:58	Y:102 
