[2024/8/19 4:0:6] 物品:魔法药(中量)	怪物:28F35F40祖玛雕像8	地图:H204	X:67	Y:27 
[2024/8/19 4:52:11] 物品:太阳水	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:太阳水	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:太阳水	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:太阳水	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效金创药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效金创药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效金创药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效金创药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效金创药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效金创药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效金创药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效金创药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效金创药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效金创药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效魔法药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效魔法药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效魔法药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效魔法药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效魔法药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效魔法药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效魔法药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效魔法药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效魔法药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:强效魔法药	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:11] 物品:灵魂战衣(女)	怪物:29A53780虹魔蝎卫8	地图:H204	X:75	Y:22 
[2024/8/19 4:52:12] 物品:太阳水	怪物:17D90BE0恶灵尸王	地图:H201	X:55	Y:139 
[2024/8/19 4:52:12] 物品:太阳水	怪物:17D90BE0恶灵尸王	地图:H201	X:55	Y:139 
[2024/8/19 4:52:12] 物品:心灵启示	怪物:17D90BE0恶灵尸王	地图:H201	X:55	Y:139 
[2024/8/19 4:52:12] 物品:火墙	怪物:17D90BE0恶灵尸王	地图:H201	X:55	Y:139 
[2024/8/19 4:52:12] 物品:集体隐身术	怪物:17D90BE0恶灵尸王	地图:H201	X:55	Y:139 
[2024/8/19 4:52:12] 物品:攻杀剑术	怪物:17D90BE0恶灵尸王	地图:H201	X:55	Y:139 
[2024/8/19 4:52:12] 物品:灵魂火符	怪物:17D90BE0恶灵尸王	地图:H201	X:55	Y:139 
[2024/8/19 4:52:15] 物品:强效太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:太阳水	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效金创药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效金创药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效金创药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效金创药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效金创药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效金创药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效金创药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效金创药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效金创药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效金创药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效魔法药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效魔法药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效魔法药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效魔法药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效魔法药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效魔法药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效魔法药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效魔法药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效魔法药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:强效魔法药	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:15] 物品:金手镯	怪物:29CD63E0虹魔蝎卫8	地图:H204	X:55	Y:92 
[2024/8/19 4:52:25] 物品:强效太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:强效太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:强效太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:强效太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:强效太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:太阳水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:金创药(中量)	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:金创药(中量)	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:强效金创药	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:强效金创药	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:强效金创药	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:魔法药(中量)	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:魔法药(中量)	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:强效魔法药	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:强效魔法药	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:强效魔法药	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:攻击神水	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:海魂	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:25] 物品:大火球	怪物:29181160沃玛卫士8	地图:H204	X:77	Y:23 
[2024/8/19 4:52:29] 物品:强效太阳水	怪物:1C318BC0尸王8	地图:H201	X:60	Y:140 
[2024/8/19 4:52:29] 物品:强效太阳水	怪物:1C318BC0尸王8	地图:H201	X:60	Y:140 
[2024/8/19 4:52:29] 物品:强效太阳水	怪物:1C318BC0尸王8	地图:H201	X:60	Y:140 
[2024/8/19 4:52:29] 物品:强效太阳水	怪物:1C318BC0尸王8	地图:H201	X:60	Y:140 
[2024/8/19 4:52:29] 物品:强效太阳水	怪物:1C318BC0尸王8	地图:H201	X:60	Y:140 
[2024/8/19 4:52:29] 物品:强效金创药	怪物:1C318BC0尸王8	地图:H201	X:60	Y:140 
[2024/8/19 4:52:29] 物品:强效金创药	怪物:1C318BC0尸王8	地图:H201	X:60	Y:140 
[2024/8/19 4:52:29] 物品:强效魔法药	怪物:1C318BC0尸王8	地图:H201	X:60	Y:140 
[2024/8/19 4:52:29] 物品:强效魔法药	怪物:1C318BC0尸王8	地图:H201	X:60	Y:140 
[2024/8/19 4:52:29] 物品:黑檀手镯	怪物:1C318BC0尸王8	地图:H201	X:60	Y:140 
[2024/8/19 4:52:33] 物品:凝霜	怪物:27CCC8D0祖玛弓箭手8	地图:H204	X:75	Y:21 
[2024/8/19 4:52:36] 物品:裁决之杖	怪物:17CDB010魔龙射手1	地图:66	X:80	Y:213 
[2024/8/19 4:52:37] 物品:强效太阳水	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:强效太阳水	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:强效太阳水	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:强效太阳水	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:强效太阳水	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:强效金创药	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:强效金创药	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:强效魔法药	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:强效魔法药	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:珍珠戒指	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:凝霜	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:蓝翡翠项链	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:37] 物品:黑檀手镯	怪物:2A864120尸王8	地图:H201	X:52	Y:144 
[2024/8/19 4:52:42] 物品:火墙	怪物:1C23DDF0恶灵尸王	地图:H201	X:51	Y:146 
[2024/8/19 4:52:42] 物品:灵魂火符	怪物:1C23DDF0恶灵尸王	地图:H201	X:51	Y:146 
[2024/8/19 4:52:42] 物品:召唤骷髅	怪物:1C23DDF0恶灵尸王	地图:H201	X:51	Y:146 
[2024/8/19 4:52:54] 物品:灵魂火符	怪物:235B6820僵尸10	地图:H201	X:48	Y:151 
[2024/8/19 4:52:54] 物品:金创药(中量)	怪物:235B6820僵尸10	地图:H201	X:48	Y:151 
[2024/8/19 4:52:54] 物品:魔法药(中量)	怪物:235B6820僵尸10	地图:H201	X:48	Y:151 
[2024/8/19 4:52:54] 物品:魔法药(中量)	怪物:235B6820僵尸10	地图:H201	X:48	Y:151 
[2024/8/19 4:52:55] 物品:强效魔法药	怪物:17F92BD0魔龙破甲兵	地图:66	X:73	Y:218 
[2024/8/19 4:52:55] 物品:道士头盔	怪物:17F92BD0魔龙破甲兵	地图:66	X:73	Y:218 
[2024/8/19 4:52:59] 物品:魔法药(小量)	怪物:1BC4A500僵尸5	地图:H201	X:46	Y:146 
[2024/8/19 4:53:3] 物品:集体隐身术	怪物:2DC6DF00恶灵尸王	地图:H201	X:45	Y:145 
[2024/8/19 4:53:3] 物品:灵魂火符	怪物:2DC6DF00恶灵尸王	地图:H201	X:45	Y:145 
[2024/8/19 4:53:3] 物品:诱惑之光	怪物:2DC6DF00恶灵尸王	地图:H201	X:45	Y:145 
[2024/8/19 4:53:5] 物品:隐身术	怪物:0D4C3BD0僵尸40	地图:H201	X:45	Y:147 
[2024/8/19 4:53:5] 物品:抗拒火环	怪物:0D4C3BD0僵尸40	地图:H201	X:45	Y:147 
[2024/8/19 4:53:5] 物品:精神力战法	怪物:0D4C3BD0僵尸40	地图:H201	X:45	Y:147 
[2024/8/19 4:53:5] 物品:火球术	怪物:0D4C3BD0僵尸40	地图:H201	X:45	Y:147 
[2024/8/19 4:53:5] 物品:治愈术	怪物:0D4C3BD0僵尸40	地图:H201	X:45	Y:147 
[2024/8/19 4:53:5] 物品:基本剑术	怪物:0D4C3BD0僵尸40	地图:H201	X:45	Y:147 
[2024/8/19 4:53:8] 物品:强效魔法药	怪物:289464A0魔龙刀兵	地图:66	X:75	Y:218 
[2024/8/19 4:53:13] 物品:强效魔法药	怪物:0532A190魔龙破甲兵	地图:66	X:75	Y:219 
[2024/8/19 4:53:24] 物品:金创药(小量)	怪物:19B99490僵尸5	地图:H201	X:50	Y:147 
[2024/8/19 4:53:26] 物品:金戒指	怪物:28653D40魔龙破甲兵	地图:66	X:69	Y:212 
[2024/8/19 4:53:35] 物品:隐身术	怪物:17C82150恶灵尸王	地图:H201	X:54	Y:153 
[2024/8/19 4:53:35] 物品:攻杀剑术	怪物:17C82150恶灵尸王	地图:H201	X:54	Y:153 
[2024/8/19 4:53:35] 物品:诱惑之光	怪物:17C82150恶灵尸王	地图:H201	X:54	Y:153 
[2024/8/19 4:53:35] 物品:大火球	怪物:17C82150恶灵尸王	地图:H201	X:54	Y:153 
[2024/8/19 4:53:36] 物品:金创药(小量)	怪物:18D25BE0僵尸4	地图:H201	X:53	Y:150 
[2024/8/19 4:53:36] 物品:魔法药(小量)	怪物:18D25BE0僵尸4	地图:H201	X:53	Y:150 
[2024/8/19 4:53:39] 物品:魔法药(小量)	怪物:31B3DD00僵尸5	地图:H201	X:52	Y:156 
[2024/8/19 4:53:45] 物品:强效太阳水	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:强效太阳水	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:强效太阳水	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:强效太阳水	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:强效太阳水	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:强效金创药	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:强效金创药	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:强效魔法药	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:强效魔法药	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:生铁戒指	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:蓝翡翠项链	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:黑檀手镯	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:45] 物品:魔力手镯	怪物:19560B60尸王8	地图:H201	X:53	Y:156 
[2024/8/19 4:53:54] 物品:诱惑之光	怪物:28764E70僵尸1	地图:H201	X:56	Y:151 
[2024/8/19 4:53:57] 物品:强效太阳水	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:53:57] 物品:强效太阳水	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:53:57] 物品:强效太阳水	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:53:57] 物品:强效太阳水	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:53:57] 物品:强效太阳水	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:53:57] 物品:强效金创药	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:53:57] 物品:强效金创药	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:53:57] 物品:强效魔法药	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:53:57] 物品:强效魔法药	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:53:57] 物品:骷髅戒指	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:53:57] 物品:魔力手镯	怪物:2DECE0B0尸王8	地图:H201	X:57	Y:153 
[2024/8/19 4:54:3] 物品:金创药(小量)	怪物:2D8F32E0僵尸4	地图:H201	X:63	Y:152 
[2024/8/19 4:54:3] 物品:刺杀剑术	怪物:2D8F32E0僵尸4	地图:H201	X:63	Y:152 
[2024/8/19 4:54:7] 物品:强效太阳水	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:7] 物品:强效太阳水	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:7] 物品:强效太阳水	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:7] 物品:强效太阳水	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:7] 物品:强效太阳水	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:7] 物品:强效金创药	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:7] 物品:强效金创药	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:7] 物品:强效魔法药	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:7] 物品:强效魔法药	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:7] 物品:死神手套	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:7] 物品:黑檀手镯	怪物:1EE91F80尸王8	地图:H201	X:62	Y:152 
[2024/8/19 4:54:9] 物品:隐身术	怪物:24645020僵尸40	地图:H201	X:62	Y:151 
[2024/8/19 4:54:9] 物品:大火球	怪物:24645020僵尸40	地图:H201	X:62	Y:151 
[2024/8/19 4:54:9] 物品:抗拒火环	怪物:24645020僵尸40	地图:H201	X:62	Y:151 
[2024/8/19 4:54:9] 物品:精神力战法	怪物:24645020僵尸40	地图:H201	X:62	Y:151 
[2024/8/19 4:54:9] 物品:火球术	怪物:24645020僵尸40	地图:H201	X:62	Y:151 
[2024/8/19 4:54:9] 物品:治愈术	怪物:24645020僵尸40	地图:H201	X:62	Y:151 
[2024/8/19 4:54:9] 物品:基本剑术	怪物:24645020僵尸40	地图:H201	X:62	Y:151 
[2024/8/19 4:54:9] 物品:短剑	怪物:24645020僵尸40	地图:H201	X:62	Y:151 
[2024/8/19 4:54:9] 物品:金创药(小量)	怪物:24645020僵尸40	地图:H201	X:62	Y:151 
[2024/8/19 4:54:10] 物品:强效魔法药	怪物:2DB87FB0魔龙刺蛙	地图:66	X:62	Y:209 
[2024/8/19 4:54:16] 物品:隐身术	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:召唤骷髅	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:诱惑之光	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:抗拒火环	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:精神力战法	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:火球术	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:治愈术	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:基本剑术	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:八荒	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:半月	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:凌风	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:蓝色水晶戒指	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:魔鬼项链	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:坚固手套	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:铁剑	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:短剑	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:轻型盔甲(男)	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:轻型盔甲(女)	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:青铜斧	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:黑檀项链	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:黄色水晶项链	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:黑色水晶项链	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:青铜头盔	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:金创药(小量)	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:金创药(小量)	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:金创药(小量)	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:金创药(小量)	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:魔法药(小量)	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:魔法药(小量)	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:魔法药(小量)	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:魔法药(小量)	怪物:2B38AC10僵尸50	地图:H201	X:55	Y:159 
[2024/8/19 4:54:16] 物品:白色虎齿项链	怪物:0DD19480黑野猪8	地图:H002	X:256	Y:150 
[2024/8/19 4:54:21] 物品:绿色项链	怪物:0DB695E0魔龙刀兵2	地图:66	X:62	Y:213 
[2024/8/19 4:54:31] 物品:强效金创药	怪物:31B12EB0魔龙破甲兵	地图:66	X:65	Y:218 
[2024/8/19 4:54:31] 物品:强效金创药	怪物:31B12EB0魔龙破甲兵	地图:66	X:65	Y:218 
[2024/8/19 4:54:35] 物品:神圣战甲术	怪物:17E68ED0恶灵尸王	地图:H201	X:62	Y:157 
[2024/8/19 4:54:35] 物品:火墙	怪物:17E68ED0恶灵尸王	地图:H201	X:62	Y:157 
[2024/8/19 4:54:35] 物品:施毒术	怪物:17E68ED0恶灵尸王	地图:H201	X:62	Y:157 
