[2024/8/19 22:0:0] 物品:强效太阳水	怪物:280A5830祖玛雕像8	地图:H204	X:49	Y:10 
[2024/8/19 22:46:38] 物品:强效太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:太阳水	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效金创药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效金创药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效金创药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效金创药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效金创药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效金创药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效金创药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效金创药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效金创药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效金创药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效魔法药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效魔法药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效魔法药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效魔法药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效魔法药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效魔法药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效魔法药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效魔法药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效魔法药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:38] 物品:强效魔法药	怪物:28B19FE0虹魔蝎卫8	地图:H204	X:46	Y:13 
[2024/8/19 22:46:45] 物品:重盔甲(男)	怪物:05146F80祖玛雕像8	地图:H204	X:43	Y:15 
[2024/8/19 22:46:47] 物品:降魔	怪物:03805560黑野猪8	地图:H002	X:216	Y:67 
[2024/8/19 22:46:51] 物品:坚固手套	怪物:2A3D8760祖玛弓箭手8	地图:H204	X:34	Y:25 
[2024/8/19 22:47:1] 物品:强效太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:强效太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:强效太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:强效太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:强效太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:太阳水	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:金创药(中量)	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:金创药(中量)	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:强效金创药	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:强效金创药	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:强效金创药	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:魔法药(中量)	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:魔法药(中量)	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:强效魔法药	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:强效魔法药	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:强效魔法药	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:野蛮冲撞	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:1] 物品:雷电术	怪物:1A645520沃玛卫士8	地图:H204	X:33	Y:25 
[2024/8/19 22:47:14] 物品:强效太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:强效太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:强效太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:强效太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:强效太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:太阳水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:金创药(中量)	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:金创药(中量)	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:强效金创药	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:强效金创药	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:强效金创药	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:魔法药(中量)	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:魔法药(中量)	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:强效魔法药	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:强效魔法药	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:强效魔法药	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:攻击神水	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:龙之戒指	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:重盔甲(女)	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:14] 物品:放大镜	怪物:31AD27C0沃玛卫士8	地图:H204	X:29	Y:23 
[2024/8/19 22:47:18] 物品:强效太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:强效太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:强效太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:强效太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:强效太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:太阳水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:金创药(中量)	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:金创药(中量)	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:强效金创药	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:强效金创药	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:强效金创药	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:魔法药(中量)	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:魔法药(中量)	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:强效魔法药	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:强效魔法药	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:强效魔法药	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:攻击神水	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:珊瑚戒指	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:18] 物品:攻杀剑术	怪物:244708D0沃玛卫士8	地图:H204	X:28	Y:23 
[2024/8/19 22:47:33] 物品:强效太阳水	怪物:278951F0魔龙射手	地图:66	X:126	Y:210 
[2024/8/19 22:47:38] 物品:强效太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:太阳水	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效金创药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效金创药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效金创药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效金创药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效金创药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效金创药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效金创药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效金创药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效金创药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效金创药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效魔法药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效魔法药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效魔法药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效魔法药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效魔法药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效魔法药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效魔法药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效魔法药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效魔法药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:强效魔法药	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:思贝儿手镯	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:38] 物品:凝霜	怪物:2BD0B010虹魔蝎卫8	地图:H204	X:24	Y:77 
[2024/8/19 22:47:49] 物品:强效太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:强效太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:强效太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:强效太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:强效太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:太阳水	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:金创药(中量)	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:金创药(中量)	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:强效金创药	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:强效金创药	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:强效金创药	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:魔法药(中量)	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:魔法药(中量)	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:强效魔法药	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:强效魔法药	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:强效魔法药	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:白金项链	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:野蛮冲撞	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:47:49] 物品:困魔咒	怪物:03829640沃玛卫士8	地图:H003	X:45	Y:88 
[2024/8/19 22:48:7] 物品:凤凰明珠	怪物:27AE9100祖玛卫士	地图:H204	X:65	Y:34 
[2024/8/19 22:48:7] 物品:魔法手镯	怪物:2BF03840祖玛卫士	地图:H204	X:64	Y:34 
[2024/8/19 22:48:7] 物品:金戒指	怪物:2BF03840祖玛卫士	地图:H204	X:64	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效太阳水	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效金创药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效金创药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效金创药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效金创药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效金创药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效金创药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效金创药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效金创药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效金创药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效金创药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效魔法药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效魔法药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效魔法药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效魔法药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效魔法药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效魔法药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效魔法药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效魔法药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效魔法药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:强效魔法药	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:祖玛头像	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:魔杖	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:思贝儿手镯	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:红宝石戒指	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
[2024/8/19 22:48:14] 物品:记忆项链	怪物:192970B0祖玛教主	地图:H204	X:63	Y:34 
