[2024/8/21 18:0:2] 物品:强效魔法药	怪物:249A6D30魔龙破甲兵	地图:66	X:246	Y:87 
[2024/8/21 18:52:6] 物品:太阳水	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:太阳水	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:太阳水	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:太阳水	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:太阳水	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:太阳水	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:太阳水	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:太阳水	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:太阳水	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:金创药(中量)	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:金创药(中量)	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:强效金创药	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:强效金创药	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:强效金创药	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:魔法药(中量)	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:魔法药(中量)	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:强效魔法药	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:强效魔法药	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:强效魔法药	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:心灵手镯	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:琥珀项链	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:金戒指	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:圣言术	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:6] 物品:群体治疗术	怪物:13EDF200沃玛卫士8	地图:H204	X:65	Y:66 
[2024/8/21 18:52:7] 物品:幽灵盾	怪物:2B3FA3B0僵尸1	地图:H201	X:175	Y:103 
[2024/8/21 18:52:10] 物品:金创药(小量)	怪物:245996F0僵尸5	地图:H201	X:172	Y:107 
[2024/8/21 18:52:10] 物品:太阳水	怪物:245996F0僵尸5	地图:H201	X:172	Y:107 
[2024/8/21 18:52:12] 物品:白金项链	怪物:24F8F5B0祖玛卫士8	地图:H204	X:60	Y:59 
[2024/8/21 18:52:13] 物品:力量戒指	怪物:2891E2D0魔龙刀兵1	地图:66	X:77	Y:166 
[2024/8/21 18:52:15] 物品:金创药(小量)	怪物:23576DF0僵尸4	地图:H201	X:177	Y:103 
[2024/8/21 18:52:16] 物品:强效魔法药	怪物:22F27150魔龙破甲兵	地图:66	X:77	Y:165 
[2024/8/21 18:52:17] 物品:凝霜	怪物:2899C7C0魔龙破甲兵1	地图:65	X:108	Y:60 
[2024/8/21 18:52:17] 物品:死神手套	怪物:2899C7C0魔龙破甲兵1	地图:65	X:108	Y:60 
[2024/8/21 18:52:18] 物品:金创药(小量)	怪物:2400D540僵尸4	地图:H201	X:171	Y:99 
[2024/8/21 18:52:20] 物品:太阳水	怪物:2AE85C70魔龙破甲兵	地图:66	X:77	Y:166 
[2024/8/21 18:52:20] 物品:金创药(小量)	怪物:254EF4C0僵尸3	地图:D401	X:129	Y:102 
[2024/8/21 18:52:23] 物品:金创药(小量)	怪物:2355F2B0僵尸5	地图:H201	X:173	Y:106 
[2024/8/21 18:52:24] 物品:紫碧螺	怪物:2C27DD30魔龙刀兵	地图:66	X:123	Y:232 
[2024/8/21 18:52:25] 物品:强效太阳水	怪物:2B39A110魔龙破甲兵	地图:65	X:109	Y:61 
[2024/8/21 18:52:25] 物品:重盔甲(女)	怪物:2B39A110魔龙破甲兵	地图:65	X:109	Y:61 
[2024/8/21 18:52:28] 物品:强效魔法药	怪物:28938E00魔龙刀兵	地图:65	X:110	Y:59 
[2024/8/21 18:52:28] 物品:灵魂火符	怪物:23DD6B90僵尸5	地图:H201	X:172	Y:109 
[2024/8/21 18:52:29] 物品:竹笛	怪物:2A776CD0魔龙射手	地图:66	X:127	Y:235 
[2024/8/21 18:52:33] 物品:道士手镯	怪物:2B629550魔龙邪眼1	地图:66	X:129	Y:235 
[2024/8/21 18:52:33] 物品:金创药(小量)	怪物:23FCA720僵尸4	地图:H201	X:173	Y:103 
[2024/8/21 18:52:35] 物品:金创药(中量)	怪物:28FA23C0祖玛卫士8	地图:H204	X:55	Y:90 
[2024/8/21 18:52:35] 物品:强效魔法药	怪物:28FA23C0祖玛卫士8	地图:H204	X:55	Y:90 
[2024/8/21 18:52:35] 物品:凌风	怪物:28FA23C0祖玛卫士8	地图:H204	X:55	Y:90 
[2024/8/21 18:52:35] 物品:蛇眼戒指	怪物:28FA23C0祖玛卫士8	地图:H204	X:55	Y:90 
[2024/8/21 18:52:36] 物品:金创药(小量)	怪物:254EF4C0僵尸3	地图:D401	X:129	Y:102 
[2024/8/21 18:52:36] 物品:集体隐身术	怪物:254EF4C0僵尸3	地图:D401	X:129	Y:102 
[2024/8/21 18:52:39] 物品:强效魔法药	怪物:11FAC620魔龙刀兵1	地图:66	X:129	Y:234 
[2024/8/21 18:52:40] 物品:魔法药(小量)	怪物:235046C0僵尸3	地图:D401	X:130	Y:101 
[2024/8/21 18:52:42] 物品:强效魔法药	怪物:2CD80360魔龙刀兵2	地图:66	X:69	Y:162 
[2024/8/21 18:52:42] 物品:骨玉权杖	怪物:2CD80360魔龙刀兵2	地图:66	X:69	Y:162 
[2024/8/21 18:52:44] 物品:强效魔法药	怪物:25BD5C90魔龙射手	地图:66	X:129	Y:237 
[2024/8/21 18:52:44] 物品:强效太阳水	怪物:25BD5C90魔龙射手	地图:66	X:129	Y:237 
[2024/8/21 18:52:44] 物品:魔法长袍(女)	怪物:25BD5C90魔龙射手	地图:66	X:129	Y:237 
[2024/8/21 18:52:48] 物品:疾光电影	怪物:245996F0僵尸5	地图:H201	X:176	Y:110 
[2024/8/21 18:52:50] 物品:金创药(小量)	怪物:23544100僵尸4	地图:H201	X:180	Y:111 
[2024/8/21 18:52:50] 物品:强效金创药	怪物:2563E610魔龙刀兵	地图:66	X:132	Y:237 
[2024/8/21 18:52:50] 物品:绿色项链	怪物:2563E610魔龙刀兵	地图:66	X:132	Y:237 
[2024/8/21 18:52:54] 物品:强效太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:强效太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:强效太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:强效太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:强效太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:太阳水	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:金创药(中量)	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:金创药(中量)	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:金创药(中量)	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:强效金创药	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:强效金创药	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:魔法药(中量)	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:魔法药(中量)	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:魔法药(中量)	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:强效魔法药	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:强效魔法药	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:黑色水晶戒指	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:道德戒指	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:道士手镯	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:黑檀手镯	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:抗拒火环	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:精神力战法	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:治愈术	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:基本剑术	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:火球术	怪物:267DE000尸王	地图:H201	X:183	Y:109 
[2024/8/21 18:52:54] 物品:精神力战法	怪物:22FADF00僵尸3	地图:D401	X:127	Y:107 
[2024/8/21 18:53:0] 物品:强效魔法药	怪物:2C9EDB90魔龙刀兵	地图:65	X:113	Y:59 
[2024/8/21 18:53:1] 物品:短剑	怪物:25CA9700僵尸10	地图:H201	X:175	Y:114 
[2024/8/21 18:53:6] 物品:灵魂战衣(男)	怪物:11F319D0魔龙刺蛙1	地图:66	X:136	Y:230 
[2024/8/21 18:53:7] 物品:金创药(小量)	怪物:14176CB0僵尸3	地图:D401	X:112	Y:103 
[2024/8/21 18:53:7] 物品:强效魔法药	怪物:17930D30魔龙刀兵2	地图:66	X:70	Y:164 
[2024/8/21 18:53:10] 物品:强效魔法药	怪物:2B36C0C0魔龙破甲兵	地图:66	X:137	Y:230 
[2024/8/21 18:53:10] 物品:强效魔法药	怪物:2B36C0C0魔龙破甲兵	地图:66	X:137	Y:230 
[2024/8/21 18:53:10] 物品:苹果	怪物:2B36C0C0魔龙破甲兵	地图:66	X:137	Y:230 
[2024/8/21 18:53:10] 物品:强效魔法药	怪物:10F866B0魔龙破甲兵2	地图:66	X:70	Y:160 
[2024/8/21 18:53:10] 物品:力量戒指	怪物:10F866B0魔龙破甲兵2	地图:66	X:70	Y:160 
[2024/8/21 18:53:12] 物品:魔法药(中量)	怪物:178F38B0僵尸2	地图:D401	X:114	Y:104 
[2024/8/21 18:53:13] 物品:强效魔法药	怪物:258138E0魔龙破甲兵1	地图:65	X:114	Y:58 
[2024/8/21 18:53:15] 物品:放大镜	怪物:2AE039D0魔龙破甲兵	地图:65	X:114	Y:59 
[2024/8/21 18:53:15] 物品:强效太阳水	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:强效太阳水	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:强效太阳水	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:强效太阳水	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:强效太阳水	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:强效金创药	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:强效金创药	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:强效魔法药	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:强效魔法药	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:骷髅戒指	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:黑檀手镯	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:魔力手镯	怪物:24ED1640尸王8	地图:H201	X:176	Y:115 
[2024/8/21 18:53:15] 物品:强效金创药	怪物:0614E270魔龙射手	地图:66	X:131	Y:225 
[2024/8/21 18:53:16] 物品:召唤骷髅	怪物:2C287880僵尸1	地图:H201	X:177	Y:118 
[2024/8/21 18:53:18] 物品:金创药(小量)	怪物:17A50B50僵尸5	地图:H201	X:177	Y:113 
[2024/8/21 18:53:18] 物品:魔法药(小量)	怪物:17A50B50僵尸5	地图:H201	X:177	Y:113 
[2024/8/21 18:53:19] 物品:魔法药(小量)	怪物:23544100僵尸4	地图:H201	X:178	Y:112 
[2024/8/21 18:53:23] 物品:金创药(小量)	怪物:253F60B0僵尸3	地图:D401	X:103	Y:102 
[2024/8/21 18:53:23] 物品:强效太阳水	怪物:2461C440魔龙射手	地图:66	X:139	Y:227 
[2024/8/21 18:53:28] 物品:强效太阳水	怪物:289A4CE0魔龙破甲兵1	地图:65	X:113	Y:59 
[2024/8/21 18:53:28] 物品:布鞋	怪物:289A4CE0魔龙破甲兵1	地图:65	X:113	Y:59 
[2024/8/21 18:53:28] 物品:强效金创药	怪物:22E987A0魔龙刀兵	地图:66	X:71	Y:160 
[2024/8/21 18:53:28] 物品:太阳水	怪物:26BD04C0魔龙破甲兵	地图:66	X:137	Y:226 
[2024/8/21 18:53:28] 物品:竹笛	怪物:26BD04C0魔龙破甲兵	地图:66	X:137	Y:226 
[2024/8/21 18:53:29] 物品:强效太阳水	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:强效太阳水	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:强效太阳水	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:强效太阳水	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:强效太阳水	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:强效金创药	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:强效金创药	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:强效魔法药	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:强效魔法药	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:珍珠戒指	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:死神手套	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:道德戒指	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:黑檀手镯	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:29] 物品:地狱雷光	怪物:23D14C00尸王8	地图:H201	X:176	Y:118 
[2024/8/21 18:53:36] 物品:强效太阳水	怪物:293BB080魔龙破甲兵1	地图:65	X:113	Y:61 
[2024/8/21 18:53:36] 物品:裁决之杖	怪物:293BB080魔龙破甲兵1	地图:65	X:113	Y:61 
[2024/8/21 18:53:37] 物品:强效魔法药	怪物:28E68480魔龙射手2	地图:66	X:140	Y:224 
[2024/8/21 18:53:37] 物品:金创药(小量)	怪物:234F7F10僵尸5	地图:H201	X:175	Y:119 
[2024/8/21 18:53:47] 物品:强效太阳水	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效太阳水	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效太阳水	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效太阳水	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:太阳水	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:太阳水	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:疗伤药	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:疗伤药	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效太阳水	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效太阳水	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效金创药	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效金创药	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效金创药	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效金创药	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效魔法药	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效魔法药	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效魔法药	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:强效魔法药	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:金手镯	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:魅力戒指	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:黑檀手镯	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:降魔	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:黑色水晶戒指	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:白色虎齿项链	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:白金项链	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:47] 物品:小手镯	怪物:17347AC0半兽统领	地图:11	X:140	Y:360 
[2024/8/21 18:53:49] 物品:魔法力药水	怪物:13EAD4C0僵尸2	地图:D401	X:94	Y:104 
[2024/8/21 18:53:49] 物品:灵魂火符	怪物:2C4A7F80僵尸40	地图:H201	X:176	Y:122 
[2024/8/21 18:53:49] 物品:地狱火	怪物:2C4A7F80僵尸40	地图:H201	X:176	Y:122 
[2024/8/21 18:53:49] 物品:抗拒火环	怪物:2C4A7F80僵尸40	地图:H201	X:176	Y:122 
[2024/8/21 18:53:49] 物品:精神力战法	怪物:2C4A7F80僵尸40	地图:H201	X:176	Y:122 
[2024/8/21 18:53:49] 物品:火球术	怪物:2C4A7F80僵尸40	地图:H201	X:176	Y:122 
[2024/8/21 18:53:49] 物品:治愈术	怪物:2C4A7F80僵尸40	地图:H201	X:176	Y:122 
[2024/8/21 18:53:49] 物品:基本剑术	怪物:2C4A7F80僵尸40	地图:H201	X:176	Y:122 
[2024/8/21 18:53:49] 物品:中型盔甲(男)	怪物:2C4A7F80僵尸40	地图:H201	X:176	Y:122 
[2024/8/21 18:53:49] 物品:魔法药(小量)	怪物:2C4A7F80僵尸40	地图:H201	X:176	Y:122 
[2024/8/21 18:53:49] 物品:魔法药(小量)	怪物:2C4A7F80僵尸40	地图:H201	X:176	Y:122 
[2024/8/21 18:53:50] 物品:强效魔法药	怪物:17827940魔龙射手2	地图:66	X:142	Y:226 
[2024/8/21 18:53:50] 物品:强效魔法药	怪物:17827940魔龙射手2	地图:66	X:142	Y:226 
[2024/8/21 18:53:50] 物品:金戒指	怪物:17827940魔龙射手2	地图:66	X:142	Y:226 
[2024/8/21 18:53:52] 物品:龙纹剑	怪物:293162E0魔龙射手1	地图:65	X:116	Y:63 
[2024/8/21 18:53:55] 物品:太阳水	怪物:28FB7090僵尸5	地图:H201	X:180	Y:124 
[2024/8/21 18:53:57] 物品:降魔	怪物:2C266C70魔龙射手	地图:66	X:138	Y:226 
[2024/8/21 18:53:58] 物品:施毒术	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:隐身术	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:瞬息移动	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:雷电术	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:抗拒火环	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:精神力战法	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:火球术	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:治愈术	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:基本剑术	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:八荒	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:半月	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:凌风	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:琥珀项链	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:凤凰明珠	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:灯笼项链	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:铁剑	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:短剑	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:轻型盔甲(男)	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:轻型盔甲(女)	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:青铜斧	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:黑檀项链	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:黄色水晶项链	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:黑色水晶项链	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:青铜头盔	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:金创药(小量)	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:金创药(小量)	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:金创药(小量)	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:金创药(小量)	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:魔法药(小量)	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:魔法药(小量)	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:魔法药(小量)	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:53:58] 物品:魔法药(小量)	怪物:23711630僵尸50	地图:H201	X:178	Y:124 
[2024/8/21 18:54:3] 物品:太阳水	怪物:2AB43EA0僵尸5	地图:H201	X:181	Y:123 
[2024/8/21 18:54:3] 物品:强效魔法药	怪物:2A460AF0魔龙破甲兵	地图:65	X:115	Y:62 
[2024/8/21 18:54:4] 物品:强效金创药	怪物:23C29600魔龙破甲兵	地图:66	X:64	Y:167 
[2024/8/21 18:54:4] 物品:灵魂战衣(女)	怪物:23C29600魔龙破甲兵	地图:66	X:64	Y:167 
[2024/8/21 18:54:4] 物品:魔法长袍(男)	怪物:23C29600魔龙破甲兵	地图:66	X:64	Y:167 
[2024/8/21 18:54:4] 物品:坚固手套	怪物:23C29600魔龙破甲兵	地图:66	X:64	Y:167 
[2024/8/21 18:54:5] 物品:刺杀剑术	怪物:28FF9C60恶灵尸王	地图:H201	X:177	Y:123 
[2024/8/21 18:54:5] 物品:爆裂火焰	怪物:28FF9C60恶灵尸王	地图:H201	X:177	Y:123 
[2024/8/21 18:54:5] 物品:隐身术	怪物:28FF9C60恶灵尸王	地图:H201	X:177	Y:123 
[2024/8/21 18:54:5] 物品:大火球	怪物:28FF9C60恶灵尸王	地图:H201	X:177	Y:123 
[2024/8/21 18:54:5] 物品:太阳水	怪物:17907390魔龙射手	地图:66	X:135	Y:224 
[2024/8/21 18:54:5] 物品:道士手镯	怪物:17907390魔龙射手	地图:66	X:135	Y:224 
[2024/8/21 18:54:6] 物品:强效太阳水	怪物:289BAFE0魔龙破甲兵1	地图:65	X:118	Y:63 
[2024/8/21 18:54:10] 物品:魔法药(中量)	怪物:23EBC690僵尸1	地图:H201	X:180	Y:122 
[2024/8/21 18:54:11] 物品:强效魔法药	怪物:22F3FF30魔龙射手1	地图:66	X:132	Y:229 
[2024/8/21 18:54:12] 物品:魔法药(小量)	怪物:24E92DC0僵尸3	地图:D401	X:89	Y:92 
[2024/8/21 18:54:12] 物品:强效太阳水	怪物:23CF9840尸王8	地图:H201	X:181	Y:124 
[2024/8/21 18:54:12] 物品:强效太阳水	怪物:23CF9840尸王8	地图:H201	X:181	Y:124 
[2024/8/21 18:54:12] 物品:强效太阳水	怪物:23CF9840尸王8	地图:H201	X:181	Y:124 
[2024/8/21 18:54:12] 物品:强效太阳水	怪物:23CF9840尸王8	地图:H201	X:181	Y:124 
[2024/8/21 18:54:12] 物品:强效太阳水	怪物:23CF9840尸王8	地图:H201	X:181	Y:124 
[2024/8/21 18:54:12] 物品:强效金创药	怪物:23CF9840尸王8	地图:H201	X:181	Y:124 
