[2024/8/19 5:0:0] 物品:强效魔法药	怪物:0D6D4DB0魔龙射手	地图:66	X:29	Y:220 
[2024/8/19 5:47:27] 物品:太阳水	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:太阳水	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:太阳水	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:太阳水	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:太阳水	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:太阳水	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:金创药(中量)	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:金创药(中量)	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:金创药(中量)	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效金创药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效金创药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效金创药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:魔法药(中量)	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:魔法药(中量)	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:魔法药(中量)	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效魔法药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效魔法药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效魔法药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效金创药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效金创药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效金创药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效金创药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效金创药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效金创药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效魔法药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效魔法药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效魔法药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效魔法药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效魔法药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:强效魔法药	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:27] 物品:小手镯	怪物:29750970白野猪8	地图:H204	X:63	Y:35 
[2024/8/19 5:47:29] 物品:生铁戒指	怪物:291DE2B0祖玛卫士8	地图:H204	X:65	Y:35 
[2024/8/19 5:47:33] 物品:强效太阳水	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:33] 物品:强效太阳水	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:33] 物品:强效太阳水	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:33] 物品:强效太阳水	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:33] 物品:强效太阳水	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:33] 物品:强效金创药	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:33] 物品:强效金创药	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:33] 物品:强效魔法药	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:33] 物品:强效魔法药	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:33] 物品:道德戒指	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:33] 物品:黑檀手镯	怪物:247DED40尸王8	地图:H201	X:70	Y:78 
[2024/8/19 5:47:36] 物品:强效魔法药	怪物:2847A380祖玛弓箭手8	地图:H204	X:65	Y:33 
[2024/8/19 5:47:38] 物品:魔法药(小量)	怪物:2B2A2D40僵尸4	地图:H201	X:33	Y:154 
[2024/8/19 5:47:41] 物品:魔法药(小量)	怪物:2A278910僵尸5	地图:H201	X:78	Y:82 
[2024/8/19 5:47:42] 物品:强效太阳水	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:强效太阳水	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:强效太阳水	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:强效太阳水	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:强效太阳水	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:强效金创药	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:强效金创药	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:强效魔法药	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:强效魔法药	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:珍珠戒指	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:死神手套	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:魔力手镯	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:42] 物品:困魔咒	怪物:285548D0尸王8	地图:H201	X:34	Y:153 
[2024/8/19 5:47:45] 物品:魔法药(中量)	怪物:20977860祖玛卫士8	地图:H204	X:73	Y:21 
[2024/8/19 5:47:45] 物品:凤凰明珠	怪物:20977860祖玛卫士8	地图:H204	X:73	Y:21 
[2024/8/19 5:47:48] 物品:灵魂战衣(男)	怪物:2F63CC40魔龙破甲兵	地图:66	X:187	Y:140 
[2024/8/19 5:47:51] 物品:强效太阳水	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:强效太阳水	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:强效太阳水	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:强效太阳水	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:强效太阳水	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:强效金创药	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:强效金创药	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:强效魔法药	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:强效魔法药	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:珊瑚戒指	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:珍珠戒指	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:蓝翡翠项链	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:51] 物品:黑檀手镯	怪物:0D879FE0尸王8	地图:H201	X:35	Y:155 
[2024/8/19 5:47:55] 物品:黑色水晶戒指	怪物:31DDCAF0祖玛弓箭手8	地图:H204	X:78	Y:18 
[2024/8/19 5:48:2] 物品:施毒术	怪物:18D95A80僵尸40	地图:H201	X:32	Y:163 
[2024/8/19 5:48:2] 物品:抗拒火环	怪物:18D95A80僵尸40	地图:H201	X:32	Y:163 
[2024/8/19 5:48:2] 物品:精神力战法	怪物:18D95A80僵尸40	地图:H201	X:32	Y:163 
[2024/8/19 5:48:2] 物品:火球术	怪物:18D95A80僵尸40	地图:H201	X:32	Y:163 
[2024/8/19 5:48:2] 物品:治愈术	怪物:18D95A80僵尸40	地图:H201	X:32	Y:163 
[2024/8/19 5:48:2] 物品:基本剑术	怪物:18D95A80僵尸40	地图:H201	X:32	Y:163 
[2024/8/19 5:48:3] 物品:强效魔法药	怪物:1BDFA730祖玛卫士8	地图:H204	X:31	Y:68 
[2024/8/19 5:48:3] 物品:骷髅头盔	怪物:1BDFA730祖玛卫士8	地图:H204	X:31	Y:68 
[2024/8/19 5:48:3] 物品:白金项链	怪物:1BDFA730祖玛卫士8	地图:H204	X:31	Y:68 
[2024/8/19 5:48:3] 物品:白色虎齿项链	怪物:1BDFA730祖玛卫士8	地图:H204	X:31	Y:68 
[2024/8/19 5:48:8] 物品:放大镜	怪物:2BB42210魔龙血蛙	地图:66	X:193	Y:145 
[2024/8/19 5:48:10] 物品:蓝色水晶戒指	怪物:2FB16B20祖玛弓箭手8	地图:H204	X:24	Y:70 
[2024/8/19 5:48:10] 物品:魅力戒指	怪物:2FB16B20祖玛弓箭手8	地图:H204	X:24	Y:70 
[2024/8/19 5:48:13] 物品:魔法药(小量)	怪物:27815F40僵尸4	地图:H201	X:93	Y:67 
[2024/8/19 5:48:14] 物品:魔法药(小量)	怪物:18B56790僵尸5	地图:H201	X:32	Y:161 
[2024/8/19 5:48:16] 物品:灵魂火符	怪物:21F65350恶灵尸王	地图:H201	X:32	Y:163 
[2024/8/19 5:48:16] 物品:诱惑之光	怪物:21F65350恶灵尸王	地图:H201	X:32	Y:163 
[2024/8/19 5:48:16] 物品:大火球	怪物:21F65350恶灵尸王	地图:H201	X:32	Y:163 
[2024/8/19 5:48:16] 物品:瞬息移动	怪物:21F65350恶灵尸王	地图:H201	X:32	Y:163 
[2024/8/19 5:48:19] 物品:灵魂战衣(男)	怪物:052722B0祖玛雕像8	地图:H204	X:23	Y:77 
[2024/8/19 5:48:19] 物品:魔鬼项链	怪物:052722B0祖玛雕像8	地图:H204	X:23	Y:77 
[2024/8/19 5:48:19] 物品:生铁戒指	怪物:052722B0祖玛雕像8	地图:H204	X:23	Y:77 
[2024/8/19 5:48:19] 物品:魅力戒指	怪物:052722B0祖玛雕像8	地图:H204	X:23	Y:77 
[2024/8/19 5:48:21] 物品:蓝色水晶戒指	怪物:18E9E040僵尸10	地图:H201	X:102	Y:61 
[2024/8/19 5:48:21] 物品:琥珀项链	怪物:18E9E040僵尸10	地图:H201	X:102	Y:61 
[2024/8/19 5:48:21] 物品:灯笼项链	怪物:18E9E040僵尸10	地图:H201	X:102	Y:61 
[2024/8/19 5:48:21] 物品:黑色水晶项链	怪物:18E9E040僵尸10	地图:H201	X:102	Y:61 
[2024/8/19 5:48:21] 物品:魔法药(中量)	怪物:18E9E040僵尸10	地图:H201	X:102	Y:61 
[2024/8/19 5:48:30] 物品:强效太阳水	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:强效太阳水	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:强效太阳水	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:强效太阳水	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:强效太阳水	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:强效金创药	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:强效金创药	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:强效魔法药	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:强效魔法药	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:蛇眼戒指	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:珍珠戒指	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:30] 物品:魔力手镯	怪物:2A0CF190尸王8	地图:H201	X:33	Y:162 
[2024/8/19 5:48:31] 物品:强效金创药	怪物:2B5E52E0魔龙射手2	地图:66	X:196	Y:151 
[2024/8/19 5:48:33] 物品:魔法药(小量)	怪物:2DB2F530僵尸5	地图:H201	X:33	Y:161 
[2024/8/19 5:48:35] 物品:金创药(小量)	怪物:1CBA4430僵尸4	地图:H201	X:109	Y:74 
[2024/8/19 5:48:43] 物品:金创药(小量)	怪物:1B7BD390僵尸5	地图:H201	X:105	Y:81 
[2024/8/19 5:48:43] 物品:爆裂火焰	怪物:1B7BD390僵尸5	地图:H201	X:105	Y:81 
[2024/8/19 5:48:47] 物品:金创药(小量)	怪物:1CBA4430僵尸4	地图:H201	X:109	Y:74 
[2024/8/19 5:48:47] 物品:心灵启示	怪物:1C896BD0恶灵尸王	地图:H201	X:27	Y:162 
[2024/8/19 5:48:47] 物品:隐身术	怪物:1C896BD0恶灵尸王	地图:H201	X:27	Y:162 
[2024/8/19 5:48:47] 物品:大火球	怪物:1C896BD0恶灵尸王	地图:H201	X:27	Y:162 
[2024/8/19 5:48:47] 物品:召唤骷髅	怪物:1C896BD0恶灵尸王	地图:H201	X:27	Y:162 
[2024/8/19 5:49:6] 物品:强效太阳水	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:强效太阳水	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:强效太阳水	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:强效太阳水	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:强效太阳水	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:强效金创药	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:强效金创药	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:强效魔法药	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:强效魔法药	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:凝霜	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:黑檀手镯	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:6] 物品:魔力手镯	怪物:2F1DF750尸王8	地图:H201	X:24	Y:163 
[2024/8/19 5:49:8] 物品:强效魔法药	怪物:2DCEEB70魔龙射手2	地图:66	X:197	Y:143 
[2024/8/19 5:49:12] 物品:强效金创药	怪物:31EAFCB0魔龙射手	地图:66	X:198	Y:142 
[2024/8/19 5:49:16] 物品:灵魂火符	怪物:1EB75750恶灵尸王	地图:H201	X:25	Y:162 
[2024/8/19 5:49:22] 物品:金创药(小量)	怪物:1CB237C0僵尸5	地图:H201	X:19	Y:161 
[2024/8/19 5:49:23] 物品:刺杀剑术	怪物:309ACBE0僵尸1	地图:H201	X:19	Y:160 
[2024/8/19 5:49:35] 物品:地狱火	怪物:2A6D6480僵尸1	地图:H201	X:101	Y:19 
[2024/8/19 5:49:35] 物品:召唤骷髅	怪物:24487250僵尸1	地图:H201	X:24	Y:150 
[2024/8/19 5:49:40] 物品:强效太阳水	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:40] 物品:强效太阳水	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:40] 物品:强效太阳水	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:40] 物品:强效太阳水	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:40] 物品:强效太阳水	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:40] 物品:强效金创药	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:40] 物品:强效金创药	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:40] 物品:强效魔法药	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:40] 物品:强效魔法药	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:40] 物品:骷髅戒指	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:40] 物品:黑檀手镯	怪物:2E921790尸王8	地图:H201	X:102	Y:19 
[2024/8/19 5:49:42] 物品:强效太阳水	怪物:1B7B7AD0尸王8	地图:H201	X:103	Y:19 
[2024/8/19 5:49:42] 物品:强效太阳水	怪物:1B7B7AD0尸王8	地图:H201	X:103	Y:19 
[2024/8/19 5:49:42] 物品:强效太阳水	怪物:1B7B7AD0尸王8	地图:H201	X:103	Y:19 
[2024/8/19 5:49:42] 物品:强效太阳水	怪物:1B7B7AD0尸王8	地图:H201	X:103	Y:19 
[2024/8/19 5:49:42] 物品:强效太阳水	怪物:1B7B7AD0尸王8	地图:H201	X:103	Y:19 
[2024/8/19 5:49:42] 物品:强效金创药	怪物:1B7B7AD0尸王8	地图:H201	X:103	Y:19 
[2024/8/19 5:49:42] 物品:强效金创药	怪物:1B7B7AD0尸王8	地图:H201	X:103	Y:19 
[2024/8/19 5:49:42] 物品:强效魔法药	怪物:1B7B7AD0尸王8	地图:H201	X:103	Y:19 
[2024/8/19 5:49:42] 物品:强效魔法药	怪物:1B7B7AD0尸王8	地图:H201	X:103	Y:19 
[2024/8/19 5:49:42] 物品:黑檀手镯	怪物:1B7B7AD0尸王8	地图:H201	X:103	Y:19 
[2024/8/19 5:49:43] 物品:攻杀剑术	怪物:235C2FD0僵尸1	地图:H201	X:35	Y:154 
[2024/8/19 5:49:43] 物品:抗拒火环	怪物:235C2FD0僵尸1	地图:H201	X:35	Y:154 
[2024/8/19 5:49:44] 物品:太阳水	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:太阳水	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:金创药(中量)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:金创药(中量)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:金创药(中量)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:金创药(中量)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:金创药(中量)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:魔法药(中量)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:魔法药(中量)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:魔法药(中量)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:魔法药(中量)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:魔法药(中量)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:八荒	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:琥珀项链	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:灯笼项链	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:魔法头盔	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:灵魂火符	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:雷电术	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:铁剑	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:轻型盔甲(男)	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:黑色水晶项链	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:青铜头盔	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:青铜剑	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:小手镯	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:玻璃戒指	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:六角戒指	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:皮制手套	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:银手镯	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:钢手镯	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:牛角戒指	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:大手镯	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:精神力战法	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:治愈术	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:44] 物品:基本剑术	怪物:060338E0巨型多角虫	地图:3	X:818	Y:619 
[2024/8/19 5:49:52] 物品:强效太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:太阳水	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:金创药(中量)	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:金创药(中量)	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:金创药(中量)	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效金创药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效金创药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效金创药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:魔法药(中量)	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:魔法药(中量)	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:魔法药(中量)	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效魔法药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效魔法药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效魔法药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效金创药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效金创药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效金创药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效金创药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效金创药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效金创药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效魔法药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效魔法药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效魔法药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效魔法药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效魔法药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:强效魔法药	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:52] 物品:铂金戒指	怪物:1C55ECF0白野猪8	地图:H204	X:26	Y:20 
[2024/8/19 5:49:54] 物品:强效太阳水	怪物:18DFB0F0尸王	地图:H201	X:102	Y:14 
