[2024/8/20 14:0:1] 物品:金创药(中量)	怪物:27617A10沃玛勇士	地图:D024	X:56	Y:46 
[2024/8/20 14:56:24] 物品:强效魔法药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效魔法药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效金创药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效金创药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效金创药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效金创药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效金创药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效金创药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效魔法药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效魔法药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效魔法药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效魔法药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效魔法药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:强效魔法药	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:虹魔项链	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:记忆项链	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:24] 物品:道士手镯	怪物:17E4D310白野猪8	地图:H204	X:56	Y:48 
[2024/8/20 14:56:29] 物品:强效太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:太阳水	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:金创药(中量)	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:金创药(中量)	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:金创药(中量)	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效金创药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效金创药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效金创药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:魔法药(中量)	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:魔法药(中量)	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:魔法药(中量)	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效魔法药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效魔法药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效魔法药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效金创药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效金创药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效金创药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效金创药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效金创药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效金创药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效魔法药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效魔法药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效魔法药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效魔法药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效魔法药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:强效魔法药	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:29] 物品:生铁戒指	怪物:18D151A0白野猪8	地图:H204	X:73	Y:75 
[2024/8/20 14:56:40] 物品:强效太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:太阳水	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效金创药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效金创药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效金创药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效金创药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效金创药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效金创药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效金创药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效金创药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效金创药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效金创药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效魔法药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效魔法药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效魔法药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效魔法药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效魔法药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效魔法药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效魔法药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效魔法药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效魔法药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:强效魔法药	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:银蛇	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:夏普儿手镯	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:灵魂战衣(女)	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:偃月	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:破魂	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:降魔	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:斩马刀	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:修罗	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:骷髅头盔	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:道士头盔	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:蓝翡翠项链	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:放大镜	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:竹笛	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:小手镯	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:魔法手镯	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:黑檀手镯	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:道士手镯	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:死神手套	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:金手镯	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:黑色水晶戒指	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:蛇眼戒指	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:珍珠戒指	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:金戒指	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:骷髅戒指	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:魅力戒指	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:道德戒指	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:40] 物品:地狱雷光	怪物:06237F70沃玛教主	地图:H204	X:55	Y:48 
[2024/8/20 14:56:43] 物品:强效太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:太阳水	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:金创药(中量)	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:金创药(中量)	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:金创药(中量)	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效金创药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效金创药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效金创药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:魔法药(中量)	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:魔法药(中量)	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:魔法药(中量)	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效魔法药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效魔法药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效魔法药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效金创药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效金创药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效金创药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效金创药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效金创药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效金创药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效魔法药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效魔法药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效魔法药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效魔法药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效魔法药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:43] 物品:强效魔法药	怪物:2FF24E70白野猪8	地图:H204	X:66	Y:82 
[2024/8/20 14:56:50] 物品:强效太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:强效太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:强效太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:强效太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:强效太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:太阳水	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:金创药(中量)	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:金创药(中量)	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:强效金创药	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:强效金创药	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:强效金创药	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:魔法药(中量)	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:魔法药(中量)	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:强效魔法药	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:强效魔法药	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:强效魔法药	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:白色虎齿项链	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:黑檀手镯	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:圣言术	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:50] 物品:火墙	怪物:2F716E90沃玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 14:56:51] 物品:强效太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:强效太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:强效太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:强效太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:强效太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:太阳水	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:金创药(中量)	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:金创药(中量)	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:强效金创药	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:强效金创药	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:强效金创药	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:魔法药(中量)	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:魔法药(中量)	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:强效魔法药	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:强效魔法药	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:强效魔法药	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:辟邪手镯	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:56:51] 物品:金戒指	怪物:1E1BD790沃玛卫士8	地图:H204	X:66	Y:81 
[2024/8/20 14:57:0] 物品:强效太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:强效太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:强效太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:强效太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:强效太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:太阳水	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:金创药(中量)	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
[2024/8/20 14:57:0] 物品:金创药(中量)	怪物:1C768C40沃玛卫士8	地图:H204	X:66	Y:82 
