[2024/8/17 17:0:5] 物品:魔法药(小量)	怪物:1BE39EC0僵尸5	地图:H201	X:94	Y:97 
[2024/8/17 17:54:11] 物品:召唤骷髅	怪物:2AA6BD60尸王	地图:H201	X:138	Y:161 
[2024/8/17 17:54:11] 物品:抗拒火环	怪物:2AA6BD60尸王	地图:H201	X:138	Y:161 
[2024/8/17 17:54:11] 物品:精神力战法	怪物:2AA6BD60尸王	地图:H201	X:138	Y:161 
[2024/8/17 17:54:11] 物品:治愈术	怪物:2AA6BD60尸王	地图:H201	X:138	Y:161 
[2024/8/17 17:54:11] 物品:基本剑术	怪物:2AA6BD60尸王	地图:H201	X:138	Y:161 
[2024/8/17 17:54:11] 物品:火球术	怪物:2AA6BD60尸王	地图:H201	X:138	Y:161 
[2024/8/17 17:54:11] 物品:金创药(小量)	怪物:27971540僵尸5	地图:H201	X:105	Y:168 
[2024/8/17 17:54:11] 物品:魔法药(小量)	怪物:27971540僵尸5	地图:H201	X:105	Y:168 
[2024/8/17 17:54:13] 物品:魔法药(小量)	怪物:1F169480僵尸4	地图:H201	X:140	Y:160 
[2024/8/17 17:54:20] 物品:匕首	怪物:190B95E0钉耙猫	地图:0	X:109	Y:420 
[2024/8/17 17:54:20] 物品:强效太阳水	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:强效太阳水	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:强效太阳水	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:强效太阳水	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:强效太阳水	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:强效金创药	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:强效金创药	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:强效魔法药	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:强效魔法药	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:黑色水晶戒指	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:生铁戒指	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:20] 物品:黑檀手镯	怪物:27785A80尸王8	地图:H201	X:140	Y:159 
[2024/8/17 17:54:22] 物品:金创药(中量)	怪物:30E8B620沃玛勇士	地图:D024	X:22	Y:66 
[2024/8/17 17:54:23] 物品:金创药(小量)	怪物:278AE150僵尸5	地图:H201	X:102	Y:170 
[2024/8/17 17:54:23] 物品:诱惑之光	怪物:278AE150僵尸5	地图:H201	X:102	Y:170 
[2024/8/17 17:54:30] 物品:魔法药(小量)	怪物:17E995E0森林雪人	地图:0	X:106	Y:417 
[2024/8/17 17:54:30] 物品:太阳水	怪物:17E995E0森林雪人	地图:0	X:106	Y:417 
[2024/8/17 17:54:30] 物品:强效太阳水	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:强效太阳水	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:强效太阳水	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:强效太阳水	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:强效太阳水	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:强效金创药	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:强效金创药	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:强效魔法药	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:强效魔法药	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:黑色水晶戒指	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:蛇眼戒指	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:黑檀手镯	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:30] 物品:魔力手镯	怪物:2B527630尸王8	地图:H201	X:139	Y:159 
[2024/8/17 17:54:34] 物品:金创药(小量)	怪物:1F169480僵尸4	地图:H201	X:140	Y:160 
[2024/8/17 17:54:34] 物品:魔法药(小量)	怪物:17D0E7C0僵尸5	地图:H201	X:104	Y:175 
[2024/8/17 17:54:40] 物品:魔法药(小量)	怪物:1BCFB0B0僵尸4	地图:H201	X:105	Y:171 
[2024/8/17 17:54:44] 物品:强效太阳水	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:44] 物品:强效太阳水	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:44] 物品:强效太阳水	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:44] 物品:强效太阳水	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:44] 物品:强效太阳水	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:44] 物品:强效金创药	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:44] 物品:强效金创药	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:44] 物品:强效魔法药	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:44] 物品:强效魔法药	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:44] 物品:道德戒指	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:44] 物品:魔力手镯	怪物:1C232C70尸王8	地图:H201	X:136	Y:166 
[2024/8/17 17:54:47] 物品:太阳水	怪物:17D0E7C0僵尸5	地图:H201	X:105	Y:174 
[2024/8/17 17:54:50] 物品:强效太阳水	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:强效太阳水	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:强效太阳水	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:强效太阳水	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:强效太阳水	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:强效金创药	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:强效金创药	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:强效魔法药	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:强效魔法药	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:蓝翡翠项链	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:魔力手镯	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:50] 物品:烈火剑法	怪物:056FE0B0尸王8	地图:H201	X:137	Y:166 
[2024/8/17 17:54:53] 物品:灵魂战衣(男)	怪物:30849630红野猪8	地图:H002	X:129	Y:213 
[2024/8/17 17:55:3] 物品:强效太阳水	怪物:1C9F15A0尸王8	地图:H201	X:143	Y:160 
[2024/8/17 17:55:3] 物品:强效太阳水	怪物:1C9F15A0尸王8	地图:H201	X:143	Y:160 
[2024/8/17 17:55:3] 物品:强效太阳水	怪物:1C9F15A0尸王8	地图:H201	X:143	Y:160 
[2024/8/17 17:55:3] 物品:强效太阳水	怪物:1C9F15A0尸王8	地图:H201	X:143	Y:160 
[2024/8/17 17:55:3] 物品:强效太阳水	怪物:1C9F15A0尸王8	地图:H201	X:143	Y:160 
[2024/8/17 17:55:3] 物品:强效金创药	怪物:1C9F15A0尸王8	地图:H201	X:143	Y:160 
[2024/8/17 17:55:3] 物品:强效金创药	怪物:1C9F15A0尸王8	地图:H201	X:143	Y:160 
[2024/8/17 17:55:3] 物品:强效魔法药	怪物:1C9F15A0尸王8	地图:H201	X:143	Y:160 
[2024/8/17 17:55:3] 物品:强效魔法药	怪物:1C9F15A0尸王8	地图:H201	X:143	Y:160 
[2024/8/17 17:55:3] 物品:魔力手镯	怪物:1C9F15A0尸王8	地图:H201	X:143	Y:160 
[2024/8/17 17:55:4] 物品:金创药(小量)	怪物:1F169480僵尸4	地图:H201	X:141	Y:160 
[2024/8/17 17:55:9] 物品:强效太阳水	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:强效太阳水	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:强效太阳水	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:强效太阳水	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:强效太阳水	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:强效金创药	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:强效金创药	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:强效魔法药	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:强效魔法药	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:珍珠戒指	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:魔力手镯	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:9] 物品:半月弯刀	怪物:0D455C00尸王8	地图:H201	X:143	Y:159 
[2024/8/17 17:55:13] 物品:隐身术	怪物:277328C0恶灵尸王	地图:H201	X:101	Y:174 
[2024/8/17 17:55:13] 物品:雷电术	怪物:277328C0恶灵尸王	地图:H201	X:101	Y:174 
[2024/8/17 17:55:13] 物品:瞬息移动	怪物:277328C0恶灵尸王	地图:H201	X:101	Y:174 
[2024/8/17 17:55:14] 物品:魔法药(小量)	怪物:27E1A6B0僵尸4	地图:H201	X:142	Y:159 
[2024/8/17 17:55:15] 物品:强效太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:太阳水	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效金创药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效金创药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效金创药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效金创药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效金创药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效金创药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效金创药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效金创药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效金创药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效金创药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效魔法药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效魔法药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效魔法药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效魔法药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效魔法药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效魔法药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效魔法药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效魔法药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效魔法药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:强效魔法药	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:沃玛号角	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:魔法长袍(女)	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:偃月	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:破魂	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:降魔	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:斩马刀	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:修罗	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:骷髅头盔	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:道士头盔	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:蓝翡翠项链	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:放大镜	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:竹笛	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:小手镯	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:魔法手镯	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:黑檀手镯	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:道士手镯	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:死神手套	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:金手镯	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:黑色水晶戒指	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:蛇眼戒指	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:珍珠戒指	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:金戒指	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:骷髅戒指	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:魅力戒指	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:道德戒指	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:珊瑚戒指	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:15] 物品:困魔咒	怪物:237336E0沃玛教主	地图:D024	X:20	Y:61 
[2024/8/17 17:55:23] 物品:诱惑之光	怪物:2882D6E0恶灵尸王	地图:H201	X:142	Y:159 
[2024/8/17 17:55:27] 物品:强效太阳水	怪物:27FAC240尸王8	地图:H201	X:100	Y:174 
[2024/8/17 17:55:27] 物品:强效太阳水	怪物:27FAC240尸王8	地图:H201	X:100	Y:174 
[2024/8/17 17:55:27] 物品:强效太阳水	怪物:27FAC240尸王8	地图:H201	X:100	Y:174 
[2024/8/17 17:55:27] 物品:强效太阳水	怪物:27FAC240尸王8	地图:H201	X:100	Y:174 
[2024/8/17 17:55:27] 物品:强效太阳水	怪物:27FAC240尸王8	地图:H201	X:100	Y:174 
[2024/8/17 17:55:27] 物品:强效金创药	怪物:27FAC240尸王8	地图:H201	X:100	Y:174 
[2024/8/17 17:55:27] 物品:强效金创药	怪物:27FAC240尸王8	地图:H201	X:100	Y:174 
[2024/8/17 17:55:27] 物品:强效魔法药	怪物:27FAC240尸王8	地图:H201	X:100	Y:174 
[2024/8/17 17:55:27] 物品:强效魔法药	怪物:27FAC240尸王8	地图:H201	X:100	Y:174 
[2024/8/17 17:55:29] 物品:魔法药(小量)	怪物:29ADE500僵尸5	地图:H201	X:143	Y:158 
[2024/8/17 17:55:33] 物品:抗拒火环	怪物:2A0028A0僵尸5	地图:H201	X:144	Y:156 
[2024/8/17 17:55:34] 物品:隐身术	怪物:193EFA50僵尸1	地图:H201	X:102	Y:178 
[2024/8/17 17:55:42] 物品:强效太阳水	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:强效太阳水	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:强效太阳水	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:强效太阳水	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:强效太阳水	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:强效金创药	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:强效金创药	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:强效魔法药	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:强效魔法药	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:珍珠戒指	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:死神手套	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:凝霜	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:道德戒指	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:42] 物品:黑檀手镯	怪物:18D41290尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:50] 物品:太阳水	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:太阳水	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:太阳水	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:太阳水	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:金创药(中量)	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:金创药(中量)	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:金创药(中量)	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:金创药(中量)	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:魔法药(中量)	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:魔法药(中量)	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:魔法药(中量)	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:魔法药(中量)	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:半月	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:凌风	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:蓝色水晶戒指	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:魔力手镯	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:铁剑	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:轻型盔甲(女)	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:青铜斧	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:黑檀项链	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:黄色水晶项链	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:50] 物品:黑色水晶项链	怪物:29991D50暗黑战士0	地图:D024	X:37	Y:54 
[2024/8/17 17:55:51] 物品:强效太阳水	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:强效太阳水	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:强效太阳水	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:强效太阳水	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:强效太阳水	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:强效金创药	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:强效金创药	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:强效魔法药	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:强效魔法药	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:骷髅戒指	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:魅力戒指	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:蓝翡翠项链	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:黑檀手镯	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:51] 物品:圣言术	怪物:27A18FA0尸王8	地图:H201	X:144	Y:153 
[2024/8/17 17:55:53] 物品:金创药(小量)	怪物:1CA2CE30僵尸4	地图:H201	X:108	Y:182 
[2024/8/17 17:55:54] 物品:金创药(小量)	怪物:1E2217D0暗黑战士	地图:D024	X:40	Y:57 
[2024/8/17 17:55:57] 物品:金创药(小量)	怪物:1948CB00僵尸5	地图:H201	X:106	Y:181 
[2024/8/17 17:56:1] 物品:魔法药(中量)	怪物:29A62B90沃玛战将	地图:D024	X:40	Y:55 
[2024/8/17 17:56:1] 物品:青铜斧	怪物:29A62B90沃玛战将	地图:D024	X:40	Y:55 
[2024/8/17 17:56:6] 物品:强效太阳水	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:强效太阳水	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:强效太阳水	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:强效太阳水	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:强效太阳水	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:强效金创药	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:强效金创药	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:强效魔法药	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:强效魔法药	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:蛇眼戒指	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:珍珠戒指	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:蓝翡翠项链	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:6] 物品:黑檀手镯	怪物:2E085350尸王8	地图:H201	X:150	Y:156 
[2024/8/17 17:56:8] 物品:魔法药(小量)	怪物:18417260僵尸5	地图:H201	X:150	Y:155 
[2024/8/17 17:56:9] 物品:金创药(小量)	怪物:1F0B6E60僵尸4	地图:H201	X:108	Y:181 
[2024/8/17 17:56:11] 物品:灵魂战衣(男)	怪物:2D6F6A60魔龙破甲兵1	地图:65	X:107	Y:54 
[2024/8/17 17:56:12] 物品:金创药(小量)	怪物:0D325720僵尸5	地图:H201	X:145	Y:153 
[2024/8/17 17:56:13] 物品:金创药(中量)	怪物:07CF42A0沃玛战将	地图:D024	X:50	Y:63 
