[2024/8/18 2:0:0] 物品:黑檀手镯	怪物:279A7AD0牛魔侍卫8	地图:H010	X:373	Y:227 
[2024/8/18 2:44:40] 物品:精神力战法	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:40] 物品:火球术	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:40] 物品:治愈术	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:40] 物品:基本剑术	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:40] 物品:中型盔甲(男)	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:40] 物品:金创药(小量)	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:40] 物品:金创药(小量)	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:48] 物品:强效太阳水	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:强效太阳水	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:强效太阳水	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:强效太阳水	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:强效太阳水	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:强效金创药	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:强效金创药	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:强效魔法药	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:强效魔法药	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:蛇眼戒指	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:珍珠戒指	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:魔力手镯	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:48] 物品:野蛮冲撞	怪物:281B4720尸王8	地图:H201	X:30	Y:98 
[2024/8/18 2:44:51] 物品:金创药(小量)	怪物:2EC9C950僵尸5	地图:H201	X:30	Y:99 
[2024/8/18 2:44:58] 物品:强效魔法药	怪物:2B303CE0牛魔祭司8	地图:H010	X:101	Y:357 
[2024/8/18 2:44:59] 物品:攻杀剑术	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:59] 物品:大火球	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:59] 物品:抗拒火环	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:59] 物品:精神力战法	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:59] 物品:火球术	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:59] 物品:治愈术	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:59] 物品:基本剑术	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:59] 物品:半月	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:44:59] 物品:短剑	怪物:2F0E0E20僵尸40	地图:H201	X:32	Y:99 
[2024/8/18 2:45:0] 物品:强效太阳水	怪物:29F9FE90牛魔将军0	地图:H010	X:101	Y:359 
[2024/8/18 2:45:0] 物品:强效太阳水	怪物:29F9FE90牛魔将军0	地图:H010	X:101	Y:359 
[2024/8/18 2:45:0] 物品:太阳水	怪物:29F9FE90牛魔将军0	地图:H010	X:101	Y:359 
[2024/8/18 2:45:0] 物品:太阳水	怪物:29F9FE90牛魔将军0	地图:H010	X:101	Y:359 
[2024/8/18 2:45:0] 物品:阎罗手套	怪物:29F9FE90牛魔将军0	地图:H010	X:101	Y:359 
[2024/8/18 2:45:3] 物品:金戒指	怪物:31B18770牛魔法师8	地图:H010	X:101	Y:358 
[2024/8/18 2:45:3] 物品:降魔	怪物:31B18770牛魔法师8	地图:H010	X:101	Y:358 
[2024/8/18 2:45:4] 物品:强效魔法药	怪物:29EC5500牛魔法师8	地图:H010	X:101	Y:357 
[2024/8/18 2:45:4] 物品:幽灵战衣(女)	怪物:29EC5500牛魔法师8	地图:H010	X:101	Y:357 
[2024/8/18 2:45:4] 物品:魔法药(小量)	怪物:1B79A8E0山洞蝙蝠	地图:D002	X:73	Y:213 
[2024/8/18 2:45:6] 物品:金创药(中量)	怪物:2EC57570掷斧骷髅0	地图:D002	X:73	Y:212 
[2024/8/18 2:45:6] 物品:金创药(中量)	怪物:2EC57570掷斧骷髅0	地图:D002	X:73	Y:212 
[2024/8/18 2:45:6] 物品:金创药(中量)	怪物:2EC57570掷斧骷髅0	地图:D002	X:73	Y:212 
[2024/8/18 2:45:6] 物品:金创药(中量)	怪物:2EC57570掷斧骷髅0	地图:D002	X:73	Y:212 
[2024/8/18 2:45:6] 物品:魔法药(中量)	怪物:2EC57570掷斧骷髅0	地图:D002	X:73	Y:212 
[2024/8/18 2:45:6] 物品:魔法药(中量)	怪物:2EC57570掷斧骷髅0	地图:D002	X:73	Y:212 
[2024/8/18 2:45:6] 物品:魔法药(中量)	怪物:2EC57570掷斧骷髅0	地图:D002	X:73	Y:212 
[2024/8/18 2:45:6] 物品:魔法药(中量)	怪物:2EC57570掷斧骷髅0	地图:D002	X:73	Y:212 
[2024/8/18 2:45:8] 物品:强效太阳水	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:强效太阳水	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:强效太阳水	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:强效太阳水	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:强效太阳水	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:强效金创药	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:强效金创药	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:强效魔法药	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:强效魔法药	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:蛇眼戒指	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:魔力手镯	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:冰咆哮	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:野蛮冲撞	怪物:1A2BF780尸王8	地图:H201	X:175	Y:122 
[2024/8/18 2:45:8] 物品:强效太阳水	怪物:2F2850C0牛魔祭司0	地图:H010	X:103	Y:359 
[2024/8/18 2:45:8] 物品:太阳水	怪物:2F2850C0牛魔祭司0	地图:H010	X:103	Y:359 
[2024/8/18 2:45:8] 物品:太阳水	怪物:2F2850C0牛魔祭司0	地图:H010	X:103	Y:359 
[2024/8/18 2:45:8] 物品:太阳水	怪物:2F2850C0牛魔祭司0	地图:H010	X:103	Y:359 
[2024/8/18 2:45:8] 物品:重盔甲(男)	怪物:2F2850C0牛魔祭司0	地图:H010	X:103	Y:359 
[2024/8/18 2:45:8] 物品:竹笛	怪物:2F2850C0牛魔祭司0	地图:H010	X:103	Y:359 
[2024/8/18 2:45:8] 物品:珍珠戒指	怪物:2F2850C0牛魔祭司0	地图:H010	X:103	Y:359 
[2024/8/18 2:45:9] 物品:强效太阳水	怪物:1B419C30尸王8	地图:H201	X:23	Y:105 
[2024/8/18 2:45:9] 物品:强效太阳水	怪物:1B419C30尸王8	地图:H201	X:23	Y:105 
[2024/8/18 2:45:9] 物品:强效太阳水	怪物:1B419C30尸王8	地图:H201	X:23	Y:105 
[2024/8/18 2:45:9] 物品:强效太阳水	怪物:1B419C30尸王8	地图:H201	X:23	Y:105 
[2024/8/18 2:45:9] 物品:强效太阳水	怪物:1B419C30尸王8	地图:H201	X:23	Y:105 
[2024/8/18 2:45:9] 物品:强效金创药	怪物:1B419C30尸王8	地图:H201	X:23	Y:105 
[2024/8/18 2:45:9] 物品:强效金创药	怪物:1B419C30尸王8	地图:H201	X:23	Y:105 
[2024/8/18 2:45:9] 物品:强效魔法药	怪物:1B419C30尸王8	地图:H201	X:23	Y:105 
[2024/8/18 2:45:9] 物品:强效魔法药	怪物:1B419C30尸王8	地图:H201	X:23	Y:105 
[2024/8/18 2:45:9] 物品:魔力手镯	怪物:1B419C30尸王8	地图:H201	X:23	Y:105 
[2024/8/18 2:45:10] 物品:生铁戒指	怪物:1C090F30黑野猪8	地图:H002	X:212	Y:98 
[2024/8/18 2:45:12] 物品:金创药(小量)	怪物:2B3E1710僵尸4	地图:H201	X:23	Y:107 
[2024/8/18 2:45:15] 物品:强效太阳水	怪物:2B479CB0牛魔将军8	地图:H010	X:98	Y:353 
[2024/8/18 2:45:15] 物品:黑铁头盔(封印)	怪物:2B479CB0牛魔将军8	地图:H010	X:98	Y:353 
[2024/8/18 2:45:15] 物品:魅力戒指	怪物:2B479CB0牛魔将军8	地图:H010	X:98	Y:353 
[2024/8/18 2:45:17] 物品:集体隐身术	怪物:0D93BFD0恶灵尸王	地图:H201	X:23	Y:106 
[2024/8/18 2:45:17] 物品:施毒术	怪物:0D93BFD0恶灵尸王	地图:H201	X:23	Y:106 
[2024/8/18 2:45:17] 物品:召唤骷髅	怪物:0D93BFD0恶灵尸王	地图:H201	X:23	Y:106 
[2024/8/18 2:45:17] 物品:瞬息移动	怪物:0D93BFD0恶灵尸王	地图:H201	X:23	Y:106 
[2024/8/18 2:45:19] 物品:抗拒火环	怪物:31E208A0僵尸5	地图:H201	X:174	Y:121 
[2024/8/18 2:45:19] 物品:魔法力药水	怪物:1AA955A0僵尸5	地图:H201	X:24	Y:107 
[2024/8/18 2:45:22] 物品:强效太阳水	怪物:284A26F0牛魔祭司8	地图:H010	X:99	Y:352 
[2024/8/18 2:45:23] 物品:强效太阳水	怪物:29F50B20牛魔将军0	地图:H010	X:98	Y:352 
[2024/8/18 2:45:23] 物品:强效太阳水	怪物:29F50B20牛魔将军0	地图:H010	X:98	Y:352 
[2024/8/18 2:45:23] 物品:强效太阳水	怪物:29F50B20牛魔将军0	地图:H010	X:98	Y:352 
[2024/8/18 2:45:23] 物品:太阳水	怪物:29F50B20牛魔将军0	地图:H010	X:98	Y:352 
[2024/8/18 2:45:23] 物品:太阳水	怪物:29F50B20牛魔将军0	地图:H010	X:98	Y:352 
[2024/8/18 2:45:23] 物品:太阳水	怪物:29F50B20牛魔将军0	地图:H010	X:98	Y:352 
[2024/8/18 2:45:23] 物品:红宝石戒指	怪物:29F50B20牛魔将军0	地图:H010	X:98	Y:352 
[2024/8/18 2:45:24] 物品:魔法药(中量)	怪物:2908EEA0僵尸1	地图:H201	X:24	Y:102 
[2024/8/18 2:45:25] 物品:太阳水	怪物:28FFBD80黑野猪8	地图:H002	X:99	Y:238 
[2024/8/18 2:45:26] 物品:太阳水	怪物:1BA20320黑野猪8	地图:H002	X:220	Y:93 
[2024/8/18 2:45:26] 物品:蓝翡翠项链	怪物:1BA20320黑野猪8	地图:H002	X:220	Y:93 
[2024/8/18 2:45:29] 物品:金创药(小量)	怪物:28C46500僵尸4	地图:H201	X:177	Y:116 
[2024/8/18 2:45:33] 物品:道士手镯	怪物:2A3A2790牛魔侍卫8	地图:H010	X:95	Y:348 
[2024/8/18 2:45:33] 物品:金创药(小量)	怪物:27EEE150僵尸4	地图:H201	X:178	Y:115 
[2024/8/18 2:45:47] 物品:金创药(小量)	怪物:28FFA750骷髅0	地图:D002	X:77	Y:227 
[2024/8/18 2:45:47] 物品:金创药(小量)	怪物:28FFA750骷髅0	地图:D002	X:77	Y:227 
[2024/8/18 2:45:47] 物品:金创药(小量)	怪物:28FFA750骷髅0	地图:D002	X:77	Y:227 
[2024/8/18 2:45:47] 物品:金创药(小量)	怪物:28FFA750骷髅0	地图:D002	X:77	Y:227 
[2024/8/18 2:45:47] 物品:魔法药(小量)	怪物:28FFA750骷髅0	地图:D002	X:77	Y:227 
[2024/8/18 2:45:47] 物品:魔法药(小量)	怪物:28FFA750骷髅0	地图:D002	X:77	Y:227 
[2024/8/18 2:45:47] 物品:魔法药(小量)	怪物:28FFA750骷髅0	地图:D002	X:77	Y:227 
[2024/8/18 2:45:47] 物品:魔法药(小量)	怪物:28FFA750骷髅0	地图:D002	X:77	Y:227 
[2024/8/18 2:45:49] 物品:太阳水	怪物:27514AF0黑野猪8	地图:H002	X:225	Y:86 
[2024/8/18 2:45:49] 物品:太阳水	怪物:296AF050黑野猪8	地图:H002	X:96	Y:223 
[2024/8/18 2:45:49] 物品:魔法药(小量)	怪物:1B56C0E0僵尸4	地图:H201	X:12	Y:97 
[2024/8/18 2:45:50] 物品:金创药(小量)	怪物:27EEE150僵尸4	地图:H201	X:181	Y:113 
[2024/8/18 2:45:50] 物品:魔法药(小量)	怪物:27EEE150僵尸4	地图:H201	X:181	Y:113 
[2024/8/18 2:45:54] 物品:短剑	怪物:30480340僵尸10	地图:H201	X:18	Y:91 
[2024/8/18 2:45:59] 物品:金创药(小量)	怪物:2F414430骷髅战士	地图:D002	X:90	Y:232 
[2024/8/18 2:46:0] 物品:强效太阳水	怪物:2B982BD0牛魔将军8	地图:H010	X:94	Y:349 
[2024/8/18 2:46:0] 物品:斩马刀	怪物:2B982BD0牛魔将军8	地图:H010	X:94	Y:349 
[2024/8/18 2:46:10] 物品:金戒指	怪物:295EE480牛魔法师8	地图:H010	X:95	Y:348 
[2024/8/18 2:46:10] 物品:魅力戒指	怪物:295EE480牛魔法师8	地图:H010	X:95	Y:348 
[2024/8/18 2:46:11] 物品:金创药(小量)	怪物:282C70B0骷髅战士	地图:D002	X:88	Y:237 
[2024/8/18 2:46:12] 物品:火墙	怪物:1C1ADF80恶灵尸王	地图:H201	X:35	Y:81 
[2024/8/18 2:46:12] 物品:雷电术	怪物:1C1ADF80恶灵尸王	地图:H201	X:35	Y:81 
[2024/8/18 2:46:12] 物品:诱惑之光	怪物:1C1ADF80恶灵尸王	地图:H201	X:35	Y:81 
[2024/8/18 2:46:12] 物品:灵魂战衣(男)	怪物:29670720牛魔法师8	地图:H010	X:95	Y:352 
[2024/8/18 2:46:13] 物品:强效太阳水	怪物:304A4100牛魔祭司8	地图:H010	X:94	Y:350 
[2024/8/18 2:46:20] 物品:战神盔甲(男)	怪物:17BB0F70牛魔法师8	地图:H010	X:89	Y:351 
[2024/8/18 2:46:25] 物品:灵魂火符	怪物:2259FA90恶灵尸王	地图:H201	X:31	Y:69 
[2024/8/18 2:46:25] 物品:地狱火	怪物:2259FA90恶灵尸王	地图:H201	X:31	Y:69 
[2024/8/18 2:46:25] 物品:蓝色水晶戒指	怪物:03955370掷斧骷髅	地图:D002	X:85	Y:230 
[2024/8/18 2:46:26] 物品:偃月	怪物:2A6BA600牛魔侍卫8	地图:H010	X:88	Y:350 
[2024/8/18 2:46:27] 物品:强效魔法药	怪物:27F074F0牛魔将军8	地图:H010	X:89	Y:353 
[2024/8/18 2:46:29] 物品:黑檀手镯	怪物:28E0C240牛魔法师8	地图:H010	X:88	Y:349 
[2024/8/18 2:46:29] 物品:降魔	怪物:28E0C240牛魔法师8	地图:H010	X:88	Y:349 
[2024/8/18 2:46:29] 物品:偃月	怪物:28E0C240牛魔法师8	地图:H010	X:88	Y:349 
[2024/8/18 2:46:34] 物品:强效太阳水	怪物:2B31BA50牛魔祭司8	地图:H010	X:89	Y:353 
[2024/8/18 2:46:34] 物品:强效魔法药	怪物:2B31BA50牛魔祭司8	地图:H010	X:89	Y:353 
[2024/8/18 2:46:34] 物品:金创药(小量)	怪物:15B435C0僵尸3	地图:D401	X:127	Y:118 
[2024/8/18 2:46:35] 物品:金创药(小量)	怪物:2FAEE7B0僵尸4	地图:H201	X:174	Y:102 
[2024/8/18 2:46:35] 物品:魔法药(小量)	怪物:2FAEE7B0僵尸4	地图:H201	X:174	Y:102 
[2024/8/18 2:46:42] 物品:金创药(小量)	怪物:2FAEE7B0僵尸4	地图:H201	X:174	Y:102 
[2024/8/18 2:46:42] 物品:降魔	怪物:18D48180牛魔法师8	地图:H010	X:84	Y:354 
[2024/8/18 2:46:42] 物品:偃月	怪物:18D48180牛魔法师8	地图:H010	X:84	Y:354 
[2024/8/18 2:46:46] 物品:强效太阳水	怪物:2A121160牛魔将军0	地图:H010	X:84	Y:355 
[2024/8/18 2:46:46] 物品:强效太阳水	怪物:2A121160牛魔将军0	地图:H010	X:84	Y:355 
[2024/8/18 2:46:46] 物品:太阳水	怪物:2A121160牛魔将军0	地图:H010	X:84	Y:355 
[2024/8/18 2:46:46] 物品:太阳水	怪物:2A121160牛魔将军0	地图:H010	X:84	Y:355 
[2024/8/18 2:46:46] 物品:太阳水	怪物:2A121160牛魔将军0	地图:H010	X:84	Y:355 
[2024/8/18 2:46:46] 物品:太阳水	怪物:27B00E90黑野猪8	地图:H002	X:276	Y:102 
[2024/8/18 2:46:49] 物品:金手镯	怪物:1C4A1DF0牛魔侍卫8	地图:H010	X:84	Y:354 
[2024/8/18 2:46:55] 物品:强效太阳水	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:强效太阳水	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:强效太阳水	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:强效太阳水	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:强效太阳水	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:强效金创药	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:强效金创药	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:强效魔法药	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:强效魔法药	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:蛇眼戒指	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:死神手套	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:魅力戒指	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:蓝翡翠项链	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:55] 物品:魔力手镯	怪物:17B48CA0尸王8	地图:H201	X:172	Y:100 
[2024/8/18 2:46:59] 物品:金创药(中量)	怪物:285DB3C0掷斧骷髅0	地图:D002	X:84	Y:193 
[2024/8/18 2:46:59] 物品:金创药(中量)	怪物:285DB3C0掷斧骷髅0	地图:D002	X:84	Y:193 
[2024/8/18 2:46:59] 物品:金创药(中量)	怪物:285DB3C0掷斧骷髅0	地图:D002	X:84	Y:193 
[2024/8/18 2:46:59] 物品:金创药(中量)	怪物:285DB3C0掷斧骷髅0	地图:D002	X:84	Y:193 
[2024/8/18 2:46:59] 物品:魔法药(中量)	怪物:285DB3C0掷斧骷髅0	地图:D002	X:84	Y:193 
[2024/8/18 2:46:59] 物品:魔法药(中量)	怪物:285DB3C0掷斧骷髅0	地图:D002	X:84	Y:193 
[2024/8/18 2:46:59] 物品:魔法药(中量)	怪物:285DB3C0掷斧骷髅0	地图:D002	X:84	Y:193 
[2024/8/18 2:46:59] 物品:魔法药(中量)	怪物:285DB3C0掷斧骷髅0	地图:D002	X:84	Y:193 
[2024/8/18 2:47:0] 物品:魔法长袍(女)	怪物:2AFA0370牛魔法师8	地图:H010	X:90	Y:360 
[2024/8/18 2:47:5] 物品:强效太阳水	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:5] 物品:强效太阳水	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:5] 物品:强效太阳水	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:5] 物品:强效太阳水	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:5] 物品:强效太阳水	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:5] 物品:强效金创药	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:5] 物品:强效金创药	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:5] 物品:强效魔法药	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:5] 物品:强效魔法药	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:5] 物品:蓝翡翠项链	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:5] 物品:魔力手镯	怪物:28501710尸王8	地图:H201	X:173	Y:100 
[2024/8/18 2:47:7] 物品:强效太阳水	怪物:284FBE50牛魔祭司8	地图:H010	X:90	Y:358 
[2024/8/18 2:47:7] 物品:魅力戒指	怪物:284FBE50牛魔祭司8	地图:H010	X:90	Y:358 
[2024/8/18 2:47:7] 物品:强效太阳水	怪物:2A297570牛魔祭司0	地图:H010	X:89	Y:360 
[2024/8/18 2:47:7] 物品:强效太阳水	怪物:2A297570牛魔祭司0	地图:H010	X:89	Y:360 
[2024/8/18 2:47:7] 物品:强效太阳水	怪物:2A297570牛魔祭司0	地图:H010	X:89	Y:360 
[2024/8/18 2:47:7] 物品:强效太阳水	怪物:2A297570牛魔祭司0	地图:H010	X:89	Y:360 
[2024/8/18 2:47:7] 物品:太阳水	怪物:2A297570牛魔祭司0	地图:H010	X:89	Y:360 
[2024/8/18 2:47:7] 物品:太阳水	怪物:2A297570牛魔祭司0	地图:H010	X:89	Y:360 
[2024/8/18 2:47:7] 物品:金创药(中量)	怪物:29F98FA0掷斧骷髅0	地图:D002	X:82	Y:192 
[2024/8/18 2:47:7] 物品:金创药(中量)	怪物:29F98FA0掷斧骷髅0	地图:D002	X:82	Y:192 
[2024/8/18 2:47:7] 物品:金创药(中量)	怪物:29F98FA0掷斧骷髅0	地图:D002	X:82	Y:192 
[2024/8/18 2:47:7] 物品:金创药(中量)	怪物:29F98FA0掷斧骷髅0	地图:D002	X:82	Y:192 
[2024/8/18 2:47:7] 物品:魔法药(中量)	怪物:29F98FA0掷斧骷髅0	地图:D002	X:82	Y:192 
[2024/8/18 2:47:7] 物品:魔法药(中量)	怪物:29F98FA0掷斧骷髅0	地图:D002	X:82	Y:192 
[2024/8/18 2:47:7] 物品:魔法药(中量)	怪物:29F98FA0掷斧骷髅0	地图:D002	X:82	Y:192 
[2024/8/18 2:47:7] 物品:魔法药(中量)	怪物:29F98FA0掷斧骷髅0	地图:D002	X:82	Y:192 
[2024/8/18 2:47:13] 物品:金创药(小量)	怪物:0D8AC2E0僵尸5	地图:H201	X:172	Y:100 
[2024/8/18 2:47:14] 物品:金创药(小量)	怪物:17EAF8E0僵尸5	地图:H201	X:47	Y:44 
[2024/8/18 2:47:17] 物品:金戒指	怪物:29F2D390牛魔法师8	地图:H010	X:94	Y:364 
[2024/8/18 2:47:17] 物品:金手镯	怪物:29F2D390牛魔法师8	地图:H010	X:94	Y:364 
[2024/8/18 2:47:17] 物品:幽灵战衣(男)	怪物:29F2D390牛魔法师8	地图:H010	X:94	Y:364 
[2024/8/18 2:47:18] 物品:强效太阳水	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:强效太阳水	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:强效太阳水	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:强效太阳水	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:强效太阳水	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:强效金创药	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:强效金创药	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:强效魔法药	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:强效魔法药	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:道德戒指	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:圣言术	怪物:1AB58A40尸王8	地图:H201	X:172	Y:101 
[2024/8/18 2:47:18] 物品:火球术	怪物:28E72150僵尸1	地图:H201	X:40	Y:42 
[2024/8/18 2:47:19] 物品:金创药(小量)	怪物:15B435C0僵尸3	地图:D401	X:128	Y:119 
[2024/8/18 2:47:23] 物品:金创药(小量)	怪物:2EBBE850僵尸5	地图:H201	X:44	Y:44 
[2024/8/18 2:47:28] 物品:强效金创药	怪物:2B74D870牛魔将军8	地图:H010	X:101	Y:370 
[2024/8/18 2:47:29] 物品:魔法手镯	怪物:2B74D870牛魔将军8	地图:H010	X:101	Y:370 
[2024/8/18 2:47:37] 物品:强效太阳水	怪物:2A06E9C0牛魔祭司0	地图:H010	X:102	Y:370 
[2024/8/18 2:47:37] 物品:强效太阳水	怪物:2A06E9C0牛魔祭司0	地图:H010	X:102	Y:370 
[2024/8/18 2:47:37] 物品:太阳水	怪物:2A06E9C0牛魔祭司0	地图:H010	X:102	Y:370 
[2024/8/18 2:47:37] 物品:太阳水	怪物:2A06E9C0牛魔祭司0	地图:H010	X:102	Y:370 
[2024/8/18 2:47:37] 物品:太阳水	怪物:2A06E9C0牛魔祭司0	地图:H010	X:102	Y:370 
[2024/8/18 2:47:37] 物品:生命项链	怪物:2A06E9C0牛魔祭司0	地图:H010	X:102	Y:370 
[2024/8/18 2:47:38] 物品:强效金创药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
[2024/8/18 2:47:38] 物品:强效金创药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
[2024/8/18 2:47:38] 物品:强效金创药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
[2024/8/18 2:47:38] 物品:强效魔法药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
[2024/8/18 2:47:38] 物品:强效魔法药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
[2024/8/18 2:47:38] 物品:强效金创药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
[2024/8/18 2:47:38] 物品:强效金创药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
[2024/8/18 2:47:38] 物品:强效金创药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
[2024/8/18 2:47:38] 物品:强效金创药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
[2024/8/18 2:47:38] 物品:强效金创药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
[2024/8/18 2:47:38] 物品:强效魔法药	怪物:2A5CC530暗之牛魔王8	地图:H010	X:100	Y:368 
