[2024/8/19 8:0:11] 物品:瞬息移动	怪物:20AB5A50僵尸5	地图:H201	X:100	Y:58 
[2024/8/19 8:45:14] 物品:强效太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:太阳水	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效金创药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效金创药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效金创药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效金创药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效金创药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效金创药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效金创药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效金创药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效金创药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效金创药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效魔法药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效魔法药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效魔法药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效魔法药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效魔法药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效魔法药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效魔法药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效魔法药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效魔法药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:强效魔法药	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:14] 物品:道士手镯	怪物:27EA9100祖玛卫士00	地图:H203	X:78	Y:28 
[2024/8/19 8:45:15] 物品:蛇眼戒指	怪物:29EBA380祖玛雕像8	地图:H203	X:77	Y:28 
[2024/8/19 8:45:21] 物品:太阳水	怪物:19C5A070黑色恶蛆8	地图:H004	X:143	Y:129 
[2024/8/19 8:45:24] 物品:强效太阳水	怪物:1843F5D0恶灵尸王	地图:H201	X:115	Y:152 
[2024/8/19 8:45:24] 物品:刺杀剑术	怪物:1843F5D0恶灵尸王	地图:H201	X:115	Y:152 
[2024/8/19 8:45:24] 物品:疾光电影	怪物:1843F5D0恶灵尸王	地图:H201	X:115	Y:152 
[2024/8/19 8:45:24] 物品:幽灵盾	怪物:1843F5D0恶灵尸王	地图:H201	X:115	Y:152 
[2024/8/19 8:45:25] 物品:凝霜	怪物:293DF8A0祖玛雕像8	地图:H204	X:36	Y:61 
[2024/8/19 8:45:26] 物品:死神手套	怪物:2A0F89B0魔龙破甲兵	地图:66	X:119	Y:265 
[2024/8/19 8:45:27] 物品:道德戒指	怪物:2DD5EB90祖玛卫士8	地图:H204	X:37	Y:61 
[2024/8/19 8:45:29] 物品:神圣战甲术	怪物:188F12D0恶灵尸王	地图:H201	X:114	Y:152 
[2024/8/19 8:45:29] 物品:幽灵盾	怪物:188F12D0恶灵尸王	地图:H201	X:114	Y:152 
[2024/8/19 8:45:29] 物品:灵魂火符	怪物:188F12D0恶灵尸王	地图:H201	X:114	Y:152 
[2024/8/19 8:45:29] 物品:雷电术	怪物:188F12D0恶灵尸王	地图:H201	X:114	Y:152 
[2024/8/19 8:45:29] 物品:诱惑之光	怪物:188F12D0恶灵尸王	地图:H201	X:114	Y:152 
[2024/8/19 8:45:29] 物品:大火球	怪物:188F12D0恶灵尸王	地图:H201	X:114	Y:152 
[2024/8/19 8:45:29] 物品:降魔	怪物:27C5A890祖玛卫士8	地图:H203	X:77	Y:27 
[2024/8/19 8:45:29] 物品:蛇眼戒指	怪物:27C5A890祖玛卫士8	地图:H203	X:77	Y:27 
[2024/8/19 8:45:30] 物品:强效太阳水	怪物:183E97B0祖玛卫士8	地图:H204	X:37	Y:61 
[2024/8/19 8:45:31] 物品:抗拒火环	怪物:2A3FB650僵尸40	地图:H201	X:115	Y:149 
[2024/8/19 8:45:31] 物品:精神力战法	怪物:2A3FB650僵尸40	地图:H201	X:115	Y:149 
[2024/8/19 8:45:31] 物品:火球术	怪物:2A3FB650僵尸40	地图:H201	X:115	Y:149 
[2024/8/19 8:45:31] 物品:治愈术	怪物:2A3FB650僵尸40	地图:H201	X:115	Y:149 
[2024/8/19 8:45:31] 物品:基本剑术	怪物:2A3FB650僵尸40	地图:H201	X:115	Y:149 
[2024/8/19 8:45:31] 物品:魔鬼项链	怪物:2A3FB650僵尸40	地图:H201	X:115	Y:149 
[2024/8/19 8:45:31] 物品:黄色水晶项链	怪物:2A3FB650僵尸40	地图:H201	X:115	Y:149 
[2024/8/19 8:45:40] 物品:魔法药(小量)	怪物:2FB3D6E0稻草人	地图:0	X:330	Y:597 
[2024/8/19 8:45:44] 物品:强效魔法药	怪物:28635520祖玛弓箭手8	地图:H204	X:28	Y:73 
[2024/8/19 8:45:45] 物品:灵魂战衣(女)	怪物:2AB94430蜈蚣8	地图:H004	X:148	Y:128 
[2024/8/19 8:45:48] 物品:强效金创药	怪物:2E0CE9C0魔龙射手	地图:66	X:125	Y:266 
[2024/8/19 8:45:50] 物品:坚固手套	怪物:27A2F2A0祖玛雕像8	地图:H204	X:21	Y:66 
[2024/8/19 8:45:56] 物品:布衣(男)	怪物:05BDDB60钉耙猫	地图:2	X:477	Y:475 
[2024/8/19 8:46:2] 物品:骨玉权杖	怪物:21EC9D10魔龙刀兵	地图:66	X:134	Y:267 
[2024/8/19 8:46:8] 物品:召唤骷髅	怪物:2A3FB650僵尸40	地图:H201	X:114	Y:148 
[2024/8/19 8:46:8] 物品:雷电术	怪物:2A3FB650僵尸40	地图:H201	X:114	Y:148 
[2024/8/19 8:46:8] 物品:地狱火	怪物:2A3FB650僵尸40	地图:H201	X:114	Y:148 
[2024/8/19 8:46:8] 物品:抗拒火环	怪物:2A3FB650僵尸40	地图:H201	X:114	Y:148 
[2024/8/19 8:46:8] 物品:精神力战法	怪物:2A3FB650僵尸40	地图:H201	X:114	Y:148 
[2024/8/19 8:46:8] 物品:火球术	怪物:2A3FB650僵尸40	地图:H201	X:114	Y:148 
[2024/8/19 8:46:8] 物品:治愈术	怪物:2A3FB650僵尸40	地图:H201	X:114	Y:148 
[2024/8/19 8:46:8] 物品:基本剑术	怪物:2A3FB650僵尸40	地图:H201	X:114	Y:148 
[2024/8/19 8:46:8] 物品:黑檀项链	怪物:2A3FB650僵尸40	地图:H201	X:114	Y:148 
[2024/8/19 8:46:8] 物品:金创药(小量)	怪物:2A3FB650僵尸40	地图:H201	X:114	Y:148 
[2024/8/19 8:46:17] 物品:强效魔法药	怪物:22899040魔龙射手	地图:66	X:136	Y:270 
[2024/8/19 8:46:17] 物品:强效太阳水	怪物:22899040魔龙射手	地图:66	X:136	Y:270 
[2024/8/19 8:46:20] 物品:海魂	怪物:0D941890僵尸10	地图:H201	X:109	Y:142 
[2024/8/19 8:46:20] 物品:魔法药(中量)	怪物:0D941890僵尸10	地图:H201	X:109	Y:142 
[2024/8/19 8:46:27] 物品:金创药(中量)	怪物:1C0F3D80祖玛雕像8	地图:H204	X:78	Y:67 
[2024/8/19 8:46:36] 物品:刺杀剑术	怪物:05D57010恶灵尸王	地图:H201	X:112	Y:133 
[2024/8/19 8:46:36] 物品:疾光电影	怪物:05D57010恶灵尸王	地图:H201	X:112	Y:133 
[2024/8/19 8:46:36] 物品:雷电术	怪物:05D57010恶灵尸王	地图:H201	X:112	Y:133 
[2024/8/19 8:46:36] 物品:诱惑之光	怪物:05D57010恶灵尸王	地图:H201	X:112	Y:133 
[2024/8/19 8:46:36] 物品:地狱火	怪物:05D57010恶灵尸王	地图:H201	X:112	Y:133 
[2024/8/19 8:46:39] 物品:强效魔法药	怪物:244211C0祖玛卫士8	地图:H204	X:82	Y:78 
[2024/8/19 8:46:52] 物品:竹笛	怪物:2F0B7040祖玛雕像8	地图:H204	X:53	Y:13 
[2024/8/19 8:46:58] 物品:绿宝石矿	怪物:245F72E0变异史莱姆8	地图:H004	X:151	Y:122 
[2024/8/19 8:47:0] 物品:道德戒指	怪物:2FB33B90祖玛卫士8	地图:H204	X:81	Y:41 
[2024/8/19 8:47:1] 物品:灵魂战衣(男)	怪物:2443D120祖玛卫士8	地图:H204	X:52	Y:13 
[2024/8/19 8:47:1] 物品:道士手镯	怪物:2443D120祖玛卫士8	地图:H204	X:52	Y:13 
[2024/8/19 8:47:6] 物品:斩马刀	怪物:0DC3D4C0祖玛雕像8	地图:H204	X:53	Y:13 
[2024/8/19 8:47:8] 物品:魔法药(中量)	怪物:2DB2F530祖玛弓箭手8	地图:H204	X:68	Y:32 
[2024/8/19 8:47:9] 物品:强效金创药	怪物:2A9FDE30魔龙射手	地图:66	X:118	Y:251 
[2024/8/19 8:47:9] 物品:蓝翡翠项链	怪物:2A9FDE30魔龙射手	地图:66	X:118	Y:251 
[2024/8/19 8:47:9] 物品:魔法药(小量)	怪物:185A08D0僵尸4	地图:H201	X:98	Y:114 
[2024/8/19 8:47:11] 物品:金创药(中量)	怪物:184CCE30祖玛卫士8	地图:H204	X:68	Y:31 
[2024/8/19 8:47:11] 物品:灵魂战衣(女)	怪物:184CCE30祖玛卫士8	地图:H204	X:68	Y:31 
[2024/8/19 8:47:14] 物品:蓝色水晶戒指	怪物:289B06E0祖玛卫士8	地图:H204	X:69	Y:31 
[2024/8/19 8:47:21] 物品:强效太阳水	怪物:0DC202D0魔龙射手1	地图:66	X:111	Y:248 
[2024/8/19 8:47:23] 物品:魔法药(中量)	怪物:2A08F4F0祖玛弓箭手8	地图:H204	X:54	Y:11 
[2024/8/19 8:47:23] 物品:魔法手镯	怪物:2A08F4F0祖玛弓箭手8	地图:H204	X:54	Y:11 
[2024/8/19 8:47:27] 物品:强效金创药	怪物:31A446A0魔龙射手	地图:66	X:109	Y:248 
[2024/8/19 8:47:27] 物品:偃月	怪物:2F103750祖玛雕像8	地图:H204	X:76	Y:24 
[2024/8/19 8:47:27] 物品:魔鬼项链	怪物:2F103750祖玛雕像8	地图:H204	X:76	Y:24 
[2024/8/19 8:47:32] 物品:基本剑术	怪物:3088C6E0僵尸1	地图:H201	X:86	Y:103 
[2024/8/19 8:47:32] 物品:魔法长袍(男)	怪物:05918600祖玛弓箭手8	地图:H204	X:59	Y:17 
[2024/8/19 8:47:34] 物品:太阳水	怪物:29FE8310黑野猪8	地图:H002	X:55	Y:124 
[2024/8/19 8:47:34] 物品:魔法药(小量)	怪物:27E95BE0僵尸4	地图:H201	X:87	Y:101 
[2024/8/19 8:47:42] 物品:金创药(小量)	怪物:18E2B800僵尸5	地图:H201	X:93	Y:110 
[2024/8/19 8:47:43] 物品:强效金创药	怪物:1E535D10魔龙射手2	地图:66	X:121	Y:237 
[2024/8/19 8:47:46] 物品:精神力战法	怪物:05A217D0僵尸1	地图:H201	X:78	Y:94 
[2024/8/19 8:47:47] 物品:放大镜	怪物:06260720祖玛雕像8	地图:H204	X:59	Y:17 
[2024/8/19 8:47:52] 物品:金创药(小量)	怪物:2DE42210僵尸5	地图:H201	X:76	Y:95 
[2024/8/19 8:48:15] 物品:金创药(小量)	怪物:0634D560僵尸4	地图:H201	X:79	Y:82 
[2024/8/19 8:48:17] 物品:强效魔法药	怪物:193EFA50魔龙射手	地图:66	X:104	Y:220 
[2024/8/19 8:48:20] 物品:金创药(小量)	怪物:05A32210僵尸5	地图:H201	X:80	Y:78 
[2024/8/19 8:48:21] 物品:太阳水	怪物:228295E0黑色恶蛆8	地图:H004	X:165	Y:129 
[2024/8/19 8:48:22] 物品:魔法长袍(女)	怪物:30A46FB0魔龙破甲兵	地图:66	X:105	Y:222 
[2024/8/19 8:48:29] 物品:金创药(小量)	怪物:2F482CC0僵尸5	地图:H201	X:83	Y:73 
[2024/8/19 8:48:32] 物品:基本剑术	怪物:06437AD0僵尸2	地图:D411	X:47	Y:53 
[2024/8/19 8:48:33] 物品:魔法药(小量)	怪物:1EF8F800僵尸4	地图:H201	X:84	Y:74 
[2024/8/19 8:48:37] 物品:火球术	怪物:27666940僵尸1	地图:H201	X:82	Y:73 
[2024/8/19 8:48:37] 物品:太阳水	怪物:1B6E3340魔龙射手2	地图:66	X:100	Y:220 
[2024/8/19 8:48:39] 物品:强效魔法药	怪物:1C623380魔龙破甲兵	地图:66	X:100	Y:217 
[2024/8/19 8:48:44] 物品:抗拒火环	怪物:2763E750僵尸5	地图:H201	X:91	Y:73 
[2024/8/19 8:48:45] 物品:强效魔法药	怪物:1CD68FA0魔龙射手	地图:66	X:96	Y:221 
[2024/8/19 8:48:48] 物品:偃月	怪物:285F41A0祖玛雕像8	地图:H204	X:13	Y:55 
[2024/8/19 8:48:48] 物品:魔法手镯	怪物:285F41A0祖玛雕像8	地图:H204	X:13	Y:55 
[2024/8/19 8:48:50] 物品:魔法药(中量)	怪物:1ECAE080僵尸2	地图:D411	X:55	Y:59 
[2024/8/19 8:48:50] 物品:治愈术	怪物:1ECAE080僵尸2	地图:D411	X:55	Y:59 
[2024/8/19 8:48:57] 物品:强效魔法药	怪物:29DD01A0魔龙刀兵1	地图:66	X:94	Y:215 
[2024/8/19 8:48:59] 物品:太阳水	怪物:22846650黑野猪8	地图:H002	X:100	Y:138 
[2024/8/19 8:49:1] 物品:瞬息移动	怪物:14992AF0僵尸1	地图:H201	X:98	Y:77 
[2024/8/19 8:49:2] 物品:金创药(小量)	怪物:0D545E70僵尸5	地图:H201	X:100	Y:76 
[2024/8/19 8:49:3] 物品:太阳水	怪物:1C1198D0黑野猪8	地图:H002	X:100	Y:136 
[2024/8/19 8:49:13] 物品:金创药(小量)	怪物:0D87CC40僵尸4	地图:H201	X:99	Y:76 
[2024/8/19 8:49:15] 物品:强效金创药	怪物:1BF041A0魔龙刀兵	地图:66	X:86	Y:220 
[2024/8/19 8:49:23] 物品:强效魔法药	怪物:1C5E76B0魔龙射手1	地图:66	X:83	Y:223 
[2024/8/19 8:49:26] 物品:金创药(小量)	怪物:281EB0F0僵尸4	地图:H201	X:99	Y:75 
[2024/8/19 8:49:26] 物品:金创药(小量)	怪物:2A1DD710僵尸5	地图:H201	X:100	Y:77 
[2024/8/19 8:49:27] 物品:太阳水	怪物:2A2AAC10黑色恶蛆8	地图:H004	X:174	Y:124 
[2024/8/19 8:49:31] 物品:金创药(小量)	怪物:2A1DD710僵尸5	地图:H201	X:100	Y:77 
[2024/8/19 8:49:43] 物品:兽皮腰带	怪物:0D4C7E60魔龙射手	地图:66	X:75	Y:222 
[2024/8/19 8:49:46] 物品:强效金创药	怪物:2DD670B0魔龙破甲兵	地图:66	X:78	Y:223 
[2024/8/19 8:49:46] 物品:魔法长袍(男)	怪物:2DD670B0魔龙破甲兵	地图:66	X:78	Y:223 
[2024/8/19 8:49:50] 物品:强效太阳水	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:强效太阳水	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:强效太阳水	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:强效太阳水	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:强效太阳水	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:强效金创药	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:强效金创药	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:强效魔法药	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:强效魔法药	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:珍珠戒指	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:黑檀手镯	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:50] 物品:魔力手镯	怪物:2AB58BA0尸王8	地图:H201	X:98	Y:83 
[2024/8/19 8:49:53] 物品:攻杀剑术	怪物:281EB0F0僵尸4	地图:H201	X:98	Y:76 
[2024/8/19 8:49:56] 物品:集体隐身术	怪物:1EA2A230恶灵尸王	地图:H201	X:97	Y:82 
[2024/8/19 8:49:56] 物品:施毒术	怪物:1EA2A230恶灵尸王	地图:H201	X:97	Y:82 
[2024/8/19 8:49:56] 物品:灵魂火符	怪物:1EA2A230恶灵尸王	地图:H201	X:97	Y:82 
[2024/8/19 8:49:56] 物品:诱惑之光	怪物:1EA2A230恶灵尸王	地图:H201	X:97	Y:82 
[2024/8/19 8:49:57] 物品:强效魔法药	怪物:29FF60F0魔龙射手	地图:66	X:72	Y:216 
[2024/8/19 8:50:2] 物品:强效金创药	怪物:1C979EC0魔龙破甲兵	地图:66	X:74	Y:217 
[2024/8/19 8:50:2] 物品:重盔甲(男)	怪物:1C979EC0魔龙破甲兵	地图:66	X:74	Y:217 
[2024/8/19 8:50:2] 物品:魔法药(小量)	怪物:0D545E70僵尸5	地图:H201	X:96	Y:76 
[2024/8/19 8:50:7] 物品:太阳水	怪物:306962F0黑色恶蛆8	地图:H004	X:178	Y:118 
[2024/8/19 8:50:14] 物品:魔法药(小量)	怪物:2DAA8440僵尸5	地图:H201	X:106	Y:71 
[2024/8/19 8:50:19] 物品:道士头盔	怪物:185A3530魔龙射手	地图:66	X:80	Y:209 
[2024/8/19 8:50:28] 物品:魔法药(小量)	怪物:1AE4E6B0僵尸4	地图:H201	X:98	Y:63 
[2024/8/19 8:50:49] 物品:金创药(小量)	怪物:295495A0僵尸5	地图:H201	X:85	Y:56 
[2024/8/19 8:50:53] 物品:金创药(小量)	怪物:2A9E4ED0僵尸5	地图:H201	X:86	Y:57 
[2024/8/19 8:51:1] 物品:强效金创药	怪物:229A0BE0魔龙射手	地图:66	X:90	Y:197 
[2024/8/19 8:51:1] 物品:强效太阳水	怪物:229A0BE0魔龙射手	地图:66	X:90	Y:197 
[2024/8/19 8:51:8] 物品:强效魔法药	怪物:29BA7260魔龙射手	地图:66	X:94	Y:201 
[2024/8/19 8:51:10] 物品:鹿皮靴	怪物:1CBE0BC0魔龙破甲兵	地图:66	X:90	Y:198 
[2024/8/19 8:51:19] 物品:强效金创药	怪物:29DCD540魔龙射手	地图:66	X:97	Y:202 
[2024/8/19 8:51:21] 物品:强效太阳水	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:强效太阳水	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:强效太阳水	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:强效太阳水	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:强效太阳水	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:强效金创药	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:强效金创药	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:强效魔法药	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:强效魔法药	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:凝霜	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:魅力戒指	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:蓝翡翠项链	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:黑檀手镯	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:21] 物品:魔力手镯	怪物:1A1547B0尸王8	地图:H201	X:66	Y:57 
[2024/8/19 8:51:40] 物品:召唤骷髅	怪物:28846A80僵尸4	地图:H201	X:74	Y:72 
[2024/8/19 8:51:51] 物品:重盔甲(女)	怪物:23C06E20黑野猪8	地图:H002	X:117	Y:72 
[2024/8/19 8:51:59] 物品:太阳水	怪物:2DD0D390魔龙破甲兵	地图:66	X:107	Y:194 
[2024/8/19 8:52:9] 物品:神圣战甲术	怪物:1CDDDA20恶灵尸王	地图:H201	X:90	Y:88 
[2024/8/19 8:52:9] 物品:施毒术	怪物:1CDDDA20恶灵尸王	地图:H201	X:90	Y:88 
[2024/8/19 8:52:9] 物品:灵魂火符	怪物:1CDDDA20恶灵尸王	地图:H201	X:90	Y:88 
[2024/8/19 8:52:18] 物品:精神力战法	怪物:280DFA90僵尸1	地图:H201	X:95	Y:90 
[2024/8/19 8:52:22] 物品:强效金创药	怪物:236B5A60魔龙射手	地图:66	X:101	Y:200 
[2024/8/19 8:52:22] 物品:黑檀手镯	怪物:236B5A60魔龙射手	地图:66	X:101	Y:200 
[2024/8/19 8:52:32] 物品:强效魔法药	怪物:1C2B95E0魔龙破甲兵	地图:66	X:104	Y:204 
[2024/8/19 8:52:32] 物品:凝霜	怪物:1C2B95E0魔龙破甲兵	地图:66	X:104	Y:204 
[2024/8/19 8:52:34] 物品:神圣战甲术	怪物:2BF03840僵尸1	地图:H201	X:96	Y:98 
[2024/8/19 8:52:51] 物品:魔法药(小量)	怪物:18E53B70僵尸5	地图:H201	X:84	Y:111 
[2024/8/19 8:52:55] 物品:强效金创药	怪物:2F297130魔龙破甲兵	地图:66	X:115	Y:202 
[2024/8/19 8:52:55] 物品:强效金创药	怪物:2F297130魔龙破甲兵	地图:66	X:115	Y:202 
[2024/8/19 8:52:56] 物品:强效太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:强效太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:强效太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:强效太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:强效太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:强效太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:强效太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:强效太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:强效太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:强效太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:太阳水	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:金创药(中量)	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:金创药(中量)	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
[2024/8/19 8:52:56] 物品:强效金创药	怪物:30F9EAF0邪恶钳虫8	地图:H004	X:185	Y:136 
