[2024/8/17 9:0:3] 物品:金创药(小量)	怪物:19EB4E70僵尸3	地图:D401	X:19	Y:147 
[2024/8/17 9:56:9] 物品:金创药(小量)	怪物:1BDE7090骷髅战士	地图:D001	X:285	Y:32 
[2024/8/17 9:56:11] 物品:疾光电影	怪物:15AE17B0僵尸5	地图:D415	X:65	Y:23 
[2024/8/17 9:56:11] 物品:大火球	怪物:15AE17B0僵尸5	地图:D415	X:65	Y:23 
[2024/8/17 9:56:18] 物品:魔法药(小量)	怪物:1C3AD310僵尸5	地图:D415	X:57	Y:17 
[2024/8/17 9:56:23] 物品:金创药(小量)	怪物:0D8335D0骷髅0	地图:D002	X:175	Y:199 
[2024/8/17 9:56:23] 物品:金创药(小量)	怪物:0D8335D0骷髅0	地图:D002	X:175	Y:199 
[2024/8/17 9:56:23] 物品:金创药(小量)	怪物:0D8335D0骷髅0	地图:D002	X:175	Y:199 
[2024/8/17 9:56:23] 物品:金创药(小量)	怪物:0D8335D0骷髅0	地图:D002	X:175	Y:199 
[2024/8/17 9:56:23] 物品:魔法药(小量)	怪物:0D8335D0骷髅0	地图:D002	X:175	Y:199 
[2024/8/17 9:56:23] 物品:魔法药(小量)	怪物:0D8335D0骷髅0	地图:D002	X:175	Y:199 
[2024/8/17 9:56:23] 物品:魔法药(小量)	怪物:0D8335D0骷髅0	地图:D002	X:175	Y:199 
[2024/8/17 9:56:23] 物品:魔法药(小量)	怪物:0D8335D0骷髅0	地图:D002	X:175	Y:199 
[2024/8/17 9:56:24] 物品:魔法药(小量)	怪物:1C6D06A0僵尸4	地图:D422	X:283	Y:293 
[2024/8/17 9:56:28] 物品:金创药(中量)	怪物:2F1355B0骷髅战士0	地图:D001	X:290	Y:30 
[2024/8/17 9:56:28] 物品:金创药(中量)	怪物:2F1355B0骷髅战士0	地图:D001	X:290	Y:30 
[2024/8/17 9:56:28] 物品:金创药(中量)	怪物:2F1355B0骷髅战士0	地图:D001	X:290	Y:30 
[2024/8/17 9:56:28] 物品:金创药(中量)	怪物:2F1355B0骷髅战士0	地图:D001	X:290	Y:30 
[2024/8/17 9:56:28] 物品:魔法药(中量)	怪物:2F1355B0骷髅战士0	地图:D001	X:290	Y:30 
[2024/8/17 9:56:28] 物品:魔法药(中量)	怪物:2F1355B0骷髅战士0	地图:D001	X:290	Y:30 
[2024/8/17 9:56:28] 物品:魔法药(中量)	怪物:2F1355B0骷髅战士0	地图:D001	X:290	Y:30 
[2024/8/17 9:56:28] 物品:魔法药(中量)	怪物:2F1355B0骷髅战士0	地图:D001	X:290	Y:30 
[2024/8/17 9:56:31] 物品:魔法药(小量)	怪物:187BA070骷髅战士	地图:D003	X:220	Y:298 
[2024/8/17 9:56:31] 物品:抗拒火环	怪物:0D6EF780僵尸4	地图:D406	X:92	Y:167 
[2024/8/17 9:56:31] 物品:魔法力药水	怪物:1C3CA500僵尸5	地图:D415	X:58	Y:17 
[2024/8/17 9:56:32] 物品:治愈术	怪物:1C7E86C0僵尸1	地图:D422	X:282	Y:296 
[2024/8/17 9:56:34] 物品:金创药(小量)	怪物:1C3C4C40僵尸5	地图:D415	X:59	Y:19 
[2024/8/17 9:56:35] 物品:金创药(小量)	怪物:1C6D06A0僵尸4	地图:D422	X:283	Y:294 
[2024/8/17 9:56:39] 物品:金创药(小量)	怪物:2EFB18B0骷髅战士	地图:D002	X:187	Y:205 
[2024/8/17 9:56:39] 物品:魔法力药水	怪物:2EFB18B0骷髅战士	地图:D002	X:187	Y:205 
[2024/8/17 9:56:44] 物品:MP强化药水	怪物:28A1B610骷髅战士	地图:D003	X:212	Y:299 
[2024/8/17 9:56:51] 物品:金创药(小量)	怪物:27626E20山洞蝙蝠	地图:D001	X:372	Y:161 
[2024/8/17 9:56:51] 物品:魔法药(小量)	怪物:27626E20山洞蝙蝠	地图:D001	X:372	Y:161 
[2024/8/17 9:56:54] 物品:魔法药(小量)	怪物:276D1CB0骷髅战士	地图:D002	X:198	Y:208 
[2024/8/17 9:56:56] 物品:银手镯	怪物:30D27AF0骷髅战士	地图:D001	X:281	Y:23 
[2024/8/17 9:56:58] 物品:抗拒火环	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:精神力战法	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:火球术	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:治愈术	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:基本剑术	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:海魂	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:蓝色水晶戒指	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:魔鬼项链	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:琥珀项链	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:魔力手镯	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:灯笼项链	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:铁剑	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:短剑	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:轻型盔甲(男)	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:轻型盔甲(女)	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:青铜斧	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:黑檀项链	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:黄色水晶项链	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:黑色水晶项链	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:青铜头盔	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:金创药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:金创药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:金创药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:金创药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:魔法药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:魔法药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:魔法药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:58] 物品:魔法药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:65	Y:16 
[2024/8/17 9:56:59] 物品:轻型盔甲(男)	怪物:28942210骷髅战士	地图:D001	X:367	Y:157 
[2024/8/17 9:57:1] 物品:金创药(小量)	怪物:29B90F60山洞蝙蝠	地图:D002	X:185	Y:188 
[2024/8/17 9:57:2] 物品:强效太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:太阳水	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效金创药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效金创药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效金创药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效金创药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效金创药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效金创药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效金创药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效金创药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效金创药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效金创药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效魔法药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效魔法药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效魔法药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效魔法药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效魔法药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效魔法药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效魔法药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效魔法药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效魔法药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:强效魔法药	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:2] 物品:银蛇	怪物:27FB1B00虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:57:4] 物品:强效太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:强效太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:强效太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:强效太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:强效太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:太阳水	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:金创药(中量)	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:金创药(中量)	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:金创药(中量)	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:强效金创药	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:强效金创药	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:魔法药(中量)	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:魔法药(中量)	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:魔法药(中量)	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:强效魔法药	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:强效魔法药	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:黑色水晶戒指	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:死神手套	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:道德戒指	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:蓝翡翠项链	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:蓝色水晶戒指	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:黑檀手镯	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:魔力手镯	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:小手镯	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:刺杀剑术	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:雷电术	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:地狱火	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:大火球	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:召唤骷髅	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:瞬息移动	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:抗拒火环	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:精神力战法	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:治愈术	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:基本剑术	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:4] 物品:火球术	怪物:1BFF68A0尸王	地图:D404	X:28	Y:99 
[2024/8/17 9:57:8] 物品:魔法药(小量)	怪物:1C3CD160僵尸5	地图:D415	X:52	Y:10 
[2024/8/17 9:57:8] 物品:太阳水	怪物:1C3CD160僵尸5	地图:D415	X:52	Y:10 
[2024/8/17 9:57:12] 物品:太阳水	怪物:1C3CE790僵尸5	地图:D415	X:53	Y:13 
[2024/8/17 9:57:20] 物品:牛角戒指	怪物:18693E20骷髅战士	地图:D003	X:204	Y:292 
[2024/8/17 9:57:21] 物品:金创药(小量)	怪物:1C88FCE0僵尸4	地图:D422	X:263	Y:280 
[2024/8/17 9:57:22] 物品:金创药(小量)	怪物:15AE17B0僵尸5	地图:D415	X:65	Y:23 
[2024/8/17 9:57:23] 物品:魔法药(小量)	怪物:18B1C3B0稻草人	地图:0	X:422	Y:478 
[2024/8/17 9:57:27] 物品:施毒术	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:大火球	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:灵魂火符	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:诱惑之光	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:抗拒火环	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:精神力战法	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:火球术	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:治愈术	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:基本剑术	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:八荒	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:半月	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:海魂	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:琥珀项链	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:坚固手套	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:魔力手镯	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:灯笼项链	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:铁剑	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:短剑	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:轻型盔甲(男)	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:轻型盔甲(女)	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:青铜斧	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:黑檀项链	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:黄色水晶项链	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:黑色水晶项链	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:青铜头盔	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:金创药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:金创药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:金创药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:金创药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:魔法药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:魔法药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:魔法药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:27] 物品:魔法药(小量)	怪物:1C3A6420僵尸50	地图:D415	X:63	Y:18 
[2024/8/17 9:57:28] 物品:精神力药水	怪物:191E9220僵尸5	地图:D422	X:264	Y:278 
[2024/8/17 9:57:31] 物品:魔法药(小量)	怪物:187723C0骷髅战士	地图:D002	X:202	Y:212 
[2024/8/17 9:57:39] 物品:金创药(小量)	怪物:28DCAB30僵尸5	地图:D422	X:253	Y:279 
[2024/8/17 9:57:42] 物品:金创药(小量)	怪物:2761E900骷髅战士	地图:D002	X:213	Y:200 
[2024/8/17 9:57:42] 物品:黄色水晶项链	怪物:2761E900骷髅战士	地图:D002	X:213	Y:200 
[2024/8/17 9:57:42] 物品:金创药(中量)	怪物:2E927050骷髅战将	地图:D002	X:202	Y:211 
[2024/8/17 9:57:44] 物品:太阳水	怪物:286E6E60黑野猪8	地图:H002	X:272	Y:344 
[2024/8/17 9:57:48] 物品:金创药(小量)	怪物:1C0A7670僵尸4	地图:D406	X:124	Y:116 
[2024/8/17 9:57:51] 物品:魔法药(小量)	怪物:1C3B5830僵尸5	地图:D415	X:84	Y:23 
[2024/8/17 9:57:52] 物品:金创药(小量)	怪物:0D5EDC70骷髅战士	地图:D002	X:204	Y:215 
[2024/8/17 9:57:55] 物品:强效太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:太阳水	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:金创药(中量)	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:金创药(中量)	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:金创药(中量)	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效金创药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效金创药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效金创药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:魔法药(中量)	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:魔法药(中量)	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:魔法药(中量)	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效魔法药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效魔法药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效魔法药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效金创药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效金创药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效金创药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效金创药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效金创药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效金创药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效魔法药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效魔法药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
[2024/8/17 9:57:55] 物品:强效魔法药	怪物:30E73670虹魔猪卫8	地图:H204	X:81	Y:64 
