[2024/8/22 5:0:21] 物品:魔法长袍(女)	怪物:13A22CF0跳跳蜂8	地图:H004	X:189	Y:103 
[2024/8/22 5:44:28] 物品:太阳水	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:金创药(中量)	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:金创药(中量)	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:金创药(中量)	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:强效金创药	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:强效金创药	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:魔法药(中量)	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:魔法药(中量)	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:魔法药(中量)	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:强效魔法药	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:强效魔法药	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:魔力手镯	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:小手镯	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:魔法盾	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:刺杀剑术	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:雷电术	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:地狱火	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:瞬息移动	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:抗拒火环	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:精神力战法	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:治愈术	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:基本剑术	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:28] 物品:火球术	怪物:28D7EAF0尸王	地图:H201	X:55	Y:134 
[2024/8/22 5:44:34] 物品:强效太阳水	怪物:1AAFA830魔龙射手	地图:66	X:164	Y:104 
[2024/8/22 5:44:34] 物品:魔法长袍(女)	怪物:1AAFA830魔龙射手	地图:66	X:164	Y:104 
[2024/8/22 5:44:38] 物品:太阳水	怪物:2B44F180魔龙射手	地图:66	X:159	Y:101 
[2024/8/22 5:44:46] 物品:施毒术	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:攻杀剑术	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:召唤骷髅	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:诱惑之光	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:抗拒火环	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:精神力战法	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:火球术	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:治愈术	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:基本剑术	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:八荒	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:海魂	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:凌风	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:蓝色水晶戒指	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:坚固手套	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:灯笼项链	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:铁剑	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:短剑	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:轻型盔甲(男)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:轻型盔甲(女)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:中型盔甲(男)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:青铜斧	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:黑檀项链	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:黄色水晶项链	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:黑色水晶项链	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:青铜头盔	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:金创药(小量)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:金创药(小量)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:金创药(小量)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:金创药(小量)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:魔法药(小量)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:魔法药(小量)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:魔法药(小量)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:46] 物品:魔法药(小量)	怪物:1E2A4570僵尸50	地图:H201	X:40	Y:133 
[2024/8/22 5:44:47] 物品:强效魔法药	怪物:23A01B60魔龙破甲兵	地图:66	X:155	Y:95 
[2024/8/22 5:44:51] 物品:强效太阳水	怪物:2C27B6D0尸王8	地图:H201	X:50	Y:132 
[2024/8/22 5:44:51] 物品:强效太阳水	怪物:2C27B6D0尸王8	地图:H201	X:50	Y:132 
[2024/8/22 5:44:51] 物品:强效太阳水	怪物:2C27B6D0尸王8	地图:H201	X:50	Y:132 
[2024/8/22 5:44:51] 物品:强效太阳水	怪物:2C27B6D0尸王8	地图:H201	X:50	Y:132 
[2024/8/22 5:44:51] 物品:强效太阳水	怪物:2C27B6D0尸王8	地图:H201	X:50	Y:132 
[2024/8/22 5:44:51] 物品:强效金创药	怪物:2C27B6D0尸王8	地图:H201	X:50	Y:132 
[2024/8/22 5:44:51] 物品:强效金创药	怪物:2C27B6D0尸王8	地图:H201	X:50	Y:132 
[2024/8/22 5:44:51] 物品:强效魔法药	怪物:2C27B6D0尸王8	地图:H201	X:50	Y:132 
[2024/8/22 5:44:51] 物品:强效魔法药	怪物:2C27B6D0尸王8	地图:H201	X:50	Y:132 
[2024/8/22 5:44:51] 物品:魔力手镯	怪物:2C27B6D0尸王8	地图:H201	X:50	Y:132 
[2024/8/22 5:44:58] 物品:强效太阳水	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:强效太阳水	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:强效太阳水	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:强效太阳水	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:强效太阳水	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:强效金创药	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:强效金创药	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:强效魔法药	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:强效魔法药	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:黑色水晶戒指	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:珍珠戒指	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:生铁戒指	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:道德戒指	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:魔力手镯	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:58] 物品:圣言术	怪物:18040520尸王8	地图:H201	X:43	Y:129 
[2024/8/22 5:44:59] 物品:强效金创药	怪物:22F6B340魔龙射手	地图:66	X:148	Y:93 
[2024/8/22 5:44:59] 物品:布鞋	怪物:22F6B340魔龙射手	地图:66	X:148	Y:93 
[2024/8/22 5:45:0] 物品:金创药(小量)	怪物:256EDB90僵尸4	地图:H201	X:43	Y:130 
[2024/8/22 5:45:2] 物品:金创药(小量)	怪物:28A0FFC0僵尸5	地图:H201	X:41	Y:131 
[2024/8/22 5:45:5] 物品:魔法药(小量)	怪物:250F0A50僵尸4	地图:H201	X:42	Y:133 
[2024/8/22 5:45:7] 物品:强效魔法药	怪物:1439F860魔龙刀兵1	地图:66	X:148	Y:95 
[2024/8/22 5:45:20] 物品:攻杀剑术	怪物:1E208CD0恶灵尸王	地图:H201	X:40	Y:141 
[2024/8/22 5:45:29] 物品:金创药(小量)	怪物:28A0FFC0僵尸5	地图:H201	X:41	Y:131 
[2024/8/22 5:45:31] 物品:火墙	怪物:182AC8D0僵尸4	地图:H201	X:41	Y:129 
[2024/8/22 5:45:52] 物品:诱惑之光	怪物:2B66D600僵尸1	地图:H201	X:31	Y:142 
[2024/8/22 5:46:0] 物品:召唤骷髅	怪物:233D4980僵尸1	地图:H201	X:32	Y:147 
[2024/8/22 5:46:11] 物品:魔法药(小量)	怪物:246BD350僵尸5	地图:H201	X:35	Y:150 
[2024/8/22 5:46:11] 物品:太阳水	怪物:246BD350僵尸5	地图:H201	X:35	Y:150 
[2024/8/22 5:46:16] 物品:金创药(小量)	怪物:2433FDE0僵尸4	地图:H201	X:37	Y:149 
[2024/8/22 5:46:16] 物品:魔法药(小量)	怪物:2433FDE0僵尸4	地图:H201	X:37	Y:149 
[2024/8/22 5:46:18] 物品:强效魔法药	怪物:17658390魔龙血蛙	地图:66	X:140	Y:80 
[2024/8/22 5:46:28] 物品:攻杀剑术	怪物:24F84430僵尸40	地图:H201	X:42	Y:155 
[2024/8/22 5:46:28] 物品:地狱火	怪物:24F84430僵尸40	地图:H201	X:42	Y:155 
[2024/8/22 5:46:28] 物品:抗拒火环	怪物:24F84430僵尸40	地图:H201	X:42	Y:155 
[2024/8/22 5:46:28] 物品:精神力战法	怪物:24F84430僵尸40	地图:H201	X:42	Y:155 
[2024/8/22 5:46:28] 物品:火球术	怪物:24F84430僵尸40	地图:H201	X:42	Y:155 
[2024/8/22 5:46:28] 物品:治愈术	怪物:24F84430僵尸40	地图:H201	X:42	Y:155 
[2024/8/22 5:46:28] 物品:基本剑术	怪物:24F84430僵尸40	地图:H201	X:42	Y:155 
[2024/8/22 5:46:28] 物品:金创药(小量)	怪物:24F84430僵尸40	地图:H201	X:42	Y:155 
[2024/8/22 5:46:28] 物品:魔法药(小量)	怪物:24F84430僵尸40	地图:H201	X:42	Y:155 
[2024/8/22 5:46:34] 物品:金创药(小量)	怪物:189637A0僵尸5	地图:H201	X:35	Y:156 
[2024/8/22 5:46:41] 物品:强效太阳水	怪物:29347B50尸王8	地图:H201	X:44	Y:157 
[2024/8/22 5:46:41] 物品:强效太阳水	怪物:29347B50尸王8	地图:H201	X:44	Y:157 
[2024/8/22 5:46:41] 物品:强效太阳水	怪物:29347B50尸王8	地图:H201	X:44	Y:157 
[2024/8/22 5:46:41] 物品:强效太阳水	怪物:29347B50尸王8	地图:H201	X:44	Y:157 
[2024/8/22 5:46:41] 物品:强效太阳水	怪物:29347B50尸王8	地图:H201	X:44	Y:157 
[2024/8/22 5:46:41] 物品:强效金创药	怪物:29347B50尸王8	地图:H201	X:44	Y:157 
[2024/8/22 5:46:41] 物品:强效金创药	怪物:29347B50尸王8	地图:H201	X:44	Y:157 
[2024/8/22 5:46:41] 物品:强效魔法药	怪物:29347B50尸王8	地图:H201	X:44	Y:157 
[2024/8/22 5:46:41] 物品:强效魔法药	怪物:29347B50尸王8	地图:H201	X:44	Y:157 
[2024/8/22 5:46:41] 物品:生铁戒指	怪物:29347B50尸王8	地图:H201	X:44	Y:157 
[2024/8/22 5:46:42] 物品:强效魔法药	怪物:2C026C70魔龙刀兵1	地图:66	X:135	Y:79 
[2024/8/22 5:46:47] 物品:疾光电影	怪物:268D2390恶灵尸王	地图:H201	X:44	Y:159 
[2024/8/22 5:46:47] 物品:灵魂火符	怪物:268D2390恶灵尸王	地图:H201	X:44	Y:159 
[2024/8/22 5:46:47] 物品:诱惑之光	怪物:268D2390恶灵尸王	地图:H201	X:44	Y:159 
[2024/8/22 5:46:54] 物品:魔法药(小量)	怪物:1DCB89F0僵尸5	地图:H201	X:50	Y:158 
[2024/8/22 5:46:55] 物品:强效魔法药	怪物:2CA9DDA0魔龙刀兵	地图:66	X:132	Y:85 
[2024/8/22 5:47:3] 物品:太阳水	怪物:14B55190黑色恶蛆8	地图:H001	X:14	Y:123 
[2024/8/22 5:47:6] 物品:放大镜	怪物:24EDDDF0魔龙刺蛙1	地图:66	X:136	Y:88 
[2024/8/22 5:47:6] 物品:黑檀手镯	怪物:24EDDDF0魔龙刺蛙1	地图:66	X:136	Y:88 
[2024/8/22 5:47:9] 物品:隐身术	怪物:18170B60恶灵尸王	地图:H201	X:54	Y:151 
[2024/8/22 5:47:9] 物品:召唤骷髅	怪物:18170B60恶灵尸王	地图:H201	X:54	Y:151 
[2024/8/22 5:47:15] 物品:雷电术	怪物:29338740恶灵尸王	地图:H201	X:54	Y:148 
[2024/8/22 5:47:32] 物品:道士头盔	怪物:230E5D10魔龙血蛙	地图:66	X:143	Y:98 
[2024/8/22 5:47:37] 物品:金创药(小量)	怪物:2BBB4CE0僵尸4	地图:H201	X:63	Y:159 
[2024/8/22 5:47:37] 物品:强效魔法药	怪物:268C1950魔龙射手	地图:66	X:147	Y:102 
[2024/8/22 5:47:37] 物品:强效金创药	怪物:268C1950魔龙射手	地图:66	X:147	Y:102 
[2024/8/22 5:47:44] 物品:珊瑚戒指	怪物:2B613250魔龙射手	地图:66	X:149	Y:109 
[2024/8/22 5:47:46] 物品:放大镜	怪物:2BD99490魔龙血蛙	地图:66	X:148	Y:109 
[2024/8/22 5:48:9] 物品:精神力药水	怪物:22FAF530僵尸5	地图:H201	X:64	Y:178 
[2024/8/22 5:48:20] 物品:强效魔法药	怪物:27C128A0魔龙射手	地图:66	X:161	Y:104 
[2024/8/22 5:48:24] 物品:金创药(小量)	怪物:2D304FF0僵尸5	地图:H201	X:79	Y:171 
[2024/8/22 5:48:30] 物品:金创药(小量)	怪物:2551FBD0僵尸5	地图:H201	X:84	Y:166 
[2024/8/22 5:48:33] 物品:强效金创药	怪物:23505CF0魔龙破甲兵2	地图:66	X:166	Y:110 
[2024/8/22 5:48:36] 物品:金创药(小量)	怪物:244C99F0僵尸5	地图:H201	X:87	Y:169 
[2024/8/22 5:48:36] 物品:太阳水	怪物:244C99F0僵尸5	地图:H201	X:87	Y:169 
[2024/8/22 5:48:46] 物品:刺杀剑术	怪物:2304CE20恶灵尸王	地图:H201	X:91	Y:171 
[2024/8/22 5:48:46] 物品:召唤骷髅	怪物:2304CE20恶灵尸王	地图:H201	X:91	Y:171 
[2024/8/22 5:48:51] 物品:强效金创药	怪物:15A2F150魔龙破甲兵	地图:66	X:166	Y:108 
[2024/8/22 5:48:59] 物品:金创药(小量)	怪物:0638A910僵尸4	地图:H201	X:100	Y:170 
[2024/8/22 5:49:0] 物品:强效金创药	怪物:14B9EEA0魔龙射手	地图:66	X:171	Y:115 
[2024/8/22 5:49:4] 物品:治愈术	怪物:27049830僵尸4	地图:H201	X:101	Y:165 
[2024/8/22 5:49:14] 物品:金创药(小量)	怪物:28461FA0僵尸4	地图:H201	X:111	Y:162 
[2024/8/22 5:49:27] 物品:灵魂战衣(女)	怪物:2CBE1640魔龙射手	地图:66	X:171	Y:116 
[2024/8/22 5:49:27] 物品:魔法药(小量)	怪物:24C1CF90僵尸5	地图:H201	X:122	Y:154 
[2024/8/22 5:49:27] 物品:瞬息移动	怪物:24C1CF90僵尸5	地图:H201	X:122	Y:154 
[2024/8/22 5:49:35] 物品:强效太阳水	怪物:170DD1F0恶灵尸王	地图:H201	X:120	Y:156 
[2024/8/22 5:49:35] 物品:太阳水	怪物:170DD1F0恶灵尸王	地图:H201	X:120	Y:156 
[2024/8/22 5:49:35] 物品:幽灵盾	怪物:170DD1F0恶灵尸王	地图:H201	X:120	Y:156 
[2024/8/22 5:49:35] 物品:集体隐身术	怪物:170DD1F0恶灵尸王	地图:H201	X:120	Y:156 
[2024/8/22 5:49:35] 物品:隐身术	怪物:170DD1F0恶灵尸王	地图:H201	X:120	Y:156 
[2024/8/22 5:49:35] 物品:雷电术	怪物:170DD1F0恶灵尸王	地图:H201	X:120	Y:156 
[2024/8/22 5:49:35] 物品:诱惑之光	怪物:170DD1F0恶灵尸王	地图:H201	X:120	Y:156 
[2024/8/22 5:49:35] 物品:大火球	怪物:170DD1F0恶灵尸王	地图:H201	X:120	Y:156 
[2024/8/22 5:49:35] 物品:太阳水	怪物:13DD95E0魔龙破甲兵	地图:66	X:167	Y:118 
[2024/8/22 5:49:44] 物品:强效魔法药	怪物:07205D40魔龙射手	地图:66	X:176	Y:107 
[2024/8/22 5:49:44] 物品:降妖除魔戒指	怪物:07205D40魔龙射手	地图:66	X:176	Y:107 
[2024/8/22 5:49:45] 物品:强效太阳水	怪物:2B3EAD90尸王8	地图:H201	X:124	Y:154 
[2024/8/22 5:49:45] 物品:强效太阳水	怪物:2B3EAD90尸王8	地图:H201	X:124	Y:154 
[2024/8/22 5:49:45] 物品:强效太阳水	怪物:2B3EAD90尸王8	地图:H201	X:124	Y:154 
[2024/8/22 5:49:45] 物品:强效太阳水	怪物:2B3EAD90尸王8	地图:H201	X:124	Y:154 
[2024/8/22 5:49:45] 物品:强效太阳水	怪物:2B3EAD90尸王8	地图:H201	X:124	Y:154 
[2024/8/22 5:49:45] 物品:强效金创药	怪物:2B3EAD90尸王8	地图:H201	X:124	Y:154 
[2024/8/22 5:49:45] 物品:强效金创药	怪物:2B3EAD90尸王8	地图:H201	X:124	Y:154 
[2024/8/22 5:49:45] 物品:强效魔法药	怪物:2B3EAD90尸王8	地图:H201	X:124	Y:154 
[2024/8/22 5:49:45] 物品:强效魔法药	怪物:2B3EAD90尸王8	地图:H201	X:124	Y:154 
[2024/8/22 5:49:45] 物品:蛇眼戒指	怪物:2B3EAD90尸王8	地图:H201	X:124	Y:154 
[2024/8/22 5:49:47] 物品:金创药(小量)	怪物:247C77C0僵尸4	地图:H201	X:126	Y:155 
[2024/8/22 5:49:49] 物品:强效魔法药	怪物:2C6838C0魔龙破甲兵	地图:66	X:175	Y:107 
[2024/8/22 5:49:50] 物品:金创药(小量)	怪物:24C1CF90僵尸5	地图:H201	X:122	Y:154 
[2024/8/22 5:49:56] 物品:灵魂战衣(男)	怪物:185E6EF0魔龙射手	地图:66	X:167	Y:104 
[2024/8/22 5:50:0] 物品:金创药(小量)	怪物:23FB2DF0僵尸4	地图:H201	X:125	Y:160 
[2024/8/22 5:50:23] 物品:强效太阳水	怪物:23248B20尸王8	地图:H201	X:138	Y:161 
[2024/8/22 5:50:23] 物品:强效太阳水	怪物:23248B20尸王8	地图:H201	X:138	Y:161 
[2024/8/22 5:50:23] 物品:强效太阳水	怪物:23248B20尸王8	地图:H201	X:138	Y:161 
[2024/8/22 5:50:23] 物品:强效太阳水	怪物:23248B20尸王8	地图:H201	X:138	Y:161 
[2024/8/22 5:50:23] 物品:强效太阳水	怪物:23248B20尸王8	地图:H201	X:138	Y:161 
[2024/8/22 5:50:23] 物品:强效金创药	怪物:23248B20尸王8	地图:H201	X:138	Y:161 
[2024/8/22 5:50:23] 物品:强效金创药	怪物:23248B20尸王8	地图:H201	X:138	Y:161 
[2024/8/22 5:50:23] 物品:强效魔法药	怪物:23248B20尸王8	地图:H201	X:138	Y:161 
[2024/8/22 5:50:23] 物品:强效魔法药	怪物:23248B20尸王8	地图:H201	X:138	Y:161 
[2024/8/22 5:50:23] 物品:骷髅戒指	怪物:23248B20尸王8	地图:H201	X:138	Y:161 
[2024/8/22 5:50:28] 物品:太阳水	怪物:2C8EAF90魔龙射手	地图:66	X:191	Y:96 
[2024/8/22 5:50:35] 物品:隐身术	怪物:173B9840恶灵尸王	地图:H201	X:145	Y:153 
[2024/8/22 5:50:35] 物品:雷电术	怪物:173B9840恶灵尸王	地图:H201	X:145	Y:153 
[2024/8/22 5:50:35] 物品:诱惑之光	怪物:173B9840恶灵尸王	地图:H201	X:145	Y:153 
[2024/8/22 5:50:44] 物品:死神手套	怪物:2895BB70魔龙破甲兵	地图:66	X:198	Y:106 
[2024/8/22 5:50:44] 物品:苹果	怪物:2895BB70魔龙破甲兵	地图:66	X:198	Y:106 
[2024/8/22 5:50:45] 物品:疾光电影	怪物:145948D0恶灵尸王	地图:H201	X:149	Y:153 
[2024/8/22 5:50:45] 物品:施毒术	怪物:145948D0恶灵尸王	地图:H201	X:149	Y:153 
[2024/8/22 5:50:45] 物品:攻杀剑术	怪物:145948D0恶灵尸王	地图:H201	X:149	Y:153 
[2024/8/22 5:50:45] 物品:召唤骷髅	怪物:145948D0恶灵尸王	地图:H201	X:149	Y:153 
[2024/8/22 5:50:47] 物品:强效魔法药	怪物:2BD779C0魔龙刀兵	地图:66	X:197	Y:107 
[2024/8/22 5:50:53] 物品:强效金创药	怪物:22E97170魔龙破甲兵	地图:66	X:198	Y:105 
[2024/8/22 5:50:58] 物品:强效金创药	怪物:27CAE8A0魔龙破甲兵	地图:66	X:198	Y:106 
[2024/8/22 5:51:0] 物品:心灵启示	怪物:1E0BDDF0恶灵尸王	地图:H201	X:155	Y:159 
[2024/8/22 5:51:0] 物品:火墙	怪物:1E0BDDF0恶灵尸王	地图:H201	X:155	Y:159 
[2024/8/22 5:51:0] 物品:灵魂火符	怪物:1E0BDDF0恶灵尸王	地图:H201	X:155	Y:159 
[2024/8/22 5:51:0] 物品:地狱火	怪物:1E0BDDF0恶灵尸王	地图:H201	X:155	Y:159 
[2024/8/22 5:51:0] 物品:召唤骷髅	怪物:1E0BDDF0恶灵尸王	地图:H201	X:155	Y:159 
[2024/8/22 5:51:18] 物品:诱惑之光	怪物:1BA4FDC0恶灵尸王	地图:H201	X:168	Y:150 
[2024/8/22 5:51:18] 物品:召唤骷髅	怪物:1BA4FDC0恶灵尸王	地图:H201	X:168	Y:150 
[2024/8/22 5:51:18] 物品:瞬息移动	怪物:1BA4FDC0恶灵尸王	地图:H201	X:168	Y:150 
[2024/8/22 5:51:25] 物品:珊瑚戒指	怪物:1EFBB190魔龙射手	地图:66	X:204	Y:108 
[2024/8/22 5:51:25] 物品:降妖除魔戒指	怪物:1EFBB190魔龙射手	地图:66	X:204	Y:108 
[2024/8/22 5:51:25] 物品:太阳水	怪物:25D0F0B0僵尸5	地图:H201	X:172	Y:147 
[2024/8/22 5:51:27] 物品:金创药(小量)	怪物:24A71E40僵尸4	地图:H201	X:169	Y:145 
[2024/8/22 5:51:30] 物品:道士头盔	怪物:060BDDF0魔龙刺蛙1	地图:66	X:205	Y:109 
[2024/8/22 5:51:40] 物品:强效金创药	怪物:2C8F0850魔龙刀兵1	地图:66	X:205	Y:112 
[2024/8/22 5:51:45] 物品:魔法药(小量)	怪物:22F19370僵尸5	地图:H201	X:182	Y:148 
[2024/8/22 5:51:53] 物品:强效金创药	怪物:249BBA00魔龙刀兵	地图:66	X:207	Y:111 
[2024/8/22 5:51:59] 物品:强效金创药	怪物:13A9DAB0魔龙射手	地图:66	X:208	Y:112 
[2024/8/22 5:51:59] 物品:蓝翡翠项链	怪物:13A9DAB0魔龙射手	地图:66	X:208	Y:112 
[2024/8/22 5:52:2] 物品:强效金创药	怪物:24F6CC80魔龙血蛙	地图:66	X:208	Y:111 
[2024/8/22 5:52:7] 物品:鹿皮靴	怪物:25E5AC10魔龙射手	地图:66	X:211	Y:114 
[2024/8/22 5:52:10] 物品:金创药(小量)	怪物:2AC9A400僵尸4	地图:H201	X:174	Y:121 
[2024/8/22 5:52:16] 物品:强效金创药	怪物:24A65690魔龙射手	地图:66	X:202	Y:116 
[2024/8/22 5:52:16] 物品:强效魔法药	怪物:24A65690魔龙射手	地图:66	X:202	Y:116 
[2024/8/22 5:52:16] 物品:死神手套	怪物:24A65690魔龙射手	地图:66	X:202	Y:116 
[2024/8/22 5:52:16] 物品:灵魂战衣(男)	怪物:24A65690魔龙射手	地图:66	X:202	Y:116 
[2024/8/22 5:52:16] 物品:降魔	怪物:24A65690魔龙射手	地图:66	X:202	Y:116 
[2024/8/22 5:52:25] 物品:强效金创药	怪物:26EE2C70魔龙破甲兵	地图:66	X:195	Y:122 
[2024/8/22 5:52:27] 物品:金创药(小量)	怪物:23055340僵尸5	地图:H201	X:179	Y:115 
[2024/8/22 5:52:47] 物品:强效魔法药	怪物:23B08690魔龙刀兵	地图:66	X:193	Y:114 
[2024/8/22 5:52:53] 物品:强效太阳水	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:53] 物品:强效太阳水	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:53] 物品:强效太阳水	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:53] 物品:强效太阳水	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:53] 物品:强效太阳水	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:53] 物品:强效金创药	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:53] 物品:强效金创药	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:53] 物品:强效魔法药	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:53] 物品:强效魔法药	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:53] 物品:道德戒指	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:53] 物品:魔力手镯	怪物:28AA1380尸王8	地图:H201	X:176	Y:105 
[2024/8/22 5:52:54] 物品:强效金创药	怪物:24B4E750魔龙射手	地图:66	X:187	Y:109 
[2024/8/22 5:52:54] 物品:太阳水	怪物:24B4E750魔龙射手	地图:66	X:187	Y:109 
