[2024/8/19 16:0:2] 物品:金创药(小量)	怪物:289C2750稻草人	地图:0	X:133	Y:127 
[2024/8/19 16:47:31] 物品:强效金创药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:强效魔法药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:强效魔法药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:强效魔法药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:强效魔法药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:强效魔法药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:强效魔法药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:强效魔法药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:强效魔法药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:强效魔法药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:强效魔法药	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:31] 物品:魔法力药水	怪物:2B979080虹魔蝎卫8	地图:H204	X:31	Y:71 
[2024/8/19 16:47:35] 物品:爆裂火焰	怪物:1EE550C0僵尸3	地图:D2000	X:174	Y:32 
[2024/8/19 16:47:36] 物品:万年雪霜	怪物:03908E70骷髅长枪兵8	地图:H005	X:126	Y:233 
[2024/8/19 16:47:40] 物品:蓝翡翠项链	怪物:183D64A0红野猪8	地图:H002	X:247	Y:56 
[2024/8/19 16:47:43] 物品:金创药(小量)	怪物:1C37DDF0僵尸3	地图:D2000	X:176	Y:37 
[2024/8/19 16:47:49] 物品:强效金创药	怪物:1E7B7F70魔龙破甲兵	地图:66	X:199	Y:146 
[2024/8/19 16:47:51] 物品:海魂	怪物:182B44F0祖玛卫士8	地图:H204	X:22	Y:76 
[2024/8/19 16:47:51] 物品:蛇眼戒指	怪物:182B44F0祖玛卫士8	地图:H204	X:22	Y:76 
[2024/8/19 16:47:52] 物品:金创药(小量)	怪物:1EE550C0僵尸3	地图:D2000	X:174	Y:32 
[2024/8/19 16:48:3] 物品:强效太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:强效太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:强效太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:强效太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:强效太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:太阳水	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:金创药(中量)	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:金创药(中量)	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:强效金创药	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:强效金创药	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:强效金创药	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:魔法药(中量)	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:魔法药(中量)	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:强效魔法药	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:强效魔法药	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:强效魔法药	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:蓝翡翠项链	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:野蛮冲撞	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:烈火剑法	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:圣言术	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:冰咆哮	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:3] 物品:攻杀剑术	怪物:23482B90沃玛卫士8	地图:H204	X:17	Y:79 
[2024/8/19 16:48:4] 物品:白金项链	怪物:28B2AE60祖玛弓箭手8	地图:H204	X:16	Y:79 
[2024/8/19 16:48:30] 物品:坚固手套	怪物:2BD86980祖玛卫士8	地图:H204	X:41	Y:39 
[2024/8/19 16:48:33] 物品:小手镯	怪物:2DD03840祖玛卫士8	地图:H204	X:41	Y:38 
[2024/8/19 16:48:33] 物品:魔法手镯	怪物:2DD03840祖玛卫士8	地图:H204	X:41	Y:38 
[2024/8/19 16:48:36] 物品:黑色水晶戒指	怪物:2051D560祖玛卫士8	地图:H204	X:42	Y:38 
[2024/8/19 16:48:39] 物品:太阳水	怪物:1EA4E310黑野猪8	地图:H002	X:256	Y:40 
[2024/8/19 16:48:41] 物品:强效魔法药	怪物:0D4D9ED0祖玛弓箭手8	地图:H204	X:36	Y:38 
[2024/8/19 16:48:52] 物品:金创药(中量)	怪物:15B4BAE0祖玛卫士8	地图:H204	X:38	Y:38 
[2024/8/19 16:48:52] 物品:金创药(小量)	怪物:2C264C80稻草人	地图:0	X:286	Y:654 
[2024/8/19 16:48:53] 物品:强效太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:太阳水	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效金创药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效金创药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效金创药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效金创药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效金创药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效金创药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效金创药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效金创药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效金创药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效金创药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效魔法药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效魔法药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效魔法药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效魔法药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效魔法药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效魔法药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效魔法药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效魔法药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效魔法药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:强效魔法药	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:48:53] 物品:龙之戒指	怪物:1CB0E6B0虹魔蝎卫8	地图:H204	X:37	Y:38 
[2024/8/19 16:49:1] 物品:魔法药(中量)	怪物:24D8DA20祖玛雕像8	地图:H204	X:32	Y:32 
[2024/8/19 16:49:5] 物品:生铁戒指	怪物:181941C0黑野猪8	地图:H002	X:252	Y:27 
[2024/8/19 16:49:13] 物品:灵魂战衣(女)	怪物:1C11F190祖玛卫士8	地图:H204	X:32	Y:32 
[2024/8/19 16:49:15] 物品:强效太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:太阳水	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效金创药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效金创药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效金创药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效金创药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效金创药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效金创药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效金创药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效金创药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效金创药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效金创药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效魔法药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效魔法药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效魔法药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效魔法药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效魔法药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效魔法药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效魔法药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效魔法药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效魔法药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:强效魔法药	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:虹魔项链	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:15] 物品:珍珠戒指	怪物:1C2C1B00虹魔蝎卫8	地图:H204	X:31	Y:32 
[2024/8/19 16:49:25] 物品:攻击力药水	怪物:19618600僵尸2	地图:D2000	X:111	Y:100 
[2024/8/19 16:49:31] 物品:道士手镯	怪物:30A74A60祖玛雕像8	地图:H204	X:26	Y:35 
[2024/8/19 16:49:37] 物品:强效太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:强效太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:强效太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:强效太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:强效太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:太阳水	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:金创药(中量)	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:金创药(中量)	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:强效金创药	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:强效金创药	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:强效金创药	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:魔法药(中量)	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:魔法药(中量)	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:强效魔法药	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:强效魔法药	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:强效魔法药	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:海魂	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:偃月	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:集体隐身术	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:火墙	怪物:17DBB820沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 16:49:37] 物品:魔法药(小量)	怪物:2F2C4D60僵尸3	地图:D2000	X:136	Y:111 
[2024/8/19 16:49:41] 物品:强效太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:强效太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:强效太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:强效太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:强效太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:太阳水	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:金创药(中量)	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:金创药(中量)	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:强效金创药	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:强效金创药	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:强效金创药	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:魔法药(中量)	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:魔法药(中量)	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:强效魔法药	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:强效魔法药	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:强效魔法药	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:海魂	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:黑色水晶戒指	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:41] 物品:召唤骷髅	怪物:2F1B1640沃玛卫士8	地图:H204	X:27	Y:34 
[2024/8/19 16:49:48] 物品:魔法药(小量)	怪物:183E6B50僵尸3	地图:D2000	X:152	Y:116 
[2024/8/19 16:50:2] 物品:灵魂战衣(女)	怪物:18124760祖玛卫士8	地图:H204	X:89	Y:57 
[2024/8/19 16:50:15] 物品:强效太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:强效太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:强效太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:强效太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:强效太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:太阳水	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:金创药(中量)	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:金创药(中量)	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:强效金创药	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:强效金创药	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:强效金创药	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:魔法药(中量)	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:魔法药(中量)	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
[2024/8/19 16:50:15] 物品:强效魔法药	怪物:2928ABD0沃玛卫士8	地图:H204	X:91	Y:50 
