[2024/8/19 21:0:3] 物品:蛇眼戒指	怪物:0D725750祖玛卫士8	地图:H204	X:70	Y:75 
[2024/8/19 21:47:42] 物品:强效太阳水	怪物:18D69600尸王8	地图:H201	X:42	Y:90 
[2024/8/19 21:47:42] 物品:强效太阳水	怪物:18D69600尸王8	地图:H201	X:42	Y:90 
[2024/8/19 21:47:42] 物品:强效金创药	怪物:18D69600尸王8	地图:H201	X:42	Y:90 
[2024/8/19 21:47:42] 物品:强效金创药	怪物:18D69600尸王8	地图:H201	X:42	Y:90 
[2024/8/19 21:47:42] 物品:强效魔法药	怪物:18D69600尸王8	地图:H201	X:42	Y:90 
[2024/8/19 21:47:42] 物品:强效魔法药	怪物:18D69600尸王8	地图:H201	X:42	Y:90 
[2024/8/19 21:47:42] 物品:黑色水晶戒指	怪物:18D69600尸王8	地图:H201	X:42	Y:90 
[2024/8/19 21:47:42] 物品:生铁戒指	怪物:18D69600尸王8	地图:H201	X:42	Y:90 
[2024/8/19 21:47:42] 物品:道德戒指	怪物:18D69600尸王8	地图:H201	X:42	Y:90 
[2024/8/19 21:47:42] 物品:魔力手镯	怪物:18D69600尸王8	地图:H201	X:42	Y:90 
[2024/8/19 21:47:44] 物品:金创药(小量)	怪物:237655A0僵尸4	地图:H201	X:41	Y:89 
[2024/8/19 21:47:45] 物品:太阳水	怪物:1C0C05D0僵尸5	地图:H201	X:41	Y:91 
[2024/8/19 21:47:45] 物品:强效太阳水	怪物:27D49430牛魔祭司0	地图:H010	X:70	Y:359 
[2024/8/19 21:47:45] 物品:强效太阳水	怪物:27D49430牛魔祭司0	地图:H010	X:70	Y:359 
[2024/8/19 21:47:45] 物品:太阳水	怪物:27D49430牛魔祭司0	地图:H010	X:70	Y:359 
[2024/8/19 21:47:45] 物品:白金项链	怪物:27D49430牛魔祭司0	地图:H010	X:70	Y:359 
[2024/8/19 21:47:48] 物品:太阳水	怪物:31F3DE20黑野猪8	地图:H002	X:279	Y:131 
[2024/8/19 21:47:52] 物品:魔法药(小量)	怪物:1C0C05D0僵尸5	地图:H201	X:41	Y:91 
[2024/8/19 21:47:54] 物品:地狱火	怪物:31EFE300恶灵尸王	地图:H201	X:42	Y:89 
[2024/8/19 21:47:54] 物品:瞬息移动	怪物:31EFE300恶灵尸王	地图:H201	X:42	Y:89 
[2024/8/19 21:47:56] 物品:骨玉权杖	怪物:039CC490牛魔将军8	地图:H010	X:62	Y:350 
[2024/8/19 21:47:58] 物品:魔法药(小量)	怪物:237655A0僵尸4	地图:H201	X:41	Y:89 
[2024/8/19 21:48:1] 物品:道士手镯	怪物:31ADFC70牛魔法师8	地图:H010	X:61	Y:358 
[2024/8/19 21:48:1] 物品:生铁戒指	怪物:31ADFC70牛魔法师8	地图:H010	X:61	Y:358 
[2024/8/19 21:48:9] 物品:强效太阳水	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:强效太阳水	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:强效太阳水	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:强效太阳水	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:强效太阳水	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:强效金创药	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:强效金创药	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:强效魔法药	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:强效魔法药	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:珍珠戒指	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:死神手套	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:凝霜	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:道德戒指	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:魅力戒指	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:9] 物品:黑檀手镯	怪物:28C08010尸王8	地图:H201	X:33	Y:92 
[2024/8/19 21:48:10] 物品:太阳水	怪物:0551EB70牛魔将军8	地图:H010	X:53	Y:352 
[2024/8/19 21:48:10] 物品:魔法力药水	怪物:0551EB70牛魔将军8	地图:H010	X:53	Y:352 
[2024/8/19 21:48:21] 物品:强效太阳水	怪物:058387F0牛魔祭司8	地图:H010	X:49	Y:352 
[2024/8/19 21:48:21] 物品:强效太阳水	怪物:058387F0牛魔祭司8	地图:H010	X:49	Y:352 
[2024/8/19 21:48:22] 物品:强效太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:强效太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:强效太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:强效太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:强效太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:太阳水	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:金创药(中量)	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:金创药(中量)	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:金创药(中量)	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:强效金创药	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:强效金创药	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:魔法药(中量)	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:魔法药(中量)	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:魔法药(中量)	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:强效魔法药	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:强效魔法药	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:蛇眼戒指	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:死神手套	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:道德戒指	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:黑檀手镯	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:小手镯	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:野蛮冲撞	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:地狱火	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:召唤骷髅	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:抗拒火环	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:精神力战法	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:治愈术	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:基本剑术	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:火球术	怪物:2405E1D0尸王	地图:H201	X:26	Y:93 
[2024/8/19 21:48:22] 物品:小手镯	怪物:28919A60祖玛卫士8	地图:H204	X:26	Y:26 
[2024/8/19 21:48:26] 物品:强效太阳水	怪物:1A6167D0牛魔将军8	地图:H010	X:48	Y:352 
[2024/8/19 21:48:34] 物品:金创药(小量)	怪物:30895820僵尸4	地图:H201	X:28	Y:100 
[2024/8/19 21:48:37] 物品:魔法药(中量)	怪物:28ED8DF0祖玛雕像8	地图:H204	X:26	Y:20 
[2024/8/19 21:48:37] 物品:太阳水	怪物:28ED8DF0祖玛雕像8	地图:H204	X:26	Y:20 
[2024/8/19 21:48:38] 物品:强效太阳水	怪物:31DB5F30牛魔祭司0	地图:H010	X:49	Y:340 
[2024/8/19 21:48:38] 物品:强效太阳水	怪物:31DB5F30牛魔祭司0	地图:H010	X:49	Y:340 
[2024/8/19 21:48:38] 物品:太阳水	怪物:31DB5F30牛魔祭司0	地图:H010	X:49	Y:340 
[2024/8/19 21:48:38] 物品:生命项链	怪物:31DB5F30牛魔祭司0	地图:H010	X:49	Y:340 
[2024/8/19 21:48:38] 物品:小手镯	怪物:31DB5F30牛魔祭司0	地图:H010	X:49	Y:340 
[2024/8/19 21:48:47] 物品:强效太阳水	怪物:0C485400牛魔祭司8	地图:H010	X:40	Y:338 
[2024/8/19 21:48:47] 物品:强效太阳水	怪物:0C485400牛魔祭司8	地图:H010	X:40	Y:338 
[2024/8/19 21:48:54] 物品:强效太阳水	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:强效太阳水	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:强效太阳水	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:强效太阳水	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:强效太阳水	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:强效金创药	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:强效金创药	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:强效魔法药	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:强效魔法药	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:死神手套	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:魅力戒指	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:魔力手镯	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:半月弯刀	怪物:036E4600尸王8	地图:H201	X:25	Y:104 
[2024/8/19 21:48:54] 物品:强效太阳水	怪物:2A9F2CB0牛魔祭司0	地图:H010	X:34	Y:337 
[2024/8/19 21:48:54] 物品:太阳水	怪物:2A9F2CB0牛魔祭司0	地图:H010	X:34	Y:337 
[2024/8/19 21:48:54] 物品:太阳水	怪物:2A9F2CB0牛魔祭司0	地图:H010	X:34	Y:337 
[2024/8/19 21:48:54] 物品:黑檀手镯	怪物:2A9F2CB0牛魔祭司0	地图:H010	X:34	Y:337 
[2024/8/19 21:48:59] 物品:隐身术	怪物:2B560260恶灵尸王	地图:H201	X:26	Y:104 
[2024/8/19 21:48:59] 物品:施毒术	怪物:2B560260恶灵尸王	地图:H201	X:26	Y:104 
[2024/8/19 21:48:59] 物品:雷电术	怪物:2B560260恶灵尸王	地图:H201	X:26	Y:104 
[2024/8/19 21:48:59] 物品:诱惑之光	怪物:2B560260恶灵尸王	地图:H201	X:26	Y:104 
[2024/8/19 21:49:2] 物品:黑檀手镯	怪物:28757090牛魔侍卫8	地图:H010	X:34	Y:336 
[2024/8/19 21:49:7] 物品:金创药(小量)	怪物:2DD6B340僵尸5	地图:H201	X:15	Y:107 
[2024/8/19 21:49:8] 物品:道士手镯	怪物:278A19A0牛魔法师8	地图:H010	X:29	Y:337 
[2024/8/19 21:49:8] 物品:降魔	怪物:278A19A0牛魔法师8	地图:H010	X:29	Y:337 
[2024/8/19 21:49:12] 物品:灵魂战衣(女)	怪物:2910CB20牛魔侍卫8	地图:H010	X:28	Y:336 
[2024/8/19 21:49:12] 物品:道德戒指	怪物:2910CB20牛魔侍卫8	地图:H010	X:28	Y:336 
[2024/8/19 21:49:16] 物品:凌风	怪物:225D9CF0祖玛卫士8	地图:H204	X:9	Y:51 
[2024/8/19 21:49:16] 物品:道士头盔	怪物:225D9CF0祖玛卫士8	地图:H204	X:9	Y:51 
[2024/8/19 21:49:17] 物品:降魔	怪物:23CA4050牛魔法师8	地图:H010	X:28	Y:338 
[2024/8/19 21:49:17] 物品:太阳水	怪物:204ECE50黑野猪8	地图:H002	X:302	Y:78 
[2024/8/19 21:49:18] 物品:放大镜	怪物:28F0AB30祖玛卫士8	地图:H204	X:10	Y:51 
[2024/8/19 21:49:22] 物品:强效太阳水	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:强效太阳水	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:强效太阳水	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:强效太阳水	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:强效太阳水	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:强效金创药	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:强效金创药	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:强效魔法药	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:强效魔法药	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:骷髅戒指	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:珊瑚戒指	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:魅力戒指	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:黑檀手镯	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:魔力手镯	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:22] 物品:魔法盾	怪物:2894A730尸王8	地图:H201	X:17	Y:96 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:太阳水	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:金创药(中量)	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:金创药(中量)	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:金创药(中量)	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效金创药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效金创药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效金创药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:魔法药(中量)	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:魔法药(中量)	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:魔法药(中量)	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效魔法药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效魔法药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效魔法药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效金创药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效金创药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效金创药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效金创药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效金创药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效金创药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效魔法药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效魔法药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效魔法药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效魔法药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效魔法药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效魔法药	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:道士头盔	怪物:039CAE60白野猪8	地图:H204	X:11	Y:51 
[2024/8/19 21:49:24] 物品:强效太阳水	怪物:2F2B6F80牛魔将军8	地图:H010	X:27	Y:340 
[2024/8/19 21:49:24] 物品:太阳水	怪物:2F2B6F80牛魔将军8	地图:H010	X:27	Y:340 
[2024/8/19 21:49:24] 物品:强效魔法药	怪物:2F2B6F80牛魔将军8	地图:H010	X:27	Y:340 
[2024/8/19 21:49:33] 物品:魔法药(小量)	怪物:2DD6B340僵尸5	地图:H201	X:15	Y:107 
[2024/8/19 21:49:37] 物品:太阳水	怪物:320D6F30黑野猪8	地图:H002	X:185	Y:112 
[2024/8/19 21:49:40] 物品:凤凰明珠	怪物:197AE420祖玛卫士8	地图:H204	X:25	Y:71 
[2024/8/19 21:49:43] 物品:强效金创药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效金创药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效金创药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效魔法药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效魔法药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效金创药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效金创药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效金创药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效金创药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效金创药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效魔法药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效魔法药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效金创药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效金创药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效魔法药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:强效魔法药	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:躲避手链	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:43] 物品:野蛮冲撞	怪物:06215640暗之牛魔王8	地图:H010	X:18	Y:348 
[2024/8/19 21:49:46] 物品:强效太阳水	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:强效太阳水	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:强效太阳水	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:强效太阳水	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:强效太阳水	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:强效金创药	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:强效金创药	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:强效魔法药	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:强效魔法药	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:死神手套	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:蓝翡翠项链	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:魔力手镯	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:46] 物品:野蛮冲撞	怪物:0DA0F050尸王8	地图:H201	X:19	Y:87 
[2024/8/19 21:49:55] 物品:金创药(小量)	怪物:286CC490僵尸5	地图:H201	X:19	Y:91 
[2024/8/19 21:49:59] 物品:强效太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:强效太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:强效太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:强效太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:强效太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:强效太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:强效太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:强效太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:强效太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:强效太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
[2024/8/19 21:49:59] 物品:太阳水	怪物:2CB4A150白野猪8	地图:H204	X:37	Y:66 
