[2024/8/20 10:0:1] 物品:金创药(中量)	怪物:1BD6CED0祖玛弓箭手	地图:H204	X:44	Y:43 
[2024/8/20 10:30:22] 物品:强效太阳水	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:22] 物品:强效太阳水	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:22] 物品:强效太阳水	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:22] 物品:强效太阳水	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:22] 物品:强效金创药	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:22] 物品:强效金创药	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:22] 物品:强效魔法药	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:22] 物品:强效魔法药	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:22] 物品:珍珠戒指	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:22] 物品:凝霜	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:22] 物品:烈火剑法	怪物:1B7AF5B0尸王8	地图:H201	X:174	Y:100 
[2024/8/20 10:30:24] 物品:金创药(小量)	怪物:21E40F10僵尸4	地图:H201	X:175	Y:103 
[2024/8/20 10:30:28] 物品:道士头盔	怪物:1F22A1D0魔龙破甲兵	地图:66	X:214	Y:204 
[2024/8/20 10:30:31] 物品:强效魔法药	怪物:1BF2C950魔龙破甲兵	地图:66	X:214	Y:204 
[2024/8/20 10:30:31] 物品:坚固手套	怪物:1BF2C950魔龙破甲兵	地图:66	X:214	Y:204 
[2024/8/20 10:30:31] 物品:施毒术	怪物:2EB76810僵尸5	地图:H201	X:175	Y:104 
[2024/8/20 10:30:35] 物品:金创药(小量)	怪物:21E40F10僵尸4	地图:H201	X:175	Y:103 
[2024/8/20 10:30:38] 物品:瞬息移动	怪物:2EB76810僵尸5	地图:H201	X:175	Y:104 
[2024/8/20 10:30:48] 物品:强效太阳水	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:强效太阳水	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:强效太阳水	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:强效太阳水	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:强效太阳水	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:强效金创药	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:强效金创药	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:强效魔法药	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:强效魔法药	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:蛇眼戒指	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:黑檀手镯	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:30:48] 物品:冰咆哮	怪物:1D81A4A0尸王8	地图:H201	X:167	Y:97 
[2024/8/20 10:31:0] 物品:太阳水	怪物:1D908910邪恶钳虫2	地图:D618	X:153	Y:173 
[2024/8/20 10:31:0] 物品:强效金创药	怪物:1D908910邪恶钳虫2	地图:D618	X:153	Y:173 
[2024/8/20 10:31:0] 物品:强效魔法药	怪物:1D908910邪恶钳虫2	地图:D618	X:153	Y:173 
[2024/8/20 10:31:0] 物品:躲避手链	怪物:1D908910邪恶钳虫2	地图:D618	X:153	Y:173 
[2024/8/20 10:31:2] 物品:抗拒火环	怪物:1832D080僵尸1	地图:H201	X:179	Y:91 
[2024/8/20 10:31:8] 物品:魔法药(小量)	怪物:18D9B340僵尸5	地图:H201	X:181	Y:89 
[2024/8/20 10:31:10] 物品:骷髅头盔	怪物:1FE22460魔龙血蛙	地图:66	X:198	Y:208 
[2024/8/20 10:31:15] 物品:金创药(小量)	怪物:2E075F40僵尸5	地图:H201	X:179	Y:83 
[2024/8/20 10:31:16] 物品:强效魔法药	怪物:1A21A980魔龙射手	地图:66	X:192	Y:214 
[2024/8/20 10:31:18] 物品:强效太阳水	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:18] 物品:强效太阳水	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:18] 物品:强效太阳水	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:18] 物品:强效太阳水	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:18] 物品:强效太阳水	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:18] 物品:强效金创药	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:18] 物品:强效金创药	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:18] 物品:强效魔法药	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:18] 物品:强效魔法药	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:18] 物品:蓝翡翠项链	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:18] 物品:黑檀手镯	怪物:1B8D4BE0尸王8	地图:H201	X:181	Y:82 
[2024/8/20 10:31:26] 物品:强效太阳水	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:强效太阳水	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:强效太阳水	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:强效太阳水	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:强效太阳水	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:强效金创药	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:强效金创药	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:强效魔法药	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:强效魔法药	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:蛇眼戒指	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:凝霜	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:26] 物品:蓝翡翠项链	怪物:206AB2A0尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:27] 物品:魔法药(小量)	怪物:2998AE60僵尸5	地图:H201	X:173	Y:78 
[2024/8/20 10:31:28] 物品:强效魔法药	怪物:275971D0魔龙射手2	地图:66	X:193	Y:203 
[2024/8/20 10:31:28] 物品:太阳水	怪物:275971D0魔龙射手2	地图:66	X:193	Y:203 
[2024/8/20 10:31:28] 物品:魔法长袍(女)	怪物:275971D0魔龙射手2	地图:66	X:193	Y:203 
[2024/8/20 10:31:29] 物品:强效太阳水	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:强效太阳水	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:强效太阳水	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:强效太阳水	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:强效太阳水	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:强效金创药	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:强效金创药	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:强效魔法药	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:强效魔法药	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:珍珠戒指	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:凝霜	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:道德戒指	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:29] 物品:魔力手镯	怪物:2A301CD0尸王8	地图:H201	X:172	Y:79 
[2024/8/20 10:31:30] 物品:金创药(小量)	怪物:19D49EA0僵尸5	地图:H201	X:171	Y:79 
[2024/8/20 10:31:34] 物品:魔法药(小量)	怪物:289721F0僵尸5	地图:H201	X:172	Y:76 
[2024/8/20 10:31:35] 物品:神圣战甲术	怪物:2DE2BF10僵尸1	地图:H201	X:172	Y:77 
[2024/8/20 10:31:35] 物品:诱惑之光	怪物:2DE2BF10僵尸1	地图:H201	X:172	Y:77 
[2024/8/20 10:31:39] 物品:强效太阳水	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:强效太阳水	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:强效太阳水	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:强效太阳水	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:强效太阳水	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:强效金创药	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:强效金创药	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:强效魔法药	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:强效魔法药	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:生铁戒指	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:死神手套	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:39] 物品:凝霜	怪物:0D9F4C40尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:40] 物品:金创药(小量)	怪物:2D555150僵尸4	地图:H201	X:173	Y:76 
[2024/8/20 10:31:40] 物品:强效魔法药	怪物:1BD950C0魔龙破甲兵	地图:66	X:189	Y:206 
[2024/8/20 10:31:40] 物品:灵魂战衣(男)	怪物:1BD950C0魔龙破甲兵	地图:66	X:189	Y:206 
[2024/8/20 10:31:43] 物品:魔力手镯	怪物:1D2100E0蜈蚣	地图:D606	X:56	Y:84 
[2024/8/20 10:31:43] 物品:强效魔法药	怪物:2F759A50魔龙邪眼	地图:66	X:189	Y:208 
[2024/8/20 10:31:43] 物品:强效金创药	怪物:27903F70魔龙射手	地图:66	X:190	Y:213 
[2024/8/20 10:31:44] 物品:神圣战甲术	怪物:24A93CA0恶灵尸王	地图:H201	X:168	Y:77 
[2024/8/20 10:31:44] 物品:火墙	怪物:24A93CA0恶灵尸王	地图:H201	X:168	Y:77 
[2024/8/20 10:31:44] 物品:雷电术	怪物:24A93CA0恶灵尸王	地图:H201	X:168	Y:77 
[2024/8/20 10:31:44] 物品:强效太阳水	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:强效太阳水	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:强效太阳水	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:强效太阳水	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:强效太阳水	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:强效金创药	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:强效金创药	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:强效魔法药	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:强效魔法药	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:珍珠戒指	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:黑檀手镯	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:44] 物品:魔力手镯	怪物:284EA730尸王8	地图:H201	X:174	Y:79 
[2024/8/20 10:31:47] 物品:强效太阳水	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:47] 物品:强效太阳水	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:47] 物品:强效太阳水	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:47] 物品:强效太阳水	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:47] 物品:强效太阳水	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:47] 物品:强效金创药	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:47] 物品:强效金创药	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:47] 物品:强效魔法药	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:47] 物品:强效魔法药	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:47] 物品:黑檀手镯	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:47] 物品:魔力手镯	怪物:1B200490尸王8	地图:H201	X:172	Y:76 
[2024/8/20 10:31:49] 物品:金创药(小量)	怪物:2D555150僵尸4	地图:H201	X:173	Y:76 
[2024/8/20 10:31:54] 物品:强效太阳水	怪物:27595BA0魔龙射手2	地图:66	X:182	Y:202 
[2024/8/20 10:31:54] 物品:太阳水	怪物:27595BA0魔龙射手2	地图:66	X:182	Y:202 
[2024/8/20 10:32:0] 物品:坚固手套	怪物:1D0EE9A0跳跳蜂	地图:D606	X:56	Y:85 
[2024/8/20 10:32:8] 物品:死神手套	怪物:2F480060魔龙破甲兵	地图:66	X:189	Y:199 
[2024/8/20 10:32:14] 物品:召唤骷髅	怪物:2D63A3E0僵尸1	地图:H201	X:169	Y:65 
[2024/8/20 10:32:15] 物品:强效魔法药	怪物:056AC520魔龙邪眼	地图:66	X:189	Y:195 
[2024/8/20 10:32:16] 物品:魔法药(小量)	怪物:0D4B8A50僵尸5	地图:H201	X:171	Y:63 
[2024/8/20 10:32:23] 物品:强效太阳水	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:强效太阳水	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:强效太阳水	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:强效太阳水	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:强效太阳水	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:强效金创药	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:强效金创药	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:强效魔法药	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:强效魔法药	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:死神手套	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:凝霜	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:蓝翡翠项链	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:23] 物品:魔力手镯	怪物:0DB16420尸王8	地图:H201	X:166	Y:72 
[2024/8/20 10:32:25] 物品:强效金创药	怪物:187817D0魔龙射手2	地图:66	X:192	Y:189 
[2024/8/20 10:32:26] 物品:火球术	怪物:0517D390僵尸1	地图:H201	X:164	Y:69 
[2024/8/20 10:32:27] 物品:金创药(中量)	怪物:245F72E0恶灵尸王	地图:H201	X:167	Y:72 
[2024/8/20 10:32:27] 物品:神圣战甲术	怪物:245F72E0恶灵尸王	地图:H201	X:167	Y:72 
[2024/8/20 10:32:27] 物品:施毒术	怪物:245F72E0恶灵尸王	地图:H201	X:167	Y:72 
[2024/8/20 10:32:28] 物品:召唤骷髅	怪物:1ABE4DF0僵尸1	地图:H201	X:164	Y:71 
[2024/8/20 10:32:30] 物品:强效魔法药	怪物:0DDCADC0魔龙射手	地图:66	X:196	Y:187 
[2024/8/20 10:32:30] 物品:强效魔法药	怪物:0DDCADC0魔龙射手	地图:66	X:196	Y:187 
[2024/8/20 10:32:30] 物品:心灵手镯	怪物:0DDCADC0魔龙射手	地图:66	X:196	Y:187 
[2024/8/20 10:32:31] 物品:金创药(小量)	怪物:03A9BCC0僵尸5	地图:H201	X:161	Y:72 
[2024/8/20 10:32:35] 物品:强效魔法药	怪物:244BA380魔龙刀兵	地图:66	X:193	Y:189 
[2024/8/20 10:32:37] 物品:金创药(小量)	怪物:2781A1D0僵尸4	地图:H201	X:160	Y:71 
[2024/8/20 10:32:39] 物品:刺杀剑术	怪物:1B9902A0恶灵尸王	地图:H201	X:162	Y:74 
[2024/8/20 10:32:39] 物品:隐身术	怪物:1B9902A0恶灵尸王	地图:H201	X:162	Y:74 
[2024/8/20 10:32:39] 物品:攻杀剑术	怪物:1B9902A0恶灵尸王	地图:H201	X:162	Y:74 
[2024/8/20 10:32:39] 物品:疾光电影	怪物:229AD390僵尸1	地图:H201	X:160	Y:72 
[2024/8/20 10:32:40] 物品:金创药(小量)	怪物:2DEAB780僵尸5	地图:H201	X:162	Y:74 
[2024/8/20 10:32:40] 物品:金创药(小量)	怪物:1E7B7F70僵尸5	地图:H201	X:163	Y:72 
[2024/8/20 10:32:46] 物品:强效金创药	怪物:28DEBFB0魔龙射手	地图:66	X:199	Y:188 
[2024/8/20 10:32:47] 物品:幽灵盾	怪物:1AFFC240恶灵尸王	地图:H201	X:164	Y:75 
[2024/8/20 10:32:50] 物品:金创药(小量)	怪物:1CBA4430僵尸5	地图:H201	X:164	Y:73 
[2024/8/20 10:32:55] 物品:道士头盔	怪物:2EC82540魔龙邪眼	地图:66	X:202	Y:182 
[2024/8/20 10:33:10] 物品:金创药(小量)	怪物:28AADEC0僵尸4	地图:H201	X:165	Y:86 
[2024/8/20 10:33:14] 物品:强效太阳水	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:14] 物品:强效太阳水	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:14] 物品:强效太阳水	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:14] 物品:强效太阳水	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:14] 物品:强效太阳水	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:14] 物品:强效金创药	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:14] 物品:强效金创药	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:14] 物品:强效魔法药	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:14] 物品:强效魔法药	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:14] 物品:骷髅戒指	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:14] 物品:珍珠戒指	怪物:1EE59350尸王8	地图:H201	X:164	Y:86 
[2024/8/20 10:33:15] 物品:金创药(小量)	怪物:1EFF64A0僵尸5	地图:H201	X:165	Y:86 
[2024/8/20 10:33:17] 物品:强效太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:太阳水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:金创药(中量)	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:金创药(中量)	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效金创药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效金创药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效金创药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:魔法药(中量)	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:魔法药(中量)	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效魔法药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效魔法药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效魔法药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效金创药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效金创药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效金创药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效金创药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效金创药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效魔法药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效魔法药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效魔法药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效魔法药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:强效魔法药	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:攻击力药水	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:红宝石戒指	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:困魔咒	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:幽灵盾	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:火墙	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:17] 物品:诱惑之光	怪物:1D46B320邪恶钳虫	地图:D606	X:56	Y:84 
[2024/8/20 10:33:19] 物品:强效太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
[2024/8/20 10:33:19] 物品:强效太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
[2024/8/20 10:33:19] 物品:强效太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
[2024/8/20 10:33:19] 物品:强效太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
[2024/8/20 10:33:19] 物品:强效太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
[2024/8/20 10:33:19] 物品:太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
[2024/8/20 10:33:19] 物品:太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
[2024/8/20 10:33:19] 物品:太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
[2024/8/20 10:33:19] 物品:太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
[2024/8/20 10:33:19] 物品:太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
[2024/8/20 10:33:19] 物品:太阳水	怪物:2B2C41C0沃玛卫士8	地图:H003	X:23	Y:61 
