[2024/8/21 0:0:0] 物品:魔法药(小量)	怪物:2334F420僵尸5	地图:H201	X:77	Y:73 
[2024/8/21 0:48:16] 物品:白金项链	怪物:257519D0牛魔祭司0	地图:H010	X:168	Y:152 
[2024/8/21 0:48:16] 物品:黑色水晶戒指	怪物:257519D0牛魔祭司0	地图:H010	X:168	Y:152 
[2024/8/21 0:48:19] 物品:强效太阳水	怪物:245BAF00牛魔祭司8	地图:H010	X:70	Y:61 
[2024/8/21 0:48:22] 物品:金戒指	怪物:2558C210牛魔法师8	地图:H010	X:166	Y:156 
[2024/8/21 0:48:25] 物品:魅力戒指	怪物:2D2B6970牛魔侍卫8	地图:H010	X:70	Y:61 
[2024/8/21 0:48:27] 物品:魔法长袍(女)	怪物:2C6E1640巨型蠕虫8	地图:H004	X:133	Y:123 
[2024/8/21 0:48:29] 物品:重盔甲(男)	怪物:256761F0牛魔侍卫8	地图:H010	X:159	Y:153 
[2024/8/21 0:48:30] 物品:强效太阳水	怪物:257BE710牛魔祭司0	地图:H010	X:71	Y:61 
[2024/8/21 0:48:30] 物品:太阳水	怪物:257BE710牛魔祭司0	地图:H010	X:71	Y:61 
[2024/8/21 0:48:30] 物品:太阳水	怪物:257BE710牛魔祭司0	地图:H010	X:71	Y:61 
[2024/8/21 0:48:30] 物品:太阳水	怪物:257BE710牛魔祭司0	地图:H010	X:71	Y:61 
[2024/8/21 0:48:31] 物品:太阳水	怪物:2B67DD40牛魔将军8	地图:H010	X:68	Y:62 
[2024/8/21 0:48:37] 物品:蓝翡翠项链	怪物:25368530牛魔法师8	地图:H010	X:71	Y:62 
[2024/8/21 0:48:37] 物品:生铁戒指	怪物:25368530牛魔法师8	地图:H010	X:71	Y:62 
[2024/8/21 0:48:39] 物品:强效太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:强效太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:强效太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:强效太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:强效太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:太阳水	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:金创药(中量)	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:金创药(中量)	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:强效金创药	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:强效金创药	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:强效金创药	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:魔法药(中量)	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:魔法药(中量)	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:强效魔法药	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:强效魔法药	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:强效魔法药	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:坚固手套	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:39] 物品:火墙	怪物:2D2C66C0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:41] 物品:珍珠戒指	怪物:256A6D40祖玛卫士8	地图:H204	X:43	Y:15 
[2024/8/21 0:48:46] 物品:强效太阳水	怪物:2C729680牛魔祭司0	地图:H010	X:155	Y:171 
[2024/8/21 0:48:46] 物品:强效太阳水	怪物:2C729680牛魔祭司0	地图:H010	X:155	Y:171 
[2024/8/21 0:48:46] 物品:太阳水	怪物:2C729680牛魔祭司0	地图:H010	X:155	Y:171 
[2024/8/21 0:48:46] 物品:太阳水	怪物:2C729680牛魔祭司0	地图:H010	X:155	Y:171 
[2024/8/21 0:48:48] 物品:强效太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:太阳水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效金创药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效金创药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效金创药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效金创药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效金创药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效金创药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效金创药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效金创药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效金创药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效金创药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效魔法药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效魔法药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效魔法药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效魔法药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效魔法药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效魔法药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效魔法药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效魔法药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效魔法药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:强效魔法药	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:MP强化药水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:攻击神水	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:辟邪手镯	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:重盔甲(女)	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:偃月	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:破魂	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:降魔	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:斩马刀	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:修罗	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:骷髅头盔	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:道士头盔	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:蓝翡翠项链	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:放大镜	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:竹笛	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:小手镯	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:魔法手镯	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:黑檀手镯	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:道士手镯	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:死神手套	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:金手镯	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:黑色水晶戒指	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:蛇眼戒指	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:珍珠戒指	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:金戒指	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:骷髅戒指	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:魅力戒指	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:道德戒指	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:48] 物品:珊瑚戒指	怪物:2568B300沃玛教主	地图:H204	X:43	Y:16 
[2024/8/21 0:48:49] 物品:重盔甲(男)	怪物:256109E0牛魔法师8	地图:H010	X:76	Y:57 
[2024/8/21 0:48:49] 物品:蓝翡翠项链	怪物:256109E0牛魔法师8	地图:H010	X:76	Y:57 
[2024/8/21 0:48:49] 物品:道士手镯	怪物:256109E0牛魔法师8	地图:H010	X:76	Y:57 
[2024/8/21 0:48:50] 物品:强效太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:强效太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:强效太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:强效太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:强效太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:太阳水	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:金创药(中量)	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:金创药(中量)	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:强效金创药	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:强效金创药	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:强效金创药	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:魔法药(中量)	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:魔法药(中量)	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:强效魔法药	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:强效魔法药	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:强效魔法药	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:琥珀项链	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:幽灵盾	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:50] 物品:爆裂火焰	怪物:23266ED0沃玛卫士8	地图:H204	X:44	Y:15 
[2024/8/21 0:48:51] 物品:强效太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:太阳水	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效金创药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效金创药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效金创药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效金创药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效金创药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效金创药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效金创药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效金创药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效金创药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效金创药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效魔法药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效魔法药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效魔法药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效魔法药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效魔法药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效魔法药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效魔法药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效魔法药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效魔法药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:强效魔法药	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:红宝石戒指	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:51] 物品:金手镯	怪物:2A89BC60虹魔蝎卫8	地图:H204	X:47	Y:44 
[2024/8/21 0:48:52] 物品:八荒	怪物:2A940790祖玛卫士8	地图:H204	X:45	Y:15 
[2024/8/21 0:48:55] 物品:灵魂战衣(女)	怪物:25614C70牛魔法师8	地图:H010	X:73	Y:52 
[2024/8/21 0:48:57] 物品:强效太阳水	怪物:25A61FE0牛魔将军0	地图:H010	X:151	Y:174 
[2024/8/21 0:48:57] 物品:强效太阳水	怪物:25A61FE0牛魔将军0	地图:H010	X:151	Y:174 
[2024/8/21 0:48:57] 物品:强效太阳水	怪物:25A61FE0牛魔将军0	地图:H010	X:151	Y:174 
[2024/8/21 0:48:57] 物品:太阳水	怪物:25A61FE0牛魔将军0	地图:H010	X:151	Y:174 
[2024/8/21 0:48:57] 物品:太阳水	怪物:25A61FE0牛魔将军0	地图:H010	X:151	Y:174 
[2024/8/21 0:48:57] 物品:太阳水	怪物:25A61FE0牛魔将军0	地图:H010	X:151	Y:174 
[2024/8/21 0:48:57] 物品:珊瑚戒指	怪物:25A61FE0牛魔将军0	地图:H010	X:151	Y:174 
[2024/8/21 0:48:57] 物品:降魔	怪物:25DD4040牛魔侍卫8	地图:H010	X:152	Y:176 
[2024/8/21 0:48:57] 物品:金手镯	怪物:2ADD48F0牛魔法师8	地图:H010	X:71	Y:51 
[2024/8/21 0:48:58] 物品:强效太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:强效太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:强效太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:强效太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:强效太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:太阳水	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:金创药(中量)	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:金创药(中量)	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:强效金创药	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:强效金创药	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:强效金创药	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:魔法药(中量)	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:魔法药(中量)	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:强效魔法药	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:强效魔法药	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:强效魔法药	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:白色虎齿项链	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:道士手镯	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:48:58] 物品:大火球	怪物:2569E820沃玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 0:49:1] 物品:白色虎齿项链	怪物:257F1A80祖玛卫士8	地图:H204	X:52	Y:10 
[2024/8/21 0:49:5] 物品:强效太阳水	怪物:2592D350牛魔将军0	地图:H010	X:150	Y:181 
[2024/8/21 0:49:5] 物品:太阳水	怪物:2592D350牛魔将军0	地图:H010	X:150	Y:181 
[2024/8/21 0:49:5] 物品:太阳水	怪物:2592D350牛魔将军0	地图:H010	X:150	Y:181 
[2024/8/21 0:49:5] 物品:太阳水	怪物:2592D350牛魔将军0	地图:H010	X:150	Y:181 
[2024/8/21 0:49:5] 物品:三眼手镯	怪物:2592D350牛魔将军0	地图:H010	X:150	Y:181 
[2024/8/21 0:49:5] 物品:幽灵手套	怪物:2592D350牛魔将军0	地图:H010	X:150	Y:181 
[2024/8/21 0:49:5] 物品:辟邪手镯	怪物:2592D350牛魔将军0	地图:H010	X:150	Y:181 
[2024/8/21 0:49:6] 物品:强效太阳水	怪物:24760290沃玛卫士8	地图:H204	X:52	Y:9 
[2024/8/21 0:49:6] 物品:强效太阳水	怪物:24760290沃玛卫士8	地图:H204	X:52	Y:9 
[2024/8/21 0:49:6] 物品:强效太阳水	怪物:24760290沃玛卫士8	地图:H204	X:52	Y:9 
[2024/8/21 0:49:6] 物品:强效太阳水	怪物:24760290沃玛卫士8	地图:H204	X:52	Y:9 
[2024/8/21 0:49:6] 物品:强效太阳水	怪物:24760290沃玛卫士8	地图:H204	X:52	Y:9 
[2024/8/21 0:49:6] 物品:太阳水	怪物:24760290沃玛卫士8	地图:H204	X:52	Y:9 
