[2024/8/22 17:0:4] 物品:生铁戒指	怪物:242583F0祖玛雕像8	地图:H204	X:69	Y:27 
[2024/8/22 17:32:50] 物品:斩马刀	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:修罗	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:凝霜	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:骷髅头盔	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:道士头盔	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:蓝翡翠项链	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:放大镜	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:竹笛	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:小手镯	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:魔法手镯	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:黑檀手镯	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:道士手镯	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:死神手套	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:金手镯	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:黑色水晶戒指	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:蛇眼戒指	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:珍珠戒指	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:金戒指	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:骷髅戒指	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:魅力戒指	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:道德戒指	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:降妖除魔戒指	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:珊瑚戒指	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:50] 物品:群体治疗术	怪物:2378C220赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/22 17:32:56] 物品:魅力戒指	怪物:142837C0钳虫8	地图:H004	X:162	Y:126 
[2024/8/22 17:33:7] 物品:太阳水	怪物:2494FD50黑色恶蛆8	地图:H004	X:163	Y:131 
[2024/8/22 17:33:27] 物品:太阳水	怪物:25849CF0黑色恶蛆8	地图:H004	X:144	Y:129 
[2024/8/22 17:34:4] 物品:强效太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:太阳水	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效金创药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效金创药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效金创药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效金创药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效金创药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效金创药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效金创药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效金创药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效金创药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效金创药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效魔法药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效魔法药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效魔法药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效魔法药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效魔法药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效魔法药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效魔法药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效魔法药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效魔法药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:强效魔法药	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:4] 物品:圣言术	怪物:2C97A420石墓尸王8	地图:H006	X:81	Y:31 
[2024/8/22 17:34:12] 物品:强效太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:太阳水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效金创药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效金创药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效金创药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效金创药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效金创药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效金创药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效金创药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效金创药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效金创药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效金创药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效魔法药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效魔法药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效魔法药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效魔法药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效魔法药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效魔法药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效魔法药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效魔法药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效魔法药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:强效魔法药	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:疾风药水	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:龙之戒指	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:34:12] 物品:烈火剑法	怪物:19AD3C80石墓尸王8	地图:H006	X:81	Y:33 
[2024/8/22 17:35:0] 物品:珍珠戒指	怪物:2CF437E0祖玛卫士8	地图:H007	X:185	Y:97 
[2024/8/22 17:35:2] 物品:青铜斧	怪物:063C9240多角虫	地图:3	X:760	Y:207 
[2024/8/22 17:35:5] 物品:传统项链	怪物:063B0460多角虫	地图:3	X:758	Y:207 
[2024/8/22 17:35:14] 物品:凝霜	怪物:23C77340祖玛雕像8	地图:H007	X:72	Y:37 
[2024/8/22 17:35:49] 物品:战神油	怪物:17942C20虎蛇0	地图:3	X:623	Y:118 
[2024/8/22 17:35:49] 物品:轻型盔甲(女)	怪物:17942C20虎蛇0	地图:3	X:623	Y:118 
[2024/8/22 17:35:50] 物品:乌木剑	怪物:139692D0多角虫	地图:3	X:624	Y:118 
[2024/8/22 17:35:50] 物品:银手镯	怪物:139692D0多角虫	地图:3	X:624	Y:118 
[2024/8/22 17:36:1] 物品:回城卷	怪物:246034E0蝙蝠	地图:T2061	X:17	Y:20 
[2024/8/22 17:36:4] 物品:太阳水	怪物:25B19610黑色恶蛆8	地图:H004	X:87	Y:64 
[2024/8/22 17:36:35] 物品:HP强化药水	怪物:2CD42AC0角蝇	地图:T3062	X:16	Y:25 
[2024/8/22 17:36:47] 物品:战神油	怪物:2750FE70蜈蚣8	地图:H004	X:80	Y:94 
[2024/8/22 17:36:50] 物品:黑檀手镯	怪物:2D0CC180祖玛弓箭手83	地图:H008	X:75	Y:80 
[2024/8/22 17:36:57] 物品:金创药(中量)	怪物:23CDB020祖玛弓箭手83	地图:H008	X:69	Y:72 
[2024/8/22 17:37:27] 物品:强效太阳水	怪物:2313EE30虹魔猪卫80	地图:H008	X:39	Y:24 
[2024/8/22 17:37:27] 物品:强效太阳水	怪物:2313EE30虹魔猪卫80	地图:H008	X:39	Y:24 
[2024/8/22 17:37:27] 物品:强效太阳水	怪物:2313EE30虹魔猪卫80	地图:H008	X:39	Y:24 
[2024/8/22 17:37:27] 物品:太阳水	怪物:2313EE30虹魔猪卫80	地图:H008	X:39	Y:24 
[2024/8/22 17:37:27] 物品:太阳水	怪物:2313EE30虹魔猪卫80	地图:H008	X:39	Y:24 
[2024/8/22 17:37:27] 物品:记忆头盔	怪物:2313EE30虹魔猪卫80	地图:H008	X:39	Y:24 
[2024/8/22 17:37:27] 物品:死神手套	怪物:2313EE30虹魔猪卫80	地图:H008	X:39	Y:24 
[2024/8/22 17:37:41] 物品:强效魔法药	怪物:12684DB0祖玛雕像83	地图:H008	X:37	Y:25 
[2024/8/22 17:37:41] 物品:天珠项链	怪物:12684DB0祖玛雕像83	地图:H008	X:37	Y:25 
[2024/8/22 17:37:49] 物品:太阳水	怪物:265C0160祖玛雕像83	地图:H008	X:38	Y:24 
[2024/8/22 17:38:13] 物品:夏普儿手镯	怪物:1DCD0320祖玛卫士83	地图:H008	X:30	Y:38 
[2024/8/22 17:38:13] 物品:破魂	怪物:1DCD0320祖玛卫士83	地图:H008	X:30	Y:38 
[2024/8/22 17:38:30] 物品:强效太阳水	怪物:2313D800虹魔猪卫80	地图:H008	X:29	Y:39 
[2024/8/22 17:38:30] 物品:太阳水	怪物:2313D800虹魔猪卫80	地图:H008	X:29	Y:39 
[2024/8/22 17:38:30] 物品:太阳水	怪物:2313D800虹魔猪卫80	地图:H008	X:29	Y:39 
[2024/8/22 17:38:30] 物品:求婚戒指	怪物:2313D800虹魔猪卫80	地图:H008	X:29	Y:39 
[2024/8/22 17:38:30] 物品:偃月	怪物:2313D800虹魔猪卫80	地图:H008	X:29	Y:39 
[2024/8/22 17:38:36] 物品:魔法药(中量)	怪物:24EC64C0祖玛雕像83	地图:H008	X:31	Y:39 
[2024/8/22 17:38:36] 物品:黑色水晶戒指	怪物:24EC64C0祖玛雕像83	地图:H008	X:31	Y:39 
[2024/8/22 17:38:36] 物品:道德戒指	怪物:24EC64C0祖玛雕像83	地图:H008	X:31	Y:39 
[2024/8/22 17:38:41] 物品:太阳水	怪物:292DE830祖玛雕像83	地图:H008	X:31	Y:39 
[2024/8/22 17:38:58] 物品:强效金创药	怪物:1ED04740祖玛卫士83	地图:H008	X:29	Y:40 
[2024/8/22 17:38:58] 物品:记忆项链	怪物:1ED04740祖玛卫士83	地图:H008	X:29	Y:40 
[2024/8/22 17:39:0] 物品:战神油	怪物:25FA9EA0蜈蚣8	地图:H004	X:62	Y:61 
[2024/8/22 17:39:18] 物品:强效太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:强效太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:强效太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:强效太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:强效太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:太阳水	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:金创药(中量)	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:金创药(中量)	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:强效金创药	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:强效金创药	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:强效金创药	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:魔法药(中量)	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:魔法药(中量)	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:强效魔法药	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:强效魔法药	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:强效魔法药	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:躲避手链	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:野蛮冲撞	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:39:18] 物品:火墙	怪物:289B5720沃玛卫士8	地图:H003	X:35	Y:36 
[2024/8/22 17:40:30] 物品:太阳水	怪物:2CEEDA60黑色恶蛆8	地图:H004	X:51	Y:60 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:强效太阳水	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:龙鳞	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:无字天书	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:火龙凭证	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:珊瑚戒指	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:降妖除魔戒指	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:无极棍	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:龙纹剑	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:骨玉权杖	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:紫碧螺	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:阎罗手套	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:龙之手镯	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:绿色项链	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:青铜腰带	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:法神戒指	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:41:43] 物品:光芒腰带	怪物:2899C7C0魔龙树妖	地图:3	X:618	Y:117 
[2024/8/22 17:42:10] 物品:强效金创药	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:强效魔法药	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:强效金创药	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:强效魔法药	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:强效金创药	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:强效魔法药	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:强效金创药	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:强效魔法药	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:强效金创药	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:强效魔法药	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:祝福油	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:10] 物品:火龙凭证	怪物:2CF678C0暗之魔龙教主	地图:H008	X:30	Y:41 
[2024/8/22 17:42:29] 物品:龙纹剑	怪物:2CE5C680祖玛雕像83	地图:H008	X:24	Y:46 
[2024/8/22 17:42:29] 物品:紫碧螺	怪物:2CE5C680祖玛雕像83	地图:H008	X:24	Y:46 
[2024/8/22 17:42:29] 物品:幽灵项链	怪物:2CE5C680祖玛雕像83	地图:H008	X:24	Y:46 
[2024/8/22 17:42:29] 物品:金戒指	怪物:2CE5C680祖玛雕像83	地图:H008	X:24	Y:46 
[2024/8/22 17:42:33] 物品:重盔甲(女)	怪物:2D0D1A40祖玛卫士83	地图:H008	X:23	Y:48 
[2024/8/22 17:42:35] 物品:强效魔法药	怪物:2CF37FE0祖玛弓箭手83	地图:H008	X:22	Y:49 
[2024/8/22 17:43:2] 物品:魔法药(中量)	怪物:1BE01350祖玛弓箭手83	地图:H008	X:14	Y:39 
[2024/8/22 17:43:2] 物品:躲避手链	怪物:1BE01350祖玛弓箭手83	地图:H008	X:14	Y:39 
[2024/8/22 17:43:2] 物品:重盔甲(女)	怪物:1BE01350祖玛弓箭手83	地图:H008	X:14	Y:39 
[2024/8/22 17:43:18] 物品:强效金创药	怪物:2AF68700魔龙射手	地图:62	X:81	Y:139 
[2024/8/22 17:43:18] 物品:魔法药(中量)	怪物:2D0D3070祖玛卫士83	地图:H008	X:27	Y:52 
[2024/8/22 17:43:18] 物品:强效魔法药	怪物:2D0D3070祖玛卫士83	地图:H008	X:27	Y:52 
[2024/8/22 17:43:22] 物品:躲避手链	怪物:23C2EEC0祖玛卫士83	地图:H008	X:25	Y:51 
[2024/8/22 17:43:27] 物品:魔法长袍(女)	怪物:2B2DDAA0祖玛雕像83	地图:H008	X:25	Y:52 
[2024/8/22 17:43:29] 物品:强效金创药	怪物:27136CC0魔龙破甲兵	地图:62	X:78	Y:142 
[2024/8/22 17:43:39] 物品:记忆头盔	怪物:111E12F0祖玛雕像83	地图:H008	X:35	Y:56 
[2024/8/22 17:43:41] 物品:鹿皮靴	怪物:2ADACED0魔龙破甲兵	地图:62	X:77	Y:149 
[2024/8/22 17:43:50] 物品:强效魔法药	怪物:1781F420祖玛雕像83	地图:H008	X:35	Y:55 
[2024/8/22 17:43:50] 物品:战神盔甲(男)	怪物:1781F420祖玛雕像83	地图:H008	X:35	Y:55 
[2024/8/22 17:43:50] 物品:灵魂战衣(男)	怪物:1781F420祖玛雕像83	地图:H008	X:35	Y:55 
[2024/8/22 17:43:54] 物品:竹笛	怪物:27134060魔龙破甲兵	地图:62	X:78	Y:149 
[2024/8/22 17:44:0] 物品:魔法药(中量)	怪物:2D0D9F60祖玛雕像83	地图:H008	X:38	Y:56 
