[2024/8/19 17:0:2] 物品:道德戒指	怪物:2DD03840祖玛卫士8	地图:H204	X:36	Y:62 
[2024/8/19 17:54:55] 物品:魔法药(中量)	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:强效魔法药	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:强效魔法药	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:强效魔法药	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:幽灵盾	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:爆裂火焰	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:57] 物品:刺杀剑术	怪物:052D9C30恶灵尸王	地图:H201	X:132	Y:162 
[2024/8/19 17:54:57] 物品:集体隐身术	怪物:052D9C30恶灵尸王	地图:H201	X:132	Y:162 
[2024/8/19 17:54:57] 物品:攻杀剑术	怪物:052D9C30恶灵尸王	地图:H201	X:132	Y:162 
[2024/8/19 17:54:57] 物品:大火球	怪物:052D9C30恶灵尸王	地图:H201	X:132	Y:162 
[2024/8/19 17:54:58] 物品:治愈术	怪物:2F1BFA80僵尸10	地图:H201	X:132	Y:160 
[2024/8/19 17:54:58] 物品:八荒	怪物:2F1BFA80僵尸10	地图:H201	X:132	Y:160 
[2024/8/19 17:54:58] 物品:金创药(中量)	怪物:2F1BFA80僵尸10	地图:H201	X:132	Y:160 
[2024/8/19 17:54:58] 物品:魔法药(中量)	怪物:2F1BFA80僵尸10	地图:H201	X:132	Y:160 
[2024/8/19 17:55:0] 物品:金创药(中量)	怪物:057F1DE0骷髅战将	地图:D003	X:189	Y:219 
[2024/8/19 17:55:0] 物品:金创药(小量)	怪物:21F043B0僵尸5	地图:H201	X:130	Y:160 
[2024/8/19 17:55:0] 物品:魔法药(小量)	怪物:21F043B0僵尸5	地图:H201	X:130	Y:160 
[2024/8/19 17:55:2] 物品:白色虎齿项链	怪物:1F20A380祖玛弓箭手8	地图:H204	X:51	Y:8 
[2024/8/19 17:55:9] 物品:魔法药(小量)	怪物:1892A900僵尸4	地图:H201	X:138	Y:165 
[2024/8/19 17:55:11] 物品:金创药(小量)	怪物:1C88BA50僵尸5	地图:H201	X:132	Y:162 
[2024/8/19 17:55:11] 物品:魔法力药水	怪物:1C88BA50僵尸5	地图:H201	X:132	Y:162 
[2024/8/19 17:55:12] 物品:强效太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:太阳水	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:金创药(中量)	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:金创药(中量)	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:金创药(中量)	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效金创药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效金创药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效金创药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:魔法药(中量)	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:魔法药(中量)	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:魔法药(中量)	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效魔法药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效魔法药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效魔法药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效金创药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效金创药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效金创药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效金创药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效金创药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效金创药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效魔法药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效魔法药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效魔法药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效魔法药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效魔法药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:12] 物品:强效魔法药	怪物:1E9EE9A0白野猪8	地图:H204	X:51	Y:10 
[2024/8/19 17:55:13] 物品:金创药(小量)	怪物:188F2900骷髅战士	地图:D003	X:171	Y:205 
[2024/8/19 17:55:19] 物品:攻杀剑术	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:隐身术	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:抗拒火环	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:精神力战法	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:火球术	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:治愈术	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:基本剑术	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:半月	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:海魂	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:铁剑	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:短剑	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:轻型盔甲(男)	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:轻型盔甲(女)	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:青铜斧	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:黑檀项链	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:黄色水晶项链	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:黑色水晶项链	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:青铜头盔	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:金创药(小量)	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:金创药(小量)	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:金创药(小量)	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:金创药(小量)	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:魔法药(小量)	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:魔法药(小量)	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:魔法药(小量)	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:魔法药(小量)	怪物:186289F0僵尸50	地图:H201	X:142	Y:156 
[2024/8/19 17:55:19] 物品:强效太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:太阳水	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:金创药(中量)	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:金创药(中量)	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:金创药(中量)	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效金创药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效金创药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效金创药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:魔法药(中量)	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:魔法药(中量)	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:魔法药(中量)	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效魔法药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效魔法药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效魔法药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效金创药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效金创药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效金创药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效金创药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效金创药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效金创药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效魔法药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效魔法药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效魔法药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效魔法药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效魔法药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:强效魔法药	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:辟邪手镯	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:红宝石戒指	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:19] 物品:凝霜	怪物:1B883050白野猪8	地图:H204	X:52	Y:10 
[2024/8/19 17:55:28] 物品:大手镯	怪物:1CEB95A0骷髅0	地图:D003	X:173	Y:229 
[2024/8/19 17:55:28] 物品:金创药(小量)	怪物:1CEB95A0骷髅0	地图:D003	X:173	Y:229 
[2024/8/19 17:55:28] 物品:金创药(小量)	怪物:1CEB95A0骷髅0	地图:D003	X:173	Y:229 
[2024/8/19 17:55:28] 物品:金创药(小量)	怪物:1CEB95A0骷髅0	地图:D003	X:173	Y:229 
[2024/8/19 17:55:28] 物品:金创药(小量)	怪物:1CEB95A0骷髅0	地图:D003	X:173	Y:229 
[2024/8/19 17:55:28] 物品:魔法药(小量)	怪物:1CEB95A0骷髅0	地图:D003	X:173	Y:229 
[2024/8/19 17:55:28] 物品:魔法药(小量)	怪物:1CEB95A0骷髅0	地图:D003	X:173	Y:229 
[2024/8/19 17:55:28] 物品:魔法药(小量)	怪物:1CEB95A0骷髅0	地图:D003	X:173	Y:229 
[2024/8/19 17:55:28] 物品:魔法药(小量)	怪物:1CEB95A0骷髅0	地图:D003	X:173	Y:229 
[2024/8/19 17:55:28] 物品:强效太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:太阳水	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:金创药(中量)	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:金创药(中量)	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:金创药(中量)	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效金创药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效金创药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效金创药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:魔法药(中量)	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:魔法药(中量)	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:魔法药(中量)	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效魔法药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效魔法药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效魔法药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效金创药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效金创药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效金创药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效金创药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效金创药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效金创药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效魔法药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效魔法药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效魔法药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效魔法药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效魔法药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:强效魔法药	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:斩马刀	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:28] 物品:蛇眼戒指	怪物:1C9D7010白野猪8	地图:H204	X:51	Y:9 
[2024/8/19 17:55:30] 物品:强效太阳水	怪物:2070C240尸王8	地图:H201	X:143	Y:152 
[2024/8/19 17:55:30] 物品:强效太阳水	怪物:2070C240尸王8	地图:H201	X:143	Y:152 
[2024/8/19 17:55:30] 物品:强效太阳水	怪物:2070C240尸王8	地图:H201	X:143	Y:152 
[2024/8/19 17:55:30] 物品:强效太阳水	怪物:2070C240尸王8	地图:H201	X:143	Y:152 
[2024/8/19 17:55:30] 物品:强效太阳水	怪物:2070C240尸王8	地图:H201	X:143	Y:152 
[2024/8/19 17:55:30] 物品:强效金创药	怪物:2070C240尸王8	地图:H201	X:143	Y:152 
[2024/8/19 17:55:30] 物品:强效金创药	怪物:2070C240尸王8	地图:H201	X:143	Y:152 
[2024/8/19 17:55:30] 物品:强效魔法药	怪物:2070C240尸王8	地图:H201	X:143	Y:152 
[2024/8/19 17:55:30] 物品:强效魔法药	怪物:2070C240尸王8	地图:H201	X:143	Y:152 
[2024/8/19 17:55:34] 物品:强效太阳水	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:强效太阳水	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:强效太阳水	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:强效太阳水	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:强效太阳水	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:强效金创药	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:强效金创药	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:强效魔法药	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:强效魔法药	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:黑色水晶戒指	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:道德戒指	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:34] 物品:魔力手镯	怪物:28C09640尸王8	地图:H201	X:144	Y:152 
[2024/8/19 17:55:35] 物品:凌风	怪物:1DF4E610祖玛雕像8	地图:H204	X:53	Y:10 
[2024/8/19 17:55:49] 物品:太阳水	怪物:07EB0600黑色恶蛆8	地图:H006	X:77	Y:35 
[2024/8/19 17:55:52] 物品:黑色水晶项链	怪物:288A5200跳跳蜂	地图:D601	X:69	Y:151 
[2024/8/19 17:55:54] 物品:抗拒火环	怪物:1C50BB30僵尸10	地图:H201	X:159	Y:156 
[2024/8/19 17:55:54] 物品:凌风	怪物:1C50BB30僵尸10	地图:H201	X:159	Y:156 
[2024/8/19 17:55:54] 物品:坚固手套	怪物:1C50BB30僵尸10	地图:H201	X:159	Y:156 
[2024/8/19 17:55:54] 物品:魔力手镯	怪物:1C50BB30僵尸10	地图:H201	X:159	Y:156 
[2024/8/19 17:55:54] 物品:金创药(中量)	怪物:1C50BB30僵尸10	地图:H201	X:159	Y:156 
[2024/8/19 17:55:57] 物品:金创药(小量)	怪物:1EF97D20僵尸4	地图:H201	X:159	Y:155 
[2024/8/19 17:56:1] 物品:强效太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:强效太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:强效太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:强效太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:强效太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:强效太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:强效太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:强效太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:强效太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:强效太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:太阳水	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
[2024/8/19 17:56:1] 物品:强效金创药	怪物:0620A4C0虹魔蝎卫8	地图:H204	X:52	Y:10 
